io_traces.ns710 S3FIFO-0.1000-0.9000 cache size      137, 4800000 req, miss ratio 0.5274, byte miss ratio 0.5274
io_traces.ns710 S3FIFO-0.1000-0.9000 cache size      413, 4800000 req, miss ratio 0.4505, byte miss ratio 0.4505
io_traces.ns710 S3FIFO-0.1000-0.9000 cache size     1377, 4800000 req, miss ratio 0.3783, byte miss ratio 0.3783
io_traces.ns710 S3FIFO-0.1000-0.9000 cache size     4132, 4800000 req, miss ratio 0.3297, byte miss ratio 0.3297
io_traces.ns710 S3FIFO-0.1000-0.9000 cache size    13776, 4800000 req, miss ratio 0.2766, byte miss ratio 0.2766
io_traces.ns710 S3FIFO-0.1000-0.9000 cache size    27553, 4800000 req, miss ratio 0.2070, byte miss ratio 0.2070
io_traces.ns710 S3FIFO-0.1000-0.9000 cache size    55106, 4800000 req, miss ratio 0.0626, byte miss ratio 0.0626
io_traces.ns710 S3FIFO-0.1000-0.9000 cache size   110212, 4800000 req, miss ratio 0.0291, byte miss ratio 0.0291
io_traces.ns710 S3FIFO-0.0100-1.9000 cache size      137, 4800000 req, miss ratio 0.5220, byte miss ratio 0.5220
io_traces.ns710 S3FIFO-0.0100-1.9000 cache size      413, 4800000 req, miss ratio 0.4514, byte miss ratio 0.4514
io_traces.ns710 S3FIFO-0.0100-1.9000 cache size     1377, 4800000 req, miss ratio 0.3805, byte miss ratio 0.3805
io_traces.ns710 S3FIFO-0.0100-1.9000 cache size     4132, 4800000 req, miss ratio 0.3306, byte miss ratio 0.3306
io_traces.ns710 S3FIFO-0.0100-1.9000 cache size    13776, 4800000 req, miss ratio 0.2837, byte miss ratio 0.2837
io_traces.ns710 S3FIFO-0.0100-1.9000 cache size    27553, 4800000 req, miss ratio 0.2052, byte miss ratio 0.2052
io_traces.ns710 S3FIFO-0.0100-1.9000 cache size    55106, 4800000 req, miss ratio 0.0628, byte miss ratio 0.0628
io_traces.ns710 S3FIFO-0.0100-1.9000 cache size   110212, 4800000 req, miss ratio 0.0296, byte miss ratio 0.0296
io_traces.ns710 S3FIFO-0.1500-1.9000 cache size      137, 4800000 req, miss ratio 0.5285, byte miss ratio 0.5285
io_traces.ns710 S3FIFO-0.1500-1.9000 cache size      413, 4800000 req, miss ratio 0.4487, byte miss ratio 0.4487
io_traces.ns710 S3FIFO-0.1500-1.9000 cache size     1377, 4800000 req, miss ratio 0.3788, byte miss ratio 0.3788
io_traces.ns710 S3FIFO-0.1500-1.9000 cache size     4132, 4800000 req, miss ratio 0.3282, byte miss ratio 0.3282
io_traces.ns710 S3FIFO-0.1500-1.9000 cache size    13776, 4800000 req, miss ratio 0.2878, byte miss ratio 0.2878
io_traces.ns710 S3FIFO-0.1500-1.9000 cache size    27553, 4800000 req, miss ratio 0.2075, byte miss ratio 0.2075
io_traces.ns710 S3FIFO-0.1500-1.9000 cache size    55106, 4800000 req, miss ratio 0.0646, byte miss ratio 0.0646
io_traces.ns710 S3FIFO-0.1500-1.9000 cache size   110212, 4800000 req, miss ratio 0.0291, byte miss ratio 0.0291
io_traces.ns710 S3FIFO-0.3500-0.9000 cache size      137, 4800000 req, miss ratio 0.5576, byte miss ratio 0.5576
io_traces.ns710 S3FIFO-0.3500-0.9000 cache size      413, 4800000 req, miss ratio 0.4530, byte miss ratio 0.4530
io_traces.ns710 S3FIFO-0.3500-0.9000 cache size     1377, 4800000 req, miss ratio 0.3922, byte miss ratio 0.3922
io_traces.ns710 S3FIFO-0.3500-0.9000 cache size     4132, 4800000 req, miss ratio 0.3315, byte miss ratio 0.3315
io_traces.ns710 S3FIFO-0.3500-0.9000 cache size    13776, 4800000 req, miss ratio 0.2896, byte miss ratio 0.2896
io_traces.ns710 S3FIFO-0.3500-0.9000 cache size    27553, 4800000 req, miss ratio 0.2120, byte miss ratio 0.2120
io_traces.ns710 S3FIFO-0.3500-0.9000 cache size    55106, 4800000 req, miss ratio 0.0702, byte miss ratio 0.0702
io_traces.ns710 S3FIFO-0.3500-0.9000 cache size   110212, 4800000 req, miss ratio 0.0293, byte miss ratio 0.0293
io_traces.ns710 S3FIFO-0.5000-1.9000 cache size      137, 4800000 req, miss ratio 0.6928, byte miss ratio 0.6928
io_traces.ns710 S3FIFO-0.5000-1.9000 cache size      413, 4800000 req, miss ratio 0.4663, byte miss ratio 0.4663
io_traces.ns710 S3FIFO-0.5000-1.9000 cache size     1377, 4800000 req, miss ratio 0.4017, byte miss ratio 0.4017
io_traces.ns710 S3FIFO-0.5000-1.9000 cache size     4132, 4800000 req, miss ratio 0.3395, byte miss ratio 0.3395
io_traces.ns710 S3FIFO-0.5000-1.9000 cache size    13776, 4800000 req, miss ratio 0.2896, byte miss ratio 0.2896
io_traces.ns710 S3FIFO-0.5000-1.9000 cache size    27553, 4800000 req, miss ratio 0.2143, byte miss ratio 0.2143
io_traces.ns710 S3FIFO-0.5000-1.9000 cache size    55106, 4800000 req, miss ratio 0.0746, byte miss ratio 0.0746
io_traces.ns710 S3FIFO-0.5000-1.9000 cache size   110212, 4800000 req, miss ratio 0.0298, byte miss ratio 0.0298
io_traces.ns710 S3FIFO-0.7500-1.9000 cache size      137, 4800000 req, miss ratio 0.8008, byte miss ratio 0.8008
io_traces.ns710 S3FIFO-0.7500-1.9000 cache size      413, 4800000 req, miss ratio 0.4987, byte miss ratio 0.4987
io_traces.ns710 S3FIFO-0.7500-1.9000 cache size     1377, 4800000 req, miss ratio 0.4209, byte miss ratio 0.4209
io_traces.ns710 S3FIFO-0.7500-1.9000 cache size     4132, 4800000 req, miss ratio 0.3656, byte miss ratio 0.3656
io_traces.ns710 S3FIFO-0.7500-1.9000 cache size    13776, 4800000 req, miss ratio 0.2934, byte miss ratio 0.2934
io_traces.ns710 S3FIFO-0.7500-1.9000 cache size    27553, 4800000 req, miss ratio 0.2131, byte miss ratio 0.2131
io_traces.ns710 S3FIFO-0.7500-1.9000 cache size    55106, 4800000 req, miss ratio 0.0809, byte miss ratio 0.0809
io_traces.ns710 S3FIFO-0.7500-1.9000 cache size   110212, 4800000 req, miss ratio 0.0345, byte miss ratio 0.0345
io_traces.ns710 S3FIFO-0.5500-1.9000 cache size      137, 4800000 req, miss ratio 0.7324, byte miss ratio 0.7324
io_traces.ns710 S3FIFO-0.5500-1.9000 cache size      413, 4800000 req, miss ratio 0.4715, byte miss ratio 0.4715
io_traces.ns710 S3FIFO-0.5500-1.9000 cache size     1377, 4800000 req, miss ratio 0.4051, byte miss ratio 0.4051
io_traces.ns710 S3FIFO-0.5500-1.9000 cache size     4132, 4800000 req, miss ratio 0.3435, byte miss ratio 0.3435
io_traces.ns710 S3FIFO-0.5500-1.9000 cache size    13776, 4800000 req, miss ratio 0.2917, byte miss ratio 0.2917
io_traces.ns710 S3FIFO-0.5500-1.9000 cache size    27553, 4800000 req, miss ratio 0.2146, byte miss ratio 0.2146
io_traces.ns710 S3FIFO-0.5500-1.9000 cache size    55106, 4800000 req, miss ratio 0.0759, byte miss ratio 0.0759
io_traces.ns710 S3FIFO-0.5500-1.9000 cache size   110212, 4800000 req, miss ratio 0.0301, byte miss ratio 0.0301
io_traces.ns710 S3FIFO-0.6000-1.9000 cache size      137, 4800000 req, miss ratio 0.7632, byte miss ratio 0.7632
io_traces.ns710 S3FIFO-0.6000-1.9000 cache size      413, 4800000 req, miss ratio 0.4771, byte miss ratio 0.4771
io_traces.ns710 S3FIFO-0.6000-1.9000 cache size     1377, 4800000 req, miss ratio 0.4085, byte miss ratio 0.4085
io_traces.ns710 S3FIFO-0.6000-1.9000 cache size     4132, 4800000 req, miss ratio 0.3485, byte miss ratio 0.3485
io_traces.ns710 S3FIFO-0.6000-1.9000 cache size    13776, 4800000 req, miss ratio 0.2935, byte miss ratio 0.2935
io_traces.ns710 S3FIFO-0.6000-1.9000 cache size    27553, 4800000 req, miss ratio 0.2146, byte miss ratio 0.2146
io_traces.ns710 S3FIFO-0.6000-1.9000 cache size    55106, 4800000 req, miss ratio 0.0767, byte miss ratio 0.0767
io_traces.ns710 S3FIFO-0.6000-1.9000 cache size   110212, 4800000 req, miss ratio 0.0314, byte miss ratio 0.0314
io_traces.ns710 S3FIFO-0.7000-0.9000 cache size      137, 4800000 req, miss ratio 0.7903, byte miss ratio 0.7903
io_traces.ns710 S3FIFO-0.7000-0.9000 cache size      413, 4800000 req, miss ratio 0.4879, byte miss ratio 0.4879
io_traces.ns710 S3FIFO-0.7000-0.9000 cache size     1377, 4800000 req, miss ratio 0.4145, byte miss ratio 0.4145
io_traces.ns710 S3FIFO-0.7000-0.9000 cache size     4132, 4800000 req, miss ratio 0.3508, byte miss ratio 0.3508
io_traces.ns710 S3FIFO-0.7000-0.9000 cache size    13776, 4800000 req, miss ratio 0.2928, byte miss ratio 0.2928
io_traces.ns710 S3FIFO-0.7000-0.9000 cache size    27553, 4800000 req, miss ratio 0.2126, byte miss ratio 0.2126
io_traces.ns710 S3FIFO-0.7000-0.9000 cache size    55106, 4800000 req, miss ratio 0.0784, byte miss ratio 0.0784
io_traces.ns710 S3FIFO-0.7000-0.9000 cache size   110212, 4800000 req, miss ratio 0.0332, byte miss ratio 0.0332
io_traces.ns710 S3FIFO-0.9500-1.9000 cache size      137, 4800000 req, miss ratio 0.7920, byte miss ratio 0.7920
io_traces.ns710 S3FIFO-0.9500-1.9000 cache size      413, 4800000 req, miss ratio 0.5725, byte miss ratio 0.5725
io_traces.ns710 S3FIFO-0.9500-1.9000 cache size     1377, 4800000 req, miss ratio 0.4547, byte miss ratio 0.4547
io_traces.ns710 S3FIFO-0.9500-1.9000 cache size     4132, 4800000 req, miss ratio 0.3890, byte miss ratio 0.3890
io_traces.ns710 S3FIFO-0.9500-1.9000 cache size    13776, 4800000 req, miss ratio 0.2956, byte miss ratio 0.2956
io_traces.ns710 S3FIFO-0.9500-1.9000 cache size    27553, 4800000 req, miss ratio 0.2125, byte miss ratio 0.2125
io_traces.ns710 S3FIFO-0.9500-1.9000 cache size    55106, 4800000 req, miss ratio 0.0830, byte miss ratio 0.0830
io_traces.ns710 S3FIFO-0.9500-1.9000 cache size   110212, 4800000 req, miss ratio 0.0380, byte miss ratio 0.0380
io_traces.ns710 S3FIFO-0.9000-0.9000 cache size      137, 4800000 req, miss ratio 0.8008, byte miss ratio 0.8008
io_traces.ns710 S3FIFO-0.9000-0.9000 cache size      413, 4800000 req, miss ratio 0.5525, byte miss ratio 0.5525
io_traces.ns710 S3FIFO-0.9000-0.9000 cache size     1377, 4800000 req, miss ratio 0.4406, byte miss ratio 0.4406
io_traces.ns710 S3FIFO-0.9000-0.9000 cache size     4132, 4800000 req, miss ratio 0.3801, byte miss ratio 0.3801
io_traces.ns710 S3FIFO-0.9000-0.9000 cache size    13776, 4800000 req, miss ratio 0.3010, byte miss ratio 0.3010
io_traces.ns710 S3FIFO-0.9000-0.9000 cache size    27553, 4800000 req, miss ratio 0.2126, byte miss ratio 0.2126
io_traces.ns710 S3FIFO-0.9000-0.9000 cache size    55106, 4800000 req, miss ratio 0.0818, byte miss ratio 0.0818
io_traces.ns710 S3FIFO-0.9000-0.9000 cache size   110212, 4800000 req, miss ratio 0.0375, byte miss ratio 0.0375
io_traces.ns710 S3FIFO-0.8000-0.9000 cache size      137, 4800000 req, miss ratio 0.8015, byte miss ratio 0.8015
io_traces.ns710 S3FIFO-0.8000-0.9000 cache size      413, 4800000 req, miss ratio 0.5107, byte miss ratio 0.5107
io_traces.ns710 S3FIFO-0.8000-0.9000 cache size     1377, 4800000 req, miss ratio 0.4250, byte miss ratio 0.4250
io_traces.ns710 S3FIFO-0.8000-0.9000 cache size     4132, 4800000 req, miss ratio 0.3654, byte miss ratio 0.3654
io_traces.ns710 S3FIFO-0.8000-0.9000 cache size    13776, 4800000 req, miss ratio 0.2950, byte miss ratio 0.2950
io_traces.ns710 S3FIFO-0.8000-0.9000 cache size    27553, 4800000 req, miss ratio 0.2136, byte miss ratio 0.2136
io_traces.ns710 S3FIFO-0.8000-0.9000 cache size    55106, 4800000 req, miss ratio 0.0808, byte miss ratio 0.0808
io_traces.ns710 S3FIFO-0.8000-0.9000 cache size   110212, 4800000 req, miss ratio 0.0356, byte miss ratio 0.0356
io_traces.ns710 S3FIFO-0.0250-1.9000 cache size      137, 4800000 req, miss ratio 0.5211, byte miss ratio 0.5211
io_traces.ns710 S3FIFO-0.0250-1.9000 cache size      413, 4800000 req, miss ratio 0.4512, byte miss ratio 0.4512
io_traces.ns710 S3FIFO-0.0250-1.9000 cache size     1377, 4800000 req, miss ratio 0.3786, byte miss ratio 0.3786
io_traces.ns710 S3FIFO-0.0250-1.9000 cache size     4132, 4800000 req, miss ratio 0.3274, byte miss ratio 0.3274
io_traces.ns710 S3FIFO-0.0250-1.9000 cache size    13776, 4800000 req, miss ratio 0.2837, byte miss ratio 0.2837
io_traces.ns710 S3FIFO-0.0250-1.9000 cache size    27553, 4800000 req, miss ratio 0.2052, byte miss ratio 0.2052
io_traces.ns710 S3FIFO-0.0250-1.9000 cache size    55106, 4800000 req, miss ratio 0.0613, byte miss ratio 0.0613
io_traces.ns710 S3FIFO-0.0250-1.9000 cache size   110212, 4800000 req, miss ratio 0.0293, byte miss ratio 0.0293
io_traces.ns710 S3FIFO-0.8500-1.9000 cache size      137, 4800000 req, miss ratio 0.8018, byte miss ratio 0.8018
io_traces.ns710 S3FIFO-0.8500-1.9000 cache size      413, 4800000 req, miss ratio 0.5354, byte miss ratio 0.5354
io_traces.ns710 S3FIFO-0.8500-1.9000 cache size     1377, 4800000 req, miss ratio 0.4343, byte miss ratio 0.4343
io_traces.ns710 S3FIFO-0.8500-1.9000 cache size     4132, 4800000 req, miss ratio 0.3764, byte miss ratio 0.3764
io_traces.ns710 S3FIFO-0.8500-1.9000 cache size    13776, 4800000 req, miss ratio 0.2950, byte miss ratio 0.2950
io_traces.ns710 S3FIFO-0.8500-1.9000 cache size    27553, 4800000 req, miss ratio 0.2126, byte miss ratio 0.2126
io_traces.ns710 S3FIFO-0.8500-1.9000 cache size    55106, 4800000 req, miss ratio 0.0809, byte miss ratio 0.0809
io_traces.ns710 S3FIFO-0.8500-1.9000 cache size   110212, 4800000 req, miss ratio 0.0367, byte miss ratio 0.0367
io_traces.ns710 S3FIFO-0.0100-0.9000 cache size      137, 4800000 req, miss ratio 0.5256, byte miss ratio 0.5256
io_traces.ns710 S3FIFO-0.0100-0.9000 cache size      413, 4800000 req, miss ratio 0.4527, byte miss ratio 0.4527
io_traces.ns710 S3FIFO-0.0100-0.9000 cache size     1377, 4800000 req, miss ratio 0.3832, byte miss ratio 0.3832
io_traces.ns710 S3FIFO-0.0100-0.9000 cache size     4132, 4800000 req, miss ratio 0.3339, byte miss ratio 0.3339
io_traces.ns710 S3FIFO-0.0100-0.9000 cache size    13776, 4800000 req, miss ratio 0.2755, byte miss ratio 0.2755
io_traces.ns710 S3FIFO-0.0100-0.9000 cache size    27553, 4800000 req, miss ratio 0.2050, byte miss ratio 0.2050
io_traces.ns710 S3FIFO-0.0100-0.9000 cache size    55106, 4800000 req, miss ratio 0.0628, byte miss ratio 0.0628
io_traces.ns710 S3FIFO-0.0100-0.9000 cache size   110212, 4800000 req, miss ratio 0.0296, byte miss ratio 0.0296
io_traces.ns710 S3FIFO-0.4500-0.9000 cache size      137, 4800000 req, miss ratio 0.6268, byte miss ratio 0.6268
io_traces.ns710 S3FIFO-0.4500-0.9000 cache size      413, 4800000 req, miss ratio 0.4598, byte miss ratio 0.4598
io_traces.ns710 S3FIFO-0.4500-0.9000 cache size     1377, 4800000 req, miss ratio 0.3983, byte miss ratio 0.3983
io_traces.ns710 S3FIFO-0.4500-0.9000 cache size     4132, 4800000 req, miss ratio 0.3333, byte miss ratio 0.3333
io_traces.ns710 S3FIFO-0.4500-0.9000 cache size    13776, 4800000 req, miss ratio 0.2889, byte miss ratio 0.2889
io_traces.ns710 S3FIFO-0.4500-0.9000 cache size    27553, 4800000 req, miss ratio 0.2138, byte miss ratio 0.2138
io_traces.ns710 S3FIFO-0.4500-0.9000 cache size    55106, 4800000 req, miss ratio 0.0730, byte miss ratio 0.0730
io_traces.ns710 S3FIFO-0.4500-0.9000 cache size   110212, 4800000 req, miss ratio 0.0296, byte miss ratio 0.0296
io_traces.ns710 S3FIFO-0.5500-0.9000 cache size      137, 4800000 req, miss ratio 0.7171, byte miss ratio 0.7171
io_traces.ns710 S3FIFO-0.5500-0.9000 cache size      413, 4800000 req, miss ratio 0.4690, byte miss ratio 0.4690
io_traces.ns710 S3FIFO-0.5500-0.9000 cache size     1377, 4800000 req, miss ratio 0.4044, byte miss ratio 0.4044
io_traces.ns710 S3FIFO-0.5500-0.9000 cache size     4132, 4800000 req, miss ratio 0.3361, byte miss ratio 0.3361
io_traces.ns710 S3FIFO-0.5500-0.9000 cache size    13776, 4800000 req, miss ratio 0.2878, byte miss ratio 0.2878
io_traces.ns710 S3FIFO-0.5500-0.9000 cache size    27553, 4800000 req, miss ratio 0.2147, byte miss ratio 0.2147
io_traces.ns710 S3FIFO-0.5500-0.9000 cache size    55106, 4800000 req, miss ratio 0.0759, byte miss ratio 0.0759
io_traces.ns710 S3FIFO-0.5500-0.9000 cache size   110212, 4800000 req, miss ratio 0.0301, byte miss ratio 0.0301
