cdn1_allcolo.ns1876 S3FIFO-0.0500-1.9000 cache size      344, 3772797 req, miss ratio 0.7543, byte miss ratio 0.7543
cdn1_allcolo.ns1876 S3FIFO-0.0500-1.9000 cache size     1034, 3772797 req, miss ratio 0.7020, byte miss ratio 0.7020
cdn1_allcolo.ns1876 S3FIFO-0.0500-1.9000 cache size     3448, 3772797 req, miss ratio 0.6327, byte miss ratio 0.6327
cdn1_allcolo.ns1876 S3FIFO-0.0500-1.9000 cache size    10344, 3772797 req, miss ratio 0.5339, byte miss ratio 0.5339
cdn1_allcolo.ns1876 S3FIFO-0.0500-1.9000 cache size    34483, 3772797 req, miss ratio 0.3435, byte miss ratio 0.3435
cdn1_allcolo.ns1876 S3FIFO-0.0500-1.9000 cache size    68966, 3772797 req, miss ratio 0.2127, byte miss ratio 0.2127
cdn1_allcolo.ns1876 S3FIFO-0.0500-1.9000 cache size   137932, 3772797 req, miss ratio 0.1344, byte miss ratio 0.1344
cdn1_allcolo.ns1876 S3FIFO-0.0500-1.9000 cache size   275865, 3772797 req, miss ratio 0.0948, byte miss ratio 0.0948
cdn1_allcolo.ns1876 S3FIFO-0.3500-0.9000 cache size      344, 3772797 req, miss ratio 0.7524, byte miss ratio 0.7524
cdn1_allcolo.ns1876 S3FIFO-0.3500-0.9000 cache size     1034, 3772797 req, miss ratio 0.7020, byte miss ratio 0.7020
cdn1_allcolo.ns1876 S3FIFO-0.3500-0.9000 cache size     3448, 3772797 req, miss ratio 0.6355, byte miss ratio 0.6355
cdn1_allcolo.ns1876 S3FIFO-0.3500-0.9000 cache size    10344, 3772797 req, miss ratio 0.5422, byte miss ratio 0.5422
cdn1_allcolo.ns1876 S3FIFO-0.3500-0.9000 cache size    34483, 3772797 req, miss ratio 0.3641, byte miss ratio 0.3641
cdn1_allcolo.ns1876 S3FIFO-0.3500-0.9000 cache size    68966, 3772797 req, miss ratio 0.2364, byte miss ratio 0.2364
cdn1_allcolo.ns1876 S3FIFO-0.3500-0.9000 cache size   137932, 3772797 req, miss ratio 0.1441, byte miss ratio 0.1441
cdn1_allcolo.ns1876 S3FIFO-0.3500-0.9000 cache size   275865, 3772797 req, miss ratio 0.0951, byte miss ratio 0.0951
cdn1_allcolo.ns1876 S3FIFO-0.3000-0.9000 cache size      344, 3772797 req, miss ratio 0.7516, byte miss ratio 0.7516
cdn1_allcolo.ns1876 S3FIFO-0.3000-0.9000 cache size     1034, 3772797 req, miss ratio 0.7011, byte miss ratio 0.7011
