cdn1_colo28.ns1018 S3FIFO-0.5000-1.9000 cache size       37, 1638233 req, miss ratio 0.3115, byte miss ratio 0.3115
cdn1_colo28.ns1018 S3FIFO-0.5000-1.9000 cache size      111, 1638233 req, miss ratio 0.2757, byte miss ratio 0.2757
cdn1_colo28.ns1018 S3FIFO-0.5000-1.9000 cache size      371, 1638233 req, miss ratio 0.2274, byte miss ratio 0.2274
cdn1_colo28.ns1018 S3FIFO-0.5000-1.9000 cache size     1114, 1638233 req, miss ratio 0.1724, byte miss ratio 0.1724
cdn1_colo28.ns1018 S3FIFO-0.5000-1.9000 cache size     3713, 1638233 req, miss ratio 0.0976, byte miss ratio 0.0976
cdn1_colo28.ns1018 S3FIFO-0.5000-1.9000 cache size     7427, 1638233 req, miss ratio 0.0604, byte miss ratio 0.0604
cdn1_colo28.ns1018 S3FIFO-0.5000-1.9000 cache size    14855, 1638233 req, miss ratio 0.0367, byte miss ratio 0.0367
cdn1_colo28.ns1018 S3FIFO-0.5000-1.9000 cache size    29711, 1638233 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_colo28.ns1018 S3FIFO-0.0050-0.9000 cache size       37, 1638233 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1018 S3FIFO-0.0050-0.9000 cache size      111, 1638233 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1018 S3FIFO-0.0050-0.9000 cache size      371, 1638233 req, miss ratio 0.2204, byte miss ratio 0.2204
cdn1_colo28.ns1018 S3FIFO-0.0050-0.9000 cache size     1114, 1638233 req, miss ratio 0.1591, byte miss ratio 0.1591
cdn1_colo28.ns1018 S3FIFO-0.0050-0.9000 cache size     3713, 1638233 req, miss ratio 0.0824, byte miss ratio 0.0824
cdn1_colo28.ns1018 S3FIFO-0.0050-0.9000 cache size     7427, 1638233 req, miss ratio 0.0509, byte miss ratio 0.0509
cdn1_colo28.ns1018 S3FIFO-0.0050-0.9000 cache size    14855, 1638233 req, miss ratio 0.0332, byte miss ratio 0.0332
cdn1_colo28.ns1018 S3FIFO-0.0050-0.9000 cache size    29711, 1638233 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_colo28.ns1018 S3FIFO-0.8000-0.9000 cache size       37, 1638233 req, miss ratio 0.3208, byte miss ratio 0.3208
cdn1_colo28.ns1018 S3FIFO-0.8000-0.9000 cache size      111, 1638233 req, miss ratio 0.2824, byte miss ratio 0.2824
cdn1_colo28.ns1018 S3FIFO-0.8000-0.9000 cache size      371, 1638233 req, miss ratio 0.2355, byte miss ratio 0.2355
cdn1_colo28.ns1018 S3FIFO-0.8000-0.9000 cache size     1114, 1638233 req, miss ratio 0.1815, byte miss ratio 0.1815
cdn1_colo28.ns1018 S3FIFO-0.8000-0.9000 cache size     3713, 1638233 req, miss ratio 0.1080, byte miss ratio 0.1080
cdn1_colo28.ns1018 S3FIFO-0.8000-0.9000 cache size     7427, 1638233 req, miss ratio 0.0692, byte miss ratio 0.0692
cdn1_colo28.ns1018 S3FIFO-0.8000-0.9000 cache size    14855, 1638233 req, miss ratio 0.0414, byte miss ratio 0.0414
cdn1_colo28.ns1018 S3FIFO-0.8000-0.9000 cache size    29711, 1638233 req, miss ratio 0.0253, byte miss ratio 0.0253
cdn1_colo28.ns1018 S3FIFO-0.9000-0.9000 cache size       37, 1638233 req, miss ratio 0.3310, byte miss ratio 0.3310
cdn1_colo28.ns1018 S3FIFO-0.9000-0.9000 cache size      111, 1638233 req, miss ratio 0.2854, byte miss ratio 0.2854
cdn1_colo28.ns1018 S3FIFO-0.9000-0.9000 cache size      371, 1638233 req, miss ratio 0.2384, byte miss ratio 0.2384
cdn1_colo28.ns1018 S3FIFO-0.9000-0.9000 cache size     1114, 1638233 req, miss ratio 0.1849, byte miss ratio 0.1849
cdn1_colo28.ns1018 S3FIFO-0.9000-0.9000 cache size     3713, 1638233 req, miss ratio 0.1115, byte miss ratio 0.1115
cdn1_colo28.ns1018 S3FIFO-0.9000-0.9000 cache size     7427, 1638233 req, miss ratio 0.0726, byte miss ratio 0.0726
cdn1_colo28.ns1018 S3FIFO-0.9000-0.9000 cache size    14855, 1638233 req, miss ratio 0.0437, byte miss ratio 0.0437
cdn1_colo28.ns1018 S3FIFO-0.9000-0.9000 cache size    29711, 1638233 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_colo28.ns1018 S3FIFO-0.5000-0.9000 cache size       37, 1638233 req, miss ratio 0.3115, byte miss ratio 0.3115
cdn1_colo28.ns1018 S3FIFO-0.5000-0.9000 cache size      111, 1638233 req, miss ratio 0.2757, byte miss ratio 0.2757
cdn1_colo28.ns1018 S3FIFO-0.5000-0.9000 cache size      371, 1638233 req, miss ratio 0.2274, byte miss ratio 0.2274
cdn1_colo28.ns1018 S3FIFO-0.5000-0.9000 cache size     1114, 1638233 req, miss ratio 0.1724, byte miss ratio 0.1724
cdn1_colo28.ns1018 S3FIFO-0.5000-0.9000 cache size     3713, 1638233 req, miss ratio 0.0976, byte miss ratio 0.0976
cdn1_colo28.ns1018 S3FIFO-0.5000-0.9000 cache size     7427, 1638233 req, miss ratio 0.0604, byte miss ratio 0.0604
cdn1_colo28.ns1018 S3FIFO-0.5000-0.9000 cache size    14855, 1638233 req, miss ratio 0.0367, byte miss ratio 0.0367
cdn1_colo28.ns1018 S3FIFO-0.5000-0.9000 cache size    29711, 1638233 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_colo28.ns1018 S3FIFO-0.0250-0.9000 cache size       37, 1638233 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1018 S3FIFO-0.0250-0.9000 cache size      111, 1638233 req, miss ratio 0.2693, byte miss ratio 0.2693
cdn1_colo28.ns1018 S3FIFO-0.0250-0.9000 cache size      371, 1638233 req, miss ratio 0.2181, byte miss ratio 0.2181
cdn1_colo28.ns1018 S3FIFO-0.0250-0.9000 cache size     1114, 1638233 req, miss ratio 0.1590, byte miss ratio 0.1590
cdn1_colo28.ns1018 S3FIFO-0.0250-0.9000 cache size     3713, 1638233 req, miss ratio 0.0829, byte miss ratio 0.0829
cdn1_colo28.ns1018 S3FIFO-0.0250-0.9000 cache size     7427, 1638233 req, miss ratio 0.0513, byte miss ratio 0.0513
cdn1_colo28.ns1018 S3FIFO-0.0250-0.9000 cache size    14855, 1638233 req, miss ratio 0.0333, byte miss ratio 0.0333
cdn1_colo28.ns1018 S3FIFO-0.0250-0.9000 cache size    29711, 1638233 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_colo28.ns1018 S3FIFO-0.0500-0.9000 cache size       37, 1638233 req, miss ratio 0.3093, byte miss ratio 0.3093
