tencentBlock.ns19498 S3FIFO-0.8500-0.9000 cache size      545, 4799307 req, miss ratio 0.5036, byte miss ratio 0.5036
tencentBlock.ns19498 S3FIFO-0.8500-0.9000 cache size     1635, 4799307 req, miss ratio 0.4228, byte miss ratio 0.4228
tencentBlock.ns19498 S3FIFO-0.8500-0.9000 cache size     5451, 4799307 req, miss ratio 0.3489, byte miss ratio 0.3489
tencentBlock.ns19498 S3FIFO-0.8500-0.9000 cache size    16354, 4799307 req, miss ratio 0.3079, byte miss ratio 0.3079
tencentBlock.ns19498 S3FIFO-0.8500-0.9000 cache size    54515, 4799307 req, miss ratio 0.2457, byte miss ratio 0.2457
tencentBlock.ns19498 S3FIFO-0.8500-0.9000 cache size   109031, 4799307 req, miss ratio 0.2015, byte miss ratio 0.2015
tencentBlock.ns19498 S3FIFO-0.8500-0.9000 cache size   218063, 4799307 req, miss ratio 0.1497, byte miss ratio 0.1497
tencentBlock.ns19498 S3FIFO-0.8500-0.9000 cache size   436126, 4799307 req, miss ratio 0.1181, byte miss ratio 0.1181
tencentBlock.ns19498 S3FIFO-0.0250-1.9000 cache size      545, 4799307 req, miss ratio 0.4824, byte miss ratio 0.4824
tencentBlock.ns19498 S3FIFO-0.0250-1.9000 cache size     1635, 4799307 req, miss ratio 0.3540, byte miss ratio 0.3540
tencentBlock.ns19498 S3FIFO-0.0250-1.9000 cache size     5451, 4799307 req, miss ratio 0.3224, byte miss ratio 0.3224
tencentBlock.ns19498 S3FIFO-0.0250-1.9000 cache size    16354, 4799307 req, miss ratio 0.2852, byte miss ratio 0.2852
tencentBlock.ns19498 S3FIFO-0.0250-1.9000 cache size    54515, 4799307 req, miss ratio 0.2453, byte miss ratio 0.2453
tencentBlock.ns19498 S3FIFO-0.0250-1.9000 cache size   109031, 4799307 req, miss ratio 0.2021, byte miss ratio 0.2021
tencentBlock.ns19498 S3FIFO-0.0250-1.9000 cache size   218063, 4799307 req, miss ratio 0.1436, byte miss ratio 0.1436
tencentBlock.ns19498 S3FIFO-0.0250-1.9000 cache size   436126, 4799307 req, miss ratio 0.1156, byte miss ratio 0.1156
tencentBlock.ns19498 S3FIFO-0.9500-0.9000 cache size      545, 4799307 req, miss ratio 0.5306, byte miss ratio 0.5306
tencentBlock.ns19498 S3FIFO-0.9500-0.9000 cache size     1635, 4799307 req, miss ratio 0.4393, byte miss ratio 0.4393
tencentBlock.ns19498 S3FIFO-0.9500-0.9000 cache size     5451, 4799307 req, miss ratio 0.3641, byte miss ratio 0.3641
tencentBlock.ns19498 S3FIFO-0.9500-0.9000 cache size    16354, 4799307 req, miss ratio 0.3168, byte miss ratio 0.3168
tencentBlock.ns19498 S3FIFO-0.9500-0.9000 cache size    54515, 4799307 req, miss ratio 0.2478, byte miss ratio 0.2478
tencentBlock.ns19498 S3FIFO-0.9500-0.9000 cache size   109031, 4799307 req, miss ratio 0.2026, byte miss ratio 0.2026
tencentBlock.ns19498 S3FIFO-0.9500-0.9000 cache size   218063, 4799307 req, miss ratio 0.1511, byte miss ratio 0.1511
tencentBlock.ns19498 S3FIFO-0.9500-0.9000 cache size   436126, 4799307 req, miss ratio 0.1211, byte miss ratio 0.1211
tencentBlock.ns19498 S3FIFO-0.6500-1.9000 cache size      545, 4799307 req, miss ratio 0.4790, byte miss ratio 0.4790
tencentBlock.ns19498 S3FIFO-0.6500-1.9000 cache size     1635, 4799307 req, miss ratio 0.4056, byte miss ratio 0.4056
tencentBlock.ns19498 S3FIFO-0.6500-1.9000 cache size     5451, 4799307 req, miss ratio 0.3255, byte miss ratio 0.3255
tencentBlock.ns19498 S3FIFO-0.6500-1.9000 cache size    16354, 4799307 req, miss ratio 0.3076, byte miss ratio 0.3076
tencentBlock.ns19498 S3FIFO-0.6500-1.9000 cache size    54515, 4799307 req, miss ratio 0.2415, byte miss ratio 0.2415
tencentBlock.ns19498 S3FIFO-0.6500-1.9000 cache size   109031, 4799307 req, miss ratio 0.2017, byte miss ratio 0.2017
tencentBlock.ns19498 S3FIFO-0.6500-1.9000 cache size   218063, 4799307 req, miss ratio 0.1457, byte miss ratio 0.1457
tencentBlock.ns19498 S3FIFO-0.6500-1.9000 cache size   436126, 4799307 req, miss ratio 0.1169, byte miss ratio 0.1169
tencentBlock.ns19498 S3FIFO-0.1500-0.9000 cache size      545, 4799307 req, miss ratio 0.4673, byte miss ratio 0.4673
tencentBlock.ns19498 S3FIFO-0.1500-0.9000 cache size     1635, 4799307 req, miss ratio 0.3489, byte miss ratio 0.3489
tencentBlock.ns19498 S3FIFO-0.1500-0.9000 cache size     5451, 4799307 req, miss ratio 0.3223, byte miss ratio 0.3223
tencentBlock.ns19498 S3FIFO-0.1500-0.9000 cache size    16354, 4799307 req, miss ratio 0.2873, byte miss ratio 0.2873
tencentBlock.ns19498 S3FIFO-0.1500-0.9000 cache size    54515, 4799307 req, miss ratio 0.2445, byte miss ratio 0.2445
tencentBlock.ns19498 S3FIFO-0.1500-0.9000 cache size   109031, 4799307 req, miss ratio 0.1978, byte miss ratio 0.1978
tencentBlock.ns19498 S3FIFO-0.1500-0.9000 cache size   218063, 4799307 req, miss ratio 0.1369, byte miss ratio 0.1369
tencentBlock.ns19498 S3FIFO-0.1500-0.9000 cache size   436126, 4799307 req, miss ratio 0.1155, byte miss ratio 0.1155
tencentBlock.ns19498 S3FIFO-0.2000-0.9000 cache size      545, 4799307 req, miss ratio 0.4650, byte miss ratio 0.4650
tencentBlock.ns19498 S3FIFO-0.2000-0.9000 cache size     1635, 4799307 req, miss ratio 0.3538, byte miss ratio 0.3538
tencentBlock.ns19498 S3FIFO-0.2000-0.9000 cache size     5451, 4799307 req, miss ratio 0.3222, byte miss ratio 0.3222
tencentBlock.ns19498 S3FIFO-0.2000-0.9000 cache size    16354, 4799307 req, miss ratio 0.2874, byte miss ratio 0.2874
tencentBlock.ns19498 S3FIFO-0.2000-0.9000 cache size    54515, 4799307 req, miss ratio 0.2434, byte miss ratio 0.2434
tencentBlock.ns19498 S3FIFO-0.2000-0.9000 cache size   109031, 4799307 req, miss ratio 0.1975, byte miss ratio 0.1975
tencentBlock.ns19498 S3FIFO-0.2000-0.9000 cache size   218063, 4799307 req, miss ratio 0.1362, byte miss ratio 0.1362
tencentBlock.ns19498 S3FIFO-0.2000-0.9000 cache size   436126, 4799307 req, miss ratio 0.1156, byte miss ratio 0.1156
tencentBlock.ns19498 S3FIFO-0.2500-0.9000 cache size      545, 4799307 req, miss ratio 0.4646, byte miss ratio 0.4646
tencentBlock.ns19498 S3FIFO-0.2500-0.9000 cache size     1635, 4799307 req, miss ratio 0.3593, byte miss ratio 0.3593
tencentBlock.ns19498 S3FIFO-0.2500-0.9000 cache size     5451, 4799307 req, miss ratio 0.3222, byte miss ratio 0.3222
tencentBlock.ns19498 S3FIFO-0.2500-0.9000 cache size    16354, 4799307 req, miss ratio 0.2879, byte miss ratio 0.2879
tencentBlock.ns19498 S3FIFO-0.2500-0.9000 cache size    54515, 4799307 req, miss ratio 0.2421, byte miss ratio 0.2421
tencentBlock.ns19498 S3FIFO-0.2500-0.9000 cache size   109031, 4799307 req, miss ratio 0.1987, byte miss ratio 0.1987
tencentBlock.ns19498 S3FIFO-0.2500-0.9000 cache size   218063, 4799307 req, miss ratio 0.1352, byte miss ratio 0.1352
tencentBlock.ns19498 S3FIFO-0.2500-0.9000 cache size   436126, 4799307 req, miss ratio 0.1156, byte miss ratio 0.1156
tencentBlock.ns19498 S3FIFO-0.0010-0.9000 cache size      545, 4799307 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns19498 S3FIFO-0.0010-0.9000 cache size     1635, 4799307 req, miss ratio 0.4056, byte miss ratio 0.4056
tencentBlock.ns19498 S3FIFO-0.0010-0.9000 cache size     5451, 4799307 req, miss ratio 0.3590, byte miss ratio 0.3590
tencentBlock.ns19498 S3FIFO-0.0010-0.9000 cache size    16354, 4799307 req, miss ratio 0.3032, byte miss ratio 0.3032
tencentBlock.ns19498 S3FIFO-0.0010-0.9000 cache size    54515, 4799307 req, miss ratio 0.2481, byte miss ratio 0.2481
tencentBlock.ns19498 S3FIFO-0.0010-0.9000 cache size   109031, 4799307 req, miss ratio 0.2051, byte miss ratio 0.2051
tencentBlock.ns19498 S3FIFO-0.0010-0.9000 cache size   218063, 4799307 req, miss ratio 0.1466, byte miss ratio 0.1466
tencentBlock.ns19498 S3FIFO-0.0010-0.9000 cache size   436126, 4799307 req, miss ratio 0.1156, byte miss ratio 0.1156
tencentBlock.ns19498 S3FIFO-0.7500-0.9000 cache size      545, 4799307 req, miss ratio 0.4875, byte miss ratio 0.4875
tencentBlock.ns19498 S3FIFO-0.7500-0.9000 cache size     1635, 4799307 req, miss ratio 0.4140, byte miss ratio 0.4140
tencentBlock.ns19498 S3FIFO-0.7500-0.9000 cache size     5451, 4799307 req, miss ratio 0.3320, byte miss ratio 0.3320
tencentBlock.ns19498 S3FIFO-0.7500-0.9000 cache size    16354, 4799307 req, miss ratio 0.3086, byte miss ratio 0.3086
tencentBlock.ns19498 S3FIFO-0.7500-0.9000 cache size    54515, 4799307 req, miss ratio 0.2430, byte miss ratio 0.2430
tencentBlock.ns19498 S3FIFO-0.7500-0.9000 cache size   109031, 4799307 req, miss ratio 0.2016, byte miss ratio 0.2016
tencentBlock.ns19498 S3FIFO-0.7500-0.9000 cache size   218063, 4799307 req, miss ratio 0.1464, byte miss ratio 0.1464
tencentBlock.ns19498 S3FIFO-0.7500-0.9000 cache size   436126, 4799307 req, miss ratio 0.1172, byte miss ratio 0.1172
tencentBlock.ns19498 S3FIFO-0.3000-1.9000 cache size      545, 4799307 req, miss ratio 0.4631, byte miss ratio 0.4631
tencentBlock.ns19498 S3FIFO-0.3000-1.9000 cache size     1635, 4799307 req, miss ratio 0.3656, byte miss ratio 0.3656
tencentBlock.ns19498 S3FIFO-0.3000-1.9000 cache size     5451, 4799307 req, miss ratio 0.3209, byte miss ratio 0.3209
tencentBlock.ns19498 S3FIFO-0.3000-1.9000 cache size    16354, 4799307 req, miss ratio 0.2882, byte miss ratio 0.2882
tencentBlock.ns19498 S3FIFO-0.3000-1.9000 cache size    54515, 4799307 req, miss ratio 0.2405, byte miss ratio 0.2405
tencentBlock.ns19498 S3FIFO-0.3000-1.9000 cache size   109031, 4799307 req, miss ratio 0.2009, byte miss ratio 0.2009
tencentBlock.ns19498 S3FIFO-0.3000-1.9000 cache size   218063, 4799307 req, miss ratio 0.1362, byte miss ratio 0.1362
tencentBlock.ns19498 S3FIFO-0.3000-1.9000 cache size   436126, 4799307 req, miss ratio 0.1155, byte miss ratio 0.1155
tencentBlock.ns19498 S3FIFO-0.4000-0.9000 cache size      545, 4799307 req, miss ratio 0.4661, byte miss ratio 0.4661
tencentBlock.ns19498 S3FIFO-0.4000-0.9000 cache size     1635, 4799307 req, miss ratio 0.3772, byte miss ratio 0.3772
tencentBlock.ns19498 S3FIFO-0.4000-0.9000 cache size     5451, 4799307 req, miss ratio 0.3223, byte miss ratio 0.3223
tencentBlock.ns19498 S3FIFO-0.4000-0.9000 cache size    16354, 4799307 req, miss ratio 0.2909, byte miss ratio 0.2909
tencentBlock.ns19498 S3FIFO-0.4000-0.9000 cache size    54515, 4799307 req, miss ratio 0.2400, byte miss ratio 0.2400
tencentBlock.ns19498 S3FIFO-0.4000-0.9000 cache size   109031, 4799307 req, miss ratio 0.2046, byte miss ratio 0.2046
tencentBlock.ns19498 S3FIFO-0.4000-0.9000 cache size   218063, 4799307 req, miss ratio 0.1377, byte miss ratio 0.1377
tencentBlock.ns19498 S3FIFO-0.4000-0.9000 cache size   436126, 4799307 req, miss ratio 0.1156, byte miss ratio 0.1156
tencentBlock.ns19498 S3FIFO-0.0250-0.9000 cache size      545, 4799307 req, miss ratio 0.4876, byte miss ratio 0.4876
tencentBlock.ns19498 S3FIFO-0.0250-0.9000 cache size     1635, 4799307 req, miss ratio 0.3554, byte miss ratio 0.3554
tencentBlock.ns19498 S3FIFO-0.0250-0.9000 cache size     5451, 4799307 req, miss ratio 0.3240, byte miss ratio 0.3240
tencentBlock.ns19498 S3FIFO-0.0250-0.9000 cache size    16354, 4799307 req, miss ratio 0.2892, byte miss ratio 0.2892
tencentBlock.ns19498 S3FIFO-0.0250-0.9000 cache size    54515, 4799307 req, miss ratio 0.2436, byte miss ratio 0.2436
tencentBlock.ns19498 S3FIFO-0.0250-0.9000 cache size   109031, 4799307 req, miss ratio 0.2022, byte miss ratio 0.2022
tencentBlock.ns19498 S3FIFO-0.0250-0.9000 cache size   218063, 4799307 req, miss ratio 0.1436, byte miss ratio 0.1436
tencentBlock.ns19498 S3FIFO-0.0250-0.9000 cache size   436126, 4799307 req, miss ratio 0.1156, byte miss ratio 0.1156
tencentBlock.ns19498 S3FIFO-0.7500-1.9000 cache size      545, 4799307 req, miss ratio 0.4893, byte miss ratio 0.4893
tencentBlock.ns19498 S3FIFO-0.7500-1.9000 cache size     1635, 4799307 req, miss ratio 0.4154, byte miss ratio 0.4154
tencentBlock.ns19498 S3FIFO-0.7500-1.9000 cache size     5451, 4799307 req, miss ratio 0.3350, byte miss ratio 0.3350
tencentBlock.ns19498 S3FIFO-0.7500-1.9000 cache size    16354, 4799307 req, miss ratio 0.3088, byte miss ratio 0.3088
tencentBlock.ns19498 S3FIFO-0.7500-1.9000 cache size    54515, 4799307 req, miss ratio 0.2436, byte miss ratio 0.2436
tencentBlock.ns19498 S3FIFO-0.7500-1.9000 cache size   109031, 4799307 req, miss ratio 0.2015, byte miss ratio 0.2015
tencentBlock.ns19498 S3FIFO-0.7500-1.9000 cache size   218063, 4799307 req, miss ratio 0.1464, byte miss ratio 0.1464
tencentBlock.ns19498 S3FIFO-0.7500-1.9000 cache size   436126, 4799307 req, miss ratio 0.1172, byte miss ratio 0.1172
tencentBlock.ns19498 S3FIFO-0.0500-1.9000 cache size      545, 4799307 req, miss ratio 0.4740, byte miss ratio 0.4740
tencentBlock.ns19498 S3FIFO-0.0500-1.9000 cache size     1635, 4799307 req, miss ratio 0.3447, byte miss ratio 0.3447
tencentBlock.ns19498 S3FIFO-0.0500-1.9000 cache size     5451, 4799307 req, miss ratio 0.3219, byte miss ratio 0.3219
tencentBlock.ns19498 S3FIFO-0.0500-1.9000 cache size    16354, 4799307 req, miss ratio 0.2843, byte miss ratio 0.2843
tencentBlock.ns19498 S3FIFO-0.0500-1.9000 cache size    54515, 4799307 req, miss ratio 0.2449, byte miss ratio 0.2449
tencentBlock.ns19498 S3FIFO-0.0500-1.9000 cache size   109031, 4799307 req, miss ratio 0.2015, byte miss ratio 0.2015
tencentBlock.ns19498 S3FIFO-0.0500-1.9000 cache size   218063, 4799307 req, miss ratio 0.1408, byte miss ratio 0.1408
tencentBlock.ns19498 S3FIFO-0.0500-1.9000 cache size   436126, 4799307 req, miss ratio 0.1156, byte miss ratio 0.1156
tencentBlock.ns19498 S3FIFO-0.0100-0.9000 cache size      545, 4799307 req, miss ratio 0.5046, byte miss ratio 0.5046
tencentBlock.ns19498 S3FIFO-0.0100-0.9000 cache size     1635, 4799307 req, miss ratio 0.3731, byte miss ratio 0.3731
tencentBlock.ns19498 S3FIFO-0.0100-0.9000 cache size     5451, 4799307 req, miss ratio 0.3269, byte miss ratio 0.3269
tencentBlock.ns19498 S3FIFO-0.0100-0.9000 cache size    16354, 4799307 req, miss ratio 0.2902, byte miss ratio 0.2902
tencentBlock.ns19498 S3FIFO-0.0100-0.9000 cache size    54515, 4799307 req, miss ratio 0.2444, byte miss ratio 0.2444
tencentBlock.ns19498 S3FIFO-0.0100-0.9000 cache size   109031, 4799307 req, miss ratio 0.2028, byte miss ratio 0.2028
tencentBlock.ns19498 S3FIFO-0.0100-0.9000 cache size   218063, 4799307 req, miss ratio 0.1455, byte miss ratio 0.1455
tencentBlock.ns19498 S3FIFO-0.0100-0.9000 cache size   436126, 4799307 req, miss ratio 0.1156, byte miss ratio 0.1156
tencentBlock.ns19498 S3FIFO-0.0010-1.9000 cache size      545, 4799307 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns19498 S3FIFO-0.0010-1.9000 cache size     1635, 4799307 req, miss ratio 0.4038, byte miss ratio 0.4038
tencentBlock.ns19498 S3FIFO-0.0010-1.9000 cache size     5451, 4799307 req, miss ratio 0.3575, byte miss ratio 0.3575
tencentBlock.ns19498 S3FIFO-0.0010-1.9000 cache size    16354, 4799307 req, miss ratio 0.2985, byte miss ratio 0.2985
tencentBlock.ns19498 S3FIFO-0.0010-1.9000 cache size    54515, 4799307 req, miss ratio 0.2488, byte miss ratio 0.2488
tencentBlock.ns19498 S3FIFO-0.0010-1.9000 cache size   109031, 4799307 req, miss ratio 0.2049, byte miss ratio 0.2049
tencentBlock.ns19498 S3FIFO-0.0010-1.9000 cache size   218063, 4799307 req, miss ratio 0.1466, byte miss ratio 0.1466
tencentBlock.ns19498 S3FIFO-0.0010-1.9000 cache size   436126, 4799307 req, miss ratio 0.1156, byte miss ratio 0.1156
tencentBlock.ns19498 S3FIFO-0.8500-1.9000 cache size      545, 4799307 req, miss ratio 0.5059, byte miss ratio 0.5059
tencentBlock.ns19498 S3FIFO-0.8500-1.9000 cache size     1635, 4799307 req, miss ratio 0.4246, byte miss ratio 0.4246
tencentBlock.ns19498 S3FIFO-0.8500-1.9000 cache size     5451, 4799307 req, miss ratio 0.3507, byte miss ratio 0.3507
tencentBlock.ns19498 S3FIFO-0.8500-1.9000 cache size    16354, 4799307 req, miss ratio 0.3081, byte miss ratio 0.3081
tencentBlock.ns19498 S3FIFO-0.8500-1.9000 cache size    54515, 4799307 req, miss ratio 0.2466, byte miss ratio 0.2466
tencentBlock.ns19498 S3FIFO-0.8500-1.9000 cache size   109031, 4799307 req, miss ratio 0.2014, byte miss ratio 0.2014
tencentBlock.ns19498 S3FIFO-0.8500-1.9000 cache size   218063, 4799307 req, miss ratio 0.1497, byte miss ratio 0.1497
tencentBlock.ns19498 S3FIFO-0.8500-1.9000 cache size   436126, 4799307 req, miss ratio 0.1181, byte miss ratio 0.1181
tencentBlock.ns19498 S3FIFO-0.8000-1.9000 cache size      545, 4799307 req, miss ratio 0.4959, byte miss ratio 0.4959
tencentBlock.ns19498 S3FIFO-0.8000-1.9000 cache size     1635, 4799307 req, miss ratio 0.4198, byte miss ratio 0.4198
tencentBlock.ns19498 S3FIFO-0.8000-1.9000 cache size     5451, 4799307 req, miss ratio 0.3429, byte miss ratio 0.3429
tencentBlock.ns19498 S3FIFO-0.8000-1.9000 cache size    16354, 4799307 req, miss ratio 0.3076, byte miss ratio 0.3076
tencentBlock.ns19498 S3FIFO-0.8000-1.9000 cache size    54515, 4799307 req, miss ratio 0.2450, byte miss ratio 0.2450
tencentBlock.ns19498 S3FIFO-0.8000-1.9000 cache size   109031, 4799307 req, miss ratio 0.2018, byte miss ratio 0.2018
tencentBlock.ns19498 S3FIFO-0.8000-1.9000 cache size   218063, 4799307 req, miss ratio 0.1481, byte miss ratio 0.1481
tencentBlock.ns19498 S3FIFO-0.8000-1.9000 cache size   436126, 4799307 req, miss ratio 0.1175, byte miss ratio 0.1175
tencentBlock.ns19498 S3FIFO-0.8000-0.9000 cache size      545, 4799307 req, miss ratio 0.4938, byte miss ratio 0.4938
tencentBlock.ns19498 S3FIFO-0.8000-0.9000 cache size     1635, 4799307 req, miss ratio 0.4184, byte miss ratio 0.4184
tencentBlock.ns19498 S3FIFO-0.8000-0.9000 cache size     5451, 4799307 req, miss ratio 0.3403, byte miss ratio 0.3403
tencentBlock.ns19498 S3FIFO-0.8000-0.9000 cache size    16354, 4799307 req, miss ratio 0.3087, byte miss ratio 0.3087
tencentBlock.ns19498 S3FIFO-0.8000-0.9000 cache size    54515, 4799307 req, miss ratio 0.2440, byte miss ratio 0.2440
tencentBlock.ns19498 S3FIFO-0.8000-0.9000 cache size   109031, 4799307 req, miss ratio 0.2017, byte miss ratio 0.2017
tencentBlock.ns19498 S3FIFO-0.8000-0.9000 cache size   218063, 4799307 req, miss ratio 0.1481, byte miss ratio 0.1481
tencentBlock.ns19498 S3FIFO-0.8000-0.9000 cache size   436126, 4799307 req, miss ratio 0.1175, byte miss ratio 0.1175
tencentBlock.ns19498 S3FIFO-0.7000-1.9000 cache size      545, 4799307 req, miss ratio 0.4843, byte miss ratio 0.4843
tencentBlock.ns19498 S3FIFO-0.7000-1.9000 cache size     1635, 4799307 req, miss ratio 0.4105, byte miss ratio 0.4105
tencentBlock.ns19498 S3FIFO-0.7000-1.9000 cache size     5451, 4799307 req, miss ratio 0.3287, byte miss ratio 0.3287
tencentBlock.ns19498 S3FIFO-0.7000-1.9000 cache size    16354, 4799307 req, miss ratio 0.3086, byte miss ratio 0.3086
tencentBlock.ns19498 S3FIFO-0.7000-1.9000 cache size    54515, 4799307 req, miss ratio 0.2424, byte miss ratio 0.2424
tencentBlock.ns19498 S3FIFO-0.7000-1.9000 cache size   109031, 4799307 req, miss ratio 0.2013, byte miss ratio 0.2013
