tencentBlock.ns3240 S3FIFO-0.7500-1.9000 cache size     5550, 32443969 req, miss ratio 0.2206, byte miss ratio 0.2206
tencentBlock.ns3240 S3FIFO-0.7500-1.9000 cache size    16651, 32443969 req, miss ratio 0.2138, byte miss ratio 0.2138
tencentBlock.ns3240 S3FIFO-0.7500-1.9000 cache size    55506, 32443969 req, miss ratio 0.2082, byte miss ratio 0.2082
tencentBlock.ns3240 S3FIFO-0.7500-1.9000 cache size   166519, 32443969 req, miss ratio 0.1980, byte miss ratio 0.1980
tencentBlock.ns3240 S3FIFO-0.7500-1.9000 cache size   555064, 32443969 req, miss ratio 0.1826, byte miss ratio 0.1826
tencentBlock.ns3240 S3FIFO-0.7500-1.9000 cache size  1110129, 32443969 req, miss ratio 0.1760, byte miss ratio 0.1760
tencentBlock.ns3240 S3FIFO-0.7500-1.9000 cache size  2220258, 32443969 req, miss ratio 0.1720, byte miss ratio 0.1720
tencentBlock.ns3240 S3FIFO-0.7500-1.9000 cache size  4440516, 32443969 req, miss ratio 0.1712, byte miss ratio 0.1712
tencentBlock.ns3240 S3FIFO-0.0500-1.9000 cache size     5550, 32443969 req, miss ratio 0.2200, byte miss ratio 0.2200
tencentBlock.ns3240 S3FIFO-0.0500-1.9000 cache size    16651, 32443969 req, miss ratio 0.2159, byte miss ratio 0.2159
tencentBlock.ns3240 S3FIFO-0.0500-1.9000 cache size    55506, 32443969 req, miss ratio 0.2068, byte miss ratio 0.2068
tencentBlock.ns3240 S3FIFO-0.0500-1.9000 cache size   166519, 32443969 req, miss ratio 0.1930, byte miss ratio 0.1930
tencentBlock.ns3240 S3FIFO-0.0500-1.9000 cache size   555064, 32443969 req, miss ratio 0.1845, byte miss ratio 0.1845
tencentBlock.ns3240 S3FIFO-0.0500-1.9000 cache size  1110129, 32443969 req, miss ratio 0.1809, byte miss ratio 0.1809
tencentBlock.ns3240 S3FIFO-0.0500-1.9000 cache size  2220258, 32443969 req, miss ratio 0.1764, byte miss ratio 0.1764
tencentBlock.ns3240 S3FIFO-0.0500-1.9000 cache size  4440516, 32443969 req, miss ratio 0.1712, byte miss ratio 0.1712
tencentBlock.ns3240 S3FIFO-0.2500-0.9000 cache size     5550, 32443969 req, miss ratio 0.2177, byte miss ratio 0.2177
tencentBlock.ns3240 S3FIFO-0.2500-0.9000 cache size    16651, 32443969 req, miss ratio 0.2139, byte miss ratio 0.2139
tencentBlock.ns3240 S3FIFO-0.2500-0.9000 cache size    55506, 32443969 req, miss ratio 0.2074, byte miss ratio 0.2074
tencentBlock.ns3240 S3FIFO-0.2500-0.9000 cache size   166519, 32443969 req, miss ratio 0.1939, byte miss ratio 0.1939
tencentBlock.ns3240 S3FIFO-0.2500-0.9000 cache size   555064, 32443969 req, miss ratio 0.1830, byte miss ratio 0.1830
tencentBlock.ns3240 S3FIFO-0.2500-0.9000 cache size  1110129, 32443969 req, miss ratio 0.1781, byte miss ratio 0.1781
tencentBlock.ns3240 S3FIFO-0.2500-0.9000 cache size  2220258, 32443969 req, miss ratio 0.1734, byte miss ratio 0.1734
tencentBlock.ns3240 S3FIFO-0.2500-0.9000 cache size  4440516, 32443969 req, miss ratio 0.1712, byte miss ratio 0.1712
tencentBlock.ns3240 S3FIFO-0.4500-1.9000 cache size     5550, 32443969 req, miss ratio 0.2170, byte miss ratio 0.2170
tencentBlock.ns3240 S3FIFO-0.4500-1.9000 cache size    16651, 32443969 req, miss ratio 0.2132, byte miss ratio 0.2132
tencentBlock.ns3240 S3FIFO-0.4500-1.9000 cache size    55506, 32443969 req, miss ratio 0.2078, byte miss ratio 0.2078
tencentBlock.ns3240 S3FIFO-0.4500-1.9000 cache size   166519, 32443969 req, miss ratio 0.1954, byte miss ratio 0.1954
tencentBlock.ns3240 S3FIFO-0.4500-1.9000 cache size   555064, 32443969 req, miss ratio 0.1821, byte miss ratio 0.1821
tencentBlock.ns3240 S3FIFO-0.4500-1.9000 cache size  1110129, 32443969 req, miss ratio 0.1767, byte miss ratio 0.1767
tencentBlock.ns3240 S3FIFO-0.4500-1.9000 cache size  2220258, 32443969 req, miss ratio 0.1724, byte miss ratio 0.1724
tencentBlock.ns3240 S3FIFO-0.4500-1.9000 cache size  4440516, 32443969 req, miss ratio 0.1712, byte miss ratio 0.1712
tencentBlock.ns3240 S3FIFO-0.5000-0.9000 cache size     5550, 32443969 req, miss ratio 0.2172, byte miss ratio 0.2172
tencentBlock.ns3240 S3FIFO-0.5000-0.9000 cache size    16651, 32443969 req, miss ratio 0.2132, byte miss ratio 0.2132
tencentBlock.ns3240 S3FIFO-0.5000-0.9000 cache size    55506, 32443969 req, miss ratio 0.2080, byte miss ratio 0.2080
tencentBlock.ns3240 S3FIFO-0.5000-0.9000 cache size   166519, 32443969 req, miss ratio 0.1957, byte miss ratio 0.1957
tencentBlock.ns3240 S3FIFO-0.5000-0.9000 cache size   555064, 32443969 req, miss ratio 0.1821, byte miss ratio 0.1821
tencentBlock.ns3240 S3FIFO-0.5000-0.9000 cache size  1110129, 32443969 req, miss ratio 0.1764, byte miss ratio 0.1764
tencentBlock.ns3240 S3FIFO-0.5000-0.9000 cache size  2220258, 32443969 req, miss ratio 0.1723, byte miss ratio 0.1723
tencentBlock.ns3240 S3FIFO-0.5000-0.9000 cache size  4440516, 32443969 req, miss ratio 0.1712, byte miss ratio 0.1712
tencentBlock.ns3240 S3FIFO-0.1500-1.9000 cache size     5550, 32443969 req, miss ratio 0.2179, byte miss ratio 0.2179
tencentBlock.ns3240 S3FIFO-0.1500-1.9000 cache size    16651, 32443969 req, miss ratio 0.2143, byte miss ratio 0.2143
tencentBlock.ns3240 S3FIFO-0.1500-1.9000 cache size    55506, 32443969 req, miss ratio 0.2063, byte miss ratio 0.2063
tencentBlock.ns3240 S3FIFO-0.1500-1.9000 cache size   166519, 32443969 req, miss ratio 0.1936, byte miss ratio 0.1936
tencentBlock.ns3240 S3FIFO-0.1500-1.9000 cache size   555064, 32443969 req, miss ratio 0.1836, byte miss ratio 0.1836
tencentBlock.ns3240 S3FIFO-0.1500-1.9000 cache size  1110129, 32443969 req, miss ratio 0.1793, byte miss ratio 0.1793
