cdn1_allcolo.ns590 S3FIFO-0.0100-0.9000 cache size        6, 25210919 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns590 S3FIFO-0.0100-0.9000 cache size       13, 25210919 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns590 S3FIFO-0.0100-0.9000 cache size       26, 25210919 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns590 S3FIFO-0.0100-0.9000 cache size       52, 25210919 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns590 S3FIFO-0.2000-0.9000 cache size        6, 25210919 req, miss ratio 0.8597, byte miss ratio 0.8597
cdn1_allcolo.ns590 S3FIFO-0.2000-0.9000 cache size       13, 25210919 req, miss ratio 0.6952, byte miss ratio 0.6952
cdn1_allcolo.ns590 S3FIFO-0.2000-0.9000 cache size       26, 25210919 req, miss ratio 0.4009, byte miss ratio 0.4009
cdn1_allcolo.ns590 S3FIFO-0.2000-0.9000 cache size       52, 25210919 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns590 S3FIFO-0.2500-0.9000 cache size        6, 25210919 req, miss ratio 0.8597, byte miss ratio 0.8597
cdn1_allcolo.ns590 S3FIFO-0.2500-0.9000 cache size       13, 25210919 req, miss ratio 0.6977, byte miss ratio 0.6977
cdn1_allcolo.ns590 S3FIFO-0.2500-0.9000 cache size       26, 25210919 req, miss ratio 0.4024, byte miss ratio 0.4024
cdn1_allcolo.ns590 S3FIFO-0.2500-0.9000 cache size       52, 25210919 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns590 S3FIFO-0.4000-1.9000 cache size        6, 25210919 req, miss ratio 0.8678, byte miss ratio 0.8678
cdn1_allcolo.ns590 S3FIFO-0.4000-1.9000 cache size       13, 25210919 req, miss ratio 0.7080, byte miss ratio 0.7080
cdn1_allcolo.ns590 S3FIFO-0.4000-1.9000 cache size       26, 25210919 req, miss ratio 0.4069, byte miss ratio 0.4069
cdn1_allcolo.ns590 S3FIFO-0.4000-1.9000 cache size       52, 25210919 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns590 S3FIFO-0.5000-1.9000 cache size        6, 25210919 req, miss ratio 0.8705, byte miss ratio 0.8705
cdn1_allcolo.ns590 S3FIFO-0.5000-1.9000 cache size       13, 25210919 req, miss ratio 0.7079, byte miss ratio 0.7079
cdn1_allcolo.ns590 S3FIFO-0.5000-1.9000 cache size       26, 25210919 req, miss ratio 0.4097, byte miss ratio 0.4097
cdn1_allcolo.ns590 S3FIFO-0.5000-1.9000 cache size       52, 25210919 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns590 S3FIFO-0.9500-1.9000 cache size        6, 25210919 req, miss ratio 0.8728, byte miss ratio 0.8728
cdn1_allcolo.ns590 S3FIFO-0.9500-1.9000 cache size       13, 25210919 req, miss ratio 0.7063, byte miss ratio 0.7063
cdn1_allcolo.ns590 S3FIFO-0.9500-1.9000 cache size       26, 25210919 req, miss ratio 0.4162, byte miss ratio 0.4162
cdn1_allcolo.ns590 S3FIFO-0.9500-1.9000 cache size       52, 25210919 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns590 S3FIFO-0.9000-0.9000 cache size        6, 25210919 req, miss ratio 0.8695, byte miss ratio 0.8695
cdn1_allcolo.ns590 S3FIFO-0.9000-0.9000 cache size       13, 25210919 req, miss ratio 0.7102, byte miss ratio 0.7102
cdn1_allcolo.ns590 S3FIFO-0.9000-0.9000 cache size       26, 25210919 req, miss ratio 0.4159, byte miss ratio 0.4159
cdn1_allcolo.ns590 S3FIFO-0.9000-0.9000 cache size       52, 25210919 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns590 S3FIFO-0.0010-1.9000 cache size        6, 25210919 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns590 S3FIFO-0.0010-1.9000 cache size       13, 25210919 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns590 S3FIFO-0.0010-1.9000 cache size       26, 25210919 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns590 S3FIFO-0.0010-1.9000 cache size       52, 25210919 req, miss ratio 1.0000, byte miss ratio 1.0000
