cdn1_colo28.ns849 S3FIFO-0.9900-1.9000 cache size      115, 5174221 req, miss ratio 0.9573, byte miss ratio 0.9573
cdn1_colo28.ns849 S3FIFO-0.9900-1.9000 cache size      345, 5174221 req, miss ratio 0.8989, byte miss ratio 0.8989
cdn1_colo28.ns849 S3FIFO-0.9900-1.9000 cache size     1150, 5174221 req, miss ratio 0.7771, byte miss ratio 0.7771
cdn1_colo28.ns849 S3FIFO-0.9900-1.9000 cache size     3452, 5174221 req, miss ratio 0.5866, byte miss ratio 0.5866
cdn1_colo28.ns849 S3FIFO-0.9900-1.9000 cache size    11507, 5174221 req, miss ratio 0.3213, byte miss ratio 0.3213
cdn1_colo28.ns849 S3FIFO-0.9900-1.9000 cache size    23014, 5174221 req, miss ratio 0.1884, byte miss ratio 0.1884
cdn1_colo28.ns849 S3FIFO-0.9900-1.9000 cache size    46029, 5174221 req, miss ratio 0.0893, byte miss ratio 0.0893
cdn1_colo28.ns849 S3FIFO-0.9900-1.9000 cache size    92059, 5174221 req, miss ratio 0.0327, byte miss ratio 0.0327
cdn1_colo28.ns849 S3FIFO-0.6000-0.9000 cache size      115, 5174221 req, miss ratio 0.8964, byte miss ratio 0.8964
cdn1_colo28.ns849 S3FIFO-0.6000-0.9000 cache size      345, 5174221 req, miss ratio 0.8268, byte miss ratio 0.8268
cdn1_colo28.ns849 S3FIFO-0.6000-0.9000 cache size     1150, 5174221 req, miss ratio 0.6933, byte miss ratio 0.6933
cdn1_colo28.ns849 S3FIFO-0.6000-0.9000 cache size     3452, 5174221 req, miss ratio 0.5109, byte miss ratio 0.5109
cdn1_colo28.ns849 S3FIFO-0.6000-0.9000 cache size    11507, 5174221 req, miss ratio 0.2775, byte miss ratio 0.2775
cdn1_colo28.ns849 S3FIFO-0.6000-0.9000 cache size    23014, 5174221 req, miss ratio 0.1604, byte miss ratio 0.1604
cdn1_colo28.ns849 S3FIFO-0.6000-0.9000 cache size    46029, 5174221 req, miss ratio 0.0713, byte miss ratio 0.0713
cdn1_colo28.ns849 S3FIFO-0.6000-0.9000 cache size    92059, 5174221 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_colo28.ns849 S3FIFO-0.0250-1.9000 cache size      115, 5174221 req, miss ratio 0.8597, byte miss ratio 0.8597
cdn1_colo28.ns849 S3FIFO-0.0250-1.9000 cache size      345, 5174221 req, miss ratio 0.7716, byte miss ratio 0.7716
cdn1_colo28.ns849 S3FIFO-0.0250-1.9000 cache size     1150, 5174221 req, miss ratio 0.6194, byte miss ratio 0.6194
cdn1_colo28.ns849 S3FIFO-0.0250-1.9000 cache size     3452, 5174221 req, miss ratio 0.4296, byte miss ratio 0.4296
cdn1_colo28.ns849 S3FIFO-0.0250-1.9000 cache size    11507, 5174221 req, miss ratio 0.2262, byte miss ratio 0.2262
cdn1_colo28.ns849 S3FIFO-0.0250-1.9000 cache size    23014, 5174221 req, miss ratio 0.1276, byte miss ratio 0.1276
cdn1_colo28.ns849 S3FIFO-0.0250-1.9000 cache size    46029, 5174221 req, miss ratio 0.0532, byte miss ratio 0.0532
cdn1_colo28.ns849 S3FIFO-0.0250-1.9000 cache size    92059, 5174221 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns849 S3FIFO-0.7000-0.9000 cache size      115, 5174221 req, miss ratio 0.9058, byte miss ratio 0.9058
cdn1_colo28.ns849 S3FIFO-0.7000-0.9000 cache size      345, 5174221 req, miss ratio 0.8403, byte miss ratio 0.8403
cdn1_colo28.ns849 S3FIFO-0.7000-0.9000 cache size     1150, 5174221 req, miss ratio 0.7130, byte miss ratio 0.7130
cdn1_colo28.ns849 S3FIFO-0.7000-0.9000 cache size     3452, 5174221 req, miss ratio 0.5309, byte miss ratio 0.5309
cdn1_colo28.ns849 S3FIFO-0.7000-0.9000 cache size    11507, 5174221 req, miss ratio 0.2908, byte miss ratio 0.2908
cdn1_colo28.ns849 S3FIFO-0.7000-0.9000 cache size    23014, 5174221 req, miss ratio 0.1679, byte miss ratio 0.1679
cdn1_colo28.ns849 S3FIFO-0.7000-0.9000 cache size    46029, 5174221 req, miss ratio 0.0753, byte miss ratio 0.0753
cdn1_colo28.ns849 S3FIFO-0.7000-0.9000 cache size    92059, 5174221 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_colo28.ns849 S3FIFO-0.6000-1.9000 cache size      115, 5174221 req, miss ratio 0.9008, byte miss ratio 0.9008
cdn1_colo28.ns849 S3FIFO-0.6000-1.9000 cache size      345, 5174221 req, miss ratio 0.8343, byte miss ratio 0.8343
cdn1_colo28.ns849 S3FIFO-0.6000-1.9000 cache size     1150, 5174221 req, miss ratio 0.7050, byte miss ratio 0.7050
cdn1_colo28.ns849 S3FIFO-0.6000-1.9000 cache size     3452, 5174221 req, miss ratio 0.5195, byte miss ratio 0.5195
cdn1_colo28.ns849 S3FIFO-0.6000-1.9000 cache size    11507, 5174221 req, miss ratio 0.2774, byte miss ratio 0.2774
