cdn1_colo28.ns48 S3FIFO-0.9000-0.9000 cache size       10, 21804664 req, miss ratio 0.7179, byte miss ratio 0.7179
cdn1_colo28.ns48 S3FIFO-0.9000-0.9000 cache size       32, 21804664 req, miss ratio 0.5961, byte miss ratio 0.5961
cdn1_colo28.ns48 S3FIFO-0.9000-0.9000 cache size      106, 21804664 req, miss ratio 0.4947, byte miss ratio 0.4947
cdn1_colo28.ns48 S3FIFO-0.9000-0.9000 cache size      320, 21804664 req, miss ratio 0.3274, byte miss ratio 0.3274
cdn1_colo28.ns48 S3FIFO-0.9000-0.9000 cache size     1067, 21804664 req, miss ratio 0.2299, byte miss ratio 0.2299
cdn1_colo28.ns48 S3FIFO-0.9000-0.9000 cache size     2135, 21804664 req, miss ratio 0.1337, byte miss ratio 0.1337
cdn1_colo28.ns48 S3FIFO-0.9000-0.9000 cache size     4271, 21804664 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_colo28.ns48 S3FIFO-0.9000-0.9000 cache size     8542, 21804664 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns48 S3FIFO-0.6500-1.9000 cache size       10, 21804664 req, miss ratio 0.6459, byte miss ratio 0.6459
cdn1_colo28.ns48 S3FIFO-0.6500-1.9000 cache size       32, 21804664 req, miss ratio 0.5434, byte miss ratio 0.5434
cdn1_colo28.ns48 S3FIFO-0.6500-1.9000 cache size      106, 21804664 req, miss ratio 0.4576, byte miss ratio 0.4576
cdn1_colo28.ns48 S3FIFO-0.6500-1.9000 cache size      320, 21804664 req, miss ratio 0.2703, byte miss ratio 0.2703
cdn1_colo28.ns48 S3FIFO-0.6500-1.9000 cache size     1067, 21804664 req, miss ratio 0.2173, byte miss ratio 0.2173
cdn1_colo28.ns48 S3FIFO-0.6500-1.9000 cache size     2135, 21804664 req, miss ratio 0.1865, byte miss ratio 0.1865
cdn1_colo28.ns48 S3FIFO-0.6500-1.9000 cache size     4271, 21804664 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns48 S3FIFO-0.6500-1.9000 cache size     8542, 21804664 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns48 S3FIFO-0.8500-1.9000 cache size       10, 21804664 req, miss ratio 0.7018, byte miss ratio 0.7018
cdn1_colo28.ns48 S3FIFO-0.8500-1.9000 cache size       32, 21804664 req, miss ratio 0.5909, byte miss ratio 0.5909
cdn1_colo28.ns48 S3FIFO-0.8500-1.9000 cache size      106, 21804664 req, miss ratio 0.4886, byte miss ratio 0.4886
cdn1_colo28.ns48 S3FIFO-0.8500-1.9000 cache size      320, 21804664 req, miss ratio 0.3175, byte miss ratio 0.3175
cdn1_colo28.ns48 S3FIFO-0.8500-1.9000 cache size     1067, 21804664 req, miss ratio 0.2241, byte miss ratio 0.2241
cdn1_colo28.ns48 S3FIFO-0.8500-1.9000 cache size     2135, 21804664 req, miss ratio 0.1432, byte miss ratio 0.1432
cdn1_colo28.ns48 S3FIFO-0.8500-1.9000 cache size     4271, 21804664 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_colo28.ns48 S3FIFO-0.8500-1.9000 cache size     8542, 21804664 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns48 S3FIFO-0.9500-1.9000 cache size       10, 21804664 req, miss ratio 0.7217, byte miss ratio 0.7217
cdn1_colo28.ns48 S3FIFO-0.9500-1.9000 cache size       32, 21804664 req, miss ratio 0.6198, byte miss ratio 0.6198
cdn1_colo28.ns48 S3FIFO-0.9500-1.9000 cache size      106, 21804664 req, miss ratio 0.5063, byte miss ratio 0.5063
cdn1_colo28.ns48 S3FIFO-0.9500-1.9000 cache size      320, 21804664 req, miss ratio 0.3365, byte miss ratio 0.3365
cdn1_colo28.ns48 S3FIFO-0.9500-1.9000 cache size     1067, 21804664 req, miss ratio 0.2326, byte miss ratio 0.2326
cdn1_colo28.ns48 S3FIFO-0.9500-1.9000 cache size     2135, 21804664 req, miss ratio 0.1339, byte miss ratio 0.1339
cdn1_colo28.ns48 S3FIFO-0.9500-1.9000 cache size     4271, 21804664 req, miss ratio 0.0069, byte miss ratio 0.0069
