cdn1_allcolo.ns978 S3FIFO-0.0500-0.9000 cache size       31, 3435266 req, miss ratio 0.0364, byte miss ratio 0.0364
cdn1_allcolo.ns978 S3FIFO-0.0500-0.9000 cache size       93, 3435266 req, miss ratio 0.0261, byte miss ratio 0.0261
cdn1_allcolo.ns978 S3FIFO-0.0500-0.9000 cache size      311, 3435266 req, miss ratio 0.0194, byte miss ratio 0.0194
cdn1_allcolo.ns978 S3FIFO-0.0500-0.9000 cache size      933, 3435266 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_allcolo.ns978 S3FIFO-0.0500-0.9000 cache size     3110, 3435266 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns978 S3FIFO-0.0500-0.9000 cache size     6221, 3435266 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns978 S3FIFO-0.0500-0.9000 cache size    12443, 3435266 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_allcolo.ns978 S3FIFO-0.0500-0.9000 cache size    24887, 3435266 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns978 S3FIFO-0.0100-1.9000 cache size       31, 3435266 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns978 S3FIFO-0.0100-1.9000 cache size       93, 3435266 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns978 S3FIFO-0.0100-1.9000 cache size      311, 3435266 req, miss ratio 0.0201, byte miss ratio 0.0201
cdn1_allcolo.ns978 S3FIFO-0.0100-1.9000 cache size      933, 3435266 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_allcolo.ns978 S3FIFO-0.0100-1.9000 cache size     3110, 3435266 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns978 S3FIFO-0.0100-1.9000 cache size     6221, 3435266 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns978 S3FIFO-0.0100-1.9000 cache size    12443, 3435266 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_allcolo.ns978 S3FIFO-0.0100-1.9000 cache size    24887, 3435266 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns978 S3FIFO-0.2500-1.9000 cache size       31, 3435266 req, miss ratio 0.0362, byte miss ratio 0.0362
cdn1_allcolo.ns978 S3FIFO-0.2500-1.9000 cache size       93, 3435266 req, miss ratio 0.0263, byte miss ratio 0.0263
cdn1_allcolo.ns978 S3FIFO-0.2500-1.9000 cache size      311, 3435266 req, miss ratio 0.0198, byte miss ratio 0.0198
cdn1_allcolo.ns978 S3FIFO-0.2500-1.9000 cache size      933, 3435266 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_allcolo.ns978 S3FIFO-0.2500-1.9000 cache size     3110, 3435266 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns978 S3FIFO-0.2500-1.9000 cache size     6221, 3435266 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns978 S3FIFO-0.2500-1.9000 cache size    12443, 3435266 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_allcolo.ns978 S3FIFO-0.2500-1.9000 cache size    24887, 3435266 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns978 S3FIFO-0.7000-1.9000 cache size       31, 3435266 req, miss ratio 0.0408, byte miss ratio 0.0408
cdn1_allcolo.ns978 S3FIFO-0.7000-1.9000 cache size       93, 3435266 req, miss ratio 0.0302, byte miss ratio 0.0302
cdn1_allcolo.ns978 S3FIFO-0.7000-1.9000 cache size      311, 3435266 req, miss ratio 0.0222, byte miss ratio 0.0222
cdn1_allcolo.ns978 S3FIFO-0.7000-1.9000 cache size      933, 3435266 req, miss ratio 0.0174, byte miss ratio 0.0174
cdn1_allcolo.ns978 S3FIFO-0.7000-1.9000 cache size     3110, 3435266 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_allcolo.ns978 S3FIFO-0.7000-1.9000 cache size     6221, 3435266 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns978 S3FIFO-0.7000-1.9000 cache size    12443, 3435266 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_allcolo.ns978 S3FIFO-0.7000-1.9000 cache size    24887, 3435266 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns978 S3FIFO-0.0050-1.9000 cache size       31, 3435266 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns978 S3FIFO-0.0050-1.9000 cache size       93, 3435266 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns978 S3FIFO-0.0050-1.9000 cache size      311, 3435266 req, miss ratio 0.0209, byte miss ratio 0.0209
cdn1_allcolo.ns978 S3FIFO-0.0050-1.9000 cache size      933, 3435266 req, miss ratio 0.0154, byte miss ratio 0.0154
cdn1_allcolo.ns978 S3FIFO-0.0050-1.9000 cache size     3110, 3435266 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns978 S3FIFO-0.0050-1.9000 cache size     6221, 3435266 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns978 S3FIFO-0.0050-1.9000 cache size    12443, 3435266 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_allcolo.ns978 S3FIFO-0.0050-1.9000 cache size    24887, 3435266 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns978 S3FIFO-0.7500-0.9000 cache size       31, 3435266 req, miss ratio 0.0414, byte miss ratio 0.0414
cdn1_allcolo.ns978 S3FIFO-0.7500-0.9000 cache size       93, 3435266 req, miss ratio 0.0306, byte miss ratio 0.0306
cdn1_allcolo.ns978 S3FIFO-0.7500-0.9000 cache size      311, 3435266 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_allcolo.ns978 S3FIFO-0.7500-0.9000 cache size      933, 3435266 req, miss ratio 0.0176, byte miss ratio 0.0176
cdn1_allcolo.ns978 S3FIFO-0.7500-0.9000 cache size     3110, 3435266 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_allcolo.ns978 S3FIFO-0.7500-0.9000 cache size     6221, 3435266 req, miss ratio 0.0114, byte miss ratio 0.0114
cdn1_allcolo.ns978 S3FIFO-0.7500-0.9000 cache size    12443, 3435266 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_allcolo.ns978 S3FIFO-0.7500-0.9000 cache size    24887, 3435266 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns978 S3FIFO-0.6000-0.9000 cache size       31, 3435266 req, miss ratio 0.0391, byte miss ratio 0.0391
cdn1_allcolo.ns978 S3FIFO-0.6000-0.9000 cache size       93, 3435266 req, miss ratio 0.0288, byte miss ratio 0.0288
cdn1_allcolo.ns978 S3FIFO-0.6000-0.9000 cache size      311, 3435266 req, miss ratio 0.0214, byte miss ratio 0.0214
cdn1_allcolo.ns978 S3FIFO-0.6000-0.9000 cache size      933, 3435266 req, miss ratio 0.0168, byte miss ratio 0.0168
cdn1_allcolo.ns978 S3FIFO-0.6000-0.9000 cache size     3110, 3435266 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns978 S3FIFO-0.6000-0.9000 cache size     6221, 3435266 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_allcolo.ns978 S3FIFO-0.6000-0.9000 cache size    12443, 3435266 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_allcolo.ns978 S3FIFO-0.6000-0.9000 cache size    24887, 3435266 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns978 S3FIFO-0.9900-1.9000 cache size       31, 3435266 req, miss ratio 0.0464, byte miss ratio 0.0464
cdn1_allcolo.ns978 S3FIFO-0.9900-1.9000 cache size       93, 3435266 req, miss ratio 0.0346, byte miss ratio 0.0346
