tencentBlock.ns3404 S3FIFO-0.9500-1.9000 cache size      126, 1260458 req, miss ratio 0.6033, byte miss ratio 0.6033
tencentBlock.ns3404 S3FIFO-0.9500-1.9000 cache size      380, 1260458 req, miss ratio 0.5269, byte miss ratio 0.5269
tencentBlock.ns3404 S3FIFO-0.9500-1.9000 cache size     1269, 1260458 req, miss ratio 0.5004, byte miss ratio 0.5004
tencentBlock.ns3404 S3FIFO-0.9500-1.9000 cache size     3809, 1260458 req, miss ratio 0.4876, byte miss ratio 0.4876
tencentBlock.ns3404 S3FIFO-0.9500-1.9000 cache size    12697, 1260458 req, miss ratio 0.4621, byte miss ratio 0.4621
tencentBlock.ns3404 S3FIFO-0.9500-1.9000 cache size    25394, 1260458 req, miss ratio 0.4109, byte miss ratio 0.4109
tencentBlock.ns3404 S3FIFO-0.9500-1.9000 cache size    50788, 1260458 req, miss ratio 0.3112, byte miss ratio 0.3112
tencentBlock.ns3404 S3FIFO-0.9500-1.9000 cache size   101577, 1260458 req, miss ratio 0.1576, byte miss ratio 0.1576
tencentBlock.ns3404 S3FIFO-0.8000-0.9000 cache size      126, 1260458 req, miss ratio 0.5411, byte miss ratio 0.5411
tencentBlock.ns3404 S3FIFO-0.8000-0.9000 cache size      380, 1260458 req, miss ratio 0.5036, byte miss ratio 0.5036
tencentBlock.ns3404 S3FIFO-0.8000-0.9000 cache size     1269, 1260458 req, miss ratio 0.4943, byte miss ratio 0.4943
tencentBlock.ns3404 S3FIFO-0.8000-0.9000 cache size     3809, 1260458 req, miss ratio 0.4803, byte miss ratio 0.4803
tencentBlock.ns3404 S3FIFO-0.8000-0.9000 cache size    12697, 1260458 req, miss ratio 0.4542, byte miss ratio 0.4542
tencentBlock.ns3404 S3FIFO-0.8000-0.9000 cache size    25394, 1260458 req, miss ratio 0.4151, byte miss ratio 0.4151
tencentBlock.ns3404 S3FIFO-0.8000-0.9000 cache size    50788, 1260458 req, miss ratio 0.3171, byte miss ratio 0.3171
tencentBlock.ns3404 S3FIFO-0.8000-0.9000 cache size   101577, 1260458 req, miss ratio 0.1575, byte miss ratio 0.1575
