cdn1_colo28.ns80 S3FIFO-0.4000-0.9000 cache size       11, 2091510 req, miss ratio 0.4390, byte miss ratio 0.4390
cdn1_colo28.ns80 S3FIFO-0.4000-0.9000 cache size       34, 2091510 req, miss ratio 0.1418, byte miss ratio 0.1418
cdn1_colo28.ns80 S3FIFO-0.4000-0.9000 cache size      115, 2091510 req, miss ratio 0.0450, byte miss ratio 0.0450
cdn1_colo28.ns80 S3FIFO-0.4000-0.9000 cache size      345, 2091510 req, miss ratio 0.0301, byte miss ratio 0.0301
cdn1_colo28.ns80 S3FIFO-0.4000-0.9000 cache size     1152, 2091510 req, miss ratio 0.0187, byte miss ratio 0.0187
cdn1_colo28.ns80 S3FIFO-0.4000-0.9000 cache size     2305, 2091510 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_colo28.ns80 S3FIFO-0.4000-0.9000 cache size     4611, 2091510 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_colo28.ns80 S3FIFO-0.4000-0.9000 cache size     9223, 2091510 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns80 S3FIFO-0.5500-1.9000 cache size       11, 2091510 req, miss ratio 0.4786, byte miss ratio 0.4786
cdn1_colo28.ns80 S3FIFO-0.5500-1.9000 cache size       34, 2091510 req, miss ratio 0.1589, byte miss ratio 0.1589
cdn1_colo28.ns80 S3FIFO-0.5500-1.9000 cache size      115, 2091510 req, miss ratio 0.0505, byte miss ratio 0.0505
cdn1_colo28.ns80 S3FIFO-0.5500-1.9000 cache size      345, 2091510 req, miss ratio 0.0318, byte miss ratio 0.0318
cdn1_colo28.ns80 S3FIFO-0.5500-1.9000 cache size     1152, 2091510 req, miss ratio 0.0201, byte miss ratio 0.0201
cdn1_colo28.ns80 S3FIFO-0.5500-1.9000 cache size     2305, 2091510 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_colo28.ns80 S3FIFO-0.5500-1.9000 cache size     4611, 2091510 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_colo28.ns80 S3FIFO-0.5500-1.9000 cache size     9223, 2091510 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns80 S3FIFO-0.7500-1.9000 cache size       11, 2091510 req, miss ratio 0.5047, byte miss ratio 0.5047
cdn1_colo28.ns80 S3FIFO-0.7500-1.9000 cache size       34, 2091510 req, miss ratio 0.1827, byte miss ratio 0.1827
cdn1_colo28.ns80 S3FIFO-0.7500-1.9000 cache size      115, 2091510 req, miss ratio 0.0593, byte miss ratio 0.0593
cdn1_colo28.ns80 S3FIFO-0.7500-1.9000 cache size      345, 2091510 req, miss ratio 0.0345, byte miss ratio 0.0345
cdn1_colo28.ns80 S3FIFO-0.7500-1.9000 cache size     1152, 2091510 req, miss ratio 0.0216, byte miss ratio 0.0216
cdn1_colo28.ns80 S3FIFO-0.7500-1.9000 cache size     2305, 2091510 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_colo28.ns80 S3FIFO-0.7500-1.9000 cache size     4611, 2091510 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns80 S3FIFO-0.7500-1.9000 cache size     9223, 2091510 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns80 S3FIFO-0.0050-0.9000 cache size       11, 2091510 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns80 S3FIFO-0.0050-0.9000 cache size       34, 2091510 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns80 S3FIFO-0.0050-0.9000 cache size      115, 2091510 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns80 S3FIFO-0.0050-0.9000 cache size      345, 2091510 req, miss ratio 0.0283, byte miss ratio 0.0283
cdn1_colo28.ns80 S3FIFO-0.0050-0.9000 cache size     1152, 2091510 req, miss ratio 0.0158, byte miss ratio 0.0158
cdn1_colo28.ns80 S3FIFO-0.0050-0.9000 cache size     2305, 2091510 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_colo28.ns80 S3FIFO-0.0050-0.9000 cache size     4611, 2091510 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_colo28.ns80 S3FIFO-0.0050-0.9000 cache size     9223, 2091510 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns80 S3FIFO-0.0500-1.9000 cache size       11, 2091510 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns80 S3FIFO-0.0500-1.9000 cache size       34, 2091510 req, miss ratio 0.1087, byte miss ratio 0.1087
cdn1_colo28.ns80 S3FIFO-0.0500-1.9000 cache size      115, 2091510 req, miss ratio 0.0388, byte miss ratio 0.0388
cdn1_colo28.ns80 S3FIFO-0.0500-1.9000 cache size      345, 2091510 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_colo28.ns80 S3FIFO-0.0500-1.9000 cache size     1152, 2091510 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_colo28.ns80 S3FIFO-0.0500-1.9000 cache size     2305, 2091510 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_colo28.ns80 S3FIFO-0.0500-1.9000 cache size     4611, 2091510 req, miss ratio 0.0076, byte miss ratio 0.0076
