cdn1_allcolo.ns390 S3FIFO-0.1000-0.9000 cache size        7, 23889983 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns390 S3FIFO-0.1000-0.9000 cache size       24, 23889983 req, miss ratio 0.0998, byte miss ratio 0.0998
cdn1_allcolo.ns390 S3FIFO-0.1000-0.9000 cache size       73, 23889983 req, miss ratio 0.0425, byte miss ratio 0.0425
cdn1_allcolo.ns390 S3FIFO-0.1000-0.9000 cache size      245, 23889983 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_allcolo.ns390 S3FIFO-0.1000-0.9000 cache size      491, 23889983 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns390 S3FIFO-0.1000-0.9000 cache size      982, 23889983 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns390 S3FIFO-0.1000-0.9000 cache size     1965, 23889983 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns390 S3FIFO-0.0500-0.9000 cache size        7, 23889983 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns390 S3FIFO-0.0500-0.9000 cache size       24, 23889983 req, miss ratio 0.0981, byte miss ratio 0.0981
cdn1_allcolo.ns390 S3FIFO-0.0500-0.9000 cache size       73, 23889983 req, miss ratio 0.0418, byte miss ratio 0.0418
cdn1_allcolo.ns390 S3FIFO-0.0500-0.9000 cache size      245, 23889983 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_allcolo.ns390 S3FIFO-0.0500-0.9000 cache size      491, 23889983 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns390 S3FIFO-0.0500-0.9000 cache size      982, 23889983 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns390 S3FIFO-0.0500-0.9000 cache size     1965, 23889983 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns390 S3FIFO-0.2500-1.9000 cache size        7, 23889983 req, miss ratio 0.2158, byte miss ratio 0.2158
cdn1_allcolo.ns390 S3FIFO-0.2500-1.9000 cache size       24, 23889983 req, miss ratio 0.1101, byte miss ratio 0.1101
cdn1_allcolo.ns390 S3FIFO-0.2500-1.9000 cache size       73, 23889983 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_allcolo.ns390 S3FIFO-0.2500-1.9000 cache size      245, 23889983 req, miss ratio 0.0109, byte miss ratio 0.0109
