cdn1_colo28.ns601 S3FIFO-0.7500-0.9000 cache size       10, 2256309 req, miss ratio 0.7221, byte miss ratio 0.7221
cdn1_colo28.ns601 S3FIFO-0.7500-0.9000 cache size       32, 2256309 req, miss ratio 0.4712, byte miss ratio 0.4712
cdn1_colo28.ns601 S3FIFO-0.7500-0.9000 cache size      108, 2256309 req, miss ratio 0.2242, byte miss ratio 0.2242
cdn1_colo28.ns601 S3FIFO-0.7500-0.9000 cache size      326, 2256309 req, miss ratio 0.1024, byte miss ratio 0.1024
cdn1_colo28.ns601 S3FIFO-0.7500-0.9000 cache size     1089, 2256309 req, miss ratio 0.0316, byte miss ratio 0.0316
cdn1_colo28.ns601 S3FIFO-0.7500-0.9000 cache size     2178, 2256309 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_colo28.ns601 S3FIFO-0.7500-0.9000 cache size     4356, 2256309 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_colo28.ns601 S3FIFO-0.7500-0.9000 cache size     8712, 2256309 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns601 S3FIFO-0.8000-0.9000 cache size       10, 2256309 req, miss ratio 0.7454, byte miss ratio 0.7454
cdn1_colo28.ns601 S3FIFO-0.8000-0.9000 cache size       32, 2256309 req, miss ratio 0.4776, byte miss ratio 0.4776
cdn1_colo28.ns601 S3FIFO-0.8000-0.9000 cache size      108, 2256309 req, miss ratio 0.2299, byte miss ratio 0.2299
cdn1_colo28.ns601 S3FIFO-0.8000-0.9000 cache size      326, 2256309 req, miss ratio 0.1052, byte miss ratio 0.1052
cdn1_colo28.ns601 S3FIFO-0.8000-0.9000 cache size     1089, 2256309 req, miss ratio 0.0327, byte miss ratio 0.0327
cdn1_colo28.ns601 S3FIFO-0.8000-0.9000 cache size     2178, 2256309 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_colo28.ns601 S3FIFO-0.8000-0.9000 cache size     4356, 2256309 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_colo28.ns601 S3FIFO-0.8000-0.9000 cache size     8712, 2256309 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_colo28.ns601 S3FIFO-0.4000-0.9000 cache size       10, 2256309 req, miss ratio 0.6567, byte miss ratio 0.6567
cdn1_colo28.ns601 S3FIFO-0.4000-0.9000 cache size       32, 2256309 req, miss ratio 0.4091, byte miss ratio 0.4091
cdn1_colo28.ns601 S3FIFO-0.4000-0.9000 cache size      108, 2256309 req, miss ratio 0.1937, byte miss ratio 0.1937
cdn1_colo28.ns601 S3FIFO-0.4000-0.9000 cache size      326, 2256309 req, miss ratio 0.0866, byte miss ratio 0.0866
cdn1_colo28.ns601 S3FIFO-0.4000-0.9000 cache size     1089, 2256309 req, miss ratio 0.0255, byte miss ratio 0.0255
cdn1_colo28.ns601 S3FIFO-0.4000-0.9000 cache size     2178, 2256309 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_colo28.ns601 S3FIFO-0.4000-0.9000 cache size     4356, 2256309 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_colo28.ns601 S3FIFO-0.4000-0.9000 cache size     8712, 2256309 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_colo28.ns601 S3FIFO-0.3000-0.9000 cache size       10, 2256309 req, miss ratio 0.6374, byte miss ratio 0.6374
cdn1_colo28.ns601 S3FIFO-0.3000-0.9000 cache size       32, 2256309 req, miss ratio 0.3980, byte miss ratio 0.3980
cdn1_colo28.ns601 S3FIFO-0.3000-0.9000 cache size      108, 2256309 req, miss ratio 0.1879, byte miss ratio 0.1879
cdn1_colo28.ns601 S3FIFO-0.3000-0.9000 cache size      326, 2256309 req, miss ratio 0.0831, byte miss ratio 0.0831
cdn1_colo28.ns601 S3FIFO-0.3000-0.9000 cache size     1089, 2256309 req, miss ratio 0.0240, byte miss ratio 0.0240
