tencentBlock.ns17604 S3FIFO-0.0100-0.9000 cache size      154, 2929764 req, miss ratio 0.5502, byte miss ratio 0.5502
tencentBlock.ns17604 S3FIFO-0.0100-0.9000 cache size      463, 2929764 req, miss ratio 0.4187, byte miss ratio 0.4187
tencentBlock.ns17604 S3FIFO-0.0100-0.9000 cache size     1544, 2929764 req, miss ratio 0.3382, byte miss ratio 0.3382
tencentBlock.ns17604 S3FIFO-0.0100-0.9000 cache size     4633, 2929764 req, miss ratio 0.2764, byte miss ratio 0.2764
tencentBlock.ns17604 S3FIFO-0.0100-0.9000 cache size    15443, 2929764 req, miss ratio 0.2107, byte miss ratio 0.2107
tencentBlock.ns17604 S3FIFO-0.0100-0.9000 cache size    30887, 2929764 req, miss ratio 0.1806, byte miss ratio 0.1806
tencentBlock.ns17604 S3FIFO-0.0100-0.9000 cache size    61774, 2929764 req, miss ratio 0.1331, byte miss ratio 0.1331
tencentBlock.ns17604 S3FIFO-0.0100-0.9000 cache size   123548, 2929764 req, miss ratio 0.0625, byte miss ratio 0.0625
tencentBlock.ns17604 S3FIFO-0.3000-1.9000 cache size      154, 2929764 req, miss ratio 0.5475, byte miss ratio 0.5475
tencentBlock.ns17604 S3FIFO-0.3000-1.9000 cache size      463, 2929764 req, miss ratio 0.4009, byte miss ratio 0.4009
tencentBlock.ns17604 S3FIFO-0.3000-1.9000 cache size     1544, 2929764 req, miss ratio 0.3466, byte miss ratio 0.3466
tencentBlock.ns17604 S3FIFO-0.3000-1.9000 cache size     4633, 2929764 req, miss ratio 0.2824, byte miss ratio 0.2824
tencentBlock.ns17604 S3FIFO-0.3000-1.9000 cache size    15443, 2929764 req, miss ratio 0.2150, byte miss ratio 0.2150
tencentBlock.ns17604 S3FIFO-0.3000-1.9000 cache size    30887, 2929764 req, miss ratio 0.1959, byte miss ratio 0.1959
tencentBlock.ns17604 S3FIFO-0.3000-1.9000 cache size    61774, 2929764 req, miss ratio 0.1629, byte miss ratio 0.1629
tencentBlock.ns17604 S3FIFO-0.3000-1.9000 cache size   123548, 2929764 req, miss ratio 0.0661, byte miss ratio 0.0661
tencentBlock.ns17604 S3FIFO-0.0250-0.9000 cache size      154, 2929764 req, miss ratio 0.5493, byte miss ratio 0.5493
tencentBlock.ns17604 S3FIFO-0.0250-0.9000 cache size      463, 2929764 req, miss ratio 0.4015, byte miss ratio 0.4015
tencentBlock.ns17604 S3FIFO-0.0250-0.9000 cache size     1544, 2929764 req, miss ratio 0.3268, byte miss ratio 0.3268
tencentBlock.ns17604 S3FIFO-0.0250-0.9000 cache size     4633, 2929764 req, miss ratio 0.2754, byte miss ratio 0.2754
tencentBlock.ns17604 S3FIFO-0.0250-0.9000 cache size    15443, 2929764 req, miss ratio 0.2107, byte miss ratio 0.2107
tencentBlock.ns17604 S3FIFO-0.0250-0.9000 cache size    30887, 2929764 req, miss ratio 0.1809, byte miss ratio 0.1809
tencentBlock.ns17604 S3FIFO-0.0250-0.9000 cache size    61774, 2929764 req, miss ratio 0.1339, byte miss ratio 0.1339
tencentBlock.ns17604 S3FIFO-0.0250-0.9000 cache size   123548, 2929764 req, miss ratio 0.0625, byte miss ratio 0.0625
tencentBlock.ns17604 S3FIFO-0.8000-1.9000 cache size      154, 2929764 req, miss ratio 0.7168, byte miss ratio 0.7168
tencentBlock.ns17604 S3FIFO-0.8000-1.9000 cache size      463, 2929764 req, miss ratio 0.4997, byte miss ratio 0.4997
tencentBlock.ns17604 S3FIFO-0.8000-1.9000 cache size     1544, 2929764 req, miss ratio 0.3926, byte miss ratio 0.3926
