cdn1_colo28.ns4239 S3FIFO-0.7000-0.9000 cache size       54, 1040893 req, miss ratio 0.4231, byte miss ratio 0.4231
cdn1_colo28.ns4239 S3FIFO-0.7000-0.9000 cache size      164, 1040893 req, miss ratio 0.3495, byte miss ratio 0.3495
cdn1_colo28.ns4239 S3FIFO-0.7000-0.9000 cache size      549, 1040893 req, miss ratio 0.2569, byte miss ratio 0.2569
cdn1_colo28.ns4239 S3FIFO-0.7000-0.9000 cache size     1647, 1040893 req, miss ratio 0.1874, byte miss ratio 0.1874
cdn1_colo28.ns4239 S3FIFO-0.7000-0.9000 cache size     5491, 1040893 req, miss ratio 0.1310, byte miss ratio 0.1310
cdn1_colo28.ns4239 S3FIFO-0.7000-0.9000 cache size    10982, 1040893 req, miss ratio 0.0946, byte miss ratio 0.0946
cdn1_colo28.ns4239 S3FIFO-0.7000-0.9000 cache size    21964, 1040893 req, miss ratio 0.0684, byte miss ratio 0.0684
cdn1_colo28.ns4239 S3FIFO-0.7000-0.9000 cache size    43928, 1040893 req, miss ratio 0.0558, byte miss ratio 0.0558
cdn1_colo28.ns4239 S3FIFO-0.4000-0.9000 cache size       54, 1040893 req, miss ratio 0.4165, byte miss ratio 0.4165
cdn1_colo28.ns4239 S3FIFO-0.4000-0.9000 cache size      164, 1040893 req, miss ratio 0.3336, byte miss ratio 0.3336
cdn1_colo28.ns4239 S3FIFO-0.4000-0.9000 cache size      549, 1040893 req, miss ratio 0.2404, byte miss ratio 0.2404
cdn1_colo28.ns4239 S3FIFO-0.4000-0.9000 cache size     1647, 1040893 req, miss ratio 0.1753, byte miss ratio 0.1753
cdn1_colo28.ns4239 S3FIFO-0.4000-0.9000 cache size     5491, 1040893 req, miss ratio 0.1226, byte miss ratio 0.1226
cdn1_colo28.ns4239 S3FIFO-0.4000-0.9000 cache size    10982, 1040893 req, miss ratio 0.0851, byte miss ratio 0.0851
cdn1_colo28.ns4239 S3FIFO-0.4000-0.9000 cache size    21964, 1040893 req, miss ratio 0.0649, byte miss ratio 0.0649
cdn1_colo28.ns4239 S3FIFO-0.4000-0.9000 cache size    43928, 1040893 req, miss ratio 0.0557, byte miss ratio 0.0557
cdn1_colo28.ns4239 S3FIFO-0.1000-0.9000 cache size       54, 1040893 req, miss ratio 0.4095, byte miss ratio 0.4095
cdn1_colo28.ns4239 S3FIFO-0.1000-0.9000 cache size      164, 1040893 req, miss ratio 0.3209, byte miss ratio 0.3209
cdn1_colo28.ns4239 S3FIFO-0.1000-0.9000 cache size      549, 1040893 req, miss ratio 0.2285, byte miss ratio 0.2285
cdn1_colo28.ns4239 S3FIFO-0.1000-0.9000 cache size     1647, 1040893 req, miss ratio 0.1655, byte miss ratio 0.1655
cdn1_colo28.ns4239 S3FIFO-0.1000-0.9000 cache size     5491, 1040893 req, miss ratio 0.1156, byte miss ratio 0.1156
cdn1_colo28.ns4239 S3FIFO-0.1000-0.9000 cache size    10982, 1040893 req, miss ratio 0.0794, byte miss ratio 0.0794
cdn1_colo28.ns4239 S3FIFO-0.1000-0.9000 cache size    21964, 1040893 req, miss ratio 0.0632, byte miss ratio 0.0632
cdn1_colo28.ns4239 S3FIFO-0.1000-0.9000 cache size    43928, 1040893 req, miss ratio 0.0557, byte miss ratio 0.0557
