cdn1_colo28.ns1091 S3FIFO-0.7000-1.9000 cache size       85, 6337967 req, miss ratio 0.9070, byte miss ratio 0.9070
cdn1_colo28.ns1091 S3FIFO-0.7000-1.9000 cache size      257, 6337967 req, miss ratio 0.8555, byte miss ratio 0.8555
cdn1_colo28.ns1091 S3FIFO-0.7000-1.9000 cache size      857, 6337967 req, miss ratio 0.7644, byte miss ratio 0.7644
cdn1_colo28.ns1091 S3FIFO-0.7000-1.9000 cache size     2572, 6337967 req, miss ratio 0.5980, byte miss ratio 0.5980
cdn1_colo28.ns1091 S3FIFO-0.7000-1.9000 cache size     8575, 6337967 req, miss ratio 0.2793, byte miss ratio 0.2793
cdn1_colo28.ns1091 S3FIFO-0.7000-1.9000 cache size    17150, 6337967 req, miss ratio 0.1264, byte miss ratio 0.1264
cdn1_colo28.ns1091 S3FIFO-0.7000-1.9000 cache size    34300, 6337967 req, miss ratio 0.0429, byte miss ratio 0.0429
cdn1_colo28.ns1091 S3FIFO-0.7000-1.9000 cache size    68600, 6337967 req, miss ratio 0.0158, byte miss ratio 0.0158
cdn1_colo28.ns1091 S3FIFO-0.0500-0.9000 cache size       85, 6337967 req, miss ratio 0.8612, byte miss ratio 0.8612
cdn1_colo28.ns1091 S3FIFO-0.0500-0.9000 cache size      257, 6337967 req, miss ratio 0.8037, byte miss ratio 0.8037
cdn1_colo28.ns1091 S3FIFO-0.0500-0.9000 cache size      857, 6337967 req, miss ratio 0.6862, byte miss ratio 0.6862
cdn1_colo28.ns1091 S3FIFO-0.0500-0.9000 cache size     2572, 6337967 req, miss ratio 0.4863, byte miss ratio 0.4863
cdn1_colo28.ns1091 S3FIFO-0.0500-0.9000 cache size     8575, 6337967 req, miss ratio 0.1999, byte miss ratio 0.1999
cdn1_colo28.ns1091 S3FIFO-0.0500-0.9000 cache size    17150, 6337967 req, miss ratio 0.0887, byte miss ratio 0.0887
cdn1_colo28.ns1091 S3FIFO-0.0500-0.9000 cache size    34300, 6337967 req, miss ratio 0.0281, byte miss ratio 0.0281
cdn1_colo28.ns1091 S3FIFO-0.0500-0.9000 cache size    68600, 6337967 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_colo28.ns1091 S3FIFO-0.2000-1.9000 cache size       85, 6337967 req, miss ratio 0.8726, byte miss ratio 0.8726
