cdn1_allcolo.ns1738 S3FIFO-0.8500-0.9000 cache size       12, 6339945 req, miss ratio 0.0693, byte miss ratio 0.0693
cdn1_allcolo.ns1738 S3FIFO-0.8500-0.9000 cache size       40, 6339945 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_allcolo.ns1738 S3FIFO-0.8500-0.9000 cache size      121, 6339945 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns1738 S3FIFO-0.8500-0.9000 cache size      405, 6339945 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns1738 S3FIFO-0.8500-0.9000 cache size      811, 6339945 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1738 S3FIFO-0.8500-0.9000 cache size     1623, 6339945 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns1738 S3FIFO-0.8500-0.9000 cache size     3247, 6339945 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1738 S3FIFO-0.9500-0.9000 cache size       12, 6339945 req, miss ratio 0.0717, byte miss ratio 0.0717
cdn1_allcolo.ns1738 S3FIFO-0.9500-0.9000 cache size       40, 6339945 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns1738 S3FIFO-0.9500-0.9000 cache size      121, 6339945 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns1738 S3FIFO-0.9500-0.9000 cache size      405, 6339945 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns1738 S3FIFO-0.9500-0.9000 cache size      811, 6339945 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns1738 S3FIFO-0.9500-0.9000 cache size     1623, 6339945 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns1738 S3FIFO-0.9500-0.9000 cache size     3247, 6339945 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1738 S3FIFO-0.6000-1.9000 cache size       12, 6339945 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_allcolo.ns1738 S3FIFO-0.6000-1.9000 cache size       40, 6339945 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns1738 S3FIFO-0.6000-1.9000 cache size      121, 6339945 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns1738 S3FIFO-0.6000-1.9000 cache size      405, 6339945 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns1738 S3FIFO-0.6000-1.9000 cache size      811, 6339945 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1738 S3FIFO-0.6000-1.9000 cache size     1623, 6339945 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns1738 S3FIFO-0.6000-1.9000 cache size     3247, 6339945 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1738 S3FIFO-0.5500-1.9000 cache size       12, 6339945 req, miss ratio 0.0546, byte miss ratio 0.0546
cdn1_allcolo.ns1738 S3FIFO-0.5500-1.9000 cache size       40, 6339945 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns1738 S3FIFO-0.5500-1.9000 cache size      121, 6339945 req, miss ratio 0.0024, byte miss ratio 0.0024
