tencentBlock.ns10476 S3FIFO-0.1500-0.9000 cache size     2416, 59164367 req, miss ratio 0.7771, byte miss ratio 0.7771
tencentBlock.ns10476 S3FIFO-0.1500-0.9000 cache size     7250, 59164367 req, miss ratio 0.6717, byte miss ratio 0.6717
tencentBlock.ns10476 S3FIFO-0.1500-0.9000 cache size    24169, 59164367 req, miss ratio 0.5473, byte miss ratio 0.5473
tencentBlock.ns10476 S3FIFO-0.1500-0.9000 cache size    72508, 59164367 req, miss ratio 0.4197, byte miss ratio 0.4197
tencentBlock.ns10476 S3FIFO-0.1500-0.9000 cache size   241696, 59164367 req, miss ratio 0.2127, byte miss ratio 0.2127
tencentBlock.ns10476 S3FIFO-0.1500-0.9000 cache size   483393, 59164367 req, miss ratio 0.1181, byte miss ratio 0.1181
tencentBlock.ns10476 S3FIFO-0.1500-0.9000 cache size   966786, 59164367 req, miss ratio 0.0551, byte miss ratio 0.0551
tencentBlock.ns10476 S3FIFO-0.1500-0.9000 cache size  1933572, 59164367 req, miss ratio 0.0424, byte miss ratio 0.0424
tencentBlock.ns10476 S3FIFO-0.8500-0.9000 cache size     2416, 59164367 req, miss ratio 0.7840, byte miss ratio 0.7840
tencentBlock.ns10476 S3FIFO-0.8500-0.9000 cache size     7250, 59164367 req, miss ratio 0.6708, byte miss ratio 0.6708
tencentBlock.ns10476 S3FIFO-0.8500-0.9000 cache size    24169, 59164367 req, miss ratio 0.5713, byte miss ratio 0.5713
tencentBlock.ns10476 S3FIFO-0.8500-0.9000 cache size    72508, 59164367 req, miss ratio 0.4583, byte miss ratio 0.4583
tencentBlock.ns10476 S3FIFO-0.8500-0.9000 cache size   241696, 59164367 req, miss ratio 0.2392, byte miss ratio 0.2392
tencentBlock.ns10476 S3FIFO-0.8500-0.9000 cache size   483393, 59164367 req, miss ratio 0.1440, byte miss ratio 0.1440
tencentBlock.ns10476 S3FIFO-0.8500-0.9000 cache size   966786, 59164367 req, miss ratio 0.0715, byte miss ratio 0.0715
tencentBlock.ns10476 S3FIFO-0.8500-0.9000 cache size  1933572, 59164367 req, miss ratio 0.0445, byte miss ratio 0.0445
tencentBlock.ns10476 S3FIFO-0.0250-0.9000 cache size     2416, 59164367 req, miss ratio 0.7877, byte miss ratio 0.7877
tencentBlock.ns10476 S3FIFO-0.0250-0.9000 cache size     7250, 59164367 req, miss ratio 0.7003, byte miss ratio 0.7003
tencentBlock.ns10476 S3FIFO-0.0250-0.9000 cache size    24169, 59164367 req, miss ratio 0.5815, byte miss ratio 0.5815
tencentBlock.ns10476 S3FIFO-0.0250-0.9000 cache size    72508, 59164367 req, miss ratio 0.4291, byte miss ratio 0.4291
tencentBlock.ns10476 S3FIFO-0.0250-0.9000 cache size   241696, 59164367 req, miss ratio 0.2154, byte miss ratio 0.2154
tencentBlock.ns10476 S3FIFO-0.0250-0.9000 cache size   483393, 59164367 req, miss ratio 0.1225, byte miss ratio 0.1225
tencentBlock.ns10476 S3FIFO-0.0250-0.9000 cache size   966786, 59164367 req, miss ratio 0.0554, byte miss ratio 0.0554
tencentBlock.ns10476 S3FIFO-0.0250-0.9000 cache size  1933572, 59164367 req, miss ratio 0.0423, byte miss ratio 0.0423
tencentBlock.ns10476 S3FIFO-0.2500-1.9000 cache size     2416, 59164367 req, miss ratio 0.7678, byte miss ratio 0.7678
tencentBlock.ns10476 S3FIFO-0.2500-1.9000 cache size     7250, 59164367 req, miss ratio 0.6583, byte miss ratio 0.6583
tencentBlock.ns10476 S3FIFO-0.2500-1.9000 cache size    24169, 59164367 req, miss ratio 0.5438, byte miss ratio 0.5438
tencentBlock.ns10476 S3FIFO-0.2500-1.9000 cache size    72508, 59164367 req, miss ratio 0.4335, byte miss ratio 0.4335
tencentBlock.ns10476 S3FIFO-0.2500-1.9000 cache size   241696, 59164367 req, miss ratio 0.2117, byte miss ratio 0.2117
tencentBlock.ns10476 S3FIFO-0.2500-1.9000 cache size   483393, 59164367 req, miss ratio 0.1179, byte miss ratio 0.1179
tencentBlock.ns10476 S3FIFO-0.2500-1.9000 cache size   966786, 59164367 req, miss ratio 0.0555, byte miss ratio 0.0555
tencentBlock.ns10476 S3FIFO-0.2500-1.9000 cache size  1933572, 59164367 req, miss ratio 0.0424, byte miss ratio 0.0424
tencentBlock.ns10476 S3FIFO-0.0100-1.9000 cache size     2416, 59164367 req, miss ratio 0.7802, byte miss ratio 0.7802
tencentBlock.ns10476 S3FIFO-0.0100-1.9000 cache size     7250, 59164367 req, miss ratio 0.7016, byte miss ratio 0.7016
tencentBlock.ns10476 S3FIFO-0.0100-1.9000 cache size    24169, 59164367 req, miss ratio 0.5907, byte miss ratio 0.5907
tencentBlock.ns10476 S3FIFO-0.0100-1.9000 cache size    72508, 59164367 req, miss ratio 0.4424, byte miss ratio 0.4424
tencentBlock.ns10476 S3FIFO-0.0100-1.9000 cache size   241696, 59164367 req, miss ratio 0.2166, byte miss ratio 0.2166
tencentBlock.ns10476 S3FIFO-0.0100-1.9000 cache size   483393, 59164367 req, miss ratio 0.1231, byte miss ratio 0.1231
tencentBlock.ns10476 S3FIFO-0.0100-1.9000 cache size   966786, 59164367 req, miss ratio 0.0561, byte miss ratio 0.0561
tencentBlock.ns10476 S3FIFO-0.0100-1.9000 cache size  1933572, 59164367 req, miss ratio 0.0422, byte miss ratio 0.0422
tencentBlock.ns10476 S3FIFO-0.0500-0.9000 cache size     2416, 59164367 req, miss ratio 0.7850, byte miss ratio 0.7850
tencentBlock.ns10476 S3FIFO-0.0500-0.9000 cache size     7250, 59164367 req, miss ratio 0.6926, byte miss ratio 0.6926
tencentBlock.ns10476 S3FIFO-0.0500-0.9000 cache size    24169, 59164367 req, miss ratio 0.5677, byte miss ratio 0.5677
tencentBlock.ns10476 S3FIFO-0.0500-0.9000 cache size    72508, 59164367 req, miss ratio 0.4220, byte miss ratio 0.4220
tencentBlock.ns10476 S3FIFO-0.0500-0.9000 cache size   241696, 59164367 req, miss ratio 0.2146, byte miss ratio 0.2146
tencentBlock.ns10476 S3FIFO-0.0500-0.9000 cache size   483393, 59164367 req, miss ratio 0.1210, byte miss ratio 0.1210
tencentBlock.ns10476 S3FIFO-0.0500-0.9000 cache size   966786, 59164367 req, miss ratio 0.0548, byte miss ratio 0.0548
tencentBlock.ns10476 S3FIFO-0.0500-0.9000 cache size  1933572, 59164367 req, miss ratio 0.0425, byte miss ratio 0.0425
tencentBlock.ns10476 S3FIFO-0.0050-1.9000 cache size     2416, 59164367 req, miss ratio 0.7805, byte miss ratio 0.7805
tencentBlock.ns10476 S3FIFO-0.0050-1.9000 cache size     7250, 59164367 req, miss ratio 0.7033, byte miss ratio 0.7033
tencentBlock.ns10476 S3FIFO-0.0050-1.9000 cache size    24169, 59164367 req, miss ratio 0.5970, byte miss ratio 0.5970
tencentBlock.ns10476 S3FIFO-0.0050-1.9000 cache size    72508, 59164367 req, miss ratio 0.4502, byte miss ratio 0.4502
tencentBlock.ns10476 S3FIFO-0.0050-1.9000 cache size   241696, 59164367 req, miss ratio 0.2189, byte miss ratio 0.2189
tencentBlock.ns10476 S3FIFO-0.0050-1.9000 cache size   483393, 59164367 req, miss ratio 0.1235, byte miss ratio 0.1235
tencentBlock.ns10476 S3FIFO-0.0050-1.9000 cache size   966786, 59164367 req, miss ratio 0.0567, byte miss ratio 0.0567
tencentBlock.ns10476 S3FIFO-0.0050-1.9000 cache size  1933572, 59164367 req, miss ratio 0.0422, byte miss ratio 0.0422
tencentBlock.ns10476 S3FIFO-0.7500-1.9000 cache size     2416, 59164367 req, miss ratio 0.7781, byte miss ratio 0.7781
tencentBlock.ns10476 S3FIFO-0.7500-1.9000 cache size     7250, 59164367 req, miss ratio 0.6648, byte miss ratio 0.6648
tencentBlock.ns10476 S3FIFO-0.7500-1.9000 cache size    24169, 59164367 req, miss ratio 0.5650, byte miss ratio 0.5650
tencentBlock.ns10476 S3FIFO-0.7500-1.9000 cache size    72508, 59164367 req, miss ratio 0.4520, byte miss ratio 0.4520
tencentBlock.ns10476 S3FIFO-0.7500-1.9000 cache size   241696, 59164367 req, miss ratio 0.2317, byte miss ratio 0.2317
tencentBlock.ns10476 S3FIFO-0.7500-1.9000 cache size   483393, 59164367 req, miss ratio 0.1379, byte miss ratio 0.1379
tencentBlock.ns10476 S3FIFO-0.7500-1.9000 cache size   966786, 59164367 req, miss ratio 0.0689, byte miss ratio 0.0689
tencentBlock.ns10476 S3FIFO-0.7500-1.9000 cache size  1933572, 59164367 req, miss ratio 0.0431, byte miss ratio 0.0431
tencentBlock.ns10476 S3FIFO-0.9500-1.9000 cache size     2416, 59164367 req, miss ratio 0.7921, byte miss ratio 0.7921
tencentBlock.ns10476 S3FIFO-0.9500-1.9000 cache size     7250, 59164367 req, miss ratio 0.6836, byte miss ratio 0.6836
tencentBlock.ns10476 S3FIFO-0.9500-1.9000 cache size    24169, 59164367 req, miss ratio 0.5854, byte miss ratio 0.5854
tencentBlock.ns10476 S3FIFO-0.9500-1.9000 cache size    72508, 59164367 req, miss ratio 0.4609, byte miss ratio 0.4609
tencentBlock.ns10476 S3FIFO-0.9500-1.9000 cache size   241696, 59164367 req, miss ratio 0.2455, byte miss ratio 0.2455
tencentBlock.ns10476 S3FIFO-0.9500-1.9000 cache size   483393, 59164367 req, miss ratio 0.1500, byte miss ratio 0.1500
tencentBlock.ns10476 S3FIFO-0.9500-1.9000 cache size   966786, 59164367 req, miss ratio 0.0749, byte miss ratio 0.0749
tencentBlock.ns10476 S3FIFO-0.9500-1.9000 cache size  1933572, 59164367 req, miss ratio 0.0472, byte miss ratio 0.0472
tencentBlock.ns10476 S3FIFO-0.7000-0.9000 cache size     2416, 59164367 req, miss ratio 0.7735, byte miss ratio 0.7735
tencentBlock.ns10476 S3FIFO-0.7000-0.9000 cache size     7250, 59164367 req, miss ratio 0.6607, byte miss ratio 0.6607
tencentBlock.ns10476 S3FIFO-0.7000-0.9000 cache size    24169, 59164367 req, miss ratio 0.5586, byte miss ratio 0.5586
tencentBlock.ns10476 S3FIFO-0.7000-0.9000 cache size    72508, 59164367 req, miss ratio 0.4507, byte miss ratio 0.4507
tencentBlock.ns10476 S3FIFO-0.7000-0.9000 cache size   241696, 59164367 req, miss ratio 0.2287, byte miss ratio 0.2287
tencentBlock.ns10476 S3FIFO-0.7000-0.9000 cache size   483393, 59164367 req, miss ratio 0.1353, byte miss ratio 0.1353
tencentBlock.ns10476 S3FIFO-0.7000-0.9000 cache size   966786, 59164367 req, miss ratio 0.0674, byte miss ratio 0.0674
tencentBlock.ns10476 S3FIFO-0.7000-0.9000 cache size  1933572, 59164367 req, miss ratio 0.0429, byte miss ratio 0.0429
tencentBlock.ns10476 S3FIFO-0.3500-1.9000 cache size     2416, 59164367 req, miss ratio 0.7666, byte miss ratio 0.7666
tencentBlock.ns10476 S3FIFO-0.3500-1.9000 cache size     7250, 59164367 req, miss ratio 0.6539, byte miss ratio 0.6539
tencentBlock.ns10476 S3FIFO-0.3500-1.9000 cache size    24169, 59164367 req, miss ratio 0.5448, byte miss ratio 0.5448
tencentBlock.ns10476 S3FIFO-0.3500-1.9000 cache size    72508, 59164367 req, miss ratio 0.4380, byte miss ratio 0.4380
tencentBlock.ns10476 S3FIFO-0.3500-1.9000 cache size   241696, 59164367 req, miss ratio 0.2125, byte miss ratio 0.2125
tencentBlock.ns10476 S3FIFO-0.3500-1.9000 cache size   483393, 59164367 req, miss ratio 0.1204, byte miss ratio 0.1204
tencentBlock.ns10476 S3FIFO-0.3500-1.9000 cache size   966786, 59164367 req, miss ratio 0.0572, byte miss ratio 0.0572
tencentBlock.ns10476 S3FIFO-0.3500-1.9000 cache size  1933572, 59164367 req, miss ratio 0.0423, byte miss ratio 0.0423
tencentBlock.ns10476 S3FIFO-0.3000-0.9000 cache size     2416, 59164367 req, miss ratio 0.7699, byte miss ratio 0.7699
tencentBlock.ns10476 S3FIFO-0.3000-0.9000 cache size     7250, 59164367 req, miss ratio 0.6570, byte miss ratio 0.6570
tencentBlock.ns10476 S3FIFO-0.3000-0.9000 cache size    24169, 59164367 req, miss ratio 0.5421, byte miss ratio 0.5421
tencentBlock.ns10476 S3FIFO-0.3000-0.9000 cache size    72508, 59164367 req, miss ratio 0.4276, byte miss ratio 0.4276
tencentBlock.ns10476 S3FIFO-0.3000-0.9000 cache size   241696, 59164367 req, miss ratio 0.2118, byte miss ratio 0.2118
tencentBlock.ns10476 S3FIFO-0.3000-0.9000 cache size   483393, 59164367 req, miss ratio 0.1189, byte miss ratio 0.1189
tencentBlock.ns10476 S3FIFO-0.3000-0.9000 cache size   966786, 59164367 req, miss ratio 0.0564, byte miss ratio 0.0564
tencentBlock.ns10476 S3FIFO-0.3000-0.9000 cache size  1933572, 59164367 req, miss ratio 0.0423, byte miss ratio 0.0423
tencentBlock.ns10476 S3FIFO-0.0100-0.9000 cache size     2416, 59164367 req, miss ratio 0.7891, byte miss ratio 0.7891
tencentBlock.ns10476 S3FIFO-0.0100-0.9000 cache size     7250, 59164367 req, miss ratio 0.7058, byte miss ratio 0.7058
tencentBlock.ns10476 S3FIFO-0.0100-0.9000 cache size    24169, 59164367 req, miss ratio 0.5946, byte miss ratio 0.5946
tencentBlock.ns10476 S3FIFO-0.0100-0.9000 cache size    72508, 59164367 req, miss ratio 0.4407, byte miss ratio 0.4407
tencentBlock.ns10476 S3FIFO-0.0100-0.9000 cache size   241696, 59164367 req, miss ratio 0.2171, byte miss ratio 0.2171
tencentBlock.ns10476 S3FIFO-0.0100-0.9000 cache size   483393, 59164367 req, miss ratio 0.1231, byte miss ratio 0.1231
tencentBlock.ns10476 S3FIFO-0.0100-0.9000 cache size   966786, 59164367 req, miss ratio 0.0561, byte miss ratio 0.0561
tencentBlock.ns10476 S3FIFO-0.0100-0.9000 cache size  1933572, 59164367 req, miss ratio 0.0422, byte miss ratio 0.0422
tencentBlock.ns10476 S3FIFO-0.4000-1.9000 cache size     2416, 59164367 req, miss ratio 0.7664, byte miss ratio 0.7664
tencentBlock.ns10476 S3FIFO-0.4000-1.9000 cache size     7250, 59164367 req, miss ratio 0.6532, byte miss ratio 0.6532
tencentBlock.ns10476 S3FIFO-0.4000-1.9000 cache size    24169, 59164367 req, miss ratio 0.5462, byte miss ratio 0.5462
tencentBlock.ns10476 S3FIFO-0.4000-1.9000 cache size    72508, 59164367 req, miss ratio 0.4400, byte miss ratio 0.4400
tencentBlock.ns10476 S3FIFO-0.4000-1.9000 cache size   241696, 59164367 req, miss ratio 0.2136, byte miss ratio 0.2136
