tencentBlock.ns17940 S3FIFO-0.6000-0.9000 cache size      104, 2429829 req, miss ratio 0.2692, byte miss ratio 0.2692
tencentBlock.ns17940 S3FIFO-0.6000-0.9000 cache size      314, 2429829 req, miss ratio 0.2225, byte miss ratio 0.2225
tencentBlock.ns17940 S3FIFO-0.6000-0.9000 cache size     1047, 2429829 req, miss ratio 0.2120, byte miss ratio 0.2120
tencentBlock.ns17940 S3FIFO-0.6000-0.9000 cache size     3142, 2429829 req, miss ratio 0.2027, byte miss ratio 0.2027
tencentBlock.ns17940 S3FIFO-0.6000-0.9000 cache size    10474, 2429829 req, miss ratio 0.1954, byte miss ratio 0.1954
tencentBlock.ns17940 S3FIFO-0.6000-0.9000 cache size    20948, 2429829 req, miss ratio 0.1875, byte miss ratio 0.1875
tencentBlock.ns17940 S3FIFO-0.6000-0.9000 cache size    41896, 2429829 req, miss ratio 0.1172, byte miss ratio 0.1172
tencentBlock.ns17940 S3FIFO-0.6000-0.9000 cache size    83792, 2429829 req, miss ratio 0.0592, byte miss ratio 0.0592
tencentBlock.ns17940 S3FIFO-0.0250-1.9000 cache size      104, 2429829 req, miss ratio 0.2654, byte miss ratio 0.2654
tencentBlock.ns17940 S3FIFO-0.0250-1.9000 cache size      314, 2429829 req, miss ratio 0.2260, byte miss ratio 0.2260
tencentBlock.ns17940 S3FIFO-0.0250-1.9000 cache size     1047, 2429829 req, miss ratio 0.2110, byte miss ratio 0.2110
tencentBlock.ns17940 S3FIFO-0.0250-1.9000 cache size     3142, 2429829 req, miss ratio 0.2025, byte miss ratio 0.2025
tencentBlock.ns17940 S3FIFO-0.0250-1.9000 cache size    10474, 2429829 req, miss ratio 0.1783, byte miss ratio 0.1783
tencentBlock.ns17940 S3FIFO-0.0250-1.9000 cache size    20948, 2429829 req, miss ratio 0.1687, byte miss ratio 0.1687
tencentBlock.ns17940 S3FIFO-0.0250-1.9000 cache size    41896, 2429829 req, miss ratio 0.0996, byte miss ratio 0.0996
tencentBlock.ns17940 S3FIFO-0.0250-1.9000 cache size    83792, 2429829 req, miss ratio 0.0459, byte miss ratio 0.0459
tencentBlock.ns17940 S3FIFO-0.3000-0.9000 cache size      104, 2429829 req, miss ratio 0.2634, byte miss ratio 0.2634
tencentBlock.ns17940 S3FIFO-0.3000-0.9000 cache size      314, 2429829 req, miss ratio 0.2193, byte miss ratio 0.2193
tencentBlock.ns17940 S3FIFO-0.3000-0.9000 cache size     1047, 2429829 req, miss ratio 0.2109, byte miss ratio 0.2109
tencentBlock.ns17940 S3FIFO-0.3000-0.9000 cache size     3142, 2429829 req, miss ratio 0.2024, byte miss ratio 0.2024
tencentBlock.ns17940 S3FIFO-0.3000-0.9000 cache size    10474, 2429829 req, miss ratio 0.1939, byte miss ratio 0.1939
tencentBlock.ns17940 S3FIFO-0.3000-0.9000 cache size    20948, 2429829 req, miss ratio 0.1697, byte miss ratio 0.1697
tencentBlock.ns17940 S3FIFO-0.3000-0.9000 cache size    41896, 2429829 req, miss ratio 0.1160, byte miss ratio 0.1160
tencentBlock.ns17940 S3FIFO-0.3000-0.9000 cache size    83792, 2429829 req, miss ratio 0.0509, byte miss ratio 0.0509
tencentBlock.ns17940 S3FIFO-0.0050-1.9000 cache size      104, 2429829 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns17940 S3FIFO-0.0050-1.9000 cache size      314, 2429829 req, miss ratio 0.2337, byte miss ratio 0.2337
tencentBlock.ns17940 S3FIFO-0.0050-1.9000 cache size     1047, 2429829 req, miss ratio 0.2186, byte miss ratio 0.2186
tencentBlock.ns17940 S3FIFO-0.0050-1.9000 cache size     3142, 2429829 req, miss ratio 0.2044, byte miss ratio 0.2044
tencentBlock.ns17940 S3FIFO-0.0050-1.9000 cache size    10474, 2429829 req, miss ratio 0.1785, byte miss ratio 0.1785
tencentBlock.ns17940 S3FIFO-0.0050-1.9000 cache size    20948, 2429829 req, miss ratio 0.1695, byte miss ratio 0.1695
tencentBlock.ns17940 S3FIFO-0.0050-1.9000 cache size    41896, 2429829 req, miss ratio 0.0988, byte miss ratio 0.0988
tencentBlock.ns17940 S3FIFO-0.0050-1.9000 cache size    83792, 2429829 req, miss ratio 0.0459, byte miss ratio 0.0459
tencentBlock.ns17940 S3FIFO-0.0100-1.9000 cache size      104, 2429829 req, miss ratio 0.2651, byte miss ratio 0.2651
tencentBlock.ns17940 S3FIFO-0.0100-1.9000 cache size      314, 2429829 req, miss ratio 0.2319, byte miss ratio 0.2319
