tencentBlock.ns18859 S3FIFO-0.6000-1.9000 cache size      953, 6890939 req, miss ratio 0.6036, byte miss ratio 0.6036
tencentBlock.ns18859 S3FIFO-0.6000-1.9000 cache size     2860, 6890939 req, miss ratio 0.4326, byte miss ratio 0.4326
tencentBlock.ns18859 S3FIFO-0.6000-1.9000 cache size     9536, 6890939 req, miss ratio 0.3586, byte miss ratio 0.3586
tencentBlock.ns18859 S3FIFO-0.6000-1.9000 cache size    28608, 6890939 req, miss ratio 0.2886, byte miss ratio 0.2886
tencentBlock.ns18859 S3FIFO-0.6000-1.9000 cache size    95361, 6890939 req, miss ratio 0.2169, byte miss ratio 0.2169
tencentBlock.ns18859 S3FIFO-0.6000-1.9000 cache size   190723, 6890939 req, miss ratio 0.1612, byte miss ratio 0.1612
tencentBlock.ns18859 S3FIFO-0.6000-1.9000 cache size   381446, 6890939 req, miss ratio 0.1416, byte miss ratio 0.1416
tencentBlock.ns18859 S3FIFO-0.6000-1.9000 cache size   762892, 6890939 req, miss ratio 0.1386, byte miss ratio 0.1386
tencentBlock.ns18859 S3FIFO-0.9000-0.9000 cache size      953, 6890939 req, miss ratio 0.6578, byte miss ratio 0.6578
tencentBlock.ns18859 S3FIFO-0.9000-0.9000 cache size     2860, 6890939 req, miss ratio 0.5064, byte miss ratio 0.5064
tencentBlock.ns18859 S3FIFO-0.9000-0.9000 cache size     9536, 6890939 req, miss ratio 0.3870, byte miss ratio 0.3870
tencentBlock.ns18859 S3FIFO-0.9000-0.9000 cache size    28608, 6890939 req, miss ratio 0.3041, byte miss ratio 0.3041
tencentBlock.ns18859 S3FIFO-0.9000-0.9000 cache size    95361, 6890939 req, miss ratio 0.2193, byte miss ratio 0.2193
tencentBlock.ns18859 S3FIFO-0.9000-0.9000 cache size   190723, 6890939 req, miss ratio 0.1803, byte miss ratio 0.1803
tencentBlock.ns18859 S3FIFO-0.9000-0.9000 cache size   381446, 6890939 req, miss ratio 0.1537, byte miss ratio 0.1537
tencentBlock.ns18859 S3FIFO-0.9000-0.9000 cache size   762892, 6890939 req, miss ratio 0.1415, byte miss ratio 0.1415
tencentBlock.ns18859 S3FIFO-0.5500-1.9000 cache size      953, 6890939 req, miss ratio 0.5976, byte miss ratio 0.5976
tencentBlock.ns18859 S3FIFO-0.5500-1.9000 cache size     2860, 6890939 req, miss ratio 0.4194, byte miss ratio 0.4194
tencentBlock.ns18859 S3FIFO-0.5500-1.9000 cache size     9536, 6890939 req, miss ratio 0.3565, byte miss ratio 0.3565
tencentBlock.ns18859 S3FIFO-0.5500-1.9000 cache size    28608, 6890939 req, miss ratio 0.2865, byte miss ratio 0.2865
tencentBlock.ns18859 S3FIFO-0.5500-1.9000 cache size    95361, 6890939 req, miss ratio 0.2146, byte miss ratio 0.2146
tencentBlock.ns18859 S3FIFO-0.5500-1.9000 cache size   190723, 6890939 req, miss ratio 0.1590, byte miss ratio 0.1590
