tencentBlock.ns5927 S3FIFO-0.9500-0.9000 cache size     2269, 60987140 req, miss ratio 0.7992, byte miss ratio 0.7992
tencentBlock.ns5927 S3FIFO-0.9500-0.9000 cache size     6808, 60987140 req, miss ratio 0.6835, byte miss ratio 0.6835
tencentBlock.ns5927 S3FIFO-0.9500-0.9000 cache size    22695, 60987140 req, miss ratio 0.5806, byte miss ratio 0.5806
tencentBlock.ns5927 S3FIFO-0.9500-0.9000 cache size    68086, 60987140 req, miss ratio 0.4663, byte miss ratio 0.4663
tencentBlock.ns5927 S3FIFO-0.9500-0.9000 cache size   226954, 60987140 req, miss ratio 0.2512, byte miss ratio 0.2512
tencentBlock.ns5927 S3FIFO-0.9500-0.9000 cache size   453908, 60987140 req, miss ratio 0.1517, byte miss ratio 0.1517
tencentBlock.ns5927 S3FIFO-0.9500-0.9000 cache size   907816, 60987140 req, miss ratio 0.0769, byte miss ratio 0.0769
tencentBlock.ns5927 S3FIFO-0.9500-0.9000 cache size  1815633, 60987140 req, miss ratio 0.0444, byte miss ratio 0.0444
tencentBlock.ns5927 S3FIFO-0.0100-0.9000 cache size     2269, 60987140 req, miss ratio 0.7922, byte miss ratio 0.7922
tencentBlock.ns5927 S3FIFO-0.0100-0.9000 cache size     6808, 60987140 req, miss ratio 0.7073, byte miss ratio 0.7073
tencentBlock.ns5927 S3FIFO-0.0100-0.9000 cache size    22695, 60987140 req, miss ratio 0.5980, byte miss ratio 0.5980
tencentBlock.ns5927 S3FIFO-0.0100-0.9000 cache size    68086, 60987140 req, miss ratio 0.4477, byte miss ratio 0.4477
tencentBlock.ns5927 S3FIFO-0.0100-0.9000 cache size   226954, 60987140 req, miss ratio 0.2221, byte miss ratio 0.2221
tencentBlock.ns5927 S3FIFO-0.0100-0.9000 cache size   453908, 60987140 req, miss ratio 0.1286, byte miss ratio 0.1286
tencentBlock.ns5927 S3FIFO-0.0100-0.9000 cache size   907816, 60987140 req, miss ratio 0.0538, byte miss ratio 0.0538
tencentBlock.ns5927 S3FIFO-0.0100-0.9000 cache size  1815633, 60987140 req, miss ratio 0.0386, byte miss ratio 0.0386
tencentBlock.ns5927 S3FIFO-0.0100-1.9000 cache size     2269, 60987140 req, miss ratio 0.7830, byte miss ratio 0.7830
tencentBlock.ns5927 S3FIFO-0.0100-1.9000 cache size     6808, 60987140 req, miss ratio 0.7030, byte miss ratio 0.7030
tencentBlock.ns5927 S3FIFO-0.0100-1.9000 cache size    22695, 60987140 req, miss ratio 0.5942, byte miss ratio 0.5942
tencentBlock.ns5927 S3FIFO-0.0100-1.9000 cache size    68086, 60987140 req, miss ratio 0.4456, byte miss ratio 0.4456
tencentBlock.ns5927 S3FIFO-0.0100-1.9000 cache size   226954, 60987140 req, miss ratio 0.2225, byte miss ratio 0.2225
tencentBlock.ns5927 S3FIFO-0.0100-1.9000 cache size   453908, 60987140 req, miss ratio 0.1286, byte miss ratio 0.1286
tencentBlock.ns5927 S3FIFO-0.0100-1.9000 cache size   907816, 60987140 req, miss ratio 0.0538, byte miss ratio 0.0538
tencentBlock.ns5927 S3FIFO-0.0100-1.9000 cache size  1815633, 60987140 req, miss ratio 0.0386, byte miss ratio 0.0386
tencentBlock.ns5927 S3FIFO-0.1000-0.9000 cache size     2269, 60987140 req, miss ratio 0.7847, byte miss ratio 0.7847
tencentBlock.ns5927 S3FIFO-0.1000-0.9000 cache size     6808, 60987140 req, miss ratio 0.6837, byte miss ratio 0.6837
tencentBlock.ns5927 S3FIFO-0.1000-0.9000 cache size    22695, 60987140 req, miss ratio 0.5557, byte miss ratio 0.5557
tencentBlock.ns5927 S3FIFO-0.1000-0.9000 cache size    68086, 60987140 req, miss ratio 0.4226, byte miss ratio 0.4226
tencentBlock.ns5927 S3FIFO-0.1000-0.9000 cache size   226954, 60987140 req, miss ratio 0.2189, byte miss ratio 0.2189
tencentBlock.ns5927 S3FIFO-0.1000-0.9000 cache size   453908, 60987140 req, miss ratio 0.1239, byte miss ratio 0.1239
tencentBlock.ns5927 S3FIFO-0.1000-0.9000 cache size   907816, 60987140 req, miss ratio 0.0539, byte miss ratio 0.0539
tencentBlock.ns5927 S3FIFO-0.1000-0.9000 cache size  1815633, 60987140 req, miss ratio 0.0384, byte miss ratio 0.0384
tencentBlock.ns5927 S3FIFO-0.0250-0.9000 cache size     2269, 60987140 req, miss ratio 0.7910, byte miss ratio 0.7910
