io_traces.ns325 S3FIFO-0.7500-1.9000 cache size      177, 2800000 req, miss ratio 0.5688, byte miss ratio 0.5688
io_traces.ns325 S3FIFO-0.7500-1.9000 cache size      531, 2800000 req, miss ratio 0.4839, byte miss ratio 0.4839
io_traces.ns325 S3FIFO-0.7500-1.9000 cache size     1771, 2800000 req, miss ratio 0.4573, byte miss ratio 0.4573
io_traces.ns325 S3FIFO-0.7500-1.9000 cache size     5313, 2800000 req, miss ratio 0.4496, byte miss ratio 0.4496
io_traces.ns325 S3FIFO-0.7500-1.9000 cache size    17713, 2800000 req, miss ratio 0.3359, byte miss ratio 0.3359
io_traces.ns325 S3FIFO-0.7500-1.9000 cache size    35426, 2800000 req, miss ratio 0.1974, byte miss ratio 0.1974
io_traces.ns325 S3FIFO-0.7500-1.9000 cache size    70853, 2800000 req, miss ratio 0.0929, byte miss ratio 0.0929
io_traces.ns325 S3FIFO-0.7500-1.9000 cache size   141706, 2800000 req, miss ratio 0.0659, byte miss ratio 0.0659
io_traces.ns325 S3FIFO-0.2000-0.9000 cache size      177, 2800000 req, miss ratio 0.4981, byte miss ratio 0.4981
io_traces.ns325 S3FIFO-0.2000-0.9000 cache size      531, 2800000 req, miss ratio 0.4761, byte miss ratio 0.4761
io_traces.ns325 S3FIFO-0.2000-0.9000 cache size     1771, 2800000 req, miss ratio 0.4482, byte miss ratio 0.4482
io_traces.ns325 S3FIFO-0.2000-0.9000 cache size     5313, 2800000 req, miss ratio 0.4276, byte miss ratio 0.4276
io_traces.ns325 S3FIFO-0.2000-0.9000 cache size    17713, 2800000 req, miss ratio 0.3225, byte miss ratio 0.3225
io_traces.ns325 S3FIFO-0.2000-0.9000 cache size    35426, 2800000 req, miss ratio 0.1686, byte miss ratio 0.1686
io_traces.ns325 S3FIFO-0.2000-0.9000 cache size    70853, 2800000 req, miss ratio 0.0696, byte miss ratio 0.0696
io_traces.ns325 S3FIFO-0.2000-0.9000 cache size   141706, 2800000 req, miss ratio 0.0633, byte miss ratio 0.0633
io_traces.ns325 S3FIFO-0.0100-0.9000 cache size      177, 2800000 req, miss ratio 0.5040, byte miss ratio 0.5040
io_traces.ns325 S3FIFO-0.0100-0.9000 cache size      531, 2800000 req, miss ratio 0.4844, byte miss ratio 0.4844
io_traces.ns325 S3FIFO-0.0100-0.9000 cache size     1771, 2800000 req, miss ratio 0.4529, byte miss ratio 0.4529
io_traces.ns325 S3FIFO-0.0100-0.9000 cache size     5313, 2800000 req, miss ratio 0.4290, byte miss ratio 0.4290
io_traces.ns325 S3FIFO-0.0100-0.9000 cache size    17713, 2800000 req, miss ratio 0.3055, byte miss ratio 0.3055
