tencentBlock.ns2697 S3FIFO-0.7000-1.9000 cache size       91, 1989933 req, miss ratio 0.4389, byte miss ratio 0.4389
tencentBlock.ns2697 S3FIFO-0.7000-1.9000 cache size      275, 1989933 req, miss ratio 0.3223, byte miss ratio 0.3223
tencentBlock.ns2697 S3FIFO-0.7000-1.9000 cache size      917, 1989933 req, miss ratio 0.2101, byte miss ratio 0.2101
tencentBlock.ns2697 S3FIFO-0.7000-1.9000 cache size     2751, 1989933 req, miss ratio 0.1719, byte miss ratio 0.1719
tencentBlock.ns2697 S3FIFO-0.7000-1.9000 cache size     9171, 1989933 req, miss ratio 0.1195, byte miss ratio 0.1195
tencentBlock.ns2697 S3FIFO-0.7000-1.9000 cache size    18343, 1989933 req, miss ratio 0.0911, byte miss ratio 0.0911
tencentBlock.ns2697 S3FIFO-0.7000-1.9000 cache size    36687, 1989933 req, miss ratio 0.0673, byte miss ratio 0.0673
tencentBlock.ns2697 S3FIFO-0.7000-1.9000 cache size    73374, 1989933 req, miss ratio 0.0522, byte miss ratio 0.0522
tencentBlock.ns2697 S3FIFO-0.8000-1.9000 cache size       91, 1989933 req, miss ratio 0.4544, byte miss ratio 0.4544
tencentBlock.ns2697 S3FIFO-0.8000-1.9000 cache size      275, 1989933 req, miss ratio 0.3314, byte miss ratio 0.3314
tencentBlock.ns2697 S3FIFO-0.8000-1.9000 cache size      917, 1989933 req, miss ratio 0.2163, byte miss ratio 0.2163
tencentBlock.ns2697 S3FIFO-0.8000-1.9000 cache size     2751, 1989933 req, miss ratio 0.1719, byte miss ratio 0.1719
tencentBlock.ns2697 S3FIFO-0.8000-1.9000 cache size     9171, 1989933 req, miss ratio 0.1229, byte miss ratio 0.1229
tencentBlock.ns2697 S3FIFO-0.8000-1.9000 cache size    18343, 1989933 req, miss ratio 0.0921, byte miss ratio 0.0921
tencentBlock.ns2697 S3FIFO-0.8000-1.9000 cache size    36687, 1989933 req, miss ratio 0.0692, byte miss ratio 0.0692
tencentBlock.ns2697 S3FIFO-0.8000-1.9000 cache size    73374, 1989933 req, miss ratio 0.0531, byte miss ratio 0.0531
tencentBlock.ns2697 S3FIFO-0.8000-0.9000 cache size       91, 1989933 req, miss ratio 0.4551, byte miss ratio 0.4551
tencentBlock.ns2697 S3FIFO-0.8000-0.9000 cache size      275, 1989933 req, miss ratio 0.3298, byte miss ratio 0.3298
tencentBlock.ns2697 S3FIFO-0.8000-0.9000 cache size      917, 1989933 req, miss ratio 0.2162, byte miss ratio 0.2162
tencentBlock.ns2697 S3FIFO-0.8000-0.9000 cache size     2751, 1989933 req, miss ratio 0.1740, byte miss ratio 0.1740
tencentBlock.ns2697 S3FIFO-0.8000-0.9000 cache size     9171, 1989933 req, miss ratio 0.1227, byte miss ratio 0.1227
tencentBlock.ns2697 S3FIFO-0.8000-0.9000 cache size    18343, 1989933 req, miss ratio 0.0917, byte miss ratio 0.0917
tencentBlock.ns2697 S3FIFO-0.8000-0.9000 cache size    36687, 1989933 req, miss ratio 0.0692, byte miss ratio 0.0692
