cdn1_allcolo.ns1378 S3FIFO-0.6000-0.9000 cache size      188, 4263548 req, miss ratio 0.8099, byte miss ratio 0.8099
cdn1_allcolo.ns1378 S3FIFO-0.6000-0.9000 cache size      565, 4263548 req, miss ratio 0.7067, byte miss ratio 0.7067
cdn1_allcolo.ns1378 S3FIFO-0.6000-0.9000 cache size     1885, 4263548 req, miss ratio 0.5596, byte miss ratio 0.5596
cdn1_allcolo.ns1378 S3FIFO-0.6000-0.9000 cache size     5655, 4263548 req, miss ratio 0.3983, byte miss ratio 0.3983
cdn1_allcolo.ns1378 S3FIFO-0.6000-0.9000 cache size    18851, 4263548 req, miss ratio 0.2186, byte miss ratio 0.2186
cdn1_allcolo.ns1378 S3FIFO-0.6000-0.9000 cache size    37702, 4263548 req, miss ratio 0.1334, byte miss ratio 0.1334
cdn1_allcolo.ns1378 S3FIFO-0.6000-0.9000 cache size    75405, 4263548 req, miss ratio 0.0744, byte miss ratio 0.0744
cdn1_allcolo.ns1378 S3FIFO-0.6000-0.9000 cache size   150810, 4263548 req, miss ratio 0.0465, byte miss ratio 0.0465
cdn1_allcolo.ns1378 S3FIFO-0.5500-1.9000 cache size      188, 4263548 req, miss ratio 0.8092, byte miss ratio 0.8092
cdn1_allcolo.ns1378 S3FIFO-0.5500-1.9000 cache size      565, 4263548 req, miss ratio 0.7065, byte miss ratio 0.7065
cdn1_allcolo.ns1378 S3FIFO-0.5500-1.9000 cache size     1885, 4263548 req, miss ratio 0.5601, byte miss ratio 0.5601
cdn1_allcolo.ns1378 S3FIFO-0.5500-1.9000 cache size     5655, 4263548 req, miss ratio 0.3971, byte miss ratio 0.3971
cdn1_allcolo.ns1378 S3FIFO-0.5500-1.9000 cache size    18851, 4263548 req, miss ratio 0.2148, byte miss ratio 0.2148
cdn1_allcolo.ns1378 S3FIFO-0.5500-1.9000 cache size    37702, 4263548 req, miss ratio 0.1300, byte miss ratio 0.1300
cdn1_allcolo.ns1378 S3FIFO-0.5500-1.9000 cache size    75405, 4263548 req, miss ratio 0.0729, byte miss ratio 0.0729
cdn1_allcolo.ns1378 S3FIFO-0.5500-1.9000 cache size   150810, 4263548 req, miss ratio 0.0462, byte miss ratio 0.0462
cdn1_allcolo.ns1378 S3FIFO-0.3000-0.9000 cache size      188, 4263548 req, miss ratio 0.7758, byte miss ratio 0.7758
cdn1_allcolo.ns1378 S3FIFO-0.3000-0.9000 cache size      565, 4263548 req, miss ratio 0.6656, byte miss ratio 0.6656
cdn1_allcolo.ns1378 S3FIFO-0.3000-0.9000 cache size     1885, 4263548 req, miss ratio 0.5137, byte miss ratio 0.5137
cdn1_allcolo.ns1378 S3FIFO-0.3000-0.9000 cache size     5655, 4263548 req, miss ratio 0.3574, byte miss ratio 0.3574
cdn1_allcolo.ns1378 S3FIFO-0.3000-0.9000 cache size    18851, 4263548 req, miss ratio 0.1916, byte miss ratio 0.1916
cdn1_allcolo.ns1378 S3FIFO-0.3000-0.9000 cache size    37702, 4263548 req, miss ratio 0.1166, byte miss ratio 0.1166
cdn1_allcolo.ns1378 S3FIFO-0.3000-0.9000 cache size    75405, 4263548 req, miss ratio 0.0667, byte miss ratio 0.0667
cdn1_allcolo.ns1378 S3FIFO-0.3000-0.9000 cache size   150810, 4263548 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_allcolo.ns1378 S3FIFO-0.0250-0.9000 cache size      188, 4263548 req, miss ratio 0.7580, byte miss ratio 0.7580
cdn1_allcolo.ns1378 S3FIFO-0.0250-0.9000 cache size      565, 4263548 req, miss ratio 0.6406, byte miss ratio 0.6406
cdn1_allcolo.ns1378 S3FIFO-0.0250-0.9000 cache size     1885, 4263548 req, miss ratio 0.4846, byte miss ratio 0.4846
cdn1_allcolo.ns1378 S3FIFO-0.0250-0.9000 cache size     5655, 4263548 req, miss ratio 0.3308, byte miss ratio 0.3308
cdn1_allcolo.ns1378 S3FIFO-0.0250-0.9000 cache size    18851, 4263548 req, miss ratio 0.1734, byte miss ratio 0.1734
cdn1_allcolo.ns1378 S3FIFO-0.0250-0.9000 cache size    37702, 4263548 req, miss ratio 0.1056, byte miss ratio 0.1056
cdn1_allcolo.ns1378 S3FIFO-0.0250-0.9000 cache size    75405, 4263548 req, miss ratio 0.0634, byte miss ratio 0.0634
cdn1_allcolo.ns1378 S3FIFO-0.0250-0.9000 cache size   150810, 4263548 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_allcolo.ns1378 S3FIFO-0.3500-0.9000 cache size      188, 4263548 req, miss ratio 0.7804, byte miss ratio 0.7804
cdn1_allcolo.ns1378 S3FIFO-0.3500-0.9000 cache size      565, 4263548 req, miss ratio 0.6714, byte miss ratio 0.6714
cdn1_allcolo.ns1378 S3FIFO-0.3500-0.9000 cache size     1885, 4263548 req, miss ratio 0.5203, byte miss ratio 0.5203
cdn1_allcolo.ns1378 S3FIFO-0.3500-0.9000 cache size     5655, 4263548 req, miss ratio 0.3634, byte miss ratio 0.3634
cdn1_allcolo.ns1378 S3FIFO-0.3500-0.9000 cache size    18851, 4263548 req, miss ratio 0.1957, byte miss ratio 0.1957
cdn1_allcolo.ns1378 S3FIFO-0.3500-0.9000 cache size    37702, 4263548 req, miss ratio 0.1192, byte miss ratio 0.1192
cdn1_allcolo.ns1378 S3FIFO-0.3500-0.9000 cache size    75405, 4263548 req, miss ratio 0.0676, byte miss ratio 0.0676
cdn1_allcolo.ns1378 S3FIFO-0.3500-0.9000 cache size   150810, 4263548 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_allcolo.ns1378 S3FIFO-0.1000-1.9000 cache size      188, 4263548 req, miss ratio 0.7642, byte miss ratio 0.7642
cdn1_allcolo.ns1378 S3FIFO-0.1000-1.9000 cache size      565, 4263548 req, miss ratio 0.6517, byte miss ratio 0.6517
cdn1_allcolo.ns1378 S3FIFO-0.1000-1.9000 cache size     1885, 4263548 req, miss ratio 0.4992, byte miss ratio 0.4992
cdn1_allcolo.ns1378 S3FIFO-0.1000-1.9000 cache size     5655, 4263548 req, miss ratio 0.3447, byte miss ratio 0.3447
cdn1_allcolo.ns1378 S3FIFO-0.1000-1.9000 cache size    18851, 4263548 req, miss ratio 0.1824, byte miss ratio 0.1824
cdn1_allcolo.ns1378 S3FIFO-0.1000-1.9000 cache size    37702, 4263548 req, miss ratio 0.1096, byte miss ratio 0.1096
cdn1_allcolo.ns1378 S3FIFO-0.1000-1.9000 cache size    75405, 4263548 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_allcolo.ns1378 S3FIFO-0.1000-1.9000 cache size   150810, 4263548 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_allcolo.ns1378 S3FIFO-0.9500-1.9000 cache size      188, 4263548 req, miss ratio 0.8796, byte miss ratio 0.8796
cdn1_allcolo.ns1378 S3FIFO-0.9500-1.9000 cache size      565, 4263548 req, miss ratio 0.7884, byte miss ratio 0.7884
cdn1_allcolo.ns1378 S3FIFO-0.9500-1.9000 cache size     1885, 4263548 req, miss ratio 0.6376, byte miss ratio 0.6376
cdn1_allcolo.ns1378 S3FIFO-0.9500-1.9000 cache size     5655, 4263548 req, miss ratio 0.4583, byte miss ratio 0.4583
cdn1_allcolo.ns1378 S3FIFO-0.9500-1.9000 cache size    18851, 4263548 req, miss ratio 0.2532, byte miss ratio 0.2532
cdn1_allcolo.ns1378 S3FIFO-0.9500-1.9000 cache size    37702, 4263548 req, miss ratio 0.1565, byte miss ratio 0.1565
cdn1_allcolo.ns1378 S3FIFO-0.9500-1.9000 cache size    75405, 4263548 req, miss ratio 0.0893, byte miss ratio 0.0893
cdn1_allcolo.ns1378 S3FIFO-0.9500-1.9000 cache size   150810, 4263548 req, miss ratio 0.0524, byte miss ratio 0.0524
cdn1_allcolo.ns1378 S3FIFO-0.7000-0.9000 cache size      188, 4263548 req, miss ratio 0.8252, byte miss ratio 0.8252
cdn1_allcolo.ns1378 S3FIFO-0.7000-0.9000 cache size      565, 4263548 req, miss ratio 0.7244, byte miss ratio 0.7244
