cdn1_allcolo.ns2033 S3FIFO-0.8500-0.9000 cache size       39, 1234392 req, miss ratio 0.2141, byte miss ratio 0.2141
cdn1_allcolo.ns2033 S3FIFO-0.8500-0.9000 cache size      119, 1234392 req, miss ratio 0.1295, byte miss ratio 0.1295
cdn1_allcolo.ns2033 S3FIFO-0.8500-0.9000 cache size      398, 1234392 req, miss ratio 0.0757, byte miss ratio 0.0757
cdn1_allcolo.ns2033 S3FIFO-0.8500-0.9000 cache size     1196, 1234392 req, miss ratio 0.0517, byte miss ratio 0.0517
cdn1_allcolo.ns2033 S3FIFO-0.8500-0.9000 cache size     3989, 1234392 req, miss ratio 0.0398, byte miss ratio 0.0398
cdn1_allcolo.ns2033 S3FIFO-0.8500-0.9000 cache size     7978, 1234392 req, miss ratio 0.0358, byte miss ratio 0.0358
cdn1_allcolo.ns2033 S3FIFO-0.8500-0.9000 cache size    15956, 1234392 req, miss ratio 0.0335, byte miss ratio 0.0335
cdn1_allcolo.ns2033 S3FIFO-0.8500-0.9000 cache size    31912, 1234392 req, miss ratio 0.0324, byte miss ratio 0.0324
cdn1_allcolo.ns2033 S3FIFO-0.7500-1.9000 cache size       39, 1234392 req, miss ratio 0.2037, byte miss ratio 0.2037
cdn1_allcolo.ns2033 S3FIFO-0.7500-1.9000 cache size      119, 1234392 req, miss ratio 0.1225, byte miss ratio 0.1225
cdn1_allcolo.ns2033 S3FIFO-0.7500-1.9000 cache size      398, 1234392 req, miss ratio 0.0715, byte miss ratio 0.0715
cdn1_allcolo.ns2033 S3FIFO-0.7500-1.9000 cache size     1196, 1234392 req, miss ratio 0.0492, byte miss ratio 0.0492
cdn1_allcolo.ns2033 S3FIFO-0.7500-1.9000 cache size     3989, 1234392 req, miss ratio 0.0384, byte miss ratio 0.0384
cdn1_allcolo.ns2033 S3FIFO-0.7500-1.9000 cache size     7978, 1234392 req, miss ratio 0.0350, byte miss ratio 0.0350
cdn1_allcolo.ns2033 S3FIFO-0.7500-1.9000 cache size    15956, 1234392 req, miss ratio 0.0330, byte miss ratio 0.0330
cdn1_allcolo.ns2033 S3FIFO-0.7500-1.9000 cache size    31912, 1234392 req, miss ratio 0.0324, byte miss ratio 0.0324
cdn1_allcolo.ns2033 S3FIFO-0.5500-0.9000 cache size       39, 1234392 req, miss ratio 0.1829, byte miss ratio 0.1829
cdn1_allcolo.ns2033 S3FIFO-0.5500-0.9000 cache size      119, 1234392 req, miss ratio 0.1093, byte miss ratio 0.1093
cdn1_allcolo.ns2033 S3FIFO-0.5500-0.9000 cache size      398, 1234392 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_allcolo.ns2033 S3FIFO-0.5500-0.9000 cache size     1196, 1234392 req, miss ratio 0.0451, byte miss ratio 0.0451
cdn1_allcolo.ns2033 S3FIFO-0.5500-0.9000 cache size     3989, 1234392 req, miss ratio 0.0365, byte miss ratio 0.0365
