io_traces.ns305 S3FIFO-0.7000-0.9000 cache size      452, 4200000 req, miss ratio 0.2917, byte miss ratio 0.2917
io_traces.ns305 S3FIFO-0.7000-0.9000 cache size     1356, 4200000 req, miss ratio 0.2667, byte miss ratio 0.2667
io_traces.ns305 S3FIFO-0.7000-0.9000 cache size     4522, 4200000 req, miss ratio 0.2495, byte miss ratio 0.2495
io_traces.ns305 S3FIFO-0.7000-0.9000 cache size    13568, 4200000 req, miss ratio 0.2199, byte miss ratio 0.2199
io_traces.ns305 S3FIFO-0.7000-0.9000 cache size    45229, 4200000 req, miss ratio 0.1569, byte miss ratio 0.1569
io_traces.ns305 S3FIFO-0.7000-0.9000 cache size    90459, 4200000 req, miss ratio 0.1211, byte miss ratio 0.1211
io_traces.ns305 S3FIFO-0.7000-0.9000 cache size   180919, 4200000 req, miss ratio 0.1093, byte miss ratio 0.1093
io_traces.ns305 S3FIFO-0.7000-0.9000 cache size   361838, 4200000 req, miss ratio 0.1078, byte miss ratio 0.1078
io_traces.ns305 S3FIFO-0.0500-1.9000 cache size      452, 4200000 req, miss ratio 0.2830, byte miss ratio 0.2830
io_traces.ns305 S3FIFO-0.0500-1.9000 cache size     1356, 4200000 req, miss ratio 0.2604, byte miss ratio 0.2604
io_traces.ns305 S3FIFO-0.0500-1.9000 cache size     4522, 4200000 req, miss ratio 0.2381, byte miss ratio 0.2381
io_traces.ns305 S3FIFO-0.0500-1.9000 cache size    13568, 4200000 req, miss ratio 0.2045, byte miss ratio 0.2045
io_traces.ns305 S3FIFO-0.0500-1.9000 cache size    45229, 4200000 req, miss ratio 0.1317, byte miss ratio 0.1317
io_traces.ns305 S3FIFO-0.0500-1.9000 cache size    90459, 4200000 req, miss ratio 0.1163, byte miss ratio 0.1163
io_traces.ns305 S3FIFO-0.0500-1.9000 cache size   180919, 4200000 req, miss ratio 0.1091, byte miss ratio 0.1091
io_traces.ns305 S3FIFO-0.0500-1.9000 cache size   361838, 4200000 req, miss ratio 0.1078, byte miss ratio 0.1078
io_traces.ns305 S3FIFO-0.9900-1.9000 cache size      452, 4200000 req, miss ratio 0.3171, byte miss ratio 0.3171
io_traces.ns305 S3FIFO-0.9900-1.9000 cache size     1356, 4200000 req, miss ratio 0.2847, byte miss ratio 0.2847
io_traces.ns305 S3FIFO-0.9900-1.9000 cache size     4522, 4200000 req, miss ratio 0.2596, byte miss ratio 0.2596
io_traces.ns305 S3FIFO-0.9900-1.9000 cache size    13568, 4200000 req, miss ratio 0.2293, byte miss ratio 0.2293
io_traces.ns305 S3FIFO-0.9900-1.9000 cache size    45229, 4200000 req, miss ratio 0.1714, byte miss ratio 0.1714
io_traces.ns305 S3FIFO-0.9900-1.9000 cache size    90459, 4200000 req, miss ratio 0.1374, byte miss ratio 0.1374
io_traces.ns305 S3FIFO-0.9900-1.9000 cache size   180919, 4200000 req, miss ratio 0.1196, byte miss ratio 0.1196
io_traces.ns305 S3FIFO-0.9900-1.9000 cache size   361838, 4200000 req, miss ratio 0.1121, byte miss ratio 0.1121
io_traces.ns305 S3FIFO-0.4000-1.9000 cache size      452, 4200000 req, miss ratio 0.2799, byte miss ratio 0.2799
io_traces.ns305 S3FIFO-0.4000-1.9000 cache size     1356, 4200000 req, miss ratio 0.2608, byte miss ratio 0.2608
io_traces.ns305 S3FIFO-0.4000-1.9000 cache size     4522, 4200000 req, miss ratio 0.2437, byte miss ratio 0.2437
io_traces.ns305 S3FIFO-0.4000-1.9000 cache size    13568, 4200000 req, miss ratio 0.2125, byte miss ratio 0.2125
io_traces.ns305 S3FIFO-0.4000-1.9000 cache size    45229, 4200000 req, miss ratio 0.1416, byte miss ratio 0.1416
io_traces.ns305 S3FIFO-0.4000-1.9000 cache size    90459, 4200000 req, miss ratio 0.1153, byte miss ratio 0.1153
io_traces.ns305 S3FIFO-0.4000-1.9000 cache size   180919, 4200000 req, miss ratio 0.1092, byte miss ratio 0.1092
io_traces.ns305 S3FIFO-0.4000-1.9000 cache size   361838, 4200000 req, miss ratio 0.1078, byte miss ratio 0.1078
io_traces.ns305 S3FIFO-0.0250-0.9000 cache size      452, 4200000 req, miss ratio 0.2973, byte miss ratio 0.2973
io_traces.ns305 S3FIFO-0.0250-0.9000 cache size     1356, 4200000 req, miss ratio 0.2640, byte miss ratio 0.2640
io_traces.ns305 S3FIFO-0.0250-0.9000 cache size     4522, 4200000 req, miss ratio 0.2397, byte miss ratio 0.2397
io_traces.ns305 S3FIFO-0.0250-0.9000 cache size    13568, 4200000 req, miss ratio 0.2018, byte miss ratio 0.2018
io_traces.ns305 S3FIFO-0.0250-0.9000 cache size    45229, 4200000 req, miss ratio 0.1306, byte miss ratio 0.1306
io_traces.ns305 S3FIFO-0.0250-0.9000 cache size    90459, 4200000 req, miss ratio 0.1169, byte miss ratio 0.1169
io_traces.ns305 S3FIFO-0.0250-0.9000 cache size   180919, 4200000 req, miss ratio 0.1091, byte miss ratio 0.1091
io_traces.ns305 S3FIFO-0.0250-0.9000 cache size   361838, 4200000 req, miss ratio 0.1078, byte miss ratio 0.1078
io_traces.ns305 S3FIFO-0.0050-1.9000 cache size      452, 4200000 req, miss ratio 0.3253, byte miss ratio 0.3253
io_traces.ns305 S3FIFO-0.0050-1.9000 cache size     1356, 4200000 req, miss ratio 0.2832, byte miss ratio 0.2832
io_traces.ns305 S3FIFO-0.0050-1.9000 cache size     4522, 4200000 req, miss ratio 0.2429, byte miss ratio 0.2429
io_traces.ns305 S3FIFO-0.0050-1.9000 cache size    13568, 4200000 req, miss ratio 0.2023, byte miss ratio 0.2023
io_traces.ns305 S3FIFO-0.0050-1.9000 cache size    45229, 4200000 req, miss ratio 0.1310, byte miss ratio 0.1310
io_traces.ns305 S3FIFO-0.0050-1.9000 cache size    90459, 4200000 req, miss ratio 0.1172, byte miss ratio 0.1172
io_traces.ns305 S3FIFO-0.0050-1.9000 cache size   180919, 4200000 req, miss ratio 0.1091, byte miss ratio 0.1091
io_traces.ns305 S3FIFO-0.0050-1.9000 cache size   361838, 4200000 req, miss ratio 0.1078, byte miss ratio 0.1078
io_traces.ns305 S3FIFO-0.1000-1.9000 cache size      452, 4200000 req, miss ratio 0.2785, byte miss ratio 0.2785
io_traces.ns305 S3FIFO-0.1000-1.9000 cache size     1356, 4200000 req, miss ratio 0.2591, byte miss ratio 0.2591
io_traces.ns305 S3FIFO-0.1000-1.9000 cache size     4522, 4200000 req, miss ratio 0.2386, byte miss ratio 0.2386
io_traces.ns305 S3FIFO-0.1000-1.9000 cache size    13568, 4200000 req, miss ratio 0.2053, byte miss ratio 0.2053
io_traces.ns305 S3FIFO-0.1000-1.9000 cache size    45229, 4200000 req, miss ratio 0.1325, byte miss ratio 0.1325
io_traces.ns305 S3FIFO-0.1000-1.9000 cache size    90459, 4200000 req, miss ratio 0.1153, byte miss ratio 0.1153
io_traces.ns305 S3FIFO-0.1000-1.9000 cache size   180919, 4200000 req, miss ratio 0.1091, byte miss ratio 0.1091
io_traces.ns305 S3FIFO-0.1000-1.9000 cache size   361838, 4200000 req, miss ratio 0.1078, byte miss ratio 0.1078
io_traces.ns305 S3FIFO-0.9000-1.9000 cache size      452, 4200000 req, miss ratio 0.3028, byte miss ratio 0.3028
io_traces.ns305 S3FIFO-0.9000-1.9000 cache size     1356, 4200000 req, miss ratio 0.2767, byte miss ratio 0.2767
io_traces.ns305 S3FIFO-0.9000-1.9000 cache size     4522, 4200000 req, miss ratio 0.2550, byte miss ratio 0.2550
io_traces.ns305 S3FIFO-0.9000-1.9000 cache size    13568, 4200000 req, miss ratio 0.2267, byte miss ratio 0.2267
io_traces.ns305 S3FIFO-0.9000-1.9000 cache size    45229, 4200000 req, miss ratio 0.1676, byte miss ratio 0.1676
io_traces.ns305 S3FIFO-0.9000-1.9000 cache size    90459, 4200000 req, miss ratio 0.1327, byte miss ratio 0.1327
io_traces.ns305 S3FIFO-0.9000-1.9000 cache size   180919, 4200000 req, miss ratio 0.1145, byte miss ratio 0.1145
io_traces.ns305 S3FIFO-0.9000-1.9000 cache size   361838, 4200000 req, miss ratio 0.1080, byte miss ratio 0.1080
io_traces.ns305 S3FIFO-0.5500-1.9000 cache size      452, 4200000 req, miss ratio 0.2851, byte miss ratio 0.2851
io_traces.ns305 S3FIFO-0.5500-1.9000 cache size     1356, 4200000 req, miss ratio 0.2630, byte miss ratio 0.2630
io_traces.ns305 S3FIFO-0.5500-1.9000 cache size     4522, 4200000 req, miss ratio 0.2470, byte miss ratio 0.2470
io_traces.ns305 S3FIFO-0.5500-1.9000 cache size    13568, 4200000 req, miss ratio 0.2171, byte miss ratio 0.2171
io_traces.ns305 S3FIFO-0.5500-1.9000 cache size    45229, 4200000 req, miss ratio 0.1485, byte miss ratio 0.1485
io_traces.ns305 S3FIFO-0.5500-1.9000 cache size    90459, 4200000 req, miss ratio 0.1165, byte miss ratio 0.1165
io_traces.ns305 S3FIFO-0.5500-1.9000 cache size   180919, 4200000 req, miss ratio 0.1093, byte miss ratio 0.1093
io_traces.ns305 S3FIFO-0.5500-1.9000 cache size   361838, 4200000 req, miss ratio 0.1078, byte miss ratio 0.1078
io_traces.ns305 S3FIFO-0.7500-1.9000 cache size      452, 4200000 req, miss ratio 0.2948, byte miss ratio 0.2948
io_traces.ns305 S3FIFO-0.7500-1.9000 cache size     1356, 4200000 req, miss ratio 0.2693, byte miss ratio 0.2693
io_traces.ns305 S3FIFO-0.7500-1.9000 cache size     4522, 4200000 req, miss ratio 0.2514, byte miss ratio 0.2514
io_traces.ns305 S3FIFO-0.7500-1.9000 cache size    13568, 4200000 req, miss ratio 0.2219, byte miss ratio 0.2219
io_traces.ns305 S3FIFO-0.7500-1.9000 cache size    45229, 4200000 req, miss ratio 0.1596, byte miss ratio 0.1596
io_traces.ns305 S3FIFO-0.7500-1.9000 cache size    90459, 4200000 req, miss ratio 0.1239, byte miss ratio 0.1239
io_traces.ns305 S3FIFO-0.7500-1.9000 cache size   180919, 4200000 req, miss ratio 0.1104, byte miss ratio 0.1104
io_traces.ns305 S3FIFO-0.7500-1.9000 cache size   361838, 4200000 req, miss ratio 0.1078, byte miss ratio 0.1078
io_traces.ns305 S3FIFO-0.3500-1.9000 cache size      452, 4200000 req, miss ratio 0.2787, byte miss ratio 0.2787
io_traces.ns305 S3FIFO-0.3500-1.9000 cache size     1356, 4200000 req, miss ratio 0.2604, byte miss ratio 0.2604
io_traces.ns305 S3FIFO-0.3500-1.9000 cache size     4522, 4200000 req, miss ratio 0.2424, byte miss ratio 0.2424
