cdn1_allcolo.ns1812 S3FIFO-0.0100-1.9000 cache size        5, 1261603 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1812 S3FIFO-0.0100-1.9000 cache size       19, 1261603 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1812 S3FIFO-0.0100-1.9000 cache size       38, 1261603 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1812 S3FIFO-0.0100-1.9000 cache size       77, 1261603 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1812 S3FIFO-0.0100-1.9000 cache size      155, 1261603 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1812 S3FIFO-0.7000-1.9000 cache size        5, 1261603 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns1812 S3FIFO-0.7000-1.9000 cache size       19, 1261603 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns1812 S3FIFO-0.7000-1.9000 cache size       38, 1261603 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1812 S3FIFO-0.7000-1.9000 cache size       77, 1261603 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns1812 S3FIFO-0.7000-1.9000 cache size      155, 1261603 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1812 S3FIFO-0.4000-0.9000 cache size        5, 1261603 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns1812 S3FIFO-0.4000-0.9000 cache size       19, 1261603 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1812 S3FIFO-0.4000-0.9000 cache size       38, 1261603 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1812 S3FIFO-0.4000-0.9000 cache size       77, 1261603 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1812 S3FIFO-0.4000-0.9000 cache size      155, 1261603 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1812 S3FIFO-0.5000-1.9000 cache size        5, 1261603 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns1812 S3FIFO-0.5000-1.9000 cache size       19, 1261603 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns1812 S3FIFO-0.5000-1.9000 cache size       38, 1261603 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1812 S3FIFO-0.5000-1.9000 cache size       77, 1261603 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1812 S3FIFO-0.5000-1.9000 cache size      155, 1261603 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1812 S3FIFO-0.5500-0.9000 cache size        5, 1261603 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns1812 S3FIFO-0.5500-0.9000 cache size       19, 1261603 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns1812 S3FIFO-0.5500-0.9000 cache size       38, 1261603 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1812 S3FIFO-0.5500-0.9000 cache size       77, 1261603 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1812 S3FIFO-0.5500-0.9000 cache size      155, 1261603 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns1812 S3FIFO-0.0010-0.9000 cache size        5, 1261603 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1812 S3FIFO-0.0010-0.9000 cache size       19, 1261603 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1812 S3FIFO-0.0010-0.9000 cache size       38, 1261603 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1812 S3FIFO-0.0010-0.9000 cache size       77, 1261603 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1812 S3FIFO-0.0010-0.9000 cache size      155, 1261603 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1812 S3FIFO-0.0500-0.9000 cache size        5, 1261603 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1812 S3FIFO-0.0500-0.9000 cache size       19, 1261603 req, miss ratio 1.0000, byte miss ratio 1.0000
