tencentBlock.ns12365 S3FIFO-0.4500-1.9000 cache size       82, 1601256 req, miss ratio 0.3777, byte miss ratio 0.3777
tencentBlock.ns12365 S3FIFO-0.4500-1.9000 cache size      247, 1601256 req, miss ratio 0.2967, byte miss ratio 0.2967
tencentBlock.ns12365 S3FIFO-0.4500-1.9000 cache size      823, 1601256 req, miss ratio 0.2818, byte miss ratio 0.2818
tencentBlock.ns12365 S3FIFO-0.4500-1.9000 cache size     2470, 1601256 req, miss ratio 0.2674, byte miss ratio 0.2674
tencentBlock.ns12365 S3FIFO-0.4500-1.9000 cache size     8235, 1601256 req, miss ratio 0.2535, byte miss ratio 0.2535
tencentBlock.ns12365 S3FIFO-0.4500-1.9000 cache size    16470, 1601256 req, miss ratio 0.2626, byte miss ratio 0.2626
tencentBlock.ns12365 S3FIFO-0.4500-1.9000 cache size    32941, 1601256 req, miss ratio 0.2359, byte miss ratio 0.2359
tencentBlock.ns12365 S3FIFO-0.4500-1.9000 cache size    65883, 1601256 req, miss ratio 0.0674, byte miss ratio 0.0674
tencentBlock.ns12365 S3FIFO-0.7000-0.9000 cache size       82, 1601256 req, miss ratio 0.4086, byte miss ratio 0.4086
tencentBlock.ns12365 S3FIFO-0.7000-0.9000 cache size      247, 1601256 req, miss ratio 0.3392, byte miss ratio 0.3392
tencentBlock.ns12365 S3FIFO-0.7000-0.9000 cache size      823, 1601256 req, miss ratio 0.2869, byte miss ratio 0.2869
tencentBlock.ns12365 S3FIFO-0.7000-0.9000 cache size     2470, 1601256 req, miss ratio 0.2720, byte miss ratio 0.2720
tencentBlock.ns12365 S3FIFO-0.7000-0.9000 cache size     8235, 1601256 req, miss ratio 0.2637, byte miss ratio 0.2637
tencentBlock.ns12365 S3FIFO-0.7000-0.9000 cache size    16470, 1601256 req, miss ratio 0.2460, byte miss ratio 0.2460
tencentBlock.ns12365 S3FIFO-0.7000-0.9000 cache size    32941, 1601256 req, miss ratio 0.2061, byte miss ratio 0.2061
tencentBlock.ns12365 S3FIFO-0.7000-0.9000 cache size    65883, 1601256 req, miss ratio 0.0770, byte miss ratio 0.0770
tencentBlock.ns12365 S3FIFO-0.9000-0.9000 cache size       82, 1601256 req, miss ratio 0.4628, byte miss ratio 0.4628
tencentBlock.ns12365 S3FIFO-0.9000-0.9000 cache size      247, 1601256 req, miss ratio 0.3555, byte miss ratio 0.3555
tencentBlock.ns12365 S3FIFO-0.9000-0.9000 cache size      823, 1601256 req, miss ratio 0.2967, byte miss ratio 0.2967
tencentBlock.ns12365 S3FIFO-0.9000-0.9000 cache size     2470, 1601256 req, miss ratio 0.2841, byte miss ratio 0.2841
tencentBlock.ns12365 S3FIFO-0.9000-0.9000 cache size     8235, 1601256 req, miss ratio 0.2680, byte miss ratio 0.2680
tencentBlock.ns12365 S3FIFO-0.9000-0.9000 cache size    16470, 1601256 req, miss ratio 0.2650, byte miss ratio 0.2650
tencentBlock.ns12365 S3FIFO-0.9000-0.9000 cache size    32941, 1601256 req, miss ratio 0.1981, byte miss ratio 0.1981
tencentBlock.ns12365 S3FIFO-0.9000-0.9000 cache size    65883, 1601256 req, miss ratio 0.0842, byte miss ratio 0.0842
tencentBlock.ns12365 S3FIFO-0.3500-1.9000 cache size       82, 1601256 req, miss ratio 0.3735, byte miss ratio 0.3735
