cdn1_allcolo.ns138 S3FIFO-0.3500-1.9000 cache size        7, 4135068 req, miss ratio 0.2730, byte miss ratio 0.2730
cdn1_allcolo.ns138 S3FIFO-0.3500-1.9000 cache size       14, 4135068 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns138 S3FIFO-0.3500-1.9000 cache size       28, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.3500-1.9000 cache size       56, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.3000-1.9000 cache size        7, 4135068 req, miss ratio 0.2730, byte miss ratio 0.2730
cdn1_allcolo.ns138 S3FIFO-0.3000-1.9000 cache size       14, 4135068 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns138 S3FIFO-0.3000-1.9000 cache size       28, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.3000-1.9000 cache size       56, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.5000-1.9000 cache size        7, 4135068 req, miss ratio 0.2553, byte miss ratio 0.2553
cdn1_allcolo.ns138 S3FIFO-0.5000-1.9000 cache size       14, 4135068 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns138 S3FIFO-0.5000-1.9000 cache size       28, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.5000-1.9000 cache size       56, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.5000-0.9000 cache size        7, 4135068 req, miss ratio 0.2554, byte miss ratio 0.2554
cdn1_allcolo.ns138 S3FIFO-0.5000-0.9000 cache size       14, 4135068 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns138 S3FIFO-0.5000-0.9000 cache size       28, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.5000-0.9000 cache size       56, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.0010-1.9000 cache size        7, 4135068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns138 S3FIFO-0.0010-1.9000 cache size       14, 4135068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns138 S3FIFO-0.0010-1.9000 cache size       28, 4135068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns138 S3FIFO-0.0010-1.9000 cache size       56, 4135068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns138 S3FIFO-0.7000-1.9000 cache size        7, 4135068 req, miss ratio 0.2371, byte miss ratio 0.2371
cdn1_allcolo.ns138 S3FIFO-0.7000-1.9000 cache size       14, 4135068 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns138 S3FIFO-0.7000-1.9000 cache size       28, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.7000-1.9000 cache size       56, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.4500-1.9000 cache size        7, 4135068 req, miss ratio 0.2553, byte miss ratio 0.2553
cdn1_allcolo.ns138 S3FIFO-0.4500-1.9000 cache size       14, 4135068 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns138 S3FIFO-0.4500-1.9000 cache size       28, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.4500-1.9000 cache size       56, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.4500-0.9000 cache size        7, 4135068 req, miss ratio 0.2554, byte miss ratio 0.2554
cdn1_allcolo.ns138 S3FIFO-0.4500-0.9000 cache size       14, 4135068 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns138 S3FIFO-0.4500-0.9000 cache size       28, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.4500-0.9000 cache size       56, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.2500-0.9000 cache size        7, 4135068 req, miss ratio 0.2827, byte miss ratio 0.2827
cdn1_allcolo.ns138 S3FIFO-0.2500-0.9000 cache size       14, 4135068 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns138 S3FIFO-0.2500-0.9000 cache size       28, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.2500-0.9000 cache size       56, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.0050-1.9000 cache size        7, 4135068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns138 S3FIFO-0.0050-1.9000 cache size       14, 4135068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns138 S3FIFO-0.0050-1.9000 cache size       28, 4135068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns138 S3FIFO-0.0050-1.9000 cache size       56, 4135068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns138 S3FIFO-0.0100-0.9000 cache size        7, 4135068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns138 S3FIFO-0.0100-0.9000 cache size       14, 4135068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns138 S3FIFO-0.0100-0.9000 cache size       28, 4135068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns138 S3FIFO-0.0100-0.9000 cache size       56, 4135068 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns138 S3FIFO-0.1500-0.9000 cache size        7, 4135068 req, miss ratio 0.2827, byte miss ratio 0.2827
cdn1_allcolo.ns138 S3FIFO-0.1500-0.9000 cache size       14, 4135068 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns138 S3FIFO-0.1500-0.9000 cache size       28, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.1500-0.9000 cache size       56, 4135068 req, miss ratio 0.0000, byte miss ratio 0.0000
cdn1_allcolo.ns138 S3FIFO-0.8500-0.9000 cache size        7, 4135068 req, miss ratio 0.2237, byte miss ratio 0.2237
