tencentBlock.ns2127 S3FIFO-0.0100-1.9000 cache size     1532, 21783253 req, miss ratio 0.6806, byte miss ratio 0.6806
tencentBlock.ns2127 S3FIFO-0.0100-1.9000 cache size     4597, 21783253 req, miss ratio 0.5543, byte miss ratio 0.5543
tencentBlock.ns2127 S3FIFO-0.0100-1.9000 cache size    15325, 21783253 req, miss ratio 0.3771, byte miss ratio 0.3771
tencentBlock.ns2127 S3FIFO-0.0100-1.9000 cache size    45977, 21783253 req, miss ratio 0.2699, byte miss ratio 0.2699
tencentBlock.ns2127 S3FIFO-0.0100-1.9000 cache size   153259, 21783253 req, miss ratio 0.1675, byte miss ratio 0.1675
tencentBlock.ns2127 S3FIFO-0.0100-1.9000 cache size   306519, 21783253 req, miss ratio 0.1271, byte miss ratio 0.1271
tencentBlock.ns2127 S3FIFO-0.0100-1.9000 cache size   613039, 21783253 req, miss ratio 0.0983, byte miss ratio 0.0983
tencentBlock.ns2127 S3FIFO-0.0100-1.9000 cache size  1226079, 21783253 req, miss ratio 0.0713, byte miss ratio 0.0713
tencentBlock.ns2127 S3FIFO-0.5000-0.9000 cache size     1532, 21783253 req, miss ratio 0.7170, byte miss ratio 0.7170
tencentBlock.ns2127 S3FIFO-0.5000-0.9000 cache size     4597, 21783253 req, miss ratio 0.6131, byte miss ratio 0.6131
tencentBlock.ns2127 S3FIFO-0.5000-0.9000 cache size    15325, 21783253 req, miss ratio 0.4007, byte miss ratio 0.4007
tencentBlock.ns2127 S3FIFO-0.5000-0.9000 cache size    45977, 21783253 req, miss ratio 0.2633, byte miss ratio 0.2633
tencentBlock.ns2127 S3FIFO-0.5000-0.9000 cache size   153259, 21783253 req, miss ratio 0.1526, byte miss ratio 0.1526
tencentBlock.ns2127 S3FIFO-0.5000-0.9000 cache size   306519, 21783253 req, miss ratio 0.1089, byte miss ratio 0.1089
tencentBlock.ns2127 S3FIFO-0.5000-0.9000 cache size   613039, 21783253 req, miss ratio 0.0862, byte miss ratio 0.0862
tencentBlock.ns2127 S3FIFO-0.5000-0.9000 cache size  1226079, 21783253 req, miss ratio 0.0717, byte miss ratio 0.0717
tencentBlock.ns2127 S3FIFO-0.4500-1.9000 cache size     1532, 21783253 req, miss ratio 0.7203, byte miss ratio 0.7203
tencentBlock.ns2127 S3FIFO-0.4500-1.9000 cache size     4597, 21783253 req, miss ratio 0.6186, byte miss ratio 0.6186
tencentBlock.ns2127 S3FIFO-0.4500-1.9000 cache size    15325, 21783253 req, miss ratio 0.3989, byte miss ratio 0.3989
tencentBlock.ns2127 S3FIFO-0.4500-1.9000 cache size    45977, 21783253 req, miss ratio 0.2630, byte miss ratio 0.2630
tencentBlock.ns2127 S3FIFO-0.4500-1.9000 cache size   153259, 21783253 req, miss ratio 0.1522, byte miss ratio 0.1522
tencentBlock.ns2127 S3FIFO-0.4500-1.9000 cache size   306519, 21783253 req, miss ratio 0.1093, byte miss ratio 0.1093
tencentBlock.ns2127 S3FIFO-0.4500-1.9000 cache size   613039, 21783253 req, miss ratio 0.0858, byte miss ratio 0.0858
tencentBlock.ns2127 S3FIFO-0.4500-1.9000 cache size  1226079, 21783253 req, miss ratio 0.0716, byte miss ratio 0.0716
tencentBlock.ns2127 S3FIFO-0.3500-1.9000 cache size     1532, 21783253 req, miss ratio 0.7098, byte miss ratio 0.7098
tencentBlock.ns2127 S3FIFO-0.3500-1.9000 cache size     4597, 21783253 req, miss ratio 0.6041, byte miss ratio 0.6041
tencentBlock.ns2127 S3FIFO-0.3500-1.9000 cache size    15325, 21783253 req, miss ratio 0.3899, byte miss ratio 0.3899
tencentBlock.ns2127 S3FIFO-0.3500-1.9000 cache size    45977, 21783253 req, miss ratio 0.2604, byte miss ratio 0.2604
tencentBlock.ns2127 S3FIFO-0.3500-1.9000 cache size   153259, 21783253 req, miss ratio 0.1531, byte miss ratio 0.1531
tencentBlock.ns2127 S3FIFO-0.3500-1.9000 cache size   306519, 21783253 req, miss ratio 0.1095, byte miss ratio 0.1095
tencentBlock.ns2127 S3FIFO-0.3500-1.9000 cache size   613039, 21783253 req, miss ratio 0.0850, byte miss ratio 0.0850
tencentBlock.ns2127 S3FIFO-0.3500-1.9000 cache size  1226079, 21783253 req, miss ratio 0.0713, byte miss ratio 0.0713
tencentBlock.ns2127 S3FIFO-0.0250-1.9000 cache size     1532, 21783253 req, miss ratio 0.6805, byte miss ratio 0.6805
tencentBlock.ns2127 S3FIFO-0.0250-1.9000 cache size     4597, 21783253 req, miss ratio 0.5559, byte miss ratio 0.5559
tencentBlock.ns2127 S3FIFO-0.0250-1.9000 cache size    15325, 21783253 req, miss ratio 0.3767, byte miss ratio 0.3767
tencentBlock.ns2127 S3FIFO-0.0250-1.9000 cache size    45977, 21783253 req, miss ratio 0.2660, byte miss ratio 0.2660
tencentBlock.ns2127 S3FIFO-0.0250-1.9000 cache size   153259, 21783253 req, miss ratio 0.1642, byte miss ratio 0.1642
tencentBlock.ns2127 S3FIFO-0.0250-1.9000 cache size   306519, 21783253 req, miss ratio 0.1240, byte miss ratio 0.1240
tencentBlock.ns2127 S3FIFO-0.0250-1.9000 cache size   613039, 21783253 req, miss ratio 0.0948, byte miss ratio 0.0948
tencentBlock.ns2127 S3FIFO-0.0250-1.9000 cache size  1226079, 21783253 req, miss ratio 0.0713, byte miss ratio 0.0713
tencentBlock.ns2127 S3FIFO-0.0050-0.9000 cache size     1532, 21783253 req, miss ratio 0.6857, byte miss ratio 0.6857
tencentBlock.ns2127 S3FIFO-0.0050-0.9000 cache size     4597, 21783253 req, miss ratio 0.5468, byte miss ratio 0.5468
tencentBlock.ns2127 S3FIFO-0.0050-0.9000 cache size    15325, 21783253 req, miss ratio 0.3759, byte miss ratio 0.3759
tencentBlock.ns2127 S3FIFO-0.0050-0.9000 cache size    45977, 21783253 req, miss ratio 0.2726, byte miss ratio 0.2726
tencentBlock.ns2127 S3FIFO-0.0050-0.9000 cache size   153259, 21783253 req, miss ratio 0.1696, byte miss ratio 0.1696
tencentBlock.ns2127 S3FIFO-0.0050-0.9000 cache size   306519, 21783253 req, miss ratio 0.1301, byte miss ratio 0.1301
tencentBlock.ns2127 S3FIFO-0.0050-0.9000 cache size   613039, 21783253 req, miss ratio 0.1002, byte miss ratio 0.1002
tencentBlock.ns2127 S3FIFO-0.0050-0.9000 cache size  1226079, 21783253 req, miss ratio 0.0713, byte miss ratio 0.0713
tencentBlock.ns2127 S3FIFO-0.9000-1.9000 cache size     1532, 21783253 req, miss ratio 0.7681, byte miss ratio 0.7681
tencentBlock.ns2127 S3FIFO-0.9000-1.9000 cache size     4597, 21783253 req, miss ratio 0.6637, byte miss ratio 0.6637
tencentBlock.ns2127 S3FIFO-0.9000-1.9000 cache size    15325, 21783253 req, miss ratio 0.4544, byte miss ratio 0.4544
tencentBlock.ns2127 S3FIFO-0.9000-1.9000 cache size    45977, 21783253 req, miss ratio 0.2900, byte miss ratio 0.2900
tencentBlock.ns2127 S3FIFO-0.9000-1.9000 cache size   153259, 21783253 req, miss ratio 0.1598, byte miss ratio 0.1598
tencentBlock.ns2127 S3FIFO-0.9000-1.9000 cache size   306519, 21783253 req, miss ratio 0.1128, byte miss ratio 0.1128
tencentBlock.ns2127 S3FIFO-0.9000-1.9000 cache size   613039, 21783253 req, miss ratio 0.0855, byte miss ratio 0.0855
tencentBlock.ns2127 S3FIFO-0.9000-1.9000 cache size  1226079, 21783253 req, miss ratio 0.0723, byte miss ratio 0.0723
tencentBlock.ns2127 S3FIFO-0.9900-0.9000 cache size     1532, 21783253 req, miss ratio 0.7739, byte miss ratio 0.7739
tencentBlock.ns2127 S3FIFO-0.9900-0.9000 cache size     4597, 21783253 req, miss ratio 0.6680, byte miss ratio 0.6680
tencentBlock.ns2127 S3FIFO-0.9900-0.9000 cache size    15325, 21783253 req, miss ratio 0.4667, byte miss ratio 0.4667
tencentBlock.ns2127 S3FIFO-0.9900-0.9000 cache size    45977, 21783253 req, miss ratio 0.3018, byte miss ratio 0.3018
tencentBlock.ns2127 S3FIFO-0.9900-0.9000 cache size   153259, 21783253 req, miss ratio 0.1649, byte miss ratio 0.1649
tencentBlock.ns2127 S3FIFO-0.9900-0.9000 cache size   306519, 21783253 req, miss ratio 0.1160, byte miss ratio 0.1160
tencentBlock.ns2127 S3FIFO-0.9900-0.9000 cache size   613039, 21783253 req, miss ratio 0.0884, byte miss ratio 0.0884
tencentBlock.ns2127 S3FIFO-0.9900-0.9000 cache size  1226079, 21783253 req, miss ratio 0.0728, byte miss ratio 0.0728
tencentBlock.ns2127 S3FIFO-0.7500-1.9000 cache size     1532, 21783253 req, miss ratio 0.7552, byte miss ratio 0.7552
tencentBlock.ns2127 S3FIFO-0.7500-1.9000 cache size     4597, 21783253 req, miss ratio 0.6563, byte miss ratio 0.6563
tencentBlock.ns2127 S3FIFO-0.7500-1.9000 cache size    15325, 21783253 req, miss ratio 0.4341, byte miss ratio 0.4341
tencentBlock.ns2127 S3FIFO-0.7500-1.9000 cache size    45977, 21783253 req, miss ratio 0.2773, byte miss ratio 0.2773
tencentBlock.ns2127 S3FIFO-0.7500-1.9000 cache size   153259, 21783253 req, miss ratio 0.1550, byte miss ratio 0.1550
tencentBlock.ns2127 S3FIFO-0.7500-1.9000 cache size   306519, 21783253 req, miss ratio 0.1097, byte miss ratio 0.1097
tencentBlock.ns2127 S3FIFO-0.7500-1.9000 cache size   613039, 21783253 req, miss ratio 0.0846, byte miss ratio 0.0846
tencentBlock.ns2127 S3FIFO-0.7500-1.9000 cache size  1226079, 21783253 req, miss ratio 0.0721, byte miss ratio 0.0721
tencentBlock.ns2127 S3FIFO-0.2500-0.9000 cache size     1532, 21783253 req, miss ratio 0.6948, byte miss ratio 0.6948
tencentBlock.ns2127 S3FIFO-0.2500-0.9000 cache size     4597, 21783253 req, miss ratio 0.5733, byte miss ratio 0.5733
tencentBlock.ns2127 S3FIFO-0.2500-0.9000 cache size    15325, 21783253 req, miss ratio 0.3776, byte miss ratio 0.3776
tencentBlock.ns2127 S3FIFO-0.2500-0.9000 cache size    45977, 21783253 req, miss ratio 0.2575, byte miss ratio 0.2575
tencentBlock.ns2127 S3FIFO-0.2500-0.9000 cache size   153259, 21783253 req, miss ratio 0.1543, byte miss ratio 0.1543
tencentBlock.ns2127 S3FIFO-0.2500-0.9000 cache size   306519, 21783253 req, miss ratio 0.1112, byte miss ratio 0.1112
tencentBlock.ns2127 S3FIFO-0.2500-0.9000 cache size   613039, 21783253 req, miss ratio 0.0839, byte miss ratio 0.0839
tencentBlock.ns2127 S3FIFO-0.2500-0.9000 cache size  1226079, 21783253 req, miss ratio 0.0713, byte miss ratio 0.0713
tencentBlock.ns2127 S3FIFO-0.6000-0.9000 cache size     1532, 21783253 req, miss ratio 0.7273, byte miss ratio 0.7273
tencentBlock.ns2127 S3FIFO-0.6000-0.9000 cache size     4597, 21783253 req, miss ratio 0.6269, byte miss ratio 0.6269
tencentBlock.ns2127 S3FIFO-0.6000-0.9000 cache size    15325, 21783253 req, miss ratio 0.4126, byte miss ratio 0.4126
tencentBlock.ns2127 S3FIFO-0.6000-0.9000 cache size    45977, 21783253 req, miss ratio 0.2677, byte miss ratio 0.2677
tencentBlock.ns2127 S3FIFO-0.6000-0.9000 cache size   153259, 21783253 req, miss ratio 0.1529, byte miss ratio 0.1529
tencentBlock.ns2127 S3FIFO-0.6000-0.9000 cache size   306519, 21783253 req, miss ratio 0.1089, byte miss ratio 0.1089
