cdn1_allcolo.ns438 S3FIFO-0.0500-1.9000 cache size        7, 4344015 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns438 S3FIFO-0.0500-1.9000 cache size       23, 4344015 req, miss ratio 0.3159, byte miss ratio 0.3159
cdn1_allcolo.ns438 S3FIFO-0.0500-1.9000 cache size       79, 4344015 req, miss ratio 0.1209, byte miss ratio 0.1209
cdn1_allcolo.ns438 S3FIFO-0.0500-1.9000 cache size      158, 4344015 req, miss ratio 0.0446, byte miss ratio 0.0446
cdn1_allcolo.ns438 S3FIFO-0.0500-1.9000 cache size      316, 4344015 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns438 S3FIFO-0.0500-1.9000 cache size      632, 4344015 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns438 S3FIFO-0.2000-0.9000 cache size        7, 4344015 req, miss ratio 0.4963, byte miss ratio 0.4963
cdn1_allcolo.ns438 S3FIFO-0.2000-0.9000 cache size       23, 4344015 req, miss ratio 0.3183, byte miss ratio 0.3183
cdn1_allcolo.ns438 S3FIFO-0.2000-0.9000 cache size       79, 4344015 req, miss ratio 0.1264, byte miss ratio 0.1264
cdn1_allcolo.ns438 S3FIFO-0.2000-0.9000 cache size      158, 4344015 req, miss ratio 0.0487, byte miss ratio 0.0487
cdn1_allcolo.ns438 S3FIFO-0.2000-0.9000 cache size      316, 4344015 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns438 S3FIFO-0.2000-0.9000 cache size      632, 4344015 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns438 S3FIFO-0.3000-1.9000 cache size        7, 4344015 req, miss ratio 0.5208, byte miss ratio 0.5208
cdn1_allcolo.ns438 S3FIFO-0.3000-1.9000 cache size       23, 4344015 req, miss ratio 0.3422, byte miss ratio 0.3422
cdn1_allcolo.ns438 S3FIFO-0.3000-1.9000 cache size       79, 4344015 req, miss ratio 0.1346, byte miss ratio 0.1346
cdn1_allcolo.ns438 S3FIFO-0.3000-1.9000 cache size      158, 4344015 req, miss ratio 0.0517, byte miss ratio 0.0517
cdn1_allcolo.ns438 S3FIFO-0.3000-1.9000 cache size      316, 4344015 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_allcolo.ns438 S3FIFO-0.3000-1.9000 cache size      632, 4344015 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns438 S3FIFO-0.8500-1.9000 cache size        7, 4344015 req, miss ratio 0.5856, byte miss ratio 0.5856
cdn1_allcolo.ns438 S3FIFO-0.8500-1.9000 cache size       23, 4344015 req, miss ratio 0.4076, byte miss ratio 0.4076
cdn1_allcolo.ns438 S3FIFO-0.8500-1.9000 cache size       79, 4344015 req, miss ratio 0.1703, byte miss ratio 0.1703
cdn1_allcolo.ns438 S3FIFO-0.8500-1.9000 cache size      158, 4344015 req, miss ratio 0.0699, byte miss ratio 0.0699
cdn1_allcolo.ns438 S3FIFO-0.8500-1.9000 cache size      316, 4344015 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_allcolo.ns438 S3FIFO-0.8500-1.9000 cache size      632, 4344015 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns438 S3FIFO-0.4000-0.9000 cache size        7, 4344015 req, miss ratio 0.5112, byte miss ratio 0.5112
cdn1_allcolo.ns438 S3FIFO-0.4000-0.9000 cache size       23, 4344015 req, miss ratio 0.3478, byte miss ratio 0.3478
cdn1_allcolo.ns438 S3FIFO-0.4000-0.9000 cache size       79, 4344015 req, miss ratio 0.1401, byte miss ratio 0.1401
cdn1_allcolo.ns438 S3FIFO-0.4000-0.9000 cache size      158, 4344015 req, miss ratio 0.0549, byte miss ratio 0.0549
cdn1_allcolo.ns438 S3FIFO-0.4000-0.9000 cache size      316, 4344015 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns438 S3FIFO-0.4000-0.9000 cache size      632, 4344015 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns438 S3FIFO-0.0100-0.9000 cache size        7, 4344015 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns438 S3FIFO-0.0100-0.9000 cache size       23, 4344015 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns438 S3FIFO-0.0100-0.9000 cache size       79, 4344015 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns438 S3FIFO-0.0100-0.9000 cache size      158, 4344015 req, miss ratio 0.0425, byte miss ratio 0.0425
cdn1_allcolo.ns438 S3FIFO-0.0100-0.9000 cache size      316, 4344015 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns438 S3FIFO-0.0100-0.9000 cache size      632, 4344015 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns438 S3FIFO-0.6000-1.9000 cache size        7, 4344015 req, miss ratio 0.5584, byte miss ratio 0.5584
cdn1_allcolo.ns438 S3FIFO-0.6000-1.9000 cache size       23, 4344015 req, miss ratio 0.3781, byte miss ratio 0.3781
cdn1_allcolo.ns438 S3FIFO-0.6000-1.9000 cache size       79, 4344015 req, miss ratio 0.1527, byte miss ratio 0.1527
cdn1_allcolo.ns438 S3FIFO-0.6000-1.9000 cache size      158, 4344015 req, miss ratio 0.0604, byte miss ratio 0.0604
cdn1_allcolo.ns438 S3FIFO-0.6000-1.9000 cache size      316, 4344015 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_allcolo.ns438 S3FIFO-0.6000-1.9000 cache size      632, 4344015 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns438 S3FIFO-0.4000-1.9000 cache size        7, 4344015 req, miss ratio 0.5208, byte miss ratio 0.5208
cdn1_allcolo.ns438 S3FIFO-0.4000-1.9000 cache size       23, 4344015 req, miss ratio 0.3579, byte miss ratio 0.3579
cdn1_allcolo.ns438 S3FIFO-0.4000-1.9000 cache size       79, 4344015 req, miss ratio 0.1402, byte miss ratio 0.1402
cdn1_allcolo.ns438 S3FIFO-0.4000-1.9000 cache size      158, 4344015 req, miss ratio 0.0545, byte miss ratio 0.0545
cdn1_allcolo.ns438 S3FIFO-0.4000-1.9000 cache size      316, 4344015 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns438 S3FIFO-0.4000-1.9000 cache size      632, 4344015 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns438 S3FIFO-0.9900-0.9000 cache size        7, 4344015 req, miss ratio 0.6113, byte miss ratio 0.6113
cdn1_allcolo.ns438 S3FIFO-0.9900-0.9000 cache size       23, 4344015 req, miss ratio 0.4303, byte miss ratio 0.4303
cdn1_allcolo.ns438 S3FIFO-0.9900-0.9000 cache size       79, 4344015 req, miss ratio 0.1854, byte miss ratio 0.1854
cdn1_allcolo.ns438 S3FIFO-0.9900-0.9000 cache size      158, 4344015 req, miss ratio 0.0771, byte miss ratio 0.0771
cdn1_allcolo.ns438 S3FIFO-0.9900-0.9000 cache size      316, 4344015 req, miss ratio 0.0174, byte miss ratio 0.0174
cdn1_allcolo.ns438 S3FIFO-0.9900-0.9000 cache size      632, 4344015 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns438 S3FIFO-0.1500-1.9000 cache size        7, 4344015 req, miss ratio 0.5057, byte miss ratio 0.5057
cdn1_allcolo.ns438 S3FIFO-0.1500-1.9000 cache size       23, 4344015 req, miss ratio 0.3263, byte miss ratio 0.3263
cdn1_allcolo.ns438 S3FIFO-0.1500-1.9000 cache size       79, 4344015 req, miss ratio 0.1264, byte miss ratio 0.1264
cdn1_allcolo.ns438 S3FIFO-0.1500-1.9000 cache size      158, 4344015 req, miss ratio 0.0474, byte miss ratio 0.0474
cdn1_allcolo.ns438 S3FIFO-0.1500-1.9000 cache size      316, 4344015 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns438 S3FIFO-0.1500-1.9000 cache size      632, 4344015 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns438 S3FIFO-0.9000-0.9000 cache size        7, 4344015 req, miss ratio 0.6113, byte miss ratio 0.6113
cdn1_allcolo.ns438 S3FIFO-0.9000-0.9000 cache size       23, 4344015 req, miss ratio 0.4157, byte miss ratio 0.4157
cdn1_allcolo.ns438 S3FIFO-0.9000-0.9000 cache size       79, 4344015 req, miss ratio 0.1791, byte miss ratio 0.1791
cdn1_allcolo.ns438 S3FIFO-0.9000-0.9000 cache size      158, 4344015 req, miss ratio 0.0734, byte miss ratio 0.0734
cdn1_allcolo.ns438 S3FIFO-0.9000-0.9000 cache size      316, 4344015 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns438 S3FIFO-0.9000-0.9000 cache size      632, 4344015 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns438 S3FIFO-0.0050-0.9000 cache size        7, 4344015 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns438 S3FIFO-0.0050-0.9000 cache size       23, 4344015 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns438 S3FIFO-0.0050-0.9000 cache size       79, 4344015 req, miss ratio 1.0000, byte miss ratio 1.0000
