cdn1_allcolo.ns4795 S3FIFO-0.4000-1.9000 cache size        8, 1409683 req, miss ratio 0.2546, byte miss ratio 0.2546
cdn1_allcolo.ns4795 S3FIFO-0.4000-1.9000 cache size       27, 1409683 req, miss ratio 0.0916, byte miss ratio 0.0916
cdn1_allcolo.ns4795 S3FIFO-0.4000-1.9000 cache size       83, 1409683 req, miss ratio 0.0319, byte miss ratio 0.0319
cdn1_allcolo.ns4795 S3FIFO-0.4000-1.9000 cache size      277, 1409683 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns4795 S3FIFO-0.4000-1.9000 cache size      554, 1409683 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns4795 S3FIFO-0.4000-1.9000 cache size     1108, 1409683 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns4795 S3FIFO-0.4000-1.9000 cache size     2216, 1409683 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns4795 S3FIFO-0.1000-0.9000 cache size        8, 1409683 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4795 S3FIFO-0.1000-0.9000 cache size       27, 1409683 req, miss ratio 0.0788, byte miss ratio 0.0788
cdn1_allcolo.ns4795 S3FIFO-0.1000-0.9000 cache size       83, 1409683 req, miss ratio 0.0265, byte miss ratio 0.0265
cdn1_allcolo.ns4795 S3FIFO-0.1000-0.9000 cache size      277, 1409683 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns4795 S3FIFO-0.1000-0.9000 cache size      554, 1409683 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns4795 S3FIFO-0.1000-0.9000 cache size     1108, 1409683 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns4795 S3FIFO-0.1000-0.9000 cache size     2216, 1409683 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns4795 S3FIFO-0.0050-1.9000 cache size        8, 1409683 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4795 S3FIFO-0.0050-1.9000 cache size       27, 1409683 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4795 S3FIFO-0.0050-1.9000 cache size       83, 1409683 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4795 S3FIFO-0.0050-1.9000 cache size      277, 1409683 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns4795 S3FIFO-0.0050-1.9000 cache size      554, 1409683 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns4795 S3FIFO-0.0050-1.9000 cache size     1108, 1409683 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns4795 S3FIFO-0.0050-1.9000 cache size     2216, 1409683 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns4795 S3FIFO-0.0100-0.9000 cache size        8, 1409683 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4795 S3FIFO-0.0100-0.9000 cache size       27, 1409683 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4795 S3FIFO-0.0100-0.9000 cache size       83, 1409683 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4795 S3FIFO-0.0100-0.9000 cache size      277, 1409683 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns4795 S3FIFO-0.0100-0.9000 cache size      554, 1409683 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns4795 S3FIFO-0.0100-0.9000 cache size     1108, 1409683 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns4795 S3FIFO-0.0100-0.9000 cache size     2216, 1409683 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns4795 S3FIFO-0.5500-1.9000 cache size        8, 1409683 req, miss ratio 0.2758, byte miss ratio 0.2758
cdn1_allcolo.ns4795 S3FIFO-0.5500-1.9000 cache size       27, 1409683 req, miss ratio 0.0972, byte miss ratio 0.0972
cdn1_allcolo.ns4795 S3FIFO-0.5500-1.9000 cache size       83, 1409683 req, miss ratio 0.0340, byte miss ratio 0.0340
cdn1_allcolo.ns4795 S3FIFO-0.5500-1.9000 cache size      277, 1409683 req, miss ratio 0.0047, byte miss ratio 0.0047
