cdn1_allcolo.ns2834 S3FIFO-0.7000-1.9000 cache size       43, 1586356 req, miss ratio 0.6516, byte miss ratio 0.6516
cdn1_allcolo.ns2834 S3FIFO-0.7000-1.9000 cache size      129, 1586356 req, miss ratio 0.5998, byte miss ratio 0.5998
cdn1_allcolo.ns2834 S3FIFO-0.7000-1.9000 cache size      431, 1586356 req, miss ratio 0.5192, byte miss ratio 0.5192
cdn1_allcolo.ns2834 S3FIFO-0.7000-1.9000 cache size     1293, 1586356 req, miss ratio 0.4195, byte miss ratio 0.4195
cdn1_allcolo.ns2834 S3FIFO-0.7000-1.9000 cache size     4310, 1586356 req, miss ratio 0.2709, byte miss ratio 0.2709
cdn1_allcolo.ns2834 S3FIFO-0.7000-1.9000 cache size     8620, 1586356 req, miss ratio 0.1675, byte miss ratio 0.1675
cdn1_allcolo.ns2834 S3FIFO-0.7000-1.9000 cache size    17241, 1586356 req, miss ratio 0.0835, byte miss ratio 0.0835
cdn1_allcolo.ns2834 S3FIFO-0.7000-1.9000 cache size    34483, 1586356 req, miss ratio 0.0344, byte miss ratio 0.0344
cdn1_allcolo.ns2834 S3FIFO-0.8500-0.9000 cache size       43, 1586356 req, miss ratio 0.6610, byte miss ratio 0.6610
cdn1_allcolo.ns2834 S3FIFO-0.8500-0.9000 cache size      129, 1586356 req, miss ratio 0.6134, byte miss ratio 0.6134
cdn1_allcolo.ns2834 S3FIFO-0.8500-0.9000 cache size      431, 1586356 req, miss ratio 0.5351, byte miss ratio 0.5351
cdn1_allcolo.ns2834 S3FIFO-0.8500-0.9000 cache size     1293, 1586356 req, miss ratio 0.4353, byte miss ratio 0.4353
cdn1_allcolo.ns2834 S3FIFO-0.8500-0.9000 cache size     4310, 1586356 req, miss ratio 0.2860, byte miss ratio 0.2860
cdn1_allcolo.ns2834 S3FIFO-0.8500-0.9000 cache size     8620, 1586356 req, miss ratio 0.1804, byte miss ratio 0.1804
cdn1_allcolo.ns2834 S3FIFO-0.8500-0.9000 cache size    17241, 1586356 req, miss ratio 0.0903, byte miss ratio 0.0903
cdn1_allcolo.ns2834 S3FIFO-0.8500-0.9000 cache size    34483, 1586356 req, miss ratio 0.0370, byte miss ratio 0.0370
cdn1_allcolo.ns2834 S3FIFO-0.9900-1.9000 cache size       43, 1586356 req, miss ratio 0.6955, byte miss ratio 0.6955
cdn1_allcolo.ns2834 S3FIFO-0.9900-1.9000 cache size      129, 1586356 req, miss ratio 0.6405, byte miss ratio 0.6405
cdn1_allcolo.ns2834 S3FIFO-0.9900-1.9000 cache size      431, 1586356 req, miss ratio 0.5606, byte miss ratio 0.5606
cdn1_allcolo.ns2834 S3FIFO-0.9900-1.9000 cache size     1293, 1586356 req, miss ratio 0.4565, byte miss ratio 0.4565
cdn1_allcolo.ns2834 S3FIFO-0.9900-1.9000 cache size     4310, 1586356 req, miss ratio 0.2918, byte miss ratio 0.2918
cdn1_allcolo.ns2834 S3FIFO-0.9900-1.9000 cache size     8620, 1586356 req, miss ratio 0.1845, byte miss ratio 0.1845
cdn1_allcolo.ns2834 S3FIFO-0.9900-1.9000 cache size    17241, 1586356 req, miss ratio 0.0970, byte miss ratio 0.0970
cdn1_allcolo.ns2834 S3FIFO-0.9900-1.9000 cache size    34483, 1586356 req, miss ratio 0.0392, byte miss ratio 0.0392
cdn1_allcolo.ns2834 S3FIFO-0.2000-1.9000 cache size       43, 1586356 req, miss ratio 0.6303, byte miss ratio 0.6303
cdn1_allcolo.ns2834 S3FIFO-0.2000-1.9000 cache size      129, 1586356 req, miss ratio 0.5641, byte miss ratio 0.5641
cdn1_allcolo.ns2834 S3FIFO-0.2000-1.9000 cache size      431, 1586356 req, miss ratio 0.4716, byte miss ratio 0.4716
cdn1_allcolo.ns2834 S3FIFO-0.2000-1.9000 cache size     1293, 1586356 req, miss ratio 0.3684, byte miss ratio 0.3684
cdn1_allcolo.ns2834 S3FIFO-0.2000-1.9000 cache size     4310, 1586356 req, miss ratio 0.2322, byte miss ratio 0.2322
cdn1_allcolo.ns2834 S3FIFO-0.2000-1.9000 cache size     8620, 1586356 req, miss ratio 0.1397, byte miss ratio 0.1397
cdn1_allcolo.ns2834 S3FIFO-0.2000-1.9000 cache size    17241, 1586356 req, miss ratio 0.0657, byte miss ratio 0.0657
cdn1_allcolo.ns2834 S3FIFO-0.2000-1.9000 cache size    34483, 1586356 req, miss ratio 0.0296, byte miss ratio 0.0296
cdn1_allcolo.ns2834 S3FIFO-0.8500-1.9000 cache size       43, 1586356 req, miss ratio 0.6624, byte miss ratio 0.6624
cdn1_allcolo.ns2834 S3FIFO-0.8500-1.9000 cache size      129, 1586356 req, miss ratio 0.6165, byte miss ratio 0.6165
cdn1_allcolo.ns2834 S3FIFO-0.8500-1.9000 cache size      431, 1586356 req, miss ratio 0.5395, byte miss ratio 0.5395
cdn1_allcolo.ns2834 S3FIFO-0.8500-1.9000 cache size     1293, 1586356 req, miss ratio 0.4386, byte miss ratio 0.4386
cdn1_allcolo.ns2834 S3FIFO-0.8500-1.9000 cache size     4310, 1586356 req, miss ratio 0.2817, byte miss ratio 0.2817
cdn1_allcolo.ns2834 S3FIFO-0.8500-1.9000 cache size     8620, 1586356 req, miss ratio 0.1767, byte miss ratio 0.1767
