io_traces.ns491 S3FIFO-0.2000-1.9000 cache size      171, 2400000 req, miss ratio 0.4790, byte miss ratio 0.4790
io_traces.ns491 S3FIFO-0.2000-1.9000 cache size      515, 2400000 req, miss ratio 0.4746, byte miss ratio 0.4746
io_traces.ns491 S3FIFO-0.2000-1.9000 cache size     1719, 2400000 req, miss ratio 0.4420, byte miss ratio 0.4420
io_traces.ns491 S3FIFO-0.2000-1.9000 cache size     5158, 2400000 req, miss ratio 0.4224, byte miss ratio 0.4224
io_traces.ns491 S3FIFO-0.2000-1.9000 cache size    17195, 2400000 req, miss ratio 0.3615, byte miss ratio 0.3615
io_traces.ns491 S3FIFO-0.2000-1.9000 cache size    34390, 2400000 req, miss ratio 0.2471, byte miss ratio 0.2471
io_traces.ns491 S3FIFO-0.2000-1.9000 cache size    68781, 2400000 req, miss ratio 0.1050, byte miss ratio 0.1050
io_traces.ns491 S3FIFO-0.2000-1.9000 cache size   137562, 2400000 req, miss ratio 0.0734, byte miss ratio 0.0734
io_traces.ns491 S3FIFO-0.5500-0.9000 cache size      171, 2400000 req, miss ratio 0.4795, byte miss ratio 0.4795
io_traces.ns491 S3FIFO-0.5500-0.9000 cache size      515, 2400000 req, miss ratio 0.4754, byte miss ratio 0.4754
io_traces.ns491 S3FIFO-0.5500-0.9000 cache size     1719, 2400000 req, miss ratio 0.4522, byte miss ratio 0.4522
io_traces.ns491 S3FIFO-0.5500-0.9000 cache size     5158, 2400000 req, miss ratio 0.4340, byte miss ratio 0.4340
io_traces.ns491 S3FIFO-0.5500-0.9000 cache size    17195, 2400000 req, miss ratio 0.4188, byte miss ratio 0.4188
io_traces.ns491 S3FIFO-0.5500-0.9000 cache size    34390, 2400000 req, miss ratio 0.2756, byte miss ratio 0.2756
io_traces.ns491 S3FIFO-0.5500-0.9000 cache size    68781, 2400000 req, miss ratio 0.1196, byte miss ratio 0.1196
io_traces.ns491 S3FIFO-0.5500-0.9000 cache size   137562, 2400000 req, miss ratio 0.0737, byte miss ratio 0.0737
io_traces.ns491 S3FIFO-0.3000-0.9000 cache size      171, 2400000 req, miss ratio 0.4794, byte miss ratio 0.4794
