cdn1_colo28.ns1130 S3FIFO-0.5000-1.9000 cache size      677, 8676768 req, miss ratio 0.0878, byte miss ratio 0.0878
cdn1_colo28.ns1130 S3FIFO-0.5000-1.9000 cache size     2031, 8676768 req, miss ratio 0.0819, byte miss ratio 0.0819
cdn1_colo28.ns1130 S3FIFO-0.5000-1.9000 cache size     6772, 8676768 req, miss ratio 0.0813, byte miss ratio 0.0813
cdn1_colo28.ns1130 S3FIFO-0.5000-1.9000 cache size    20317, 8676768 req, miss ratio 0.0803, byte miss ratio 0.0803
cdn1_colo28.ns1130 S3FIFO-0.5000-1.9000 cache size    67723, 8676768 req, miss ratio 0.0788, byte miss ratio 0.0788
cdn1_colo28.ns1130 S3FIFO-0.5000-1.9000 cache size   135447, 8676768 req, miss ratio 0.0784, byte miss ratio 0.0784
cdn1_colo28.ns1130 S3FIFO-0.5000-1.9000 cache size   270895, 8676768 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_colo28.ns1130 S3FIFO-0.5000-1.9000 cache size   541790, 8676768 req, miss ratio 0.0781, byte miss ratio 0.0781
cdn1_colo28.ns1130 S3FIFO-0.4000-0.9000 cache size      677, 8676768 req, miss ratio 0.0877, byte miss ratio 0.0877
cdn1_colo28.ns1130 S3FIFO-0.4000-0.9000 cache size     2031, 8676768 req, miss ratio 0.0832, byte miss ratio 0.0832
cdn1_colo28.ns1130 S3FIFO-0.4000-0.9000 cache size     6772, 8676768 req, miss ratio 0.0814, byte miss ratio 0.0814
cdn1_colo28.ns1130 S3FIFO-0.4000-0.9000 cache size    20317, 8676768 req, miss ratio 0.0804, byte miss ratio 0.0804
cdn1_colo28.ns1130 S3FIFO-0.4000-0.9000 cache size    67723, 8676768 req, miss ratio 0.0789, byte miss ratio 0.0789
cdn1_colo28.ns1130 S3FIFO-0.4000-0.9000 cache size   135447, 8676768 req, miss ratio 0.0784, byte miss ratio 0.0784
cdn1_colo28.ns1130 S3FIFO-0.4000-0.9000 cache size   270895, 8676768 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_colo28.ns1130 S3FIFO-0.4000-0.9000 cache size   541790, 8676768 req, miss ratio 0.0781, byte miss ratio 0.0781
cdn1_colo28.ns1130 S3FIFO-0.1500-1.9000 cache size      677, 8676768 req, miss ratio 0.0878, byte miss ratio 0.0878
cdn1_colo28.ns1130 S3FIFO-0.1500-1.9000 cache size     2031, 8676768 req, miss ratio 0.0819, byte miss ratio 0.0819
cdn1_colo28.ns1130 S3FIFO-0.1500-1.9000 cache size     6772, 8676768 req, miss ratio 0.0814, byte miss ratio 0.0814
cdn1_colo28.ns1130 S3FIFO-0.1500-1.9000 cache size    20317, 8676768 req, miss ratio 0.0801, byte miss ratio 0.0801
cdn1_colo28.ns1130 S3FIFO-0.1500-1.9000 cache size    67723, 8676768 req, miss ratio 0.0788, byte miss ratio 0.0788
cdn1_colo28.ns1130 S3FIFO-0.1500-1.9000 cache size   135447, 8676768 req, miss ratio 0.0784, byte miss ratio 0.0784
cdn1_colo28.ns1130 S3FIFO-0.1500-1.9000 cache size   270895, 8676768 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_colo28.ns1130 S3FIFO-0.1500-1.9000 cache size   541790, 8676768 req, miss ratio 0.0781, byte miss ratio 0.0781
cdn1_colo28.ns1130 S3FIFO-0.5000-0.9000 cache size      677, 8676768 req, miss ratio 0.0878, byte miss ratio 0.0878
cdn1_colo28.ns1130 S3FIFO-0.5000-0.9000 cache size     2031, 8676768 req, miss ratio 0.0832, byte miss ratio 0.0832
cdn1_colo28.ns1130 S3FIFO-0.5000-0.9000 cache size     6772, 8676768 req, miss ratio 0.0813, byte miss ratio 0.0813
cdn1_colo28.ns1130 S3FIFO-0.5000-0.9000 cache size    20317, 8676768 req, miss ratio 0.0804, byte miss ratio 0.0804
cdn1_colo28.ns1130 S3FIFO-0.5000-0.9000 cache size    67723, 8676768 req, miss ratio 0.0789, byte miss ratio 0.0789
cdn1_colo28.ns1130 S3FIFO-0.5000-0.9000 cache size   135447, 8676768 req, miss ratio 0.0784, byte miss ratio 0.0784
cdn1_colo28.ns1130 S3FIFO-0.5000-0.9000 cache size   270895, 8676768 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_colo28.ns1130 S3FIFO-0.5000-0.9000 cache size   541790, 8676768 req, miss ratio 0.0781, byte miss ratio 0.0781
cdn1_colo28.ns1130 S3FIFO-0.7000-1.9000 cache size      677, 8676768 req, miss ratio 0.0890, byte miss ratio 0.0890
cdn1_colo28.ns1130 S3FIFO-0.7000-1.9000 cache size     2031, 8676768 req, miss ratio 0.0830, byte miss ratio 0.0830
cdn1_colo28.ns1130 S3FIFO-0.7000-1.9000 cache size     6772, 8676768 req, miss ratio 0.0813, byte miss ratio 0.0813
cdn1_colo28.ns1130 S3FIFO-0.7000-1.9000 cache size    20317, 8676768 req, miss ratio 0.0805, byte miss ratio 0.0805
cdn1_colo28.ns1130 S3FIFO-0.7000-1.9000 cache size    67723, 8676768 req, miss ratio 0.0790, byte miss ratio 0.0790
cdn1_colo28.ns1130 S3FIFO-0.7000-1.9000 cache size   135447, 8676768 req, miss ratio 0.0784, byte miss ratio 0.0784
cdn1_colo28.ns1130 S3FIFO-0.7000-1.9000 cache size   270895, 8676768 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_colo28.ns1130 S3FIFO-0.7000-1.9000 cache size   541790, 8676768 req, miss ratio 0.0781, byte miss ratio 0.0781
