cdn1_allcolo.ns2904 S3FIFO-0.3500-1.9000 cache size      190, 4197451 req, miss ratio 0.7946, byte miss ratio 0.7946
cdn1_allcolo.ns2904 S3FIFO-0.3500-1.9000 cache size      571, 4197451 req, miss ratio 0.6852, byte miss ratio 0.6852
cdn1_allcolo.ns2904 S3FIFO-0.3500-1.9000 cache size     1904, 4197451 req, miss ratio 0.5383, byte miss ratio 0.5383
cdn1_allcolo.ns2904 S3FIFO-0.3500-1.9000 cache size     5713, 4197451 req, miss ratio 0.3807, byte miss ratio 0.3807
cdn1_allcolo.ns2904 S3FIFO-0.3500-1.9000 cache size    19044, 4197451 req, miss ratio 0.2040, byte miss ratio 0.2040
cdn1_allcolo.ns2904 S3FIFO-0.3500-1.9000 cache size    38088, 4197451 req, miss ratio 0.1229, byte miss ratio 0.1229
cdn1_allcolo.ns2904 S3FIFO-0.3500-1.9000 cache size    76177, 4197451 req, miss ratio 0.0694, byte miss ratio 0.0694
cdn1_allcolo.ns2904 S3FIFO-0.3500-1.9000 cache size   152354, 4197451 req, miss ratio 0.0468, byte miss ratio 0.0468
cdn1_allcolo.ns2904 S3FIFO-0.4000-1.9000 cache size      190, 4197451 req, miss ratio 0.8001, byte miss ratio 0.8001
cdn1_allcolo.ns2904 S3FIFO-0.4000-1.9000 cache size      571, 4197451 req, miss ratio 0.6918, byte miss ratio 0.6918
cdn1_allcolo.ns2904 S3FIFO-0.4000-1.9000 cache size     1904, 4197451 req, miss ratio 0.5452, byte miss ratio 0.5452
cdn1_allcolo.ns2904 S3FIFO-0.4000-1.9000 cache size     5713, 4197451 req, miss ratio 0.3867, byte miss ratio 0.3867
cdn1_allcolo.ns2904 S3FIFO-0.4000-1.9000 cache size    19044, 4197451 req, miss ratio 0.2078, byte miss ratio 0.2078
cdn1_allcolo.ns2904 S3FIFO-0.4000-1.9000 cache size    38088, 4197451 req, miss ratio 0.1253, byte miss ratio 0.1253
cdn1_allcolo.ns2904 S3FIFO-0.4000-1.9000 cache size    76177, 4197451 req, miss ratio 0.0706, byte miss ratio 0.0706
cdn1_allcolo.ns2904 S3FIFO-0.4000-1.9000 cache size   152354, 4197451 req, miss ratio 0.0468, byte miss ratio 0.0468
cdn1_allcolo.ns2904 S3FIFO-0.0500-1.9000 cache size      190, 4197451 req, miss ratio 0.7707, byte miss ratio 0.7707
cdn1_allcolo.ns2904 S3FIFO-0.0500-1.9000 cache size      571, 4197451 req, miss ratio 0.6541, byte miss ratio 0.6541
cdn1_allcolo.ns2904 S3FIFO-0.0500-1.9000 cache size     1904, 4197451 req, miss ratio 0.5039, byte miss ratio 0.5039
cdn1_allcolo.ns2904 S3FIFO-0.0500-1.9000 cache size     5713, 4197451 req, miss ratio 0.3489, byte miss ratio 0.3489
cdn1_allcolo.ns2904 S3FIFO-0.0500-1.9000 cache size    19044, 4197451 req, miss ratio 0.1840, byte miss ratio 0.1840
cdn1_allcolo.ns2904 S3FIFO-0.0500-1.9000 cache size    38088, 4197451 req, miss ratio 0.1109, byte miss ratio 0.1109
cdn1_allcolo.ns2904 S3FIFO-0.0500-1.9000 cache size    76177, 4197451 req, miss ratio 0.0651, byte miss ratio 0.0651
cdn1_allcolo.ns2904 S3FIFO-0.0500-1.9000 cache size   152354, 4197451 req, miss ratio 0.0468, byte miss ratio 0.0468
cdn1_allcolo.ns2904 S3FIFO-0.6500-1.9000 cache size      190, 4197451 req, miss ratio 0.8308, byte miss ratio 0.8308
cdn1_allcolo.ns2904 S3FIFO-0.6500-1.9000 cache size      571, 4197451 req, miss ratio 0.7316, byte miss ratio 0.7316
cdn1_allcolo.ns2904 S3FIFO-0.6500-1.9000 cache size     1904, 4197451 req, miss ratio 0.5851, byte miss ratio 0.5851
cdn1_allcolo.ns2904 S3FIFO-0.6500-1.9000 cache size     5713, 4197451 req, miss ratio 0.4204, byte miss ratio 0.4204
cdn1_allcolo.ns2904 S3FIFO-0.6500-1.9000 cache size    19044, 4197451 req, miss ratio 0.2290, byte miss ratio 0.2290
cdn1_allcolo.ns2904 S3FIFO-0.6500-1.9000 cache size    38088, 4197451 req, miss ratio 0.1391, byte miss ratio 0.1391
cdn1_allcolo.ns2904 S3FIFO-0.6500-1.9000 cache size    76177, 4197451 req, miss ratio 0.0781, byte miss ratio 0.0781
cdn1_allcolo.ns2904 S3FIFO-0.6500-1.9000 cache size   152354, 4197451 req, miss ratio 0.0481, byte miss ratio 0.0481
cdn1_allcolo.ns2904 S3FIFO-0.5000-0.9000 cache size      190, 4197451 req, miss ratio 0.8061, byte miss ratio 0.8061
