io_traces.ns260 S3FIFO-0.0010-1.9000 cache size      461, 3000000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns260 S3FIFO-0.0010-1.9000 cache size     1383, 3000000 req, miss ratio 0.5130, byte miss ratio 0.5130
io_traces.ns260 S3FIFO-0.0010-1.9000 cache size     4611, 3000000 req, miss ratio 0.4935, byte miss ratio 0.4935
io_traces.ns260 S3FIFO-0.0010-1.9000 cache size    13835, 3000000 req, miss ratio 0.4112, byte miss ratio 0.4112
io_traces.ns260 S3FIFO-0.0010-1.9000 cache size    46118, 3000000 req, miss ratio 0.1916, byte miss ratio 0.1916
io_traces.ns260 S3FIFO-0.0010-1.9000 cache size    92237, 3000000 req, miss ratio 0.1703, byte miss ratio 0.1703
io_traces.ns260 S3FIFO-0.0010-1.9000 cache size   184474, 3000000 req, miss ratio 0.1575, byte miss ratio 0.1575
io_traces.ns260 S3FIFO-0.0010-1.9000 cache size   368948, 3000000 req, miss ratio 0.1550, byte miss ratio 0.1550
io_traces.ns260 S3FIFO-0.1500-0.9000 cache size      461, 3000000 req, miss ratio 0.5126, byte miss ratio 0.5126
io_traces.ns260 S3FIFO-0.1500-0.9000 cache size     1383, 3000000 req, miss ratio 0.5049, byte miss ratio 0.5049
io_traces.ns260 S3FIFO-0.1500-0.9000 cache size     4611, 3000000 req, miss ratio 0.4925, byte miss ratio 0.4925
io_traces.ns260 S3FIFO-0.1500-0.9000 cache size    13835, 3000000 req, miss ratio 0.4147, byte miss ratio 0.4147
io_traces.ns260 S3FIFO-0.1500-0.9000 cache size    46118, 3000000 req, miss ratio 0.1929, byte miss ratio 0.1929
io_traces.ns260 S3FIFO-0.1500-0.9000 cache size    92237, 3000000 req, miss ratio 0.1669, byte miss ratio 0.1669
io_traces.ns260 S3FIFO-0.1500-0.9000 cache size   184474, 3000000 req, miss ratio 0.1575, byte miss ratio 0.1575
io_traces.ns260 S3FIFO-0.1500-0.9000 cache size   368948, 3000000 req, miss ratio 0.1550, byte miss ratio 0.1550
io_traces.ns260 S3FIFO-0.3500-0.9000 cache size      461, 3000000 req, miss ratio 0.5119, byte miss ratio 0.5119
io_traces.ns260 S3FIFO-0.3500-0.9000 cache size     1383, 3000000 req, miss ratio 0.5050, byte miss ratio 0.5050
io_traces.ns260 S3FIFO-0.3500-0.9000 cache size     4611, 3000000 req, miss ratio 0.4918, byte miss ratio 0.4918
io_traces.ns260 S3FIFO-0.3500-0.9000 cache size    13835, 3000000 req, miss ratio 0.4316, byte miss ratio 0.4316
io_traces.ns260 S3FIFO-0.3500-0.9000 cache size    46118, 3000000 req, miss ratio 0.2283, byte miss ratio 0.2283
io_traces.ns260 S3FIFO-0.3500-0.9000 cache size    92237, 3000000 req, miss ratio 0.1674, byte miss ratio 0.1674
io_traces.ns260 S3FIFO-0.3500-0.9000 cache size   184474, 3000000 req, miss ratio 0.1575, byte miss ratio 0.1575
io_traces.ns260 S3FIFO-0.3500-0.9000 cache size   368948, 3000000 req, miss ratio 0.1550, byte miss ratio 0.1550
io_traces.ns260 S3FIFO-0.1000-0.9000 cache size      461, 3000000 req, miss ratio 0.5127, byte miss ratio 0.5127
io_traces.ns260 S3FIFO-0.1000-0.9000 cache size     1383, 3000000 req, miss ratio 0.5049, byte miss ratio 0.5049
io_traces.ns260 S3FIFO-0.1000-0.9000 cache size     4611, 3000000 req, miss ratio 0.4926, byte miss ratio 0.4926
io_traces.ns260 S3FIFO-0.1000-0.9000 cache size    13835, 3000000 req, miss ratio 0.4096, byte miss ratio 0.4096
io_traces.ns260 S3FIFO-0.1000-0.9000 cache size    46118, 3000000 req, miss ratio 0.1881, byte miss ratio 0.1881
io_traces.ns260 S3FIFO-0.1000-0.9000 cache size    92237, 3000000 req, miss ratio 0.1671, byte miss ratio 0.1671
io_traces.ns260 S3FIFO-0.1000-0.9000 cache size   184474, 3000000 req, miss ratio 0.1575, byte miss ratio 0.1575
io_traces.ns260 S3FIFO-0.1000-0.9000 cache size   368948, 3000000 req, miss ratio 0.1550, byte miss ratio 0.1550
io_traces.ns260 S3FIFO-0.1000-1.9000 cache size      461, 3000000 req, miss ratio 0.5107, byte miss ratio 0.5107
io_traces.ns260 S3FIFO-0.1000-1.9000 cache size     1383, 3000000 req, miss ratio 0.5028, byte miss ratio 0.5028
io_traces.ns260 S3FIFO-0.1000-1.9000 cache size     4611, 3000000 req, miss ratio 0.4831, byte miss ratio 0.4831
