cdn1_colo28.ns631 S3FIFO-0.7000-0.9000 cache size       55, 2718842 req, miss ratio 0.7139, byte miss ratio 0.7139
cdn1_colo28.ns631 S3FIFO-0.7000-0.9000 cache size      166, 2718842 req, miss ratio 0.6409, byte miss ratio 0.6409
cdn1_colo28.ns631 S3FIFO-0.7000-0.9000 cache size      553, 2718842 req, miss ratio 0.5378, byte miss ratio 0.5378
cdn1_colo28.ns631 S3FIFO-0.7000-0.9000 cache size     1661, 2718842 req, miss ratio 0.3778, byte miss ratio 0.3778
cdn1_colo28.ns631 S3FIFO-0.7000-0.9000 cache size     5537, 2718842 req, miss ratio 0.1630, byte miss ratio 0.1630
cdn1_colo28.ns631 S3FIFO-0.7000-0.9000 cache size    11075, 2718842 req, miss ratio 0.0834, byte miss ratio 0.0834
cdn1_colo28.ns631 S3FIFO-0.7000-0.9000 cache size    22151, 2718842 req, miss ratio 0.0418, byte miss ratio 0.0418
cdn1_colo28.ns631 S3FIFO-0.7000-0.9000 cache size    44302, 2718842 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_colo28.ns631 S3FIFO-0.0010-0.9000 cache size       55, 2718842 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns631 S3FIFO-0.0010-0.9000 cache size      166, 2718842 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns631 S3FIFO-0.0010-0.9000 cache size      553, 2718842 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns631 S3FIFO-0.0010-0.9000 cache size     1661, 2718842 req, miss ratio 0.2944, byte miss ratio 0.2944
cdn1_colo28.ns631 S3FIFO-0.0010-0.9000 cache size     5537, 2718842 req, miss ratio 0.1075, byte miss ratio 0.1075
cdn1_colo28.ns631 S3FIFO-0.0010-0.9000 cache size    11075, 2718842 req, miss ratio 0.0579, byte miss ratio 0.0579
cdn1_colo28.ns631 S3FIFO-0.0010-0.9000 cache size    22151, 2718842 req, miss ratio 0.0327, byte miss ratio 0.0327
cdn1_colo28.ns631 S3FIFO-0.0010-0.9000 cache size    44302, 2718842 req, miss ratio 0.0211, byte miss ratio 0.0211
cdn1_colo28.ns631 S3FIFO-0.9900-0.9000 cache size       55, 2718842 req, miss ratio 0.7896, byte miss ratio 0.7896
cdn1_colo28.ns631 S3FIFO-0.9900-0.9000 cache size      166, 2718842 req, miss ratio 0.7029, byte miss ratio 0.7029
cdn1_colo28.ns631 S3FIFO-0.9900-0.9000 cache size      553, 2718842 req, miss ratio 0.5827, byte miss ratio 0.5827
cdn1_colo28.ns631 S3FIFO-0.9900-0.9000 cache size     1661, 2718842 req, miss ratio 0.4149, byte miss ratio 0.4149
cdn1_colo28.ns631 S3FIFO-0.9900-0.9000 cache size     5537, 2718842 req, miss ratio 0.1909, byte miss ratio 0.1909
cdn1_colo28.ns631 S3FIFO-0.9900-0.9000 cache size    11075, 2718842 req, miss ratio 0.1008, byte miss ratio 0.1008
cdn1_colo28.ns631 S3FIFO-0.9900-0.9000 cache size    22151, 2718842 req, miss ratio 0.0506, byte miss ratio 0.0506
cdn1_colo28.ns631 S3FIFO-0.9900-0.9000 cache size    44302, 2718842 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_colo28.ns631 S3FIFO-0.9000-0.9000 cache size       55, 2718842 req, miss ratio 0.7542, byte miss ratio 0.7542
cdn1_colo28.ns631 S3FIFO-0.9000-0.9000 cache size      166, 2718842 req, miss ratio 0.6758, byte miss ratio 0.6758
cdn1_colo28.ns631 S3FIFO-0.9000-0.9000 cache size      553, 2718842 req, miss ratio 0.5654, byte miss ratio 0.5654
cdn1_colo28.ns631 S3FIFO-0.9000-0.9000 cache size     1661, 2718842 req, miss ratio 0.4037, byte miss ratio 0.4037
cdn1_colo28.ns631 S3FIFO-0.9000-0.9000 cache size     5537, 2718842 req, miss ratio 0.1827, byte miss ratio 0.1827
cdn1_colo28.ns631 S3FIFO-0.9000-0.9000 cache size    11075, 2718842 req, miss ratio 0.0952, byte miss ratio 0.0952
cdn1_colo28.ns631 S3FIFO-0.9000-0.9000 cache size    22151, 2718842 req, miss ratio 0.0474, byte miss ratio 0.0474
cdn1_colo28.ns631 S3FIFO-0.9000-0.9000 cache size    44302, 2718842 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_colo28.ns631 S3FIFO-0.5500-1.9000 cache size       55, 2718842 req, miss ratio 0.6994, byte miss ratio 0.6994
cdn1_colo28.ns631 S3FIFO-0.5500-1.9000 cache size      166, 2718842 req, miss ratio 0.6310, byte miss ratio 0.6310
cdn1_colo28.ns631 S3FIFO-0.5500-1.9000 cache size      553, 2718842 req, miss ratio 0.5284, byte miss ratio 0.5284
cdn1_colo28.ns631 S3FIFO-0.5500-1.9000 cache size     1661, 2718842 req, miss ratio 0.3626, byte miss ratio 0.3626
cdn1_colo28.ns631 S3FIFO-0.5500-1.9000 cache size     5537, 2718842 req, miss ratio 0.1482, byte miss ratio 0.1482
cdn1_colo28.ns631 S3FIFO-0.5500-1.9000 cache size    11075, 2718842 req, miss ratio 0.0754, byte miss ratio 0.0754
cdn1_colo28.ns631 S3FIFO-0.5500-1.9000 cache size    22151, 2718842 req, miss ratio 0.0387, byte miss ratio 0.0387
cdn1_colo28.ns631 S3FIFO-0.5500-1.9000 cache size    44302, 2718842 req, miss ratio 0.0218, byte miss ratio 0.0218
cdn1_colo28.ns631 S3FIFO-0.2000-1.9000 cache size       55, 2718842 req, miss ratio 0.6712, byte miss ratio 0.6712
cdn1_colo28.ns631 S3FIFO-0.2000-1.9000 cache size      166, 2718842 req, miss ratio 0.6068, byte miss ratio 0.6068
cdn1_colo28.ns631 S3FIFO-0.2000-1.9000 cache size      553, 2718842 req, miss ratio 0.4931, byte miss ratio 0.4931
cdn1_colo28.ns631 S3FIFO-0.2000-1.9000 cache size     1661, 2718842 req, miss ratio 0.3230, byte miss ratio 0.3230
cdn1_colo28.ns631 S3FIFO-0.2000-1.9000 cache size     5537, 2718842 req, miss ratio 0.1227, byte miss ratio 0.1227
cdn1_colo28.ns631 S3FIFO-0.2000-1.9000 cache size    11075, 2718842 req, miss ratio 0.0637, byte miss ratio 0.0637
cdn1_colo28.ns631 S3FIFO-0.2000-1.9000 cache size    22151, 2718842 req, miss ratio 0.0339, byte miss ratio 0.0339
cdn1_colo28.ns631 S3FIFO-0.2000-1.9000 cache size    44302, 2718842 req, miss ratio 0.0211, byte miss ratio 0.0211
cdn1_colo28.ns631 S3FIFO-0.0250-0.9000 cache size       55, 2718842 req, miss ratio 0.6611, byte miss ratio 0.6611
cdn1_colo28.ns631 S3FIFO-0.0250-0.9000 cache size      166, 2718842 req, miss ratio 0.5927, byte miss ratio 0.5927
cdn1_colo28.ns631 S3FIFO-0.0250-0.9000 cache size      553, 2718842 req, miss ratio 0.4688, byte miss ratio 0.4688
cdn1_colo28.ns631 S3FIFO-0.0250-0.9000 cache size     1661, 2718842 req, miss ratio 0.2948, byte miss ratio 0.2948
cdn1_colo28.ns631 S3FIFO-0.0250-0.9000 cache size     5537, 2718842 req, miss ratio 0.1081, byte miss ratio 0.1081
cdn1_colo28.ns631 S3FIFO-0.0250-0.9000 cache size    11075, 2718842 req, miss ratio 0.0580, byte miss ratio 0.0580
cdn1_colo28.ns631 S3FIFO-0.0250-0.9000 cache size    22151, 2718842 req, miss ratio 0.0325, byte miss ratio 0.0325
cdn1_colo28.ns631 S3FIFO-0.0250-0.9000 cache size    44302, 2718842 req, miss ratio 0.0211, byte miss ratio 0.0211
cdn1_colo28.ns631 S3FIFO-0.1500-1.9000 cache size       55, 2718842 req, miss ratio 0.6684, byte miss ratio 0.6684
cdn1_colo28.ns631 S3FIFO-0.1500-1.9000 cache size      166, 2718842 req, miss ratio 0.6038, byte miss ratio 0.6038
cdn1_colo28.ns631 S3FIFO-0.1500-1.9000 cache size      553, 2718842 req, miss ratio 0.4885, byte miss ratio 0.4885
cdn1_colo28.ns631 S3FIFO-0.1500-1.9000 cache size     1661, 2718842 req, miss ratio 0.3174, byte miss ratio 0.3174
cdn1_colo28.ns631 S3FIFO-0.1500-1.9000 cache size     5537, 2718842 req, miss ratio 0.1195, byte miss ratio 0.1195
cdn1_colo28.ns631 S3FIFO-0.1500-1.9000 cache size    11075, 2718842 req, miss ratio 0.0623, byte miss ratio 0.0623
cdn1_colo28.ns631 S3FIFO-0.1500-1.9000 cache size    22151, 2718842 req, miss ratio 0.0334, byte miss ratio 0.0334
cdn1_colo28.ns631 S3FIFO-0.1500-1.9000 cache size    44302, 2718842 req, miss ratio 0.0211, byte miss ratio 0.0211
cdn1_colo28.ns631 S3FIFO-0.1000-1.9000 cache size       55, 2718842 req, miss ratio 0.6663, byte miss ratio 0.6663
cdn1_colo28.ns631 S3FIFO-0.1000-1.9000 cache size      166, 2718842 req, miss ratio 0.6013, byte miss ratio 0.6013
cdn1_colo28.ns631 S3FIFO-0.1000-1.9000 cache size      553, 2718842 req, miss ratio 0.4841, byte miss ratio 0.4841
cdn1_colo28.ns631 S3FIFO-0.1000-1.9000 cache size     1661, 2718842 req, miss ratio 0.3121, byte miss ratio 0.3121
cdn1_colo28.ns631 S3FIFO-0.1000-1.9000 cache size     5537, 2718842 req, miss ratio 0.1164, byte miss ratio 0.1164
cdn1_colo28.ns631 S3FIFO-0.1000-1.9000 cache size    11075, 2718842 req, miss ratio 0.0611, byte miss ratio 0.0611
cdn1_colo28.ns631 S3FIFO-0.1000-1.9000 cache size    22151, 2718842 req, miss ratio 0.0329, byte miss ratio 0.0329
cdn1_colo28.ns631 S3FIFO-0.1000-1.9000 cache size    44302, 2718842 req, miss ratio 0.0211, byte miss ratio 0.0211
cdn1_colo28.ns631 S3FIFO-0.9000-1.9000 cache size       55, 2718842 req, miss ratio 0.7593, byte miss ratio 0.7593
