tencentBlock.ns6182 S3FIFO-0.9900-1.9000 cache size     1470, 5164650 req, miss ratio 0.8257, byte miss ratio 0.8257
tencentBlock.ns6182 S3FIFO-0.9900-1.9000 cache size     4411, 5164650 req, miss ratio 0.8076, byte miss ratio 0.8076
tencentBlock.ns6182 S3FIFO-0.9900-1.9000 cache size    14704, 5164650 req, miss ratio 0.7820, byte miss ratio 0.7820
tencentBlock.ns6182 S3FIFO-0.9900-1.9000 cache size    44113, 5164650 req, miss ratio 0.7320, byte miss ratio 0.7320
tencentBlock.ns6182 S3FIFO-0.9900-1.9000 cache size   147043, 5164650 req, miss ratio 0.5995, byte miss ratio 0.5995
tencentBlock.ns6182 S3FIFO-0.9900-1.9000 cache size   294087, 5164650 req, miss ratio 0.4922, byte miss ratio 0.4922
tencentBlock.ns6182 S3FIFO-0.9900-1.9000 cache size   588175, 5164650 req, miss ratio 0.3913, byte miss ratio 0.3913
tencentBlock.ns6182 S3FIFO-0.9900-1.9000 cache size  1176351, 5164650 req, miss ratio 0.3069, byte miss ratio 0.3069
tencentBlock.ns6182 S3FIFO-0.8000-0.9000 cache size     1470, 5164650 req, miss ratio 0.8106, byte miss ratio 0.8106
tencentBlock.ns6182 S3FIFO-0.8000-0.9000 cache size     4411, 5164650 req, miss ratio 0.7942, byte miss ratio 0.7942
tencentBlock.ns6182 S3FIFO-0.8000-0.9000 cache size    14704, 5164650 req, miss ratio 0.7607, byte miss ratio 0.7607
tencentBlock.ns6182 S3FIFO-0.8000-0.9000 cache size    44113, 5164650 req, miss ratio 0.7121, byte miss ratio 0.7121
tencentBlock.ns6182 S3FIFO-0.8000-0.9000 cache size   147043, 5164650 req, miss ratio 0.5778, byte miss ratio 0.5778
tencentBlock.ns6182 S3FIFO-0.8000-0.9000 cache size   294087, 5164650 req, miss ratio 0.4662, byte miss ratio 0.4662
tencentBlock.ns6182 S3FIFO-0.8000-0.9000 cache size   588175, 5164650 req, miss ratio 0.3661, byte miss ratio 0.3661
tencentBlock.ns6182 S3FIFO-0.8000-0.9000 cache size  1176351, 5164650 req, miss ratio 0.2913, byte miss ratio 0.2913
tencentBlock.ns6182 S3FIFO-0.0100-0.9000 cache size     1470, 5164650 req, miss ratio 0.8620, byte miss ratio 0.8620
tencentBlock.ns6182 S3FIFO-0.0100-0.9000 cache size     4411, 5164650 req, miss ratio 0.8101, byte miss ratio 0.8101
tencentBlock.ns6182 S3FIFO-0.0100-0.9000 cache size    14704, 5164650 req, miss ratio 0.7265, byte miss ratio 0.7265
tencentBlock.ns6182 S3FIFO-0.0100-0.9000 cache size    44113, 5164650 req, miss ratio 0.6291, byte miss ratio 0.6291
tencentBlock.ns6182 S3FIFO-0.0100-0.9000 cache size   147043, 5164650 req, miss ratio 0.4806, byte miss ratio 0.4806
tencentBlock.ns6182 S3FIFO-0.0100-0.9000 cache size   294087, 5164650 req, miss ratio 0.3828, byte miss ratio 0.3828
tencentBlock.ns6182 S3FIFO-0.0100-0.9000 cache size   588175, 5164650 req, miss ratio 0.3223, byte miss ratio 0.3223
tencentBlock.ns6182 S3FIFO-0.0100-0.9000 cache size  1176351, 5164650 req, miss ratio 0.2870, byte miss ratio 0.2870
tencentBlock.ns6182 S3FIFO-0.1000-1.9000 cache size     1470, 5164650 req, miss ratio 0.8142, byte miss ratio 0.8142
tencentBlock.ns6182 S3FIFO-0.1000-1.9000 cache size     4411, 5164650 req, miss ratio 0.7700, byte miss ratio 0.7700
tencentBlock.ns6182 S3FIFO-0.1000-1.9000 cache size    14704, 5164650 req, miss ratio 0.7171, byte miss ratio 0.7171
tencentBlock.ns6182 S3FIFO-0.1000-1.9000 cache size    44113, 5164650 req, miss ratio 0.6434, byte miss ratio 0.6434
tencentBlock.ns6182 S3FIFO-0.1000-1.9000 cache size   147043, 5164650 req, miss ratio 0.4962, byte miss ratio 0.4962
tencentBlock.ns6182 S3FIFO-0.1000-1.9000 cache size   294087, 5164650 req, miss ratio 0.3919, byte miss ratio 0.3919
tencentBlock.ns6182 S3FIFO-0.1000-1.9000 cache size   588175, 5164650 req, miss ratio 0.3209, byte miss ratio 0.3209
tencentBlock.ns6182 S3FIFO-0.1000-1.9000 cache size  1176351, 5164650 req, miss ratio 0.2870, byte miss ratio 0.2870
tencentBlock.ns6182 S3FIFO-0.7500-1.9000 cache size     1470, 5164650 req, miss ratio 0.8091, byte miss ratio 0.8091
tencentBlock.ns6182 S3FIFO-0.7500-1.9000 cache size     4411, 5164650 req, miss ratio 0.7921, byte miss ratio 0.7921
tencentBlock.ns6182 S3FIFO-0.7500-1.9000 cache size    14704, 5164650 req, miss ratio 0.7577, byte miss ratio 0.7577
tencentBlock.ns6182 S3FIFO-0.7500-1.9000 cache size    44113, 5164650 req, miss ratio 0.7118, byte miss ratio 0.7118
