tencentBlock.ns5238 S3FIFO-0.2500-1.9000 cache size      259, 4046250 req, miss ratio 0.2318, byte miss ratio 0.2318
tencentBlock.ns5238 S3FIFO-0.2500-1.9000 cache size      779, 4046250 req, miss ratio 0.2141, byte miss ratio 0.2141
tencentBlock.ns5238 S3FIFO-0.2500-1.9000 cache size     2597, 4046250 req, miss ratio 0.2051, byte miss ratio 0.2051
tencentBlock.ns5238 S3FIFO-0.2500-1.9000 cache size     7792, 4046250 req, miss ratio 0.1960, byte miss ratio 0.1960
tencentBlock.ns5238 S3FIFO-0.2500-1.9000 cache size    25974, 4046250 req, miss ratio 0.1836, byte miss ratio 0.1836
tencentBlock.ns5238 S3FIFO-0.2500-1.9000 cache size    51949, 4046250 req, miss ratio 0.1622, byte miss ratio 0.1622
tencentBlock.ns5238 S3FIFO-0.2500-1.9000 cache size   103898, 4046250 req, miss ratio 0.1209, byte miss ratio 0.1209
tencentBlock.ns5238 S3FIFO-0.2500-1.9000 cache size   207797, 4046250 req, miss ratio 0.0715, byte miss ratio 0.0715
tencentBlock.ns5238 S3FIFO-0.9900-0.9000 cache size      259, 4046250 req, miss ratio 0.2796, byte miss ratio 0.2796
tencentBlock.ns5238 S3FIFO-0.9900-0.9000 cache size      779, 4046250 req, miss ratio 0.2405, byte miss ratio 0.2405
tencentBlock.ns5238 S3FIFO-0.9900-0.9000 cache size     2597, 4046250 req, miss ratio 0.2202, byte miss ratio 0.2202
tencentBlock.ns5238 S3FIFO-0.9900-0.9000 cache size     7792, 4046250 req, miss ratio 0.2098, byte miss ratio 0.2098
tencentBlock.ns5238 S3FIFO-0.9900-0.9000 cache size    25974, 4046250 req, miss ratio 0.1857, byte miss ratio 0.1857
tencentBlock.ns5238 S3FIFO-0.9900-0.9000 cache size    51949, 4046250 req, miss ratio 0.1521, byte miss ratio 0.1521
tencentBlock.ns5238 S3FIFO-0.9900-0.9000 cache size   103898, 4046250 req, miss ratio 0.1193, byte miss ratio 0.1193
tencentBlock.ns5238 S3FIFO-0.9900-0.9000 cache size   207797, 4046250 req, miss ratio 0.0771, byte miss ratio 0.0771
tencentBlock.ns5238 S3FIFO-0.7500-1.9000 cache size      259, 4046250 req, miss ratio 0.2534, byte miss ratio 0.2534
tencentBlock.ns5238 S3FIFO-0.7500-1.9000 cache size      779, 4046250 req, miss ratio 0.2248, byte miss ratio 0.2248
tencentBlock.ns5238 S3FIFO-0.7500-1.9000 cache size     2597, 4046250 req, miss ratio 0.2095, byte miss ratio 0.2095
tencentBlock.ns5238 S3FIFO-0.7500-1.9000 cache size     7792, 4046250 req, miss ratio 0.2049, byte miss ratio 0.2049
tencentBlock.ns5238 S3FIFO-0.7500-1.9000 cache size    25974, 4046250 req, miss ratio 0.1867, byte miss ratio 0.1867
tencentBlock.ns5238 S3FIFO-0.7500-1.9000 cache size    51949, 4046250 req, miss ratio 0.1609, byte miss ratio 0.1609
tencentBlock.ns5238 S3FIFO-0.7500-1.9000 cache size   103898, 4046250 req, miss ratio 0.1217, byte miss ratio 0.1217
tencentBlock.ns5238 S3FIFO-0.7500-1.9000 cache size   207797, 4046250 req, miss ratio 0.0752, byte miss ratio 0.0752
tencentBlock.ns5238 S3FIFO-0.2000-0.9000 cache size      259, 4046250 req, miss ratio 0.2324, byte miss ratio 0.2324
tencentBlock.ns5238 S3FIFO-0.2000-0.9000 cache size      779, 4046250 req, miss ratio 0.2142, byte miss ratio 0.2142
tencentBlock.ns5238 S3FIFO-0.2000-0.9000 cache size     2597, 4046250 req, miss ratio 0.2052, byte miss ratio 0.2052
tencentBlock.ns5238 S3FIFO-0.2000-0.9000 cache size     7792, 4046250 req, miss ratio 0.2028, byte miss ratio 0.2028
tencentBlock.ns5238 S3FIFO-0.2000-0.9000 cache size    25974, 4046250 req, miss ratio 0.1803, byte miss ratio 0.1803
tencentBlock.ns5238 S3FIFO-0.2000-0.9000 cache size    51949, 4046250 req, miss ratio 0.1607, byte miss ratio 0.1607
tencentBlock.ns5238 S3FIFO-0.2000-0.9000 cache size   103898, 4046250 req, miss ratio 0.1205, byte miss ratio 0.1205
