tencentBlock.ns11334 S3FIFO-0.1500-1.9000 cache size       38, 1558500 req, miss ratio 0.3660, byte miss ratio 0.3660
tencentBlock.ns11334 S3FIFO-0.1500-1.9000 cache size      115, 1558500 req, miss ratio 0.2026, byte miss ratio 0.2026
tencentBlock.ns11334 S3FIFO-0.1500-1.9000 cache size      386, 1558500 req, miss ratio 0.1313, byte miss ratio 0.1313
tencentBlock.ns11334 S3FIFO-0.1500-1.9000 cache size     1159, 1558500 req, miss ratio 0.1118, byte miss ratio 0.1118
tencentBlock.ns11334 S3FIFO-0.1500-1.9000 cache size     3863, 1558500 req, miss ratio 0.1004, byte miss ratio 0.1004
tencentBlock.ns11334 S3FIFO-0.1500-1.9000 cache size     7726, 1558500 req, miss ratio 0.0857, byte miss ratio 0.0857
tencentBlock.ns11334 S3FIFO-0.1500-1.9000 cache size    15453, 1558500 req, miss ratio 0.0602, byte miss ratio 0.0602
tencentBlock.ns11334 S3FIFO-0.1500-1.9000 cache size    30907, 1558500 req, miss ratio 0.0282, byte miss ratio 0.0282
tencentBlock.ns11334 S3FIFO-0.8500-1.9000 cache size       38, 1558500 req, miss ratio 0.4532, byte miss ratio 0.4532
tencentBlock.ns11334 S3FIFO-0.8500-1.9000 cache size      115, 1558500 req, miss ratio 0.2428, byte miss ratio 0.2428
tencentBlock.ns11334 S3FIFO-0.8500-1.9000 cache size      386, 1558500 req, miss ratio 0.1519, byte miss ratio 0.1519
tencentBlock.ns11334 S3FIFO-0.8500-1.9000 cache size     1159, 1558500 req, miss ratio 0.1294, byte miss ratio 0.1294
tencentBlock.ns11334 S3FIFO-0.8500-1.9000 cache size     3863, 1558500 req, miss ratio 0.1127, byte miss ratio 0.1127
tencentBlock.ns11334 S3FIFO-0.8500-1.9000 cache size     7726, 1558500 req, miss ratio 0.0920, byte miss ratio 0.0920
tencentBlock.ns11334 S3FIFO-0.8500-1.9000 cache size    15453, 1558500 req, miss ratio 0.0635, byte miss ratio 0.0635
