io_traces.ns717 S3FIFO-0.4000-0.9000 cache size     1068, 3600000 req, miss ratio 0.6529, byte miss ratio 0.6529
io_traces.ns717 S3FIFO-0.9000-1.9000 cache size   427398, 3600000 req, miss ratio 0.3757, byte miss ratio 0.3757
io_traces.ns717 S3FIFO-0.9000-1.9000 cache size   854796, 3600000 req, miss ratio 0.3068, byte miss ratio 0.3068
io_traces.ns717 S3FIFO-0.4000-1.9000 cache size     1068, 3600000 req, miss ratio 0.6528, byte miss ratio 0.6528
io_traces.ns717 S3FIFO-0.4000-1.9000 cache size     3205, 3600000 req, miss ratio 0.6510, byte miss ratio 0.6510
io_traces.ns717 S3FIFO-0.4000-1.9000 cache size    10684, 3600000 req, miss ratio 0.6193, byte miss ratio 0.6193
io_traces.ns717 S3FIFO-0.4000-1.9000 cache size    32054, 3600000 req, miss ratio 0.5634, byte miss ratio 0.5634
io_traces.ns717 S3FIFO-0.4000-1.9000 cache size   106849, 3600000 req, miss ratio 0.5058, byte miss ratio 0.5058
io_traces.ns717 S3FIFO-0.4000-1.9000 cache size   213699, 3600000 req, miss ratio 0.4372, byte miss ratio 0.4372
io_traces.ns717 S3FIFO-0.4000-1.9000 cache size   427398, 3600000 req, miss ratio 0.3423, byte miss ratio 0.3423
io_traces.ns717 S3FIFO-0.4000-1.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.9000-0.9000 cache size     1068, 3600000 req, miss ratio 0.6589, byte miss ratio 0.6589
io_traces.ns717 S3FIFO-0.9000-0.9000 cache size     3205, 3600000 req, miss ratio 0.6551, byte miss ratio 0.6551
io_traces.ns717 S3FIFO-0.9000-0.9000 cache size    10684, 3600000 req, miss ratio 0.6008, byte miss ratio 0.6008
io_traces.ns717 S3FIFO-0.9000-0.9000 cache size    32054, 3600000 req, miss ratio 0.5742, byte miss ratio 0.5742
io_traces.ns717 S3FIFO-0.9000-0.9000 cache size   106849, 3600000 req, miss ratio 0.5144, byte miss ratio 0.5144
io_traces.ns717 S3FIFO-0.9000-0.9000 cache size   213699, 3600000 req, miss ratio 0.4593, byte miss ratio 0.4593
io_traces.ns717 S3FIFO-0.9000-0.9000 cache size   427398, 3600000 req, miss ratio 0.3757, byte miss ratio 0.3757
io_traces.ns717 S3FIFO-0.9000-0.9000 cache size   854796, 3600000 req, miss ratio 0.3068, byte miss ratio 0.3068
io_traces.ns717 S3FIFO-0.2500-1.9000 cache size     1068, 3600000 req, miss ratio 0.6519, byte miss ratio 0.6519
io_traces.ns717 S3FIFO-0.2500-1.9000 cache size     3205, 3600000 req, miss ratio 0.6509, byte miss ratio 0.6509
io_traces.ns717 S3FIFO-0.2500-1.9000 cache size    10684, 3600000 req, miss ratio 0.6188, byte miss ratio 0.6188
io_traces.ns717 S3FIFO-0.2500-1.9000 cache size    32054, 3600000 req, miss ratio 0.5762, byte miss ratio 0.5762
io_traces.ns717 S3FIFO-0.2500-1.9000 cache size   106849, 3600000 req, miss ratio 0.5096, byte miss ratio 0.5096
io_traces.ns717 S3FIFO-0.2500-1.9000 cache size   213699, 3600000 req, miss ratio 0.4297, byte miss ratio 0.4297
io_traces.ns717 S3FIFO-0.2500-1.9000 cache size   427398, 3600000 req, miss ratio 0.3356, byte miss ratio 0.3356
io_traces.ns717 S3FIFO-0.2500-1.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.6000-0.9000 cache size     1068, 3600000 req, miss ratio 0.6555, byte miss ratio 0.6555
io_traces.ns717 S3FIFO-0.6000-0.9000 cache size     3205, 3600000 req, miss ratio 0.6511, byte miss ratio 0.6511
io_traces.ns717 S3FIFO-0.6000-0.9000 cache size    10684, 3600000 req, miss ratio 0.6196, byte miss ratio 0.6196
io_traces.ns717 S3FIFO-0.6000-0.9000 cache size    32054, 3600000 req, miss ratio 0.5659, byte miss ratio 0.5659
io_traces.ns717 S3FIFO-0.6000-0.9000 cache size   106849, 3600000 req, miss ratio 0.5124, byte miss ratio 0.5124
io_traces.ns717 S3FIFO-0.6000-0.9000 cache size   213699, 3600000 req, miss ratio 0.4465, byte miss ratio 0.4465
io_traces.ns717 S3FIFO-0.6000-0.9000 cache size   427398, 3600000 req, miss ratio 0.3526, byte miss ratio 0.3526
io_traces.ns717 S3FIFO-0.6000-0.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.0250-0.9000 cache size     1068, 3600000 req, miss ratio 0.6716, byte miss ratio 0.6716
io_traces.ns717 S3FIFO-0.0250-0.9000 cache size     3205, 3600000 req, miss ratio 0.6513, byte miss ratio 0.6513
io_traces.ns717 S3FIFO-0.0250-0.9000 cache size    10684, 3600000 req, miss ratio 0.6197, byte miss ratio 0.6197
io_traces.ns717 S3FIFO-0.0250-0.9000 cache size    32054, 3600000 req, miss ratio 0.6078, byte miss ratio 0.6078
io_traces.ns717 S3FIFO-0.0250-0.9000 cache size   106849, 3600000 req, miss ratio 0.5424, byte miss ratio 0.5424
io_traces.ns717 S3FIFO-0.0250-0.9000 cache size   213699, 3600000 req, miss ratio 0.4280, byte miss ratio 0.4280
io_traces.ns717 S3FIFO-0.0250-0.9000 cache size   427398, 3600000 req, miss ratio 0.3341, byte miss ratio 0.3341
io_traces.ns717 S3FIFO-0.0250-0.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.3000-0.9000 cache size     1068, 3600000 req, miss ratio 0.6521, byte miss ratio 0.6521
io_traces.ns717 S3FIFO-0.3000-0.9000 cache size     3205, 3600000 req, miss ratio 0.6510, byte miss ratio 0.6510
io_traces.ns717 S3FIFO-0.3000-0.9000 cache size    10684, 3600000 req, miss ratio 0.6192, byte miss ratio 0.6192
io_traces.ns717 S3FIFO-0.3000-0.9000 cache size    32054, 3600000 req, miss ratio 0.5700, byte miss ratio 0.5700
io_traces.ns717 S3FIFO-0.3000-0.9000 cache size   106849, 3600000 req, miss ratio 0.5176, byte miss ratio 0.5176
io_traces.ns717 S3FIFO-0.3000-0.9000 cache size   213699, 3600000 req, miss ratio 0.4304, byte miss ratio 0.4304
io_traces.ns717 S3FIFO-0.3000-0.9000 cache size   427398, 3600000 req, miss ratio 0.3374, byte miss ratio 0.3374
io_traces.ns717 S3FIFO-0.3000-0.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.1000-0.9000 cache size     1068, 3600000 req, miss ratio 0.6523, byte miss ratio 0.6523
io_traces.ns717 S3FIFO-0.1000-0.9000 cache size     3205, 3600000 req, miss ratio 0.6512, byte miss ratio 0.6512
io_traces.ns717 S3FIFO-0.1000-0.9000 cache size    10684, 3600000 req, miss ratio 0.6191, byte miss ratio 0.6191
io_traces.ns717 S3FIFO-0.1000-0.9000 cache size    32054, 3600000 req, miss ratio 0.6079, byte miss ratio 0.6079
io_traces.ns717 S3FIFO-0.1000-0.9000 cache size   106849, 3600000 req, miss ratio 0.5104, byte miss ratio 0.5104
io_traces.ns717 S3FIFO-0.1000-0.9000 cache size   213699, 3600000 req, miss ratio 0.4269, byte miss ratio 0.4269
io_traces.ns717 S3FIFO-0.1000-0.9000 cache size   427398, 3600000 req, miss ratio 0.3341, byte miss ratio 0.3341
io_traces.ns717 S3FIFO-0.1000-0.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.8000-0.9000 cache size     1068, 3600000 req, miss ratio 0.6576, byte miss ratio 0.6576
io_traces.ns717 S3FIFO-0.8000-0.9000 cache size     3205, 3600000 req, miss ratio 0.6515, byte miss ratio 0.6515
io_traces.ns717 S3FIFO-0.8000-0.9000 cache size    10684, 3600000 req, miss ratio 0.5967, byte miss ratio 0.5967
io_traces.ns717 S3FIFO-0.8000-0.9000 cache size    32054, 3600000 req, miss ratio 0.5740, byte miss ratio 0.5740
io_traces.ns717 S3FIFO-0.8000-0.9000 cache size   106849, 3600000 req, miss ratio 0.5096, byte miss ratio 0.5096
io_traces.ns717 S3FIFO-0.8000-0.9000 cache size   213699, 3600000 req, miss ratio 0.4563, byte miss ratio 0.4563
io_traces.ns717 S3FIFO-0.8000-0.9000 cache size   427398, 3600000 req, miss ratio 0.3687, byte miss ratio 0.3687
io_traces.ns717 S3FIFO-0.8000-0.9000 cache size   854796, 3600000 req, miss ratio 0.3019, byte miss ratio 0.3019
io_traces.ns717 S3FIFO-0.5500-1.9000 cache size     1068, 3600000 req, miss ratio 0.6551, byte miss ratio 0.6551
io_traces.ns717 S3FIFO-0.5500-1.9000 cache size     3205, 3600000 req, miss ratio 0.6492, byte miss ratio 0.6492
io_traces.ns717 S3FIFO-0.5500-1.9000 cache size    10684, 3600000 req, miss ratio 0.6194, byte miss ratio 0.6194
io_traces.ns717 S3FIFO-0.5500-1.9000 cache size    32054, 3600000 req, miss ratio 0.5642, byte miss ratio 0.5642
io_traces.ns717 S3FIFO-0.5500-1.9000 cache size   106849, 3600000 req, miss ratio 0.5128, byte miss ratio 0.5128
io_traces.ns717 S3FIFO-0.5500-1.9000 cache size   213699, 3600000 req, miss ratio 0.4447, byte miss ratio 0.4447
io_traces.ns717 S3FIFO-0.5500-1.9000 cache size   427398, 3600000 req, miss ratio 0.3511, byte miss ratio 0.3511
io_traces.ns717 S3FIFO-0.5500-1.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.4500-1.9000 cache size     1068, 3600000 req, miss ratio 0.6538, byte miss ratio 0.6538
io_traces.ns717 S3FIFO-0.4500-1.9000 cache size     3205, 3600000 req, miss ratio 0.6505, byte miss ratio 0.6505
io_traces.ns717 S3FIFO-0.4500-1.9000 cache size    10684, 3600000 req, miss ratio 0.6193, byte miss ratio 0.6193
io_traces.ns717 S3FIFO-0.4500-1.9000 cache size    32054, 3600000 req, miss ratio 0.5635, byte miss ratio 0.5635
io_traces.ns717 S3FIFO-0.4500-1.9000 cache size   106849, 3600000 req, miss ratio 0.5068, byte miss ratio 0.5068
io_traces.ns717 S3FIFO-0.4500-1.9000 cache size   213699, 3600000 req, miss ratio 0.4396, byte miss ratio 0.4396
io_traces.ns717 S3FIFO-0.4500-1.9000 cache size   427398, 3600000 req, miss ratio 0.3448, byte miss ratio 0.3448
io_traces.ns717 S3FIFO-0.4500-1.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.0100-1.9000 cache size     1068, 3600000 req, miss ratio 0.6818, byte miss ratio 0.6818
io_traces.ns717 S3FIFO-0.0100-1.9000 cache size     3205, 3600000 req, miss ratio 0.6584, byte miss ratio 0.6584
io_traces.ns717 S3FIFO-0.0100-1.9000 cache size    10684, 3600000 req, miss ratio 0.6188, byte miss ratio 0.6188
io_traces.ns717 S3FIFO-0.0100-1.9000 cache size    32054, 3600000 req, miss ratio 0.6003, byte miss ratio 0.6003
io_traces.ns717 S3FIFO-0.0100-1.9000 cache size   106849, 3600000 req, miss ratio 0.5353, byte miss ratio 0.5353
io_traces.ns717 S3FIFO-0.0100-1.9000 cache size   213699, 3600000 req, miss ratio 0.4463, byte miss ratio 0.4463
io_traces.ns717 S3FIFO-0.0100-1.9000 cache size   427398, 3600000 req, miss ratio 0.3344, byte miss ratio 0.3344
io_traces.ns717 S3FIFO-0.0100-1.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.0050-0.9000 cache size     1068, 3600000 req, miss ratio 0.6826, byte miss ratio 0.6826
io_traces.ns717 S3FIFO-0.0050-0.9000 cache size     3205, 3600000 req, miss ratio 0.6776, byte miss ratio 0.6776
io_traces.ns717 S3FIFO-0.0050-0.9000 cache size    10684, 3600000 req, miss ratio 0.6203, byte miss ratio 0.6203
io_traces.ns717 S3FIFO-0.0050-0.9000 cache size    32054, 3600000 req, miss ratio 0.6080, byte miss ratio 0.6080
io_traces.ns717 S3FIFO-0.0050-0.9000 cache size   106849, 3600000 req, miss ratio 0.5422, byte miss ratio 0.5422
io_traces.ns717 S3FIFO-0.0050-0.9000 cache size   213699, 3600000 req, miss ratio 0.4496, byte miss ratio 0.4496
io_traces.ns717 S3FIFO-0.0050-0.9000 cache size   427398, 3600000 req, miss ratio 0.3448, byte miss ratio 0.3448
io_traces.ns717 S3FIFO-0.0050-0.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.0500-0.9000 cache size     1068, 3600000 req, miss ratio 0.6525, byte miss ratio 0.6525
io_traces.ns717 S3FIFO-0.0500-0.9000 cache size     3205, 3600000 req, miss ratio 0.6512, byte miss ratio 0.6512
io_traces.ns717 S3FIFO-0.0500-0.9000 cache size    10684, 3600000 req, miss ratio 0.6193, byte miss ratio 0.6193
io_traces.ns717 S3FIFO-0.0500-0.9000 cache size    32054, 3600000 req, miss ratio 0.6079, byte miss ratio 0.6079
io_traces.ns717 S3FIFO-0.0500-0.9000 cache size   106849, 3600000 req, miss ratio 0.5406, byte miss ratio 0.5406
io_traces.ns717 S3FIFO-0.0500-0.9000 cache size   213699, 3600000 req, miss ratio 0.4238, byte miss ratio 0.4238
io_traces.ns717 S3FIFO-0.0500-0.9000 cache size   427398, 3600000 req, miss ratio 0.3344, byte miss ratio 0.3344
io_traces.ns717 S3FIFO-0.0500-0.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.3000-1.9000 cache size     1068, 3600000 req, miss ratio 0.6520, byte miss ratio 0.6520
io_traces.ns717 S3FIFO-0.3000-1.9000 cache size     3205, 3600000 req, miss ratio 0.6510, byte miss ratio 0.6510
io_traces.ns717 S3FIFO-0.3000-1.9000 cache size    10684, 3600000 req, miss ratio 0.6189, byte miss ratio 0.6189
io_traces.ns717 S3FIFO-0.3000-1.9000 cache size    32054, 3600000 req, miss ratio 0.5639, byte miss ratio 0.5639
io_traces.ns717 S3FIFO-0.3000-1.9000 cache size   106849, 3600000 req, miss ratio 0.5151, byte miss ratio 0.5151
io_traces.ns717 S3FIFO-0.3000-1.9000 cache size   213699, 3600000 req, miss ratio 0.4302, byte miss ratio 0.4302
io_traces.ns717 S3FIFO-0.3000-1.9000 cache size   427398, 3600000 req, miss ratio 0.3374, byte miss ratio 0.3374
io_traces.ns717 S3FIFO-0.3000-1.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.9900-0.9000 cache size     1068, 3600000 req, miss ratio 0.6713, byte miss ratio 0.6713
io_traces.ns717 S3FIFO-0.9900-0.9000 cache size     3205, 3600000 req, miss ratio 0.6602, byte miss ratio 0.6602
io_traces.ns717 S3FIFO-0.9900-0.9000 cache size    10684, 3600000 req, miss ratio 0.6021, byte miss ratio 0.6021
io_traces.ns717 S3FIFO-0.9900-0.9000 cache size    32054, 3600000 req, miss ratio 0.5776, byte miss ratio 0.5776
io_traces.ns717 S3FIFO-0.9900-0.9000 cache size   106849, 3600000 req, miss ratio 0.5141, byte miss ratio 0.5141
io_traces.ns717 S3FIFO-0.9900-0.9000 cache size   213699, 3600000 req, miss ratio 0.4630, byte miss ratio 0.4630
io_traces.ns717 S3FIFO-0.9900-0.9000 cache size   427398, 3600000 req, miss ratio 0.3800, byte miss ratio 0.3800
io_traces.ns717 S3FIFO-0.9900-0.9000 cache size   854796, 3600000 req, miss ratio 0.3125, byte miss ratio 0.3125
io_traces.ns717 S3FIFO-0.2500-0.9000 cache size     1068, 3600000 req, miss ratio 0.6520, byte miss ratio 0.6520
io_traces.ns717 S3FIFO-0.2500-0.9000 cache size     3205, 3600000 req, miss ratio 0.6510, byte miss ratio 0.6510
io_traces.ns717 S3FIFO-0.2500-0.9000 cache size    10684, 3600000 req, miss ratio 0.6191, byte miss ratio 0.6191
io_traces.ns717 S3FIFO-0.2500-0.9000 cache size    32054, 3600000 req, miss ratio 0.5932, byte miss ratio 0.5932
io_traces.ns717 S3FIFO-0.2500-0.9000 cache size   106849, 3600000 req, miss ratio 0.5151, byte miss ratio 0.5151
io_traces.ns717 S3FIFO-0.2500-0.9000 cache size   213699, 3600000 req, miss ratio 0.4313, byte miss ratio 0.4313
io_traces.ns717 S3FIFO-0.2500-0.9000 cache size   427398, 3600000 req, miss ratio 0.3356, byte miss ratio 0.3356
io_traces.ns717 S3FIFO-0.2500-0.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.5500-0.9000 cache size     1068, 3600000 req, miss ratio 0.6552, byte miss ratio 0.6552
io_traces.ns717 S3FIFO-0.5500-0.9000 cache size     3205, 3600000 req, miss ratio 0.6511, byte miss ratio 0.6511
io_traces.ns717 S3FIFO-0.5500-0.9000 cache size    10684, 3600000 req, miss ratio 0.6195, byte miss ratio 0.6195
io_traces.ns717 S3FIFO-0.5500-0.9000 cache size    32054, 3600000 req, miss ratio 0.5651, byte miss ratio 0.5651
io_traces.ns717 S3FIFO-0.5500-0.9000 cache size   106849, 3600000 req, miss ratio 0.5105, byte miss ratio 0.5105
io_traces.ns717 S3FIFO-0.5500-0.9000 cache size   213699, 3600000 req, miss ratio 0.4440, byte miss ratio 0.4440
io_traces.ns717 S3FIFO-0.5500-0.9000 cache size   427398, 3600000 req, miss ratio 0.3511, byte miss ratio 0.3511
io_traces.ns717 S3FIFO-0.5500-0.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.7000-0.9000 cache size     1068, 3600000 req, miss ratio 0.6556, byte miss ratio 0.6556
io_traces.ns717 S3FIFO-0.7000-0.9000 cache size     3205, 3600000 req, miss ratio 0.6512, byte miss ratio 0.6512
io_traces.ns717 S3FIFO-0.7000-0.9000 cache size    10684, 3600000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns717 S3FIFO-0.7000-0.9000 cache size    32054, 3600000 req, miss ratio 0.5727, byte miss ratio 0.5727
io_traces.ns717 S3FIFO-0.7000-0.9000 cache size   106849, 3600000 req, miss ratio 0.5206, byte miss ratio 0.5206
io_traces.ns717 S3FIFO-0.7000-0.9000 cache size   213699, 3600000 req, miss ratio 0.4503, byte miss ratio 0.4503
io_traces.ns717 S3FIFO-0.7000-0.9000 cache size   427398, 3600000 req, miss ratio 0.3609, byte miss ratio 0.3609
io_traces.ns717 S3FIFO-0.7000-0.9000 cache size   854796, 3600000 req, miss ratio 0.2988, byte miss ratio 0.2988
io_traces.ns717 S3FIFO-0.3500-1.9000 cache size     1068, 3600000 req, miss ratio 0.6522, byte miss ratio 0.6522
io_traces.ns717 S3FIFO-0.3500-1.9000 cache size     3205, 3600000 req, miss ratio 0.6510, byte miss ratio 0.6510
io_traces.ns717 S3FIFO-0.3500-1.9000 cache size    10684, 3600000 req, miss ratio 0.6193, byte miss ratio 0.6193
io_traces.ns717 S3FIFO-0.3500-1.9000 cache size    32054, 3600000 req, miss ratio 0.5635, byte miss ratio 0.5635
io_traces.ns717 S3FIFO-0.3500-1.9000 cache size   106849, 3600000 req, miss ratio 0.5085, byte miss ratio 0.5085
io_traces.ns717 S3FIFO-0.3500-1.9000 cache size   213699, 3600000 req, miss ratio 0.4329, byte miss ratio 0.4329
io_traces.ns717 S3FIFO-0.3500-1.9000 cache size   427398, 3600000 req, miss ratio 0.3394, byte miss ratio 0.3394
io_traces.ns717 S3FIFO-0.3500-1.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.5000-0.9000 cache size     1068, 3600000 req, miss ratio 0.6547, byte miss ratio 0.6547
io_traces.ns717 S3FIFO-0.5000-0.9000 cache size     3205, 3600000 req, miss ratio 0.6511, byte miss ratio 0.6511
io_traces.ns717 S3FIFO-0.5000-0.9000 cache size    10684, 3600000 req, miss ratio 0.6195, byte miss ratio 0.6195
io_traces.ns717 S3FIFO-0.5000-0.9000 cache size    32054, 3600000 req, miss ratio 0.5670, byte miss ratio 0.5670
io_traces.ns717 S3FIFO-0.5000-0.9000 cache size   106849, 3600000 req, miss ratio 0.5079, byte miss ratio 0.5079
io_traces.ns717 S3FIFO-0.5000-0.9000 cache size   213699, 3600000 req, miss ratio 0.4407, byte miss ratio 0.4407
io_traces.ns717 S3FIFO-0.5000-0.9000 cache size   427398, 3600000 req, miss ratio 0.3482, byte miss ratio 0.3482
io_traces.ns717 S3FIFO-0.5000-0.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.0100-0.9000 cache size     1068, 3600000 req, miss ratio 0.6821, byte miss ratio 0.6821
io_traces.ns717 S3FIFO-0.0100-0.9000 cache size     3205, 3600000 req, miss ratio 0.6584, byte miss ratio 0.6584
io_traces.ns717 S3FIFO-0.0100-0.9000 cache size    10684, 3600000 req, miss ratio 0.6200, byte miss ratio 0.6200
io_traces.ns717 S3FIFO-0.0100-0.9000 cache size    32054, 3600000 req, miss ratio 0.6080, byte miss ratio 0.6080
io_traces.ns717 S3FIFO-0.0100-0.9000 cache size   106849, 3600000 req, miss ratio 0.5425, byte miss ratio 0.5425
io_traces.ns717 S3FIFO-0.0100-0.9000 cache size   213699, 3600000 req, miss ratio 0.4501, byte miss ratio 0.4501
io_traces.ns717 S3FIFO-0.0100-0.9000 cache size   427398, 3600000 req, miss ratio 0.3349, byte miss ratio 0.3349
io_traces.ns717 S3FIFO-0.0100-0.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.1500-1.9000 cache size     1068, 3600000 req, miss ratio 0.6520, byte miss ratio 0.6520
io_traces.ns717 S3FIFO-0.1500-1.9000 cache size     3205, 3600000 req, miss ratio 0.6511, byte miss ratio 0.6511
io_traces.ns717 S3FIFO-0.1500-1.9000 cache size    10684, 3600000 req, miss ratio 0.6184, byte miss ratio 0.6184
io_traces.ns717 S3FIFO-0.1500-1.9000 cache size    32054, 3600000 req, miss ratio 0.6022, byte miss ratio 0.6022
io_traces.ns717 S3FIFO-0.1500-1.9000 cache size   106849, 3600000 req, miss ratio 0.5047, byte miss ratio 0.5047
io_traces.ns717 S3FIFO-0.1500-1.9000 cache size   213699, 3600000 req, miss ratio 0.4224, byte miss ratio 0.4224
io_traces.ns717 S3FIFO-0.1500-1.9000 cache size   427398, 3600000 req, miss ratio 0.3348, byte miss ratio 0.3348
io_traces.ns717 S3FIFO-0.1500-1.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.0010-1.9000 cache size     1068, 3600000 req, miss ratio 0.6824, byte miss ratio 0.6824
io_traces.ns717 S3FIFO-0.0010-1.9000 cache size     3205, 3600000 req, miss ratio 0.6809, byte miss ratio 0.6809
io_traces.ns717 S3FIFO-0.0010-1.9000 cache size    10684, 3600000 req, miss ratio 0.6446, byte miss ratio 0.6446
io_traces.ns717 S3FIFO-0.0010-1.9000 cache size    32054, 3600000 req, miss ratio 0.6032, byte miss ratio 0.6032
io_traces.ns717 S3FIFO-0.0010-1.9000 cache size   106849, 3600000 req, miss ratio 0.5354, byte miss ratio 0.5354
io_traces.ns717 S3FIFO-0.0010-1.9000 cache size   213699, 3600000 req, miss ratio 0.4457, byte miss ratio 0.4457
io_traces.ns717 S3FIFO-0.0010-1.9000 cache size   427398, 3600000 req, miss ratio 0.3444, byte miss ratio 0.3444
io_traces.ns717 S3FIFO-0.0010-1.9000 cache size   854796, 3600000 req, miss ratio 0.2979, byte miss ratio 0.2979
io_traces.ns717 S3FIFO-0.4500-0.9000 cache size     1068, 3600000 req, miss ratio 0.6538, byte miss ratio 0.6538
