tencentBlock.ns14918 S3FIFO-0.6000-0.9000 cache size       95, 2373929 req, miss ratio 0.2739, byte miss ratio 0.2739
tencentBlock.ns14918 S3FIFO-0.6000-0.9000 cache size      285, 2373929 req, miss ratio 0.2073, byte miss ratio 0.2073
tencentBlock.ns14918 S3FIFO-0.6000-0.9000 cache size      953, 2373929 req, miss ratio 0.1853, byte miss ratio 0.1853
tencentBlock.ns14918 S3FIFO-0.6000-0.9000 cache size     2859, 2373929 req, miss ratio 0.1712, byte miss ratio 0.1712
tencentBlock.ns14918 S3FIFO-0.6000-0.9000 cache size     9531, 2373929 req, miss ratio 0.1153, byte miss ratio 0.1153
tencentBlock.ns14918 S3FIFO-0.6000-0.9000 cache size    19063, 2373929 req, miss ratio 0.0847, byte miss ratio 0.0847
tencentBlock.ns14918 S3FIFO-0.6000-0.9000 cache size    38127, 2373929 req, miss ratio 0.0576, byte miss ratio 0.0576
tencentBlock.ns14918 S3FIFO-0.6000-0.9000 cache size    76255, 2373929 req, miss ratio 0.0454, byte miss ratio 0.0454
tencentBlock.ns14918 S3FIFO-0.5500-0.9000 cache size       95, 2373929 req, miss ratio 0.2698, byte miss ratio 0.2698
tencentBlock.ns14918 S3FIFO-0.5500-0.9000 cache size      285, 2373929 req, miss ratio 0.2065, byte miss ratio 0.2065
tencentBlock.ns14918 S3FIFO-0.5500-0.9000 cache size      953, 2373929 req, miss ratio 0.1851, byte miss ratio 0.1851
tencentBlock.ns14918 S3FIFO-0.5500-0.9000 cache size     2859, 2373929 req, miss ratio 0.1695, byte miss ratio 0.1695
tencentBlock.ns14918 S3FIFO-0.5500-0.9000 cache size     9531, 2373929 req, miss ratio 0.1159, byte miss ratio 0.1159
tencentBlock.ns14918 S3FIFO-0.5500-0.9000 cache size    19063, 2373929 req, miss ratio 0.0848, byte miss ratio 0.0848
tencentBlock.ns14918 S3FIFO-0.5500-0.9000 cache size    38127, 2373929 req, miss ratio 0.0570, byte miss ratio 0.0570
tencentBlock.ns14918 S3FIFO-0.5500-0.9000 cache size    76255, 2373929 req, miss ratio 0.0453, byte miss ratio 0.0453
tencentBlock.ns14918 S3FIFO-0.3500-0.9000 cache size       95, 2373929 req, miss ratio 0.2591, byte miss ratio 0.2591
tencentBlock.ns14918 S3FIFO-0.3500-0.9000 cache size      285, 2373929 req, miss ratio 0.2054, byte miss ratio 0.2054
