cdn1_allcolo.ns2302 S3FIFO-0.0250-0.9000 cache size      603, 12030056 req, miss ratio 0.6199, byte miss ratio 0.6199
cdn1_allcolo.ns2302 S3FIFO-0.0250-0.9000 cache size     1810, 12030056 req, miss ratio 0.4904, byte miss ratio 0.4904
cdn1_allcolo.ns2302 S3FIFO-0.0250-0.9000 cache size     6034, 12030056 req, miss ratio 0.3468, byte miss ratio 0.3468
cdn1_allcolo.ns2302 S3FIFO-0.0250-0.9000 cache size    18104, 12030056 req, miss ratio 0.2269, byte miss ratio 0.2269
cdn1_allcolo.ns2302 S3FIFO-0.0250-0.9000 cache size    60348, 12030056 req, miss ratio 0.1232, byte miss ratio 0.1232
cdn1_allcolo.ns2302 S3FIFO-0.0250-0.9000 cache size   120696, 12030056 req, miss ratio 0.0841, byte miss ratio 0.0841
cdn1_allcolo.ns2302 S3FIFO-0.0250-0.9000 cache size   241392, 12030056 req, miss ratio 0.0602, byte miss ratio 0.0602
cdn1_allcolo.ns2302 S3FIFO-0.0250-0.9000 cache size   482785, 12030056 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_allcolo.ns2302 S3FIFO-0.5500-0.9000 cache size      603, 12030056 req, miss ratio 0.6824, byte miss ratio 0.6824
cdn1_allcolo.ns2302 S3FIFO-0.5500-0.9000 cache size     1810, 12030056 req, miss ratio 0.5537, byte miss ratio 0.5537
cdn1_allcolo.ns2302 S3FIFO-0.5500-0.9000 cache size     6034, 12030056 req, miss ratio 0.4035, byte miss ratio 0.4035
cdn1_allcolo.ns2302 S3FIFO-0.5500-0.9000 cache size    18104, 12030056 req, miss ratio 0.2726, byte miss ratio 0.2726
cdn1_allcolo.ns2302 S3FIFO-0.5500-0.9000 cache size    60348, 12030056 req, miss ratio 0.1527, byte miss ratio 0.1527
cdn1_allcolo.ns2302 S3FIFO-0.5500-0.9000 cache size   120696, 12030056 req, miss ratio 0.1031, byte miss ratio 0.1031
cdn1_allcolo.ns2302 S3FIFO-0.5500-0.9000 cache size   241392, 12030056 req, miss ratio 0.0681, byte miss ratio 0.0681
cdn1_allcolo.ns2302 S3FIFO-0.5500-0.9000 cache size   482785, 12030056 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_allcolo.ns2302 S3FIFO-0.9900-1.9000 cache size      603, 12030056 req, miss ratio 0.7893, byte miss ratio 0.7893
cdn1_allcolo.ns2302 S3FIFO-0.9900-1.9000 cache size     1810, 12030056 req, miss ratio 0.6582, byte miss ratio 0.6582
cdn1_allcolo.ns2302 S3FIFO-0.9900-1.9000 cache size     6034, 12030056 req, miss ratio 0.4892, byte miss ratio 0.4892
cdn1_allcolo.ns2302 S3FIFO-0.9900-1.9000 cache size    18104, 12030056 req, miss ratio 0.3341, byte miss ratio 0.3341
cdn1_allcolo.ns2302 S3FIFO-0.9900-1.9000 cache size    60348, 12030056 req, miss ratio 0.1892, byte miss ratio 0.1892
cdn1_allcolo.ns2302 S3FIFO-0.9900-1.9000 cache size   120696, 12030056 req, miss ratio 0.1283, byte miss ratio 0.1283
cdn1_allcolo.ns2302 S3FIFO-0.9900-1.9000 cache size   241392, 12030056 req, miss ratio 0.0843, byte miss ratio 0.0843
cdn1_allcolo.ns2302 S3FIFO-0.9900-1.9000 cache size   482785, 12030056 req, miss ratio 0.0583, byte miss ratio 0.0583
cdn1_allcolo.ns2302 S3FIFO-0.0010-0.9000 cache size      603, 12030056 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2302 S3FIFO-0.0010-0.9000 cache size     1810, 12030056 req, miss ratio 0.4898, byte miss ratio 0.4898
cdn1_allcolo.ns2302 S3FIFO-0.0010-0.9000 cache size     6034, 12030056 req, miss ratio 0.3471, byte miss ratio 0.3471
cdn1_allcolo.ns2302 S3FIFO-0.0010-0.9000 cache size    18104, 12030056 req, miss ratio 0.2277, byte miss ratio 0.2277
cdn1_allcolo.ns2302 S3FIFO-0.0010-0.9000 cache size    60348, 12030056 req, miss ratio 0.1239, byte miss ratio 0.1239
cdn1_allcolo.ns2302 S3FIFO-0.0010-0.9000 cache size   120696, 12030056 req, miss ratio 0.0841, byte miss ratio 0.0841
cdn1_allcolo.ns2302 S3FIFO-0.0010-0.9000 cache size   241392, 12030056 req, miss ratio 0.0602, byte miss ratio 0.0602
cdn1_allcolo.ns2302 S3FIFO-0.0010-0.9000 cache size   482785, 12030056 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_allcolo.ns2302 S3FIFO-0.9500-1.9000 cache size      603, 12030056 req, miss ratio 0.7793, byte miss ratio 0.7793
cdn1_allcolo.ns2302 S3FIFO-0.9500-1.9000 cache size     1810, 12030056 req, miss ratio 0.6488, byte miss ratio 0.6488
cdn1_allcolo.ns2302 S3FIFO-0.9500-1.9000 cache size     6034, 12030056 req, miss ratio 0.4811, byte miss ratio 0.4811
cdn1_allcolo.ns2302 S3FIFO-0.9500-1.9000 cache size    18104, 12030056 req, miss ratio 0.3280, byte miss ratio 0.3280
cdn1_allcolo.ns2302 S3FIFO-0.9500-1.9000 cache size    60348, 12030056 req, miss ratio 0.1854, byte miss ratio 0.1854
cdn1_allcolo.ns2302 S3FIFO-0.9500-1.9000 cache size   120696, 12030056 req, miss ratio 0.1254, byte miss ratio 0.1254
cdn1_allcolo.ns2302 S3FIFO-0.9500-1.9000 cache size   241392, 12030056 req, miss ratio 0.0825, byte miss ratio 0.0825
cdn1_allcolo.ns2302 S3FIFO-0.9500-1.9000 cache size   482785, 12030056 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_allcolo.ns2302 S3FIFO-0.7000-0.9000 cache size      603, 12030056 req, miss ratio 0.7106, byte miss ratio 0.7106
cdn1_allcolo.ns2302 S3FIFO-0.7000-0.9000 cache size     1810, 12030056 req, miss ratio 0.5825, byte miss ratio 0.5825
cdn1_allcolo.ns2302 S3FIFO-0.7000-0.9000 cache size     6034, 12030056 req, miss ratio 0.4286, byte miss ratio 0.4286
cdn1_allcolo.ns2302 S3FIFO-0.7000-0.9000 cache size    18104, 12030056 req, miss ratio 0.2915, byte miss ratio 0.2915
cdn1_allcolo.ns2302 S3FIFO-0.7000-0.9000 cache size    60348, 12030056 req, miss ratio 0.1643, byte miss ratio 0.1643
cdn1_allcolo.ns2302 S3FIFO-0.7000-0.9000 cache size   120696, 12030056 req, miss ratio 0.1107, byte miss ratio 0.1107
cdn1_allcolo.ns2302 S3FIFO-0.7000-0.9000 cache size   241392, 12030056 req, miss ratio 0.0724, byte miss ratio 0.0724
cdn1_allcolo.ns2302 S3FIFO-0.7000-0.9000 cache size   482785, 12030056 req, miss ratio 0.0519, byte miss ratio 0.0519
cdn1_allcolo.ns2302 S3FIFO-0.1500-1.9000 cache size      603, 12030056 req, miss ratio 0.6367, byte miss ratio 0.6367
cdn1_allcolo.ns2302 S3FIFO-0.1500-1.9000 cache size     1810, 12030056 req, miss ratio 0.5080, byte miss ratio 0.5080
cdn1_allcolo.ns2302 S3FIFO-0.1500-1.9000 cache size     6034, 12030056 req, miss ratio 0.3624, byte miss ratio 0.3624
cdn1_allcolo.ns2302 S3FIFO-0.1500-1.9000 cache size    18104, 12030056 req, miss ratio 0.2395, byte miss ratio 0.2395
cdn1_allcolo.ns2302 S3FIFO-0.1500-1.9000 cache size    60348, 12030056 req, miss ratio 0.1314, byte miss ratio 0.1314
cdn1_allcolo.ns2302 S3FIFO-0.1500-1.9000 cache size   120696, 12030056 req, miss ratio 0.0886, byte miss ratio 0.0886
cdn1_allcolo.ns2302 S3FIFO-0.1500-1.9000 cache size   241392, 12030056 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_allcolo.ns2302 S3FIFO-0.1500-1.9000 cache size   482785, 12030056 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_allcolo.ns2302 S3FIFO-0.8500-0.9000 cache size      603, 12030056 req, miss ratio 0.7466, byte miss ratio 0.7466
cdn1_allcolo.ns2302 S3FIFO-0.8500-0.9000 cache size     1810, 12030056 req, miss ratio 0.6181, byte miss ratio 0.6181
cdn1_allcolo.ns2302 S3FIFO-0.8500-0.9000 cache size     6034, 12030056 req, miss ratio 0.4582, byte miss ratio 0.4582
cdn1_allcolo.ns2302 S3FIFO-0.8500-0.9000 cache size    18104, 12030056 req, miss ratio 0.3132, byte miss ratio 0.3132
cdn1_allcolo.ns2302 S3FIFO-0.8500-0.9000 cache size    60348, 12030056 req, miss ratio 0.1777, byte miss ratio 0.1777
cdn1_allcolo.ns2302 S3FIFO-0.8500-0.9000 cache size   120696, 12030056 req, miss ratio 0.1197, byte miss ratio 0.1197
cdn1_allcolo.ns2302 S3FIFO-0.8500-0.9000 cache size   241392, 12030056 req, miss ratio 0.0779, byte miss ratio 0.0779
cdn1_allcolo.ns2302 S3FIFO-0.8500-0.9000 cache size   482785, 12030056 req, miss ratio 0.0542, byte miss ratio 0.0542
