cdn1_colo28.ns2817 S3FIFO-0.1000-1.9000 cache size      207, 1180372 req, miss ratio 0.3628, byte miss ratio 0.3628
cdn1_colo28.ns2817 S3FIFO-0.7000-1.9000 cache size     6222, 1180372 req, miss ratio 0.3039, byte miss ratio 0.3039
cdn1_colo28.ns2817 S3FIFO-0.7000-1.9000 cache size    20742, 1180372 req, miss ratio 0.2623, byte miss ratio 0.2623
cdn1_colo28.ns2817 S3FIFO-0.7000-1.9000 cache size    41484, 1180372 req, miss ratio 0.2302, byte miss ratio 0.2302
cdn1_colo28.ns2817 S3FIFO-0.7000-1.9000 cache size    82969, 1180372 req, miss ratio 0.1996, byte miss ratio 0.1996
cdn1_colo28.ns2817 S3FIFO-0.7000-1.9000 cache size   165938, 1180372 req, miss ratio 0.1786, byte miss ratio 0.1786
cdn1_colo28.ns2817 S3FIFO-0.6500-1.9000 cache size      207, 1180372 req, miss ratio 0.3625, byte miss ratio 0.3625
cdn1_colo28.ns2817 S3FIFO-0.6500-1.9000 cache size      622, 1180372 req, miss ratio 0.3463, byte miss ratio 0.3463
cdn1_colo28.ns2817 S3FIFO-0.6500-1.9000 cache size     2074, 1180372 req, miss ratio 0.3280, byte miss ratio 0.3280
cdn1_colo28.ns2817 S3FIFO-0.6500-1.9000 cache size     6222, 1180372 req, miss ratio 0.3031, byte miss ratio 0.3031
cdn1_colo28.ns2817 S3FIFO-0.6500-1.9000 cache size    20742, 1180372 req, miss ratio 0.2610, byte miss ratio 0.2610
cdn1_colo28.ns2817 S3FIFO-0.6500-1.9000 cache size    41484, 1180372 req, miss ratio 0.2287, byte miss ratio 0.2287
cdn1_colo28.ns2817 S3FIFO-0.6500-1.9000 cache size    82969, 1180372 req, miss ratio 0.1988, byte miss ratio 0.1988
cdn1_colo28.ns2817 S3FIFO-0.6500-1.9000 cache size   165938, 1180372 req, miss ratio 0.1784, byte miss ratio 0.1784
cdn1_colo28.ns2817 S3FIFO-0.0100-0.9000 cache size      207, 1180372 req, miss ratio 0.4065, byte miss ratio 0.4065
cdn1_colo28.ns2817 S3FIFO-0.0100-0.9000 cache size      622, 1180372 req, miss ratio 0.3672, byte miss ratio 0.3672
cdn1_colo28.ns2817 S3FIFO-0.0100-0.9000 cache size     2074, 1180372 req, miss ratio 0.3278, byte miss ratio 0.3278
cdn1_colo28.ns2817 S3FIFO-0.0100-0.9000 cache size     6222, 1180372 req, miss ratio 0.2953, byte miss ratio 0.2953
cdn1_colo28.ns2817 S3FIFO-0.0100-0.9000 cache size    20742, 1180372 req, miss ratio 0.2479, byte miss ratio 0.2479
cdn1_colo28.ns2817 S3FIFO-0.0100-0.9000 cache size    41484, 1180372 req, miss ratio 0.2186, byte miss ratio 0.2186
cdn1_colo28.ns2817 S3FIFO-0.0100-0.9000 cache size    82969, 1180372 req, miss ratio 0.1950, byte miss ratio 0.1950
cdn1_colo28.ns2817 S3FIFO-0.0100-0.9000 cache size   165938, 1180372 req, miss ratio 0.1771, byte miss ratio 0.1771
cdn1_colo28.ns2817 S3FIFO-0.6500-0.9000 cache size      207, 1180372 req, miss ratio 0.3625, byte miss ratio 0.3625
cdn1_colo28.ns2817 S3FIFO-0.6500-0.9000 cache size      622, 1180372 req, miss ratio 0.3462, byte miss ratio 0.3462
cdn1_colo28.ns2817 S3FIFO-0.6500-0.9000 cache size     2074, 1180372 req, miss ratio 0.3280, byte miss ratio 0.3280
cdn1_colo28.ns2817 S3FIFO-0.6500-0.9000 cache size     6222, 1180372 req, miss ratio 0.3029, byte miss ratio 0.3029
cdn1_colo28.ns2817 S3FIFO-0.6500-0.9000 cache size    20742, 1180372 req, miss ratio 0.2609, byte miss ratio 0.2609
cdn1_colo28.ns2817 S3FIFO-0.6500-0.9000 cache size    41484, 1180372 req, miss ratio 0.2287, byte miss ratio 0.2287
cdn1_colo28.ns2817 S3FIFO-0.6500-0.9000 cache size    82969, 1180372 req, miss ratio 0.1988, byte miss ratio 0.1988
cdn1_colo28.ns2817 S3FIFO-0.6500-0.9000 cache size   165938, 1180372 req, miss ratio 0.1784, byte miss ratio 0.1784
cdn1_colo28.ns2817 S3FIFO-0.0100-1.9000 cache size      207, 1180372 req, miss ratio 0.4062, byte miss ratio 0.4062
cdn1_colo28.ns2817 S3FIFO-0.0100-1.9000 cache size      622, 1180372 req, miss ratio 0.3668, byte miss ratio 0.3668
cdn1_colo28.ns2817 S3FIFO-0.0100-1.9000 cache size     2074, 1180372 req, miss ratio 0.3275, byte miss ratio 0.3275
cdn1_colo28.ns2817 S3FIFO-0.0100-1.9000 cache size     6222, 1180372 req, miss ratio 0.2954, byte miss ratio 0.2954
cdn1_colo28.ns2817 S3FIFO-0.0100-1.9000 cache size    20742, 1180372 req, miss ratio 0.2480, byte miss ratio 0.2480
cdn1_colo28.ns2817 S3FIFO-0.0100-1.9000 cache size    41484, 1180372 req, miss ratio 0.2186, byte miss ratio 0.2186
cdn1_colo28.ns2817 S3FIFO-0.0100-1.9000 cache size    82969, 1180372 req, miss ratio 0.1950, byte miss ratio 0.1950
cdn1_colo28.ns2817 S3FIFO-0.0100-1.9000 cache size   165938, 1180372 req, miss ratio 0.1771, byte miss ratio 0.1771
cdn1_colo28.ns2817 S3FIFO-0.3500-1.9000 cache size      207, 1180372 req, miss ratio 0.3599, byte miss ratio 0.3599
cdn1_colo28.ns2817 S3FIFO-0.3500-1.9000 cache size      622, 1180372 req, miss ratio 0.3437, byte miss ratio 0.3437
cdn1_colo28.ns2817 S3FIFO-0.3500-1.9000 cache size     2074, 1180372 req, miss ratio 0.3249, byte miss ratio 0.3249
cdn1_colo28.ns2817 S3FIFO-0.3500-1.9000 cache size     6222, 1180372 req, miss ratio 0.2985, byte miss ratio 0.2985
cdn1_colo28.ns2817 S3FIFO-0.3500-1.9000 cache size    20742, 1180372 req, miss ratio 0.2541, byte miss ratio 0.2541
cdn1_colo28.ns2817 S3FIFO-0.3500-1.9000 cache size    41484, 1180372 req, miss ratio 0.2223, byte miss ratio 0.2223
cdn1_colo28.ns2817 S3FIFO-0.3500-1.9000 cache size    82969, 1180372 req, miss ratio 0.1958, byte miss ratio 0.1958
cdn1_colo28.ns2817 S3FIFO-0.3500-1.9000 cache size   165938, 1180372 req, miss ratio 0.1775, byte miss ratio 0.1775
cdn1_colo28.ns2817 S3FIFO-0.4500-0.9000 cache size      207, 1180372 req, miss ratio 0.3605, byte miss ratio 0.3605
cdn1_colo28.ns2817 S3FIFO-0.4500-0.9000 cache size      622, 1180372 req, miss ratio 0.3444, byte miss ratio 0.3444
cdn1_colo28.ns2817 S3FIFO-0.4500-0.9000 cache size     2074, 1180372 req, miss ratio 0.3258, byte miss ratio 0.3258
cdn1_colo28.ns2817 S3FIFO-0.4500-0.9000 cache size     6222, 1180372 req, miss ratio 0.2999, byte miss ratio 0.2999
cdn1_colo28.ns2817 S3FIFO-0.4500-0.9000 cache size    20742, 1180372 req, miss ratio 0.2560, byte miss ratio 0.2560
cdn1_colo28.ns2817 S3FIFO-0.4500-0.9000 cache size    41484, 1180372 req, miss ratio 0.2241, byte miss ratio 0.2241
cdn1_colo28.ns2817 S3FIFO-0.4500-0.9000 cache size    82969, 1180372 req, miss ratio 0.1964, byte miss ratio 0.1964
cdn1_colo28.ns2817 S3FIFO-0.4500-0.9000 cache size   165938, 1180372 req, miss ratio 0.1777, byte miss ratio 0.1777
cdn1_colo28.ns2817 S3FIFO-0.5500-1.9000 cache size      207, 1180372 req, miss ratio 0.3613, byte miss ratio 0.3613
cdn1_colo28.ns2817 S3FIFO-0.5500-1.9000 cache size      622, 1180372 req, miss ratio 0.3454, byte miss ratio 0.3454
cdn1_colo28.ns2817 S3FIFO-0.5500-1.9000 cache size     2074, 1180372 req, miss ratio 0.3269, byte miss ratio 0.3269
cdn1_colo28.ns2817 S3FIFO-0.5500-1.9000 cache size     6222, 1180372 req, miss ratio 0.3016, byte miss ratio 0.3016
cdn1_colo28.ns2817 S3FIFO-0.5500-1.9000 cache size    20742, 1180372 req, miss ratio 0.2587, byte miss ratio 0.2587
cdn1_colo28.ns2817 S3FIFO-0.5500-1.9000 cache size    41484, 1180372 req, miss ratio 0.2263, byte miss ratio 0.2263
cdn1_colo28.ns2817 S3FIFO-0.5500-1.9000 cache size    82969, 1180372 req, miss ratio 0.1974, byte miss ratio 0.1974
cdn1_colo28.ns2817 S3FIFO-0.5500-1.9000 cache size   165938, 1180372 req, miss ratio 0.1781, byte miss ratio 0.1781
cdn1_colo28.ns2817 S3FIFO-0.1500-1.9000 cache size      207, 1180372 req, miss ratio 0.3605, byte miss ratio 0.3605
cdn1_colo28.ns2817 S3FIFO-0.1500-1.9000 cache size      622, 1180372 req, miss ratio 0.3432, byte miss ratio 0.3432
cdn1_colo28.ns2817 S3FIFO-0.1500-1.9000 cache size     2074, 1180372 req, miss ratio 0.3233, byte miss ratio 0.3233
cdn1_colo28.ns2817 S3FIFO-0.1500-1.9000 cache size     6222, 1180372 req, miss ratio 0.2955, byte miss ratio 0.2955
cdn1_colo28.ns2817 S3FIFO-0.1500-1.9000 cache size    20742, 1180372 req, miss ratio 0.2501, byte miss ratio 0.2501
cdn1_colo28.ns2817 S3FIFO-0.1500-1.9000 cache size    41484, 1180372 req, miss ratio 0.2197, byte miss ratio 0.2197
cdn1_colo28.ns2817 S3FIFO-0.1500-1.9000 cache size    82969, 1180372 req, miss ratio 0.1950, byte miss ratio 0.1950
cdn1_colo28.ns2817 S3FIFO-0.1500-1.9000 cache size   165938, 1180372 req, miss ratio 0.1771, byte miss ratio 0.1771
cdn1_colo28.ns2817 S3FIFO-0.3500-0.9000 cache size      207, 1180372 req, miss ratio 0.3600, byte miss ratio 0.3600
cdn1_colo28.ns2817 S3FIFO-0.3500-0.9000 cache size      622, 1180372 req, miss ratio 0.3437, byte miss ratio 0.3437
cdn1_colo28.ns2817 S3FIFO-0.3500-0.9000 cache size     2074, 1180372 req, miss ratio 0.3250, byte miss ratio 0.3250
cdn1_colo28.ns2817 S3FIFO-0.3500-0.9000 cache size     6222, 1180372 req, miss ratio 0.2984, byte miss ratio 0.2984
cdn1_colo28.ns2817 S3FIFO-0.3500-0.9000 cache size    20742, 1180372 req, miss ratio 0.2539, byte miss ratio 0.2539
cdn1_colo28.ns2817 S3FIFO-0.3500-0.9000 cache size    41484, 1180372 req, miss ratio 0.2223, byte miss ratio 0.2223
cdn1_colo28.ns2817 S3FIFO-0.3500-0.9000 cache size    82969, 1180372 req, miss ratio 0.1958, byte miss ratio 0.1958
cdn1_colo28.ns2817 S3FIFO-0.3500-0.9000 cache size   165938, 1180372 req, miss ratio 0.1775, byte miss ratio 0.1775
cdn1_colo28.ns2817 S3FIFO-0.9900-0.9000 cache size      207, 1180372 req, miss ratio 0.3662, byte miss ratio 0.3662
cdn1_colo28.ns2817 S3FIFO-0.9900-0.9000 cache size      622, 1180372 req, miss ratio 0.3509, byte miss ratio 0.3509
cdn1_colo28.ns2817 S3FIFO-0.9900-0.9000 cache size     2074, 1180372 req, miss ratio 0.3328, byte miss ratio 0.3328
cdn1_colo28.ns2817 S3FIFO-0.9900-0.9000 cache size     6222, 1180372 req, miss ratio 0.3091, byte miss ratio 0.3091
cdn1_colo28.ns2817 S3FIFO-0.9900-0.9000 cache size    20742, 1180372 req, miss ratio 0.2691, byte miss ratio 0.2691
cdn1_colo28.ns2817 S3FIFO-0.9900-0.9000 cache size    41484, 1180372 req, miss ratio 0.2379, byte miss ratio 0.2379
cdn1_colo28.ns2817 S3FIFO-0.9900-0.9000 cache size    82969, 1180372 req, miss ratio 0.2061, byte miss ratio 0.2061
cdn1_colo28.ns2817 S3FIFO-0.9900-0.9000 cache size   165938, 1180372 req, miss ratio 0.1806, byte miss ratio 0.1806
cdn1_colo28.ns2817 S3FIFO-0.0250-1.9000 cache size      207, 1180372 req, miss ratio 0.3884, byte miss ratio 0.3884
cdn1_colo28.ns2817 S3FIFO-0.0250-1.9000 cache size      622, 1180372 req, miss ratio 0.3496, byte miss ratio 0.3496
cdn1_colo28.ns2817 S3FIFO-0.0250-1.9000 cache size     2074, 1180372 req, miss ratio 0.3241, byte miss ratio 0.3241
cdn1_colo28.ns2817 S3FIFO-0.0250-1.9000 cache size     6222, 1180372 req, miss ratio 0.2945, byte miss ratio 0.2945
cdn1_colo28.ns2817 S3FIFO-0.0250-1.9000 cache size    20742, 1180372 req, miss ratio 0.2481, byte miss ratio 0.2481
cdn1_colo28.ns2817 S3FIFO-0.0250-1.9000 cache size    41484, 1180372 req, miss ratio 0.2186, byte miss ratio 0.2186
cdn1_colo28.ns2817 S3FIFO-0.0250-1.9000 cache size    82969, 1180372 req, miss ratio 0.1949, byte miss ratio 0.1949
cdn1_colo28.ns2817 S3FIFO-0.0250-1.9000 cache size   165938, 1180372 req, miss ratio 0.1771, byte miss ratio 0.1771
cdn1_colo28.ns2817 S3FIFO-0.4000-1.9000 cache size      207, 1180372 req, miss ratio 0.3602, byte miss ratio 0.3602
cdn1_colo28.ns2817 S3FIFO-0.4000-1.9000 cache size      622, 1180372 req, miss ratio 0.3441, byte miss ratio 0.3441
cdn1_colo28.ns2817 S3FIFO-0.4000-1.9000 cache size     2074, 1180372 req, miss ratio 0.3254, byte miss ratio 0.3254
cdn1_colo28.ns2817 S3FIFO-0.4000-1.9000 cache size     6222, 1180372 req, miss ratio 0.2992, byte miss ratio 0.2992
cdn1_colo28.ns2817 S3FIFO-0.4000-1.9000 cache size    20742, 1180372 req, miss ratio 0.2551, byte miss ratio 0.2551
cdn1_colo28.ns2817 S3FIFO-0.4000-1.9000 cache size    41484, 1180372 req, miss ratio 0.2230, byte miss ratio 0.2230
cdn1_colo28.ns2817 S3FIFO-0.4000-1.9000 cache size    82969, 1180372 req, miss ratio 0.1961, byte miss ratio 0.1961
cdn1_colo28.ns2817 S3FIFO-0.4000-1.9000 cache size   165938, 1180372 req, miss ratio 0.1776, byte miss ratio 0.1776
cdn1_colo28.ns2817 S3FIFO-0.7500-0.9000 cache size      207, 1180372 req, miss ratio 0.3635, byte miss ratio 0.3635
cdn1_colo28.ns2817 S3FIFO-0.7500-0.9000 cache size      622, 1180372 req, miss ratio 0.3475, byte miss ratio 0.3475
cdn1_colo28.ns2817 S3FIFO-0.7500-0.9000 cache size     2074, 1180372 req, miss ratio 0.3291, byte miss ratio 0.3291
cdn1_colo28.ns2817 S3FIFO-0.7500-0.9000 cache size     6222, 1180372 req, miss ratio 0.3046, byte miss ratio 0.3046
cdn1_colo28.ns2817 S3FIFO-0.7500-0.9000 cache size    20742, 1180372 req, miss ratio 0.2636, byte miss ratio 0.2636
cdn1_colo28.ns2817 S3FIFO-0.7500-0.9000 cache size    41484, 1180372 req, miss ratio 0.2315, byte miss ratio 0.2315
cdn1_colo28.ns2817 S3FIFO-0.7500-0.9000 cache size    82969, 1180372 req, miss ratio 0.2004, byte miss ratio 0.2004
cdn1_colo28.ns2817 S3FIFO-0.7500-0.9000 cache size   165938, 1180372 req, miss ratio 0.1788, byte miss ratio 0.1788
cdn1_colo28.ns2817 S3FIFO-0.0050-0.9000 cache size      207, 1180372 req, miss ratio 0.4143, byte miss ratio 0.4143
cdn1_colo28.ns2817 S3FIFO-0.0050-0.9000 cache size      622, 1180372 req, miss ratio 0.3819, byte miss ratio 0.3819
cdn1_colo28.ns2817 S3FIFO-0.0050-0.9000 cache size     2074, 1180372 req, miss ratio 0.3353, byte miss ratio 0.3353
cdn1_colo28.ns2817 S3FIFO-0.0050-0.9000 cache size     6222, 1180372 req, miss ratio 0.2970, byte miss ratio 0.2970
cdn1_colo28.ns2817 S3FIFO-0.0050-0.9000 cache size    20742, 1180372 req, miss ratio 0.2482, byte miss ratio 0.2482
cdn1_colo28.ns2817 S3FIFO-0.0050-0.9000 cache size    41484, 1180372 req, miss ratio 0.2187, byte miss ratio 0.2187
cdn1_colo28.ns2817 S3FIFO-0.0050-0.9000 cache size    82969, 1180372 req, miss ratio 0.1951, byte miss ratio 0.1951
cdn1_colo28.ns2817 S3FIFO-0.0050-0.9000 cache size   165938, 1180372 req, miss ratio 0.1771, byte miss ratio 0.1771
cdn1_colo28.ns2817 S3FIFO-0.9000-0.9000 cache size      207, 1180372 req, miss ratio 0.3652, byte miss ratio 0.3652
cdn1_colo28.ns2817 S3FIFO-0.9000-0.9000 cache size      622, 1180372 req, miss ratio 0.3496, byte miss ratio 0.3496
cdn1_colo28.ns2817 S3FIFO-0.9000-0.9000 cache size     2074, 1180372 req, miss ratio 0.3313, byte miss ratio 0.3313
cdn1_colo28.ns2817 S3FIFO-0.9000-0.9000 cache size     6222, 1180372 req, miss ratio 0.3073, byte miss ratio 0.3073
cdn1_colo28.ns2817 S3FIFO-0.9000-0.9000 cache size    20742, 1180372 req, miss ratio 0.2673, byte miss ratio 0.2673
cdn1_colo28.ns2817 S3FIFO-0.9000-0.9000 cache size    41484, 1180372 req, miss ratio 0.2361, byte miss ratio 0.2361
cdn1_colo28.ns2817 S3FIFO-0.9000-0.9000 cache size    82969, 1180372 req, miss ratio 0.2041, byte miss ratio 0.2041
cdn1_colo28.ns2817 S3FIFO-0.9000-0.9000 cache size   165938, 1180372 req, miss ratio 0.1795, byte miss ratio 0.1795
cdn1_colo28.ns2817 S3FIFO-0.9000-1.9000 cache size      207, 1180372 req, miss ratio 0.3653, byte miss ratio 0.3653
cdn1_colo28.ns2817 S3FIFO-0.9000-1.9000 cache size      622, 1180372 req, miss ratio 0.3497, byte miss ratio 0.3497
cdn1_colo28.ns2817 S3FIFO-0.9000-1.9000 cache size     2074, 1180372 req, miss ratio 0.3314, byte miss ratio 0.3314
cdn1_colo28.ns2817 S3FIFO-0.9000-1.9000 cache size     6222, 1180372 req, miss ratio 0.3074, byte miss ratio 0.3074
cdn1_colo28.ns2817 S3FIFO-0.9000-1.9000 cache size    20742, 1180372 req, miss ratio 0.2673, byte miss ratio 0.2673
cdn1_colo28.ns2817 S3FIFO-0.9000-1.9000 cache size    41484, 1180372 req, miss ratio 0.2361, byte miss ratio 0.2361
cdn1_colo28.ns2817 S3FIFO-0.9000-1.9000 cache size    82969, 1180372 req, miss ratio 0.2041, byte miss ratio 0.2041
cdn1_colo28.ns2817 S3FIFO-0.9000-1.9000 cache size   165938, 1180372 req, miss ratio 0.1795, byte miss ratio 0.1795
cdn1_colo28.ns2817 S3FIFO-0.4000-0.9000 cache size      207, 1180372 req, miss ratio 0.3602, byte miss ratio 0.3602
cdn1_colo28.ns2817 S3FIFO-0.4000-0.9000 cache size      622, 1180372 req, miss ratio 0.3440, byte miss ratio 0.3440
cdn1_colo28.ns2817 S3FIFO-0.4000-0.9000 cache size     2074, 1180372 req, miss ratio 0.3253, byte miss ratio 0.3253
cdn1_colo28.ns2817 S3FIFO-0.4000-0.9000 cache size     6222, 1180372 req, miss ratio 0.2991, byte miss ratio 0.2991
cdn1_colo28.ns2817 S3FIFO-0.4000-0.9000 cache size    20742, 1180372 req, miss ratio 0.2550, byte miss ratio 0.2550
cdn1_colo28.ns2817 S3FIFO-0.4000-0.9000 cache size    41484, 1180372 req, miss ratio 0.2230, byte miss ratio 0.2230
cdn1_colo28.ns2817 S3FIFO-0.4000-0.9000 cache size    82969, 1180372 req, miss ratio 0.1961, byte miss ratio 0.1961
cdn1_colo28.ns2817 S3FIFO-0.4000-0.9000 cache size   165938, 1180372 req, miss ratio 0.1776, byte miss ratio 0.1776
cdn1_colo28.ns2817 S3FIFO-0.0500-1.9000 cache size      207, 1180372 req, miss ratio 0.3716, byte miss ratio 0.3716
cdn1_colo28.ns2817 S3FIFO-0.0500-1.9000 cache size      622, 1180372 req, miss ratio 0.3451, byte miss ratio 0.3451
cdn1_colo28.ns2817 S3FIFO-0.0500-1.9000 cache size     2074, 1180372 req, miss ratio 0.3231, byte miss ratio 0.3231
cdn1_colo28.ns2817 S3FIFO-0.0500-1.9000 cache size     6222, 1180372 req, miss ratio 0.2944, byte miss ratio 0.2944
cdn1_colo28.ns2817 S3FIFO-0.0500-1.9000 cache size    20742, 1180372 req, miss ratio 0.2485, byte miss ratio 0.2485
cdn1_colo28.ns2817 S3FIFO-0.0500-1.9000 cache size    41484, 1180372 req, miss ratio 0.2187, byte miss ratio 0.2187
cdn1_colo28.ns2817 S3FIFO-0.0500-1.9000 cache size    82969, 1180372 req, miss ratio 0.1949, byte miss ratio 0.1949
cdn1_colo28.ns2817 S3FIFO-0.0500-1.9000 cache size   165938, 1180372 req, miss ratio 0.1771, byte miss ratio 0.1771
cdn1_colo28.ns2817 S3FIFO-0.3000-0.9000 cache size      207, 1180372 req, miss ratio 0.3599, byte miss ratio 0.3599
cdn1_colo28.ns2817 S3FIFO-0.3000-0.9000 cache size      622, 1180372 req, miss ratio 0.3434, byte miss ratio 0.3434
cdn1_colo28.ns2817 S3FIFO-0.3000-0.9000 cache size     2074, 1180372 req, miss ratio 0.3246, byte miss ratio 0.3246
cdn1_colo28.ns2817 S3FIFO-0.3000-0.9000 cache size     6222, 1180372 req, miss ratio 0.2976, byte miss ratio 0.2976
cdn1_colo28.ns2817 S3FIFO-0.3000-0.9000 cache size    20742, 1180372 req, miss ratio 0.2527, byte miss ratio 0.2527
cdn1_colo28.ns2817 S3FIFO-0.3000-0.9000 cache size    41484, 1180372 req, miss ratio 0.2216, byte miss ratio 0.2216
cdn1_colo28.ns2817 S3FIFO-0.3000-0.9000 cache size    82969, 1180372 req, miss ratio 0.1955, byte miss ratio 0.1955
cdn1_colo28.ns2817 S3FIFO-0.3000-0.9000 cache size   165938, 1180372 req, miss ratio 0.1773, byte miss ratio 0.1773
cdn1_colo28.ns2817 S3FIFO-0.0010-0.9000 cache size      207, 1180372 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2817 S3FIFO-0.0010-0.9000 cache size      622, 1180372 req, miss ratio 1.0000, byte miss ratio 1.0000
