cdn1_allcolo.ns643 S3FIFO-0.4500-0.9000 cache size      229, 1231632 req, miss ratio 0.6704, byte miss ratio 0.6704
cdn1_allcolo.ns643 S3FIFO-0.4500-0.9000 cache size      689, 1231632 req, miss ratio 0.5651, byte miss ratio 0.5651
cdn1_allcolo.ns643 S3FIFO-0.4500-0.9000 cache size     2299, 1231632 req, miss ratio 0.4344, byte miss ratio 0.4344
cdn1_allcolo.ns643 S3FIFO-0.4500-0.9000 cache size     6897, 1231632 req, miss ratio 0.3299, byte miss ratio 0.3299
cdn1_allcolo.ns643 S3FIFO-0.4500-0.9000 cache size    22992, 1231632 req, miss ratio 0.2436, byte miss ratio 0.2436
cdn1_allcolo.ns643 S3FIFO-0.4500-0.9000 cache size    45984, 1231632 req, miss ratio 0.2112, byte miss ratio 0.2112
cdn1_allcolo.ns643 S3FIFO-0.4500-0.9000 cache size    91969, 1231632 req, miss ratio 0.1928, byte miss ratio 0.1928
cdn1_allcolo.ns643 S3FIFO-0.4500-0.9000 cache size   183938, 1231632 req, miss ratio 0.1872, byte miss ratio 0.1872
cdn1_allcolo.ns643 S3FIFO-0.7000-0.9000 cache size      229, 1231632 req, miss ratio 0.6900, byte miss ratio 0.6900
cdn1_allcolo.ns643 S3FIFO-0.7000-0.9000 cache size      689, 1231632 req, miss ratio 0.5926, byte miss ratio 0.5926
cdn1_allcolo.ns643 S3FIFO-0.7000-0.9000 cache size     2299, 1231632 req, miss ratio 0.4646, byte miss ratio 0.4646
cdn1_allcolo.ns643 S3FIFO-0.7000-0.9000 cache size     6897, 1231632 req, miss ratio 0.3546, byte miss ratio 0.3546
cdn1_allcolo.ns643 S3FIFO-0.7000-0.9000 cache size    22992, 1231632 req, miss ratio 0.2630, byte miss ratio 0.2630
cdn1_allcolo.ns643 S3FIFO-0.7000-0.9000 cache size    45984, 1231632 req, miss ratio 0.2240, byte miss ratio 0.2240
cdn1_allcolo.ns643 S3FIFO-0.7000-0.9000 cache size    91969, 1231632 req, miss ratio 0.1981, byte miss ratio 0.1981
cdn1_allcolo.ns643 S3FIFO-0.7000-0.9000 cache size   183938, 1231632 req, miss ratio 0.1872, byte miss ratio 0.1872
cdn1_allcolo.ns643 S3FIFO-0.9900-1.9000 cache size      229, 1231632 req, miss ratio 0.7217, byte miss ratio 0.7217
cdn1_allcolo.ns643 S3FIFO-0.9900-1.9000 cache size      689, 1231632 req, miss ratio 0.6357, byte miss ratio 0.6357
cdn1_allcolo.ns643 S3FIFO-0.9900-1.9000 cache size     2299, 1231632 req, miss ratio 0.5133, byte miss ratio 0.5133
cdn1_allcolo.ns643 S3FIFO-0.9900-1.9000 cache size     6897, 1231632 req, miss ratio 0.4000, byte miss ratio 0.4000
cdn1_allcolo.ns643 S3FIFO-0.9900-1.9000 cache size    22992, 1231632 req, miss ratio 0.2996, byte miss ratio 0.2996
cdn1_allcolo.ns643 S3FIFO-0.9900-1.9000 cache size    45984, 1231632 req, miss ratio 0.2550, byte miss ratio 0.2550
cdn1_allcolo.ns643 S3FIFO-0.9900-1.9000 cache size    91969, 1231632 req, miss ratio 0.2191, byte miss ratio 0.2191
cdn1_allcolo.ns643 S3FIFO-0.9900-1.9000 cache size   183938, 1231632 req, miss ratio 0.1959, byte miss ratio 0.1959
cdn1_allcolo.ns643 S3FIFO-0.5500-1.9000 cache size      229, 1231632 req, miss ratio 0.6787, byte miss ratio 0.6787
cdn1_allcolo.ns643 S3FIFO-0.5500-1.9000 cache size      689, 1231632 req, miss ratio 0.5778, byte miss ratio 0.5778
cdn1_allcolo.ns643 S3FIFO-0.5500-1.9000 cache size     2299, 1231632 req, miss ratio 0.4477, byte miss ratio 0.4477
cdn1_allcolo.ns643 S3FIFO-0.5500-1.9000 cache size     6897, 1231632 req, miss ratio 0.3402, byte miss ratio 0.3402
cdn1_allcolo.ns643 S3FIFO-0.5500-1.9000 cache size    22992, 1231632 req, miss ratio 0.2513, byte miss ratio 0.2513
cdn1_allcolo.ns643 S3FIFO-0.5500-1.9000 cache size    45984, 1231632 req, miss ratio 0.2158, byte miss ratio 0.2158
cdn1_allcolo.ns643 S3FIFO-0.5500-1.9000 cache size    91969, 1231632 req, miss ratio 0.1940, byte miss ratio 0.1940
cdn1_allcolo.ns643 S3FIFO-0.5500-1.9000 cache size   183938, 1231632 req, miss ratio 0.1872, byte miss ratio 0.1872
cdn1_allcolo.ns643 S3FIFO-0.8500-0.9000 cache size      229, 1231632 req, miss ratio 0.7054, byte miss ratio 0.7054
cdn1_allcolo.ns643 S3FIFO-0.8500-0.9000 cache size      689, 1231632 req, miss ratio 0.6132, byte miss ratio 0.6132
cdn1_allcolo.ns643 S3FIFO-0.8500-0.9000 cache size     2299, 1231632 req, miss ratio 0.4886, byte miss ratio 0.4886
cdn1_allcolo.ns643 S3FIFO-0.8500-0.9000 cache size     6897, 1231632 req, miss ratio 0.3754, byte miss ratio 0.3754
cdn1_allcolo.ns643 S3FIFO-0.8500-0.9000 cache size    22992, 1231632 req, miss ratio 0.2793, byte miss ratio 0.2793
cdn1_allcolo.ns643 S3FIFO-0.8500-0.9000 cache size    45984, 1231632 req, miss ratio 0.2371, byte miss ratio 0.2371
cdn1_allcolo.ns643 S3FIFO-0.8500-0.9000 cache size    91969, 1231632 req, miss ratio 0.2060, byte miss ratio 0.2060
cdn1_allcolo.ns643 S3FIFO-0.8500-0.9000 cache size   183938, 1231632 req, miss ratio 0.1876, byte miss ratio 0.1876
cdn1_allcolo.ns643 S3FIFO-0.1500-0.9000 cache size      229, 1231632 req, miss ratio 0.6567, byte miss ratio 0.6567
cdn1_allcolo.ns643 S3FIFO-0.1500-0.9000 cache size      689, 1231632 req, miss ratio 0.5420, byte miss ratio 0.5420
cdn1_allcolo.ns643 S3FIFO-0.1500-0.9000 cache size     2299, 1231632 req, miss ratio 0.4114, byte miss ratio 0.4114
cdn1_allcolo.ns643 S3FIFO-0.1500-0.9000 cache size     6897, 1231632 req, miss ratio 0.3100, byte miss ratio 0.3100
cdn1_allcolo.ns643 S3FIFO-0.1500-0.9000 cache size    22992, 1231632 req, miss ratio 0.2300, byte miss ratio 0.2300
cdn1_allcolo.ns643 S3FIFO-0.1500-0.9000 cache size    45984, 1231632 req, miss ratio 0.2042, byte miss ratio 0.2042
cdn1_allcolo.ns643 S3FIFO-0.1500-0.9000 cache size    91969, 1231632 req, miss ratio 0.1923, byte miss ratio 0.1923
cdn1_allcolo.ns643 S3FIFO-0.1500-0.9000 cache size   183938, 1231632 req, miss ratio 0.1872, byte miss ratio 0.1872
cdn1_allcolo.ns643 S3FIFO-0.8000-1.9000 cache size      229, 1231632 req, miss ratio 0.7028, byte miss ratio 0.7028
cdn1_allcolo.ns643 S3FIFO-0.8000-1.9000 cache size      689, 1231632 req, miss ratio 0.6093, byte miss ratio 0.6093
cdn1_allcolo.ns643 S3FIFO-0.8000-1.9000 cache size     2299, 1231632 req, miss ratio 0.4826, byte miss ratio 0.4826
cdn1_allcolo.ns643 S3FIFO-0.8000-1.9000 cache size     6897, 1231632 req, miss ratio 0.3695, byte miss ratio 0.3695
cdn1_allcolo.ns643 S3FIFO-0.8000-1.9000 cache size    22992, 1231632 req, miss ratio 0.2743, byte miss ratio 0.2743
cdn1_allcolo.ns643 S3FIFO-0.8000-1.9000 cache size    45984, 1231632 req, miss ratio 0.2326, byte miss ratio 0.2326
cdn1_allcolo.ns643 S3FIFO-0.8000-1.9000 cache size    91969, 1231632 req, miss ratio 0.2029, byte miss ratio 0.2029
cdn1_allcolo.ns643 S3FIFO-0.8000-1.9000 cache size   183938, 1231632 req, miss ratio 0.1872, byte miss ratio 0.1872
cdn1_allcolo.ns643 S3FIFO-0.9000-1.9000 cache size      229, 1231632 req, miss ratio 0.7138, byte miss ratio 0.7138
