cdn1_colo28.ns794 S3FIFO-0.0500-1.9000 cache size       23, 1037773 req, miss ratio 0.3960, byte miss ratio 0.3960
cdn1_colo28.ns794 S3FIFO-0.0500-1.9000 cache size       71, 1037773 req, miss ratio 0.3098, byte miss ratio 0.3098
cdn1_colo28.ns794 S3FIFO-0.0500-1.9000 cache size      237, 1037773 req, miss ratio 0.2292, byte miss ratio 0.2292
cdn1_colo28.ns794 S3FIFO-0.0500-1.9000 cache size      711, 1037773 req, miss ratio 0.1553, byte miss ratio 0.1553
cdn1_colo28.ns794 S3FIFO-0.0500-1.9000 cache size     2372, 1037773 req, miss ratio 0.0791, byte miss ratio 0.0791
cdn1_colo28.ns794 S3FIFO-0.0500-1.9000 cache size     4744, 1037773 req, miss ratio 0.0470, byte miss ratio 0.0470
cdn1_colo28.ns794 S3FIFO-0.0500-1.9000 cache size     9489, 1037773 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_colo28.ns794 S3FIFO-0.0500-1.9000 cache size    18979, 1037773 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_colo28.ns794 S3FIFO-0.0250-0.9000 cache size       23, 1037773 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns794 S3FIFO-0.0250-0.9000 cache size       71, 1037773 req, miss ratio 0.3048, byte miss ratio 0.3048
cdn1_colo28.ns794 S3FIFO-0.0250-0.9000 cache size      237, 1037773 req, miss ratio 0.2245, byte miss ratio 0.2245
cdn1_colo28.ns794 S3FIFO-0.0250-0.9000 cache size      711, 1037773 req, miss ratio 0.1512, byte miss ratio 0.1512
cdn1_colo28.ns794 S3FIFO-0.0250-0.9000 cache size     2372, 1037773 req, miss ratio 0.0759, byte miss ratio 0.0759
cdn1_colo28.ns794 S3FIFO-0.0250-0.9000 cache size     4744, 1037773 req, miss ratio 0.0452, byte miss ratio 0.0452
cdn1_colo28.ns794 S3FIFO-0.0250-0.9000 cache size     9489, 1037773 req, miss ratio 0.0298, byte miss ratio 0.0298
cdn1_colo28.ns794 S3FIFO-0.0250-0.9000 cache size    18979, 1037773 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_colo28.ns794 S3FIFO-0.7500-0.9000 cache size       23, 1037773 req, miss ratio 0.5001, byte miss ratio 0.5001
cdn1_colo28.ns794 S3FIFO-0.7500-0.9000 cache size       71, 1037773 req, miss ratio 0.3736, byte miss ratio 0.3736
cdn1_colo28.ns794 S3FIFO-0.7500-0.9000 cache size      237, 1037773 req, miss ratio 0.2774, byte miss ratio 0.2774
cdn1_colo28.ns794 S3FIFO-0.7500-0.9000 cache size      711, 1037773 req, miss ratio 0.1945, byte miss ratio 0.1945
cdn1_colo28.ns794 S3FIFO-0.7500-0.9000 cache size     2372, 1037773 req, miss ratio 0.1070, byte miss ratio 0.1070
cdn1_colo28.ns794 S3FIFO-0.7500-0.9000 cache size     4744, 1037773 req, miss ratio 0.0666, byte miss ratio 0.0666
cdn1_colo28.ns794 S3FIFO-0.7500-0.9000 cache size     9489, 1037773 req, miss ratio 0.0385, byte miss ratio 0.0385
cdn1_colo28.ns794 S3FIFO-0.7500-0.9000 cache size    18979, 1037773 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_colo28.ns794 S3FIFO-0.5000-1.9000 cache size       23, 1037773 req, miss ratio 0.4384, byte miss ratio 0.4384
cdn1_colo28.ns794 S3FIFO-0.5000-1.9000 cache size       71, 1037773 req, miss ratio 0.3446, byte miss ratio 0.3446
cdn1_colo28.ns794 S3FIFO-0.5000-1.9000 cache size      237, 1037773 req, miss ratio 0.2571, byte miss ratio 0.2571
cdn1_colo28.ns794 S3FIFO-0.5000-1.9000 cache size      711, 1037773 req, miss ratio 0.1790, byte miss ratio 0.1790
cdn1_colo28.ns794 S3FIFO-0.5000-1.9000 cache size     2372, 1037773 req, miss ratio 0.0958, byte miss ratio 0.0958
cdn1_colo28.ns794 S3FIFO-0.5000-1.9000 cache size     4744, 1037773 req, miss ratio 0.0582, byte miss ratio 0.0582
cdn1_colo28.ns794 S3FIFO-0.5000-1.9000 cache size     9489, 1037773 req, miss ratio 0.0340, byte miss ratio 0.0340
cdn1_colo28.ns794 S3FIFO-0.5000-1.9000 cache size    18979, 1037773 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_colo28.ns794 S3FIFO-0.0010-0.9000 cache size       23, 1037773 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns794 S3FIFO-0.0010-0.9000 cache size       71, 1037773 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns794 S3FIFO-0.0010-0.9000 cache size      237, 1037773 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns794 S3FIFO-0.0010-0.9000 cache size      711, 1037773 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns794 S3FIFO-0.0010-0.9000 cache size     2372, 1037773 req, miss ratio 0.0760, byte miss ratio 0.0760
cdn1_colo28.ns794 S3FIFO-0.0010-0.9000 cache size     4744, 1037773 req, miss ratio 0.0451, byte miss ratio 0.0451
cdn1_colo28.ns794 S3FIFO-0.0010-0.9000 cache size     9489, 1037773 req, miss ratio 0.0298, byte miss ratio 0.0298
cdn1_colo28.ns794 S3FIFO-0.0010-0.9000 cache size    18979, 1037773 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_colo28.ns794 S3FIFO-0.2500-1.9000 cache size       23, 1037773 req, miss ratio 0.4105, byte miss ratio 0.4105
cdn1_colo28.ns794 S3FIFO-0.2500-1.9000 cache size       71, 1037773 req, miss ratio 0.3223, byte miss ratio 0.3223
cdn1_colo28.ns794 S3FIFO-0.2500-1.9000 cache size      237, 1037773 req, miss ratio 0.2398, byte miss ratio 0.2398
cdn1_colo28.ns794 S3FIFO-0.2500-1.9000 cache size      711, 1037773 req, miss ratio 0.1647, byte miss ratio 0.1647
cdn1_colo28.ns794 S3FIFO-0.2500-1.9000 cache size     2372, 1037773 req, miss ratio 0.0861, byte miss ratio 0.0861
cdn1_colo28.ns794 S3FIFO-0.2500-1.9000 cache size     4744, 1037773 req, miss ratio 0.0516, byte miss ratio 0.0516
cdn1_colo28.ns794 S3FIFO-0.2500-1.9000 cache size     9489, 1037773 req, miss ratio 0.0312, byte miss ratio 0.0312
cdn1_colo28.ns794 S3FIFO-0.2500-1.9000 cache size    18979, 1037773 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_colo28.ns794 S3FIFO-0.1500-1.9000 cache size       23, 1037773 req, miss ratio 0.4028, byte miss ratio 0.4028
cdn1_colo28.ns794 S3FIFO-0.1500-1.9000 cache size       71, 1037773 req, miss ratio 0.3155, byte miss ratio 0.3155
cdn1_colo28.ns794 S3FIFO-0.1500-1.9000 cache size      237, 1037773 req, miss ratio 0.2339, byte miss ratio 0.2339
cdn1_colo28.ns794 S3FIFO-0.1500-1.9000 cache size      711, 1037773 req, miss ratio 0.1597, byte miss ratio 0.1597
cdn1_colo28.ns794 S3FIFO-0.1500-1.9000 cache size     2372, 1037773 req, miss ratio 0.0821, byte miss ratio 0.0821
cdn1_colo28.ns794 S3FIFO-0.1500-1.9000 cache size     4744, 1037773 req, miss ratio 0.0492, byte miss ratio 0.0492
cdn1_colo28.ns794 S3FIFO-0.1500-1.9000 cache size     9489, 1037773 req, miss ratio 0.0305, byte miss ratio 0.0305
cdn1_colo28.ns794 S3FIFO-0.1500-1.9000 cache size    18979, 1037773 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_colo28.ns794 S3FIFO-0.6500-1.9000 cache size       23, 1037773 req, miss ratio 0.4682, byte miss ratio 0.4682
cdn1_colo28.ns794 S3FIFO-0.6500-1.9000 cache size       71, 1037773 req, miss ratio 0.3637, byte miss ratio 0.3637
cdn1_colo28.ns794 S3FIFO-0.6500-1.9000 cache size      237, 1037773 req, miss ratio 0.2709, byte miss ratio 0.2709
cdn1_colo28.ns794 S3FIFO-0.6500-1.9000 cache size      711, 1037773 req, miss ratio 0.1889, byte miss ratio 0.1889
cdn1_colo28.ns794 S3FIFO-0.6500-1.9000 cache size     2372, 1037773 req, miss ratio 0.1021, byte miss ratio 0.1021
cdn1_colo28.ns794 S3FIFO-0.6500-1.9000 cache size     4744, 1037773 req, miss ratio 0.0626, byte miss ratio 0.0626
cdn1_colo28.ns794 S3FIFO-0.6500-1.9000 cache size     9489, 1037773 req, miss ratio 0.0366, byte miss ratio 0.0366
cdn1_colo28.ns794 S3FIFO-0.6500-1.9000 cache size    18979, 1037773 req, miss ratio 0.0240, byte miss ratio 0.0240
cdn1_colo28.ns794 S3FIFO-0.4000-0.9000 cache size       23, 1037773 req, miss ratio 0.4235, byte miss ratio 0.4235
cdn1_colo28.ns794 S3FIFO-0.4000-0.9000 cache size       71, 1037773 req, miss ratio 0.3302, byte miss ratio 0.3302
cdn1_colo28.ns794 S3FIFO-0.4000-0.9000 cache size      237, 1037773 req, miss ratio 0.2451, byte miss ratio 0.2451
cdn1_colo28.ns794 S3FIFO-0.4000-0.9000 cache size      711, 1037773 req, miss ratio 0.1696, byte miss ratio 0.1696
cdn1_colo28.ns794 S3FIFO-0.4000-0.9000 cache size     2372, 1037773 req, miss ratio 0.0906, byte miss ratio 0.0906
cdn1_colo28.ns794 S3FIFO-0.4000-0.9000 cache size     4744, 1037773 req, miss ratio 0.0550, byte miss ratio 0.0550
cdn1_colo28.ns794 S3FIFO-0.4000-0.9000 cache size     9489, 1037773 req, miss ratio 0.0327, byte miss ratio 0.0327
cdn1_colo28.ns794 S3FIFO-0.4000-0.9000 cache size    18979, 1037773 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_colo28.ns794 S3FIFO-0.0100-0.9000 cache size       23, 1037773 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns794 S3FIFO-0.0100-0.9000 cache size       71, 1037773 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns794 S3FIFO-0.0100-0.9000 cache size      237, 1037773 req, miss ratio 0.2245, byte miss ratio 0.2245
cdn1_colo28.ns794 S3FIFO-0.0100-0.9000 cache size      711, 1037773 req, miss ratio 0.1510, byte miss ratio 0.1510
cdn1_colo28.ns794 S3FIFO-0.0100-0.9000 cache size     2372, 1037773 req, miss ratio 0.0756, byte miss ratio 0.0756
cdn1_colo28.ns794 S3FIFO-0.0100-0.9000 cache size     4744, 1037773 req, miss ratio 0.0450, byte miss ratio 0.0450
cdn1_colo28.ns794 S3FIFO-0.0100-0.9000 cache size     9489, 1037773 req, miss ratio 0.0297, byte miss ratio 0.0297
cdn1_colo28.ns794 S3FIFO-0.0100-0.9000 cache size    18979, 1037773 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_colo28.ns794 S3FIFO-0.8500-1.9000 cache size       23, 1037773 req, miss ratio 0.5347, byte miss ratio 0.5347
cdn1_colo28.ns794 S3FIFO-0.8500-1.9000 cache size       71, 1037773 req, miss ratio 0.3934, byte miss ratio 0.3934
