io_traces.ns774 S3FIFO-0.0050-1.9000 cache size      130, 1200000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns774 S3FIFO-0.0050-1.9000 cache size      390, 1200000 req, miss ratio 0.6806, byte miss ratio 0.6806
io_traces.ns774 S3FIFO-0.0050-1.9000 cache size     1301, 1200000 req, miss ratio 0.6791, byte miss ratio 0.6791
io_traces.ns774 S3FIFO-0.0050-1.9000 cache size     3904, 1200000 req, miss ratio 0.6354, byte miss ratio 0.6354
io_traces.ns774 S3FIFO-0.0050-1.9000 cache size    13013, 1200000 req, miss ratio 0.4923, byte miss ratio 0.4923
io_traces.ns774 S3FIFO-0.0050-1.9000 cache size    26027, 1200000 req, miss ratio 0.2872, byte miss ratio 0.2872
io_traces.ns774 S3FIFO-0.0050-1.9000 cache size    52054, 1200000 req, miss ratio 0.1098, byte miss ratio 0.1098
io_traces.ns774 S3FIFO-0.0050-1.9000 cache size   104108, 1200000 req, miss ratio 0.1084, byte miss ratio 0.1084
io_traces.ns774 S3FIFO-0.0500-1.9000 cache size      130, 1200000 req, miss ratio 0.6860, byte miss ratio 0.6860
io_traces.ns774 S3FIFO-0.0500-1.9000 cache size      390, 1200000 req, miss ratio 0.6370, byte miss ratio 0.6370
io_traces.ns774 S3FIFO-0.0500-1.9000 cache size     1301, 1200000 req, miss ratio 0.6365, byte miss ratio 0.6365
io_traces.ns774 S3FIFO-0.0500-1.9000 cache size     3904, 1200000 req, miss ratio 0.6350, byte miss ratio 0.6350
io_traces.ns774 S3FIFO-0.0500-1.9000 cache size    13013, 1200000 req, miss ratio 0.4981, byte miss ratio 0.4981
io_traces.ns774 S3FIFO-0.0500-1.9000 cache size    26027, 1200000 req, miss ratio 0.3013, byte miss ratio 0.3013
io_traces.ns774 S3FIFO-0.0500-1.9000 cache size    52054, 1200000 req, miss ratio 0.1100, byte miss ratio 0.1100
io_traces.ns774 S3FIFO-0.0500-1.9000 cache size   104108, 1200000 req, miss ratio 0.1084, byte miss ratio 0.1084
io_traces.ns774 S3FIFO-0.8000-1.9000 cache size      130, 1200000 req, miss ratio 0.6750, byte miss ratio 0.6750
io_traces.ns774 S3FIFO-0.8000-1.9000 cache size      390, 1200000 req, miss ratio 0.6439, byte miss ratio 0.6439
io_traces.ns774 S3FIFO-0.8000-1.9000 cache size     1301, 1200000 req, miss ratio 0.6361, byte miss ratio 0.6361
io_traces.ns774 S3FIFO-0.8000-1.9000 cache size     3904, 1200000 req, miss ratio 0.6358, byte miss ratio 0.6358
io_traces.ns774 S3FIFO-0.8000-1.9000 cache size    13013, 1200000 req, miss ratio 0.5317, byte miss ratio 0.5317
io_traces.ns774 S3FIFO-0.8000-1.9000 cache size    26027, 1200000 req, miss ratio 0.3930, byte miss ratio 0.3930
io_traces.ns774 S3FIFO-0.8000-1.9000 cache size    52054, 1200000 req, miss ratio 0.1794, byte miss ratio 0.1794
io_traces.ns774 S3FIFO-0.8000-1.9000 cache size   104108, 1200000 req, miss ratio 0.1244, byte miss ratio 0.1244
io_traces.ns774 S3FIFO-0.8000-0.9000 cache size      130, 1200000 req, miss ratio 0.6746, byte miss ratio 0.6746
io_traces.ns774 S3FIFO-0.8000-0.9000 cache size      390, 1200000 req, miss ratio 0.6440, byte miss ratio 0.6440
io_traces.ns774 S3FIFO-0.8000-0.9000 cache size     1301, 1200000 req, miss ratio 0.6361, byte miss ratio 0.6361
io_traces.ns774 S3FIFO-0.8000-0.9000 cache size     3904, 1200000 req, miss ratio 0.6358, byte miss ratio 0.6358
io_traces.ns774 S3FIFO-0.8000-0.9000 cache size    13013, 1200000 req, miss ratio 0.5228, byte miss ratio 0.5228
io_traces.ns774 S3FIFO-0.8000-0.9000 cache size    26027, 1200000 req, miss ratio 0.3930, byte miss ratio 0.3930
io_traces.ns774 S3FIFO-0.8000-0.9000 cache size    52054, 1200000 req, miss ratio 0.1794, byte miss ratio 0.1794
io_traces.ns774 S3FIFO-0.8000-0.9000 cache size   104108, 1200000 req, miss ratio 0.1244, byte miss ratio 0.1244
io_traces.ns774 S3FIFO-0.0250-1.9000 cache size      130, 1200000 req, miss ratio 0.6858, byte miss ratio 0.6858
io_traces.ns774 S3FIFO-0.0250-1.9000 cache size      390, 1200000 req, miss ratio 0.6757, byte miss ratio 0.6757
io_traces.ns774 S3FIFO-0.0250-1.9000 cache size     1301, 1200000 req, miss ratio 0.6365, byte miss ratio 0.6365
io_traces.ns774 S3FIFO-0.0250-1.9000 cache size     3904, 1200000 req, miss ratio 0.6352, byte miss ratio 0.6352
io_traces.ns774 S3FIFO-0.0250-1.9000 cache size    13013, 1200000 req, miss ratio 0.4942, byte miss ratio 0.4942
io_traces.ns774 S3FIFO-0.0250-1.9000 cache size    26027, 1200000 req, miss ratio 0.2930, byte miss ratio 0.2930
io_traces.ns774 S3FIFO-0.0250-1.9000 cache size    52054, 1200000 req, miss ratio 0.1101, byte miss ratio 0.1101
io_traces.ns774 S3FIFO-0.0250-1.9000 cache size   104108, 1200000 req, miss ratio 0.1084, byte miss ratio 0.1084
io_traces.ns774 S3FIFO-0.7000-0.9000 cache size      130, 1200000 req, miss ratio 0.6656, byte miss ratio 0.6656
io_traces.ns774 S3FIFO-0.7000-0.9000 cache size      390, 1200000 req, miss ratio 0.6373, byte miss ratio 0.6373
io_traces.ns774 S3FIFO-0.7000-0.9000 cache size     1301, 1200000 req, miss ratio 0.6361, byte miss ratio 0.6361
io_traces.ns774 S3FIFO-0.7000-0.9000 cache size     3904, 1200000 req, miss ratio 0.6357, byte miss ratio 0.6357
io_traces.ns774 S3FIFO-0.7000-0.9000 cache size    13013, 1200000 req, miss ratio 0.6017, byte miss ratio 0.6017
io_traces.ns774 S3FIFO-0.7000-0.9000 cache size    26027, 1200000 req, miss ratio 0.3859, byte miss ratio 0.3859
io_traces.ns774 S3FIFO-0.7000-0.9000 cache size    52054, 1200000 req, miss ratio 0.1689, byte miss ratio 0.1689
io_traces.ns774 S3FIFO-0.7000-0.9000 cache size   104108, 1200000 req, miss ratio 0.1160, byte miss ratio 0.1160
io_traces.ns774 S3FIFO-0.7500-1.9000 cache size      130, 1200000 req, miss ratio 0.6693, byte miss ratio 0.6693
io_traces.ns774 S3FIFO-0.7500-1.9000 cache size      390, 1200000 req, miss ratio 0.6386, byte miss ratio 0.6386
io_traces.ns774 S3FIFO-0.7500-1.9000 cache size     1301, 1200000 req, miss ratio 0.6361, byte miss ratio 0.6361
io_traces.ns774 S3FIFO-0.7500-1.9000 cache size     3904, 1200000 req, miss ratio 0.6358, byte miss ratio 0.6358
io_traces.ns774 S3FIFO-0.7500-1.9000 cache size    13013, 1200000 req, miss ratio 0.5336, byte miss ratio 0.5336
io_traces.ns774 S3FIFO-0.7500-1.9000 cache size    26027, 1200000 req, miss ratio 0.3899, byte miss ratio 0.3899
io_traces.ns774 S3FIFO-0.7500-1.9000 cache size    52054, 1200000 req, miss ratio 0.1740, byte miss ratio 0.1740
io_traces.ns774 S3FIFO-0.7500-1.9000 cache size   104108, 1200000 req, miss ratio 0.1199, byte miss ratio 0.1199
io_traces.ns774 S3FIFO-0.1000-0.9000 cache size      130, 1200000 req, miss ratio 0.6532, byte miss ratio 0.6532
io_traces.ns774 S3FIFO-0.1000-0.9000 cache size      390, 1200000 req, miss ratio 0.6370, byte miss ratio 0.6370
io_traces.ns774 S3FIFO-0.1000-0.9000 cache size     1301, 1200000 req, miss ratio 0.6362, byte miss ratio 0.6362
io_traces.ns774 S3FIFO-0.1000-0.9000 cache size     3904, 1200000 req, miss ratio 0.6350, byte miss ratio 0.6350
io_traces.ns774 S3FIFO-0.1000-0.9000 cache size    13013, 1200000 req, miss ratio 0.5084, byte miss ratio 0.5084
io_traces.ns774 S3FIFO-0.1000-0.9000 cache size    26027, 1200000 req, miss ratio 0.3174, byte miss ratio 0.3174
io_traces.ns774 S3FIFO-0.1000-0.9000 cache size    52054, 1200000 req, miss ratio 0.1106, byte miss ratio 0.1106
io_traces.ns774 S3FIFO-0.1000-0.9000 cache size   104108, 1200000 req, miss ratio 0.1084, byte miss ratio 0.1084
io_traces.ns774 S3FIFO-0.9900-1.9000 cache size      130, 1200000 req, miss ratio 0.7309, byte miss ratio 0.7309
io_traces.ns774 S3FIFO-0.9900-1.9000 cache size      390, 1200000 req, miss ratio 0.6843, byte miss ratio 0.6843
