cdn1_allcolo.ns1168 S3FIFO-0.5000-0.9000 cache size        7, 1142463 req, miss ratio 0.7757, byte miss ratio 0.7757
cdn1_allcolo.ns1168 S3FIFO-0.5000-0.9000 cache size       21, 1142463 req, miss ratio 0.6276, byte miss ratio 0.6276
cdn1_allcolo.ns1168 S3FIFO-0.5000-0.9000 cache size       71, 1142463 req, miss ratio 0.3728, byte miss ratio 0.3728
cdn1_allcolo.ns1168 S3FIFO-0.5000-0.9000 cache size      214, 1142463 req, miss ratio 0.1537, byte miss ratio 0.1537
cdn1_allcolo.ns1168 S3FIFO-0.5000-0.9000 cache size      714, 1142463 req, miss ratio 0.0477, byte miss ratio 0.0477
cdn1_allcolo.ns1168 S3FIFO-0.5000-0.9000 cache size     1429, 1142463 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_allcolo.ns1168 S3FIFO-0.5000-0.9000 cache size     2858, 1142463 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns1168 S3FIFO-0.5000-0.9000 cache size     5716, 1142463 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns1168 S3FIFO-0.8000-1.9000 cache size        7, 1142463 req, miss ratio 0.8269, byte miss ratio 0.8269
cdn1_allcolo.ns1168 S3FIFO-0.8000-1.9000 cache size       21, 1142463 req, miss ratio 0.6864, byte miss ratio 0.6864
cdn1_allcolo.ns1168 S3FIFO-0.8000-1.9000 cache size       71, 1142463 req, miss ratio 0.4247, byte miss ratio 0.4247
cdn1_allcolo.ns1168 S3FIFO-0.8000-1.9000 cache size      214, 1142463 req, miss ratio 0.1823, byte miss ratio 0.1823
cdn1_allcolo.ns1168 S3FIFO-0.8000-1.9000 cache size      714, 1142463 req, miss ratio 0.0565, byte miss ratio 0.0565
cdn1_allcolo.ns1168 S3FIFO-0.8000-1.9000 cache size     1429, 1142463 req, miss ratio 0.0281, byte miss ratio 0.0281
cdn1_allcolo.ns1168 S3FIFO-0.8000-1.9000 cache size     2858, 1142463 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_allcolo.ns1168 S3FIFO-0.8000-1.9000 cache size     5716, 1142463 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns1168 S3FIFO-0.2500-1.9000 cache size        7, 1142463 req, miss ratio 0.7545, byte miss ratio 0.7545
cdn1_allcolo.ns1168 S3FIFO-0.2500-1.9000 cache size       21, 1142463 req, miss ratio 0.6030, byte miss ratio 0.6030
cdn1_allcolo.ns1168 S3FIFO-0.2500-1.9000 cache size       71, 1142463 req, miss ratio 0.3407, byte miss ratio 0.3407
cdn1_allcolo.ns1168 S3FIFO-0.2500-1.9000 cache size      214, 1142463 req, miss ratio 0.1320, byte miss ratio 0.1320
cdn1_allcolo.ns1168 S3FIFO-0.2500-1.9000 cache size      714, 1142463 req, miss ratio 0.0421, byte miss ratio 0.0421
cdn1_allcolo.ns1168 S3FIFO-0.2500-1.9000 cache size     1429, 1142463 req, miss ratio 0.0212, byte miss ratio 0.0212
cdn1_allcolo.ns1168 S3FIFO-0.2500-1.9000 cache size     2858, 1142463 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_allcolo.ns1168 S3FIFO-0.2500-1.9000 cache size     5716, 1142463 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_allcolo.ns1168 S3FIFO-0.8500-0.9000 cache size        7, 1142463 req, miss ratio 0.8179, byte miss ratio 0.8179
cdn1_allcolo.ns1168 S3FIFO-0.8500-0.9000 cache size       21, 1142463 req, miss ratio 0.6870, byte miss ratio 0.6870
cdn1_allcolo.ns1168 S3FIFO-0.8500-0.9000 cache size       71, 1142463 req, miss ratio 0.4361, byte miss ratio 0.4361
cdn1_allcolo.ns1168 S3FIFO-0.8500-0.9000 cache size      214, 1142463 req, miss ratio 0.1917, byte miss ratio 0.1917
cdn1_allcolo.ns1168 S3FIFO-0.8500-0.9000 cache size      714, 1142463 req, miss ratio 0.0601, byte miss ratio 0.0601
cdn1_allcolo.ns1168 S3FIFO-0.8500-0.9000 cache size     1429, 1142463 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_allcolo.ns1168 S3FIFO-0.8500-0.9000 cache size     2858, 1142463 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns1168 S3FIFO-0.8500-0.9000 cache size     5716, 1142463 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns1168 S3FIFO-0.0050-1.9000 cache size        7, 1142463 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1168 S3FIFO-0.0050-1.9000 cache size       21, 1142463 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1168 S3FIFO-0.0050-1.9000 cache size       71, 1142463 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1168 S3FIFO-0.0050-1.9000 cache size      214, 1142463 req, miss ratio 0.1150, byte miss ratio 0.1150
cdn1_allcolo.ns1168 S3FIFO-0.0050-1.9000 cache size      714, 1142463 req, miss ratio 0.0380, byte miss ratio 0.0380
cdn1_allcolo.ns1168 S3FIFO-0.0050-1.9000 cache size     1429, 1142463 req, miss ratio 0.0197, byte miss ratio 0.0197
