cdn1_allcolo.ns54664 S3FIFO-0.5500-1.9000 cache size        8, 1112954 req, miss ratio 0.5904, byte miss ratio 0.5904
cdn1_allcolo.ns54664 S3FIFO-0.5500-1.9000 cache size       25, 1112954 req, miss ratio 0.3114, byte miss ratio 0.3114
cdn1_allcolo.ns54664 S3FIFO-0.5500-1.9000 cache size       85, 1112954 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_allcolo.ns54664 S3FIFO-0.5500-1.9000 cache size      255, 1112954 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns54664 S3FIFO-0.5500-1.9000 cache size      851, 1112954 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns54664 S3FIFO-0.5500-1.9000 cache size     1703, 1112954 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns54664 S3FIFO-0.5500-1.9000 cache size     3407, 1112954 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns54664 S3FIFO-0.5500-1.9000 cache size     6814, 1112954 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns54664 S3FIFO-0.2500-1.9000 cache size        8, 1112954 req, miss ratio 0.5727, byte miss ratio 0.5727
cdn1_allcolo.ns54664 S3FIFO-0.2500-1.9000 cache size       25, 1112954 req, miss ratio 0.2882, byte miss ratio 0.2882
cdn1_allcolo.ns54664 S3FIFO-0.2500-1.9000 cache size       85, 1112954 req, miss ratio 0.0139, byte miss ratio 0.0139
cdn1_allcolo.ns54664 S3FIFO-0.2500-1.9000 cache size      255, 1112954 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns54664 S3FIFO-0.2500-1.9000 cache size      851, 1112954 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns54664 S3FIFO-0.2500-1.9000 cache size     1703, 1112954 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns54664 S3FIFO-0.2500-1.9000 cache size     3407, 1112954 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns54664 S3FIFO-0.2500-1.9000 cache size     6814, 1112954 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns54664 S3FIFO-0.5000-1.9000 cache size        8, 1112954 req, miss ratio 0.5904, byte miss ratio 0.5904
cdn1_allcolo.ns54664 S3FIFO-0.5000-1.9000 cache size       25, 1112954 req, miss ratio 0.3082, byte miss ratio 0.3082
cdn1_allcolo.ns54664 S3FIFO-0.5000-1.9000 cache size       85, 1112954 req, miss ratio 0.0213, byte miss ratio 0.0213
cdn1_allcolo.ns54664 S3FIFO-0.5000-1.9000 cache size      255, 1112954 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns54664 S3FIFO-0.5000-1.9000 cache size      851, 1112954 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns54664 S3FIFO-0.5000-1.9000 cache size     1703, 1112954 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns54664 S3FIFO-0.5000-1.9000 cache size     3407, 1112954 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns54664 S3FIFO-0.5000-1.9000 cache size     6814, 1112954 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns54664 S3FIFO-0.6500-1.9000 cache size        8, 1112954 req, miss ratio 0.5981, byte miss ratio 0.5981
cdn1_allcolo.ns54664 S3FIFO-0.6500-1.9000 cache size       25, 1112954 req, miss ratio 0.3205, byte miss ratio 0.3205
cdn1_allcolo.ns54664 S3FIFO-0.6500-1.9000 cache size       85, 1112954 req, miss ratio 0.0261, byte miss ratio 0.0261
cdn1_allcolo.ns54664 S3FIFO-0.6500-1.9000 cache size      255, 1112954 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns54664 S3FIFO-0.6500-1.9000 cache size      851, 1112954 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns54664 S3FIFO-0.6500-1.9000 cache size     1703, 1112954 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns54664 S3FIFO-0.6500-1.9000 cache size     3407, 1112954 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns54664 S3FIFO-0.6500-1.9000 cache size     6814, 1112954 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns54664 S3FIFO-0.9500-1.9000 cache size        8, 1112954 req, miss ratio 0.6162, byte miss ratio 0.6162
