cdn1_allcolo.ns1455 S3FIFO-0.2000-1.9000 cache size       22, 1143535 req, miss ratio 0.8331, byte miss ratio 0.8331
cdn1_allcolo.ns1455 S3FIFO-0.2000-1.9000 cache size       68, 1143535 req, miss ratio 0.6592, byte miss ratio 0.6592
cdn1_allcolo.ns1455 S3FIFO-0.2000-1.9000 cache size      227, 1143535 req, miss ratio 0.3819, byte miss ratio 0.3819
cdn1_allcolo.ns1455 S3FIFO-0.2000-1.9000 cache size      683, 1143535 req, miss ratio 0.1729, byte miss ratio 0.1729
cdn1_allcolo.ns1455 S3FIFO-0.2000-1.9000 cache size     2276, 1143535 req, miss ratio 0.0695, byte miss ratio 0.0695
cdn1_allcolo.ns1455 S3FIFO-0.2000-1.9000 cache size     4553, 1143535 req, miss ratio 0.0385, byte miss ratio 0.0385
cdn1_allcolo.ns1455 S3FIFO-0.2000-1.9000 cache size     9107, 1143535 req, miss ratio 0.0256, byte miss ratio 0.0256
cdn1_allcolo.ns1455 S3FIFO-0.2000-1.9000 cache size    18215, 1143535 req, miss ratio 0.0207, byte miss ratio 0.0207
cdn1_allcolo.ns1455 S3FIFO-0.6500-0.9000 cache size       22, 1143535 req, miss ratio 0.8779, byte miss ratio 0.8779
cdn1_allcolo.ns1455 S3FIFO-0.6500-0.9000 cache size       68, 1143535 req, miss ratio 0.7298, byte miss ratio 0.7298
cdn1_allcolo.ns1455 S3FIFO-0.6500-0.9000 cache size      227, 1143535 req, miss ratio 0.4640, byte miss ratio 0.4640
cdn1_allcolo.ns1455 S3FIFO-0.6500-0.9000 cache size      683, 1143535 req, miss ratio 0.2224, byte miss ratio 0.2224
cdn1_allcolo.ns1455 S3FIFO-0.6500-0.9000 cache size     2276, 1143535 req, miss ratio 0.0867, byte miss ratio 0.0867
cdn1_allcolo.ns1455 S3FIFO-0.6500-0.9000 cache size     4553, 1143535 req, miss ratio 0.0488, byte miss ratio 0.0488
cdn1_allcolo.ns1455 S3FIFO-0.6500-0.9000 cache size     9107, 1143535 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns1455 S3FIFO-0.6500-0.9000 cache size    18215, 1143535 req, miss ratio 0.0208, byte miss ratio 0.0208
cdn1_allcolo.ns1455 S3FIFO-0.5000-1.9000 cache size       22, 1143535 req, miss ratio 0.8703, byte miss ratio 0.8703
cdn1_allcolo.ns1455 S3FIFO-0.5000-1.9000 cache size       68, 1143535 req, miss ratio 0.7148, byte miss ratio 0.7148
cdn1_allcolo.ns1455 S3FIFO-0.5000-1.9000 cache size      227, 1143535 req, miss ratio 0.4385, byte miss ratio 0.4385
cdn1_allcolo.ns1455 S3FIFO-0.5000-1.9000 cache size      683, 1143535 req, miss ratio 0.2042, byte miss ratio 0.2042
cdn1_allcolo.ns1455 S3FIFO-0.5000-1.9000 cache size     2276, 1143535 req, miss ratio 0.0800, byte miss ratio 0.0800
cdn1_allcolo.ns1455 S3FIFO-0.5000-1.9000 cache size     4553, 1143535 req, miss ratio 0.0447, byte miss ratio 0.0447
cdn1_allcolo.ns1455 S3FIFO-0.5000-1.9000 cache size     9107, 1143535 req, miss ratio 0.0274, byte miss ratio 0.0274
cdn1_allcolo.ns1455 S3FIFO-0.5000-1.9000 cache size    18215, 1143535 req, miss ratio 0.0207, byte miss ratio 0.0207
