cdn1_allcolo.ns374 S3FIFO-0.9000-1.9000 cache size      191, 4320067 req, miss ratio 0.8660, byte miss ratio 0.8660
cdn1_allcolo.ns374 S3FIFO-0.9000-1.9000 cache size      574, 4320067 req, miss ratio 0.7722, byte miss ratio 0.7722
cdn1_allcolo.ns374 S3FIFO-0.9000-1.9000 cache size     1914, 4320067 req, miss ratio 0.6260, byte miss ratio 0.6260
cdn1_allcolo.ns374 S3FIFO-0.9000-1.9000 cache size     5742, 4320067 req, miss ratio 0.4527, byte miss ratio 0.4527
cdn1_allcolo.ns374 S3FIFO-0.9000-1.9000 cache size    19143, 4320067 req, miss ratio 0.2496, byte miss ratio 0.2496
cdn1_allcolo.ns374 S3FIFO-0.9000-1.9000 cache size    38286, 4320067 req, miss ratio 0.1532, byte miss ratio 0.1532
cdn1_allcolo.ns374 S3FIFO-0.9000-1.9000 cache size    76572, 4320067 req, miss ratio 0.0868, byte miss ratio 0.0868
cdn1_allcolo.ns374 S3FIFO-0.9000-1.9000 cache size   153144, 4320067 req, miss ratio 0.0511, byte miss ratio 0.0511
cdn1_allcolo.ns374 S3FIFO-0.4500-0.9000 cache size      191, 4320067 req, miss ratio 0.7858, byte miss ratio 0.7858
cdn1_allcolo.ns374 S3FIFO-0.4500-0.9000 cache size      574, 4320067 req, miss ratio 0.6811, byte miss ratio 0.6811
cdn1_allcolo.ns374 S3FIFO-0.4500-0.9000 cache size     1914, 4320067 req, miss ratio 0.5358, byte miss ratio 0.5358
cdn1_allcolo.ns374 S3FIFO-0.4500-0.9000 cache size     5742, 4320067 req, miss ratio 0.3798, byte miss ratio 0.3798
cdn1_allcolo.ns374 S3FIFO-0.4500-0.9000 cache size    19143, 4320067 req, miss ratio 0.2062, byte miss ratio 0.2062
cdn1_allcolo.ns374 S3FIFO-0.4500-0.9000 cache size    38286, 4320067 req, miss ratio 0.1248, byte miss ratio 0.1248
cdn1_allcolo.ns374 S3FIFO-0.4500-0.9000 cache size    76572, 4320067 req, miss ratio 0.0699, byte miss ratio 0.0699
