cdn1_allcolo.ns1599 S3FIFO-0.1500-1.9000 cache size       32, 4980888 req, miss ratio 0.4793, byte miss ratio 0.4793
cdn1_allcolo.ns1599 S3FIFO-0.1500-1.9000 cache size       96, 4980888 req, miss ratio 0.3007, byte miss ratio 0.3007
cdn1_allcolo.ns1599 S3FIFO-0.1500-1.9000 cache size      323, 4980888 req, miss ratio 0.1321, byte miss ratio 0.1321
cdn1_allcolo.ns1599 S3FIFO-0.1500-1.9000 cache size      969, 4980888 req, miss ratio 0.0458, byte miss ratio 0.0458
cdn1_allcolo.ns1599 S3FIFO-0.1500-1.9000 cache size     3231, 4980888 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_allcolo.ns1599 S3FIFO-0.1500-1.9000 cache size     6462, 4980888 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_allcolo.ns1599 S3FIFO-0.1500-1.9000 cache size    12924, 4980888 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns1599 S3FIFO-0.1500-1.9000 cache size    25848, 4980888 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns1599 S3FIFO-0.5000-0.9000 cache size       32, 4980888 req, miss ratio 0.5284, byte miss ratio 0.5284
cdn1_allcolo.ns1599 S3FIFO-0.5000-0.9000 cache size       96, 4980888 req, miss ratio 0.3395, byte miss ratio 0.3395
cdn1_allcolo.ns1599 S3FIFO-0.5000-0.9000 cache size      323, 4980888 req, miss ratio 0.1571, byte miss ratio 0.1571
cdn1_allcolo.ns1599 S3FIFO-0.5000-0.9000 cache size      969, 4980888 req, miss ratio 0.0574, byte miss ratio 0.0574
cdn1_allcolo.ns1599 S3FIFO-0.5000-0.9000 cache size     3231, 4980888 req, miss ratio 0.0195, byte miss ratio 0.0195
cdn1_allcolo.ns1599 S3FIFO-0.5000-0.9000 cache size     6462, 4980888 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_allcolo.ns1599 S3FIFO-0.5000-0.9000 cache size    12924, 4980888 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns1599 S3FIFO-0.5000-0.9000 cache size    25848, 4980888 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns1599 S3FIFO-0.9000-1.9000 cache size       32, 4980888 req, miss ratio 0.6104, byte miss ratio 0.6104
cdn1_allcolo.ns1599 S3FIFO-0.9000-1.9000 cache size       96, 4980888 req, miss ratio 0.4042, byte miss ratio 0.4042
cdn1_allcolo.ns1599 S3FIFO-0.9000-1.9000 cache size      323, 4980888 req, miss ratio 0.1918, byte miss ratio 0.1918
cdn1_allcolo.ns1599 S3FIFO-0.9000-1.9000 cache size      969, 4980888 req, miss ratio 0.0742, byte miss ratio 0.0742
cdn1_allcolo.ns1599 S3FIFO-0.9000-1.9000 cache size     3231, 4980888 req, miss ratio 0.0253, byte miss ratio 0.0253
cdn1_allcolo.ns1599 S3FIFO-0.9000-1.9000 cache size     6462, 4980888 req, miss ratio 0.0151, byte miss ratio 0.0151
cdn1_allcolo.ns1599 S3FIFO-0.9000-1.9000 cache size    12924, 4980888 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_allcolo.ns1599 S3FIFO-0.9000-1.9000 cache size    25848, 4980888 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_allcolo.ns1599 S3FIFO-0.0010-0.9000 cache size       32, 4980888 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1599 S3FIFO-0.0010-0.9000 cache size       96, 4980888 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1599 S3FIFO-0.0010-0.9000 cache size      323, 4980888 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1599 S3FIFO-0.0010-0.9000 cache size      969, 4980888 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1599 S3FIFO-0.0010-0.9000 cache size     3231, 4980888 req, miss ratio 0.0158, byte miss ratio 0.0158
cdn1_allcolo.ns1599 S3FIFO-0.0010-0.9000 cache size     6462, 4980888 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_allcolo.ns1599 S3FIFO-0.0010-0.9000 cache size    12924, 4980888 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns1599 S3FIFO-0.0010-0.9000 cache size    25848, 4980888 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns1599 S3FIFO-0.5000-1.9000 cache size       32, 4980888 req, miss ratio 0.5392, byte miss ratio 0.5392
cdn1_allcolo.ns1599 S3FIFO-0.5000-1.9000 cache size       96, 4980888 req, miss ratio 0.3455, byte miss ratio 0.3455
cdn1_allcolo.ns1599 S3FIFO-0.5000-1.9000 cache size      323, 4980888 req, miss ratio 0.1579, byte miss ratio 0.1579
cdn1_allcolo.ns1599 S3FIFO-0.5000-1.9000 cache size      969, 4980888 req, miss ratio 0.0573, byte miss ratio 0.0573
cdn1_allcolo.ns1599 S3FIFO-0.5000-1.9000 cache size     3231, 4980888 req, miss ratio 0.0195, byte miss ratio 0.0195
cdn1_allcolo.ns1599 S3FIFO-0.5000-1.9000 cache size     6462, 4980888 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_allcolo.ns1599 S3FIFO-0.5000-1.9000 cache size    12924, 4980888 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns1599 S3FIFO-0.5000-1.9000 cache size    25848, 4980888 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns1599 S3FIFO-0.0010-1.9000 cache size       32, 4980888 req, miss ratio 1.0000, byte miss ratio 1.0000
