cdn1_allcolo.ns3965 S3FIFO-0.8000-1.9000 cache size      169, 2503682 req, miss ratio 0.2834, byte miss ratio 0.2834
cdn1_allcolo.ns3965 S3FIFO-0.8000-1.9000 cache size      508, 2503682 req, miss ratio 0.2312, byte miss ratio 0.2312
cdn1_allcolo.ns3965 S3FIFO-0.8000-1.9000 cache size     1694, 2503682 req, miss ratio 0.1773, byte miss ratio 0.1773
cdn1_allcolo.ns3965 S3FIFO-0.8000-1.9000 cache size     5084, 2503682 req, miss ratio 0.1353, byte miss ratio 0.1353
cdn1_allcolo.ns3965 S3FIFO-0.8000-1.9000 cache size    16948, 2503682 req, miss ratio 0.1019, byte miss ratio 0.1019
cdn1_allcolo.ns3965 S3FIFO-0.8000-1.9000 cache size    33896, 2503682 req, miss ratio 0.0875, byte miss ratio 0.0875
cdn1_allcolo.ns3965 S3FIFO-0.8000-1.9000 cache size    67792, 2503682 req, miss ratio 0.0765, byte miss ratio 0.0765
cdn1_allcolo.ns3965 S3FIFO-0.8000-1.9000 cache size   135584, 2503682 req, miss ratio 0.0694, byte miss ratio 0.0694
cdn1_allcolo.ns3965 S3FIFO-0.5000-0.9000 cache size      169, 2503682 req, miss ratio 0.2716, byte miss ratio 0.2716
cdn1_allcolo.ns3965 S3FIFO-0.5000-0.9000 cache size      508, 2503682 req, miss ratio 0.2199, byte miss ratio 0.2199
cdn1_allcolo.ns3965 S3FIFO-0.5000-0.9000 cache size     1694, 2503682 req, miss ratio 0.1666, byte miss ratio 0.1666
cdn1_allcolo.ns3965 S3FIFO-0.5000-0.9000 cache size     5084, 2503682 req, miss ratio 0.1270, byte miss ratio 0.1270
cdn1_allcolo.ns3965 S3FIFO-0.5000-0.9000 cache size    16948, 2503682 req, miss ratio 0.0963, byte miss ratio 0.0963
cdn1_allcolo.ns3965 S3FIFO-0.5000-0.9000 cache size    33896, 2503682 req, miss ratio 0.0837, byte miss ratio 0.0837
cdn1_allcolo.ns3965 S3FIFO-0.5000-0.9000 cache size    67792, 2503682 req, miss ratio 0.0746, byte miss ratio 0.0746
cdn1_allcolo.ns3965 S3FIFO-0.5000-0.9000 cache size   135584, 2503682 req, miss ratio 0.0694, byte miss ratio 0.0694
cdn1_allcolo.ns3965 S3FIFO-0.7000-0.9000 cache size      169, 2503682 req, miss ratio 0.2792, byte miss ratio 0.2792
cdn1_allcolo.ns3965 S3FIFO-0.7000-0.9000 cache size      508, 2503682 req, miss ratio 0.2271, byte miss ratio 0.2271
cdn1_allcolo.ns3965 S3FIFO-0.7000-0.9000 cache size     1694, 2503682 req, miss ratio 0.1733, byte miss ratio 0.1733
cdn1_allcolo.ns3965 S3FIFO-0.7000-0.9000 cache size     5084, 2503682 req, miss ratio 0.1322, byte miss ratio 0.1322
cdn1_allcolo.ns3965 S3FIFO-0.7000-0.9000 cache size    16948, 2503682 req, miss ratio 0.0998, byte miss ratio 0.0998
cdn1_allcolo.ns3965 S3FIFO-0.7000-0.9000 cache size    33896, 2503682 req, miss ratio 0.0860, byte miss ratio 0.0860
cdn1_allcolo.ns3965 S3FIFO-0.7000-0.9000 cache size    67792, 2503682 req, miss ratio 0.0756, byte miss ratio 0.0756
cdn1_allcolo.ns3965 S3FIFO-0.7000-0.9000 cache size   135584, 2503682 req, miss ratio 0.0694, byte miss ratio 0.0694
cdn1_allcolo.ns3965 S3FIFO-0.2500-1.9000 cache size      169, 2503682 req, miss ratio 0.2642, byte miss ratio 0.2642
cdn1_allcolo.ns3965 S3FIFO-0.2500-1.9000 cache size      508, 2503682 req, miss ratio 0.2121, byte miss ratio 0.2121
cdn1_allcolo.ns3965 S3FIFO-0.2500-1.9000 cache size     1694, 2503682 req, miss ratio 0.1599, byte miss ratio 0.1599
cdn1_allcolo.ns3965 S3FIFO-0.2500-1.9000 cache size     5084, 2503682 req, miss ratio 0.1222, byte miss ratio 0.1222
cdn1_allcolo.ns3965 S3FIFO-0.2500-1.9000 cache size    16948, 2503682 req, miss ratio 0.0929, byte miss ratio 0.0929
cdn1_allcolo.ns3965 S3FIFO-0.2500-1.9000 cache size    33896, 2503682 req, miss ratio 0.0819, byte miss ratio 0.0819
cdn1_allcolo.ns3965 S3FIFO-0.2500-1.9000 cache size    67792, 2503682 req, miss ratio 0.0740, byte miss ratio 0.0740
cdn1_allcolo.ns3965 S3FIFO-0.2500-1.9000 cache size   135584, 2503682 req, miss ratio 0.0694, byte miss ratio 0.0694
cdn1_allcolo.ns3965 S3FIFO-0.0100-0.9000 cache size      169, 2503682 req, miss ratio 0.2625, byte miss ratio 0.2625
cdn1_allcolo.ns3965 S3FIFO-0.0100-0.9000 cache size      508, 2503682 req, miss ratio 0.2081, byte miss ratio 0.2081
cdn1_allcolo.ns3965 S3FIFO-0.0100-0.9000 cache size     1694, 2503682 req, miss ratio 0.1558, byte miss ratio 0.1558
cdn1_allcolo.ns3965 S3FIFO-0.0100-0.9000 cache size     5084, 2503682 req, miss ratio 0.1188, byte miss ratio 0.1188
cdn1_allcolo.ns3965 S3FIFO-0.0100-0.9000 cache size    16948, 2503682 req, miss ratio 0.0907, byte miss ratio 0.0907
cdn1_allcolo.ns3965 S3FIFO-0.0100-0.9000 cache size    33896, 2503682 req, miss ratio 0.0806, byte miss ratio 0.0806
cdn1_allcolo.ns3965 S3FIFO-0.0100-0.9000 cache size    67792, 2503682 req, miss ratio 0.0737, byte miss ratio 0.0737
cdn1_allcolo.ns3965 S3FIFO-0.0100-0.9000 cache size   135584, 2503682 req, miss ratio 0.0694, byte miss ratio 0.0694
cdn1_allcolo.ns3965 S3FIFO-0.8500-1.9000 cache size      169, 2503682 req, miss ratio 0.2855, byte miss ratio 0.2855
cdn1_allcolo.ns3965 S3FIFO-0.8500-1.9000 cache size      508, 2503682 req, miss ratio 0.2333, byte miss ratio 0.2333
cdn1_allcolo.ns3965 S3FIFO-0.8500-1.9000 cache size     1694, 2503682 req, miss ratio 0.1793, byte miss ratio 0.1793
cdn1_allcolo.ns3965 S3FIFO-0.8500-1.9000 cache size     5084, 2503682 req, miss ratio 0.1370, byte miss ratio 0.1370
cdn1_allcolo.ns3965 S3FIFO-0.8500-1.9000 cache size    16948, 2503682 req, miss ratio 0.1031, byte miss ratio 0.1031
cdn1_allcolo.ns3965 S3FIFO-0.8500-1.9000 cache size    33896, 2503682 req, miss ratio 0.0883, byte miss ratio 0.0883
cdn1_allcolo.ns3965 S3FIFO-0.8500-1.9000 cache size    67792, 2503682 req, miss ratio 0.0771, byte miss ratio 0.0771
cdn1_allcolo.ns3965 S3FIFO-0.8500-1.9000 cache size   135584, 2503682 req, miss ratio 0.0695, byte miss ratio 0.0695
cdn1_allcolo.ns3965 S3FIFO-0.6500-0.9000 cache size      169, 2503682 req, miss ratio 0.2771, byte miss ratio 0.2771
cdn1_allcolo.ns3965 S3FIFO-0.6500-0.9000 cache size      508, 2503682 req, miss ratio 0.2252, byte miss ratio 0.2252
cdn1_allcolo.ns3965 S3FIFO-0.6500-0.9000 cache size     1694, 2503682 req, miss ratio 0.1715, byte miss ratio 0.1715
cdn1_allcolo.ns3965 S3FIFO-0.6500-0.9000 cache size     5084, 2503682 req, miss ratio 0.1308, byte miss ratio 0.1308
cdn1_allcolo.ns3965 S3FIFO-0.6500-0.9000 cache size    16948, 2503682 req, miss ratio 0.0988, byte miss ratio 0.0988
cdn1_allcolo.ns3965 S3FIFO-0.6500-0.9000 cache size    33896, 2503682 req, miss ratio 0.0853, byte miss ratio 0.0853
cdn1_allcolo.ns3965 S3FIFO-0.6500-0.9000 cache size    67792, 2503682 req, miss ratio 0.0753, byte miss ratio 0.0753
cdn1_allcolo.ns3965 S3FIFO-0.6500-0.9000 cache size   135584, 2503682 req, miss ratio 0.0694, byte miss ratio 0.0694
cdn1_allcolo.ns3965 S3FIFO-0.4000-0.9000 cache size      169, 2503682 req, miss ratio 0.2684, byte miss ratio 0.2684
cdn1_allcolo.ns3965 S3FIFO-0.4000-0.9000 cache size      508, 2503682 req, miss ratio 0.2166, byte miss ratio 0.2166
cdn1_allcolo.ns3965 S3FIFO-0.4000-0.9000 cache size     1694, 2503682 req, miss ratio 0.1637, byte miss ratio 0.1637
cdn1_allcolo.ns3965 S3FIFO-0.4000-0.9000 cache size     5084, 2503682 req, miss ratio 0.1249, byte miss ratio 0.1249
cdn1_allcolo.ns3965 S3FIFO-0.4000-0.9000 cache size    16948, 2503682 req, miss ratio 0.0948, byte miss ratio 0.0948
cdn1_allcolo.ns3965 S3FIFO-0.4000-0.9000 cache size    33896, 2503682 req, miss ratio 0.0829, byte miss ratio 0.0829
cdn1_allcolo.ns3965 S3FIFO-0.4000-0.9000 cache size    67792, 2503682 req, miss ratio 0.0743, byte miss ratio 0.0743
cdn1_allcolo.ns3965 S3FIFO-0.4000-0.9000 cache size   135584, 2503682 req, miss ratio 0.0694, byte miss ratio 0.0694
cdn1_allcolo.ns3965 S3FIFO-0.5500-0.9000 cache size      169, 2503682 req, miss ratio 0.2733, byte miss ratio 0.2733
cdn1_allcolo.ns3965 S3FIFO-0.5500-0.9000 cache size      508, 2503682 req, miss ratio 0.2215, byte miss ratio 0.2215
cdn1_allcolo.ns3965 S3FIFO-0.5500-0.9000 cache size     1694, 2503682 req, miss ratio 0.1681, byte miss ratio 0.1681
cdn1_allcolo.ns3965 S3FIFO-0.5500-0.9000 cache size     5084, 2503682 req, miss ratio 0.1282, byte miss ratio 0.1282
cdn1_allcolo.ns3965 S3FIFO-0.5500-0.9000 cache size    16948, 2503682 req, miss ratio 0.0971, byte miss ratio 0.0971
cdn1_allcolo.ns3965 S3FIFO-0.5500-0.9000 cache size    33896, 2503682 req, miss ratio 0.0841, byte miss ratio 0.0841
cdn1_allcolo.ns3965 S3FIFO-0.5500-0.9000 cache size    67792, 2503682 req, miss ratio 0.0748, byte miss ratio 0.0748
cdn1_allcolo.ns3965 S3FIFO-0.5500-0.9000 cache size   135584, 2503682 req, miss ratio 0.0694, byte miss ratio 0.0694
cdn1_allcolo.ns3965 S3FIFO-0.9900-0.9000 cache size      169, 2503682 req, miss ratio 0.2906, byte miss ratio 0.2906
cdn1_allcolo.ns3965 S3FIFO-0.9900-0.9000 cache size      508, 2503682 req, miss ratio 0.2390, byte miss ratio 0.2390
cdn1_allcolo.ns3965 S3FIFO-0.9900-0.9000 cache size     1694, 2503682 req, miss ratio 0.1848, byte miss ratio 0.1848
cdn1_allcolo.ns3965 S3FIFO-0.9900-0.9000 cache size     5084, 2503682 req, miss ratio 0.1420, byte miss ratio 0.1420
cdn1_allcolo.ns3965 S3FIFO-0.9900-0.9000 cache size    16948, 2503682 req, miss ratio 0.1068, byte miss ratio 0.1068
cdn1_allcolo.ns3965 S3FIFO-0.9900-0.9000 cache size    33896, 2503682 req, miss ratio 0.0912, byte miss ratio 0.0912
cdn1_allcolo.ns3965 S3FIFO-0.9900-0.9000 cache size    67792, 2503682 req, miss ratio 0.0791, byte miss ratio 0.0791
cdn1_allcolo.ns3965 S3FIFO-0.9900-0.9000 cache size   135584, 2503682 req, miss ratio 0.0706, byte miss ratio 0.0706
cdn1_allcolo.ns3965 S3FIFO-0.1000-0.9000 cache size      169, 2503682 req, miss ratio 0.2609, byte miss ratio 0.2609
cdn1_allcolo.ns3965 S3FIFO-0.1000-0.9000 cache size      508, 2503682 req, miss ratio 0.2084, byte miss ratio 0.2084
cdn1_allcolo.ns3965 S3FIFO-0.1000-0.9000 cache size     1694, 2503682 req, miss ratio 0.1567, byte miss ratio 0.1567
cdn1_allcolo.ns3965 S3FIFO-0.1000-0.9000 cache size     5084, 2503682 req, miss ratio 0.1197, byte miss ratio 0.1197
cdn1_allcolo.ns3965 S3FIFO-0.1000-0.9000 cache size    16948, 2503682 req, miss ratio 0.0913, byte miss ratio 0.0913
cdn1_allcolo.ns3965 S3FIFO-0.1000-0.9000 cache size    33896, 2503682 req, miss ratio 0.0810, byte miss ratio 0.0810
cdn1_allcolo.ns3965 S3FIFO-0.1000-0.9000 cache size    67792, 2503682 req, miss ratio 0.0738, byte miss ratio 0.0738
cdn1_allcolo.ns3965 S3FIFO-0.1000-0.9000 cache size   135584, 2503682 req, miss ratio 0.0694, byte miss ratio 0.0694
cdn1_allcolo.ns3965 S3FIFO-0.9000-1.9000 cache size      169, 2503682 req, miss ratio 0.2877, byte miss ratio 0.2877
cdn1_allcolo.ns3965 S3FIFO-0.9000-1.9000 cache size      508, 2503682 req, miss ratio 0.2356, byte miss ratio 0.2356
cdn1_allcolo.ns3965 S3FIFO-0.9000-1.9000 cache size     1694, 2503682 req, miss ratio 0.1814, byte miss ratio 0.1814
cdn1_allcolo.ns3965 S3FIFO-0.9000-1.9000 cache size     5084, 2503682 req, miss ratio 0.1388, byte miss ratio 0.1388
cdn1_allcolo.ns3965 S3FIFO-0.9000-1.9000 cache size    16948, 2503682 req, miss ratio 0.1043, byte miss ratio 0.1043
cdn1_allcolo.ns3965 S3FIFO-0.9000-1.9000 cache size    33896, 2503682 req, miss ratio 0.0893, byte miss ratio 0.0893
cdn1_allcolo.ns3965 S3FIFO-0.9000-1.9000 cache size    67792, 2503682 req, miss ratio 0.0778, byte miss ratio 0.0778
cdn1_allcolo.ns3965 S3FIFO-0.9000-1.9000 cache size   135584, 2503682 req, miss ratio 0.0696, byte miss ratio 0.0696
