cdn1_colo28.ns189 S3FIFO-0.2500-0.9000 cache size       50, 42619248 req, miss ratio 0.4528, byte miss ratio 0.4528
cdn1_colo28.ns189 S3FIFO-0.2500-0.9000 cache size      152, 42619248 req, miss ratio 0.3408, byte miss ratio 0.3408
cdn1_colo28.ns189 S3FIFO-0.2500-0.9000 cache size      507, 42619248 req, miss ratio 0.2434, byte miss ratio 0.2434
cdn1_colo28.ns189 S3FIFO-0.2500-0.9000 cache size     1522, 42619248 req, miss ratio 0.1498, byte miss ratio 0.1498
cdn1_colo28.ns189 S3FIFO-0.2500-0.9000 cache size     5074, 42619248 req, miss ratio 0.0550, byte miss ratio 0.0550
cdn1_colo28.ns189 S3FIFO-0.2500-0.9000 cache size    10148, 42619248 req, miss ratio 0.0205, byte miss ratio 0.0205
cdn1_colo28.ns189 S3FIFO-0.2500-0.9000 cache size    20296, 42619248 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns189 S3FIFO-0.2500-0.9000 cache size    40593, 42619248 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns189 S3FIFO-0.0050-0.9000 cache size       50, 42619248 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns189 S3FIFO-0.0050-0.9000 cache size      152, 42619248 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns189 S3FIFO-0.0050-0.9000 cache size      507, 42619248 req, miss ratio 0.2292, byte miss ratio 0.2292
cdn1_colo28.ns189 S3FIFO-0.0050-0.9000 cache size     1522, 42619248 req, miss ratio 0.1369, byte miss ratio 0.1369
cdn1_colo28.ns189 S3FIFO-0.0050-0.9000 cache size     5074, 42619248 req, miss ratio 0.0476, byte miss ratio 0.0476
cdn1_colo28.ns189 S3FIFO-0.0050-0.9000 cache size    10148, 42619248 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_colo28.ns189 S3FIFO-0.0050-0.9000 cache size    20296, 42619248 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns189 S3FIFO-0.0050-0.9000 cache size    40593, 42619248 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns189 S3FIFO-0.6000-1.9000 cache size       50, 42619248 req, miss ratio 0.6045, byte miss ratio 0.6045
cdn1_colo28.ns189 S3FIFO-0.6000-1.9000 cache size      152, 42619248 req, miss ratio 0.3751, byte miss ratio 0.3751
cdn1_colo28.ns189 S3FIFO-0.6000-1.9000 cache size      507, 42619248 req, miss ratio 0.2761, byte miss ratio 0.2761
cdn1_colo28.ns189 S3FIFO-0.6000-1.9000 cache size     1522, 42619248 req, miss ratio 0.1734, byte miss ratio 0.1734
cdn1_colo28.ns189 S3FIFO-0.6000-1.9000 cache size     5074, 42619248 req, miss ratio 0.0649, byte miss ratio 0.0649
cdn1_colo28.ns189 S3FIFO-0.6000-1.9000 cache size    10148, 42619248 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_colo28.ns189 S3FIFO-0.6000-1.9000 cache size    20296, 42619248 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_colo28.ns189 S3FIFO-0.6000-1.9000 cache size    40593, 42619248 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns189 S3FIFO-0.9000-0.9000 cache size       50, 42619248 req, miss ratio 0.6530, byte miss ratio 0.6530
cdn1_colo28.ns189 S3FIFO-0.9000-0.9000 cache size      152, 42619248 req, miss ratio 0.4448, byte miss ratio 0.4448
cdn1_colo28.ns189 S3FIFO-0.9000-0.9000 cache size      507, 42619248 req, miss ratio 0.3047, byte miss ratio 0.3047
cdn1_colo28.ns189 S3FIFO-0.9000-0.9000 cache size     1522, 42619248 req, miss ratio 0.1947, byte miss ratio 0.1947
cdn1_colo28.ns189 S3FIFO-0.9000-0.9000 cache size     5074, 42619248 req, miss ratio 0.0769, byte miss ratio 0.0769
cdn1_colo28.ns189 S3FIFO-0.9000-0.9000 cache size    10148, 42619248 req, miss ratio 0.0309, byte miss ratio 0.0309
cdn1_colo28.ns189 S3FIFO-0.9000-0.9000 cache size    20296, 42619248 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_colo28.ns189 S3FIFO-0.9000-0.9000 cache size    40593, 42619248 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns189 S3FIFO-0.5500-1.9000 cache size       50, 42619248 req, miss ratio 0.5864, byte miss ratio 0.5864
cdn1_colo28.ns189 S3FIFO-0.5500-1.9000 cache size      152, 42619248 req, miss ratio 0.3695, byte miss ratio 0.3695
cdn1_colo28.ns189 S3FIFO-0.5500-1.9000 cache size      507, 42619248 req, miss ratio 0.2717, byte miss ratio 0.2717
cdn1_colo28.ns189 S3FIFO-0.5500-1.9000 cache size     1522, 42619248 req, miss ratio 0.1705, byte miss ratio 0.1705
cdn1_colo28.ns189 S3FIFO-0.5500-1.9000 cache size     5074, 42619248 req, miss ratio 0.0635, byte miss ratio 0.0635
cdn1_colo28.ns189 S3FIFO-0.5500-1.9000 cache size    10148, 42619248 req, miss ratio 0.0244, byte miss ratio 0.0244
cdn1_colo28.ns189 S3FIFO-0.5500-1.9000 cache size    20296, 42619248 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_colo28.ns189 S3FIFO-0.5500-1.9000 cache size    40593, 42619248 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns189 S3FIFO-0.9900-1.9000 cache size       50, 42619248 req, miss ratio 0.6500, byte miss ratio 0.6500
cdn1_colo28.ns189 S3FIFO-0.9900-1.9000 cache size      152, 42619248 req, miss ratio 0.4609, byte miss ratio 0.4609
cdn1_colo28.ns189 S3FIFO-0.9900-1.9000 cache size      507, 42619248 req, miss ratio 0.3197, byte miss ratio 0.3197
cdn1_colo28.ns189 S3FIFO-0.9900-1.9000 cache size     1522, 42619248 req, miss ratio 0.1983, byte miss ratio 0.1983
cdn1_colo28.ns189 S3FIFO-0.9900-1.9000 cache size     5074, 42619248 req, miss ratio 0.0775, byte miss ratio 0.0775
cdn1_colo28.ns189 S3FIFO-0.9900-1.9000 cache size    10148, 42619248 req, miss ratio 0.0323, byte miss ratio 0.0323
cdn1_colo28.ns189 S3FIFO-0.9900-1.9000 cache size    20296, 42619248 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_colo28.ns189 S3FIFO-0.9900-1.9000 cache size    40593, 42619248 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns189 S3FIFO-0.8000-0.9000 cache size       50, 42619248 req, miss ratio 0.6449, byte miss ratio 0.6449
cdn1_colo28.ns189 S3FIFO-0.8000-0.9000 cache size      152, 42619248 req, miss ratio 0.4159, byte miss ratio 0.4159
cdn1_colo28.ns189 S3FIFO-0.8000-0.9000 cache size      507, 42619248 req, miss ratio 0.2922, byte miss ratio 0.2922
cdn1_colo28.ns189 S3FIFO-0.8000-0.9000 cache size     1522, 42619248 req, miss ratio 0.1869, byte miss ratio 0.1869
cdn1_colo28.ns189 S3FIFO-0.8000-0.9000 cache size     5074, 42619248 req, miss ratio 0.0731, byte miss ratio 0.0731
cdn1_colo28.ns189 S3FIFO-0.8000-0.9000 cache size    10148, 42619248 req, miss ratio 0.0290, byte miss ratio 0.0290
cdn1_colo28.ns189 S3FIFO-0.8000-0.9000 cache size    20296, 42619248 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_colo28.ns189 S3FIFO-0.8000-0.9000 cache size    40593, 42619248 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns189 S3FIFO-0.6500-1.9000 cache size       50, 42619248 req, miss ratio 0.6156, byte miss ratio 0.6156
cdn1_colo28.ns189 S3FIFO-0.6500-1.9000 cache size      152, 42619248 req, miss ratio 0.3810, byte miss ratio 0.3810
cdn1_colo28.ns189 S3FIFO-0.6500-1.9000 cache size      507, 42619248 req, miss ratio 0.2804, byte miss ratio 0.2804
cdn1_colo28.ns189 S3FIFO-0.6500-1.9000 cache size     1522, 42619248 req, miss ratio 0.1763, byte miss ratio 0.1763
cdn1_colo28.ns189 S3FIFO-0.6500-1.9000 cache size     5074, 42619248 req, miss ratio 0.0664, byte miss ratio 0.0664
cdn1_colo28.ns189 S3FIFO-0.6500-1.9000 cache size    10148, 42619248 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_colo28.ns189 S3FIFO-0.6500-1.9000 cache size    20296, 42619248 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_colo28.ns189 S3FIFO-0.6500-1.9000 cache size    40593, 42619248 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns189 S3FIFO-0.6000-0.9000 cache size       50, 42619248 req, miss ratio 0.5960, byte miss ratio 0.5960
cdn1_colo28.ns189 S3FIFO-0.6000-0.9000 cache size      152, 42619248 req, miss ratio 0.3712, byte miss ratio 0.3712
cdn1_colo28.ns189 S3FIFO-0.6000-0.9000 cache size      507, 42619248 req, miss ratio 0.2719, byte miss ratio 0.2719
cdn1_colo28.ns189 S3FIFO-0.6000-0.9000 cache size     1522, 42619248 req, miss ratio 0.1723, byte miss ratio 0.1723
cdn1_colo28.ns189 S3FIFO-0.6000-0.9000 cache size     5074, 42619248 req, miss ratio 0.0660, byte miss ratio 0.0660
cdn1_colo28.ns189 S3FIFO-0.6000-0.9000 cache size    10148, 42619248 req, miss ratio 0.0254, byte miss ratio 0.0254
cdn1_colo28.ns189 S3FIFO-0.6000-0.9000 cache size    20296, 42619248 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_colo28.ns189 S3FIFO-0.6000-0.9000 cache size    40593, 42619248 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns189 S3FIFO-0.2000-0.9000 cache size       50, 42619248 req, miss ratio 0.4412, byte miss ratio 0.4412
cdn1_colo28.ns189 S3FIFO-0.2000-0.9000 cache size      152, 42619248 req, miss ratio 0.3374, byte miss ratio 0.3374
cdn1_colo28.ns189 S3FIFO-0.2000-0.9000 cache size      507, 42619248 req, miss ratio 0.2400, byte miss ratio 0.2400
cdn1_colo28.ns189 S3FIFO-0.2000-0.9000 cache size     1522, 42619248 req, miss ratio 0.1467, byte miss ratio 0.1467
cdn1_colo28.ns189 S3FIFO-0.2000-0.9000 cache size     5074, 42619248 req, miss ratio 0.0534, byte miss ratio 0.0534
cdn1_colo28.ns189 S3FIFO-0.2000-0.9000 cache size    10148, 42619248 req, miss ratio 0.0199, byte miss ratio 0.0199
cdn1_colo28.ns189 S3FIFO-0.2000-0.9000 cache size    20296, 42619248 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_colo28.ns189 S3FIFO-0.2000-0.9000 cache size    40593, 42619248 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns189 S3FIFO-0.5000-0.9000 cache size       50, 42619248 req, miss ratio 0.5624, byte miss ratio 0.5624
cdn1_colo28.ns189 S3FIFO-0.5000-0.9000 cache size      152, 42619248 req, miss ratio 0.3608, byte miss ratio 0.3608
cdn1_colo28.ns189 S3FIFO-0.5000-0.9000 cache size      507, 42619248 req, miss ratio 0.2628, byte miss ratio 0.2628
cdn1_colo28.ns189 S3FIFO-0.5000-0.9000 cache size     1522, 42619248 req, miss ratio 0.1654, byte miss ratio 0.1654
cdn1_colo28.ns189 S3FIFO-0.5000-0.9000 cache size     5074, 42619248 req, miss ratio 0.0628, byte miss ratio 0.0628
cdn1_colo28.ns189 S3FIFO-0.5000-0.9000 cache size    10148, 42619248 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_colo28.ns189 S3FIFO-0.5000-0.9000 cache size    20296, 42619248 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns189 S3FIFO-0.5000-0.9000 cache size    40593, 42619248 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns189 S3FIFO-0.9500-1.9000 cache size       50, 42619248 req, miss ratio 0.6509, byte miss ratio 0.6509
cdn1_colo28.ns189 S3FIFO-0.9500-1.9000 cache size      152, 42619248 req, miss ratio 0.4564, byte miss ratio 0.4564
cdn1_colo28.ns189 S3FIFO-0.9500-1.9000 cache size      507, 42619248 req, miss ratio 0.3140, byte miss ratio 0.3140
cdn1_colo28.ns189 S3FIFO-0.9500-1.9000 cache size     1522, 42619248 req, miss ratio 0.1945, byte miss ratio 0.1945
cdn1_colo28.ns189 S3FIFO-0.9500-1.9000 cache size     5074, 42619248 req, miss ratio 0.0762, byte miss ratio 0.0762
