tencentBlock.ns2703 S3FIFO-0.0500-1.9000 cache size       60, 2220738 req, miss ratio 0.2176, byte miss ratio 0.2176
tencentBlock.ns2703 S3FIFO-0.0500-1.9000 cache size      181, 2220738 req, miss ratio 0.1541, byte miss ratio 0.1541
tencentBlock.ns2703 S3FIFO-0.0500-1.9000 cache size      606, 2220738 req, miss ratio 0.1325, byte miss ratio 0.1325
tencentBlock.ns2703 S3FIFO-0.0500-1.9000 cache size     1819, 2220738 req, miss ratio 0.1185, byte miss ratio 0.1185
tencentBlock.ns2703 S3FIFO-0.0500-1.9000 cache size     6063, 2220738 req, miss ratio 0.1156, byte miss ratio 0.1156
tencentBlock.ns2703 S3FIFO-0.0500-1.9000 cache size    12127, 2220738 req, miss ratio 0.0878, byte miss ratio 0.0878
tencentBlock.ns2703 S3FIFO-0.0500-1.9000 cache size    24254, 2220738 req, miss ratio 0.0410, byte miss ratio 0.0410
tencentBlock.ns2703 S3FIFO-0.0500-1.9000 cache size    48509, 2220738 req, miss ratio 0.0277, byte miss ratio 0.0277
tencentBlock.ns2703 S3FIFO-0.0010-0.9000 cache size       60, 2220738 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns2703 S3FIFO-0.0010-0.9000 cache size      181, 2220738 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns2703 S3FIFO-0.0010-0.9000 cache size      606, 2220738 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns2703 S3FIFO-0.0010-0.9000 cache size     1819, 2220738 req, miss ratio 0.1381, byte miss ratio 0.1381
tencentBlock.ns2703 S3FIFO-0.0010-0.9000 cache size     6063, 2220738 req, miss ratio 0.1128, byte miss ratio 0.1128
tencentBlock.ns2703 S3FIFO-0.0010-0.9000 cache size    12127, 2220738 req, miss ratio 0.0874, byte miss ratio 0.0874
tencentBlock.ns2703 S3FIFO-0.0010-0.9000 cache size    24254, 2220738 req, miss ratio 0.0401, byte miss ratio 0.0401
tencentBlock.ns2703 S3FIFO-0.0010-0.9000 cache size    48509, 2220738 req, miss ratio 0.0277, byte miss ratio 0.0277
tencentBlock.ns2703 S3FIFO-0.7500-1.9000 cache size       60, 2220738 req, miss ratio 0.2787, byte miss ratio 0.2787
tencentBlock.ns2703 S3FIFO-0.7500-1.9000 cache size      181, 2220738 req, miss ratio 0.1820, byte miss ratio 0.1820
tencentBlock.ns2703 S3FIFO-0.7500-1.9000 cache size      606, 2220738 req, miss ratio 0.1388, byte miss ratio 0.1388
tencentBlock.ns2703 S3FIFO-0.7500-1.9000 cache size     1819, 2220738 req, miss ratio 0.1289, byte miss ratio 0.1289
tencentBlock.ns2703 S3FIFO-0.7500-1.9000 cache size     6063, 2220738 req, miss ratio 0.1199, byte miss ratio 0.1199
tencentBlock.ns2703 S3FIFO-0.7500-1.9000 cache size    12127, 2220738 req, miss ratio 0.0926, byte miss ratio 0.0926
tencentBlock.ns2703 S3FIFO-0.7500-1.9000 cache size    24254, 2220738 req, miss ratio 0.0544, byte miss ratio 0.0544
tencentBlock.ns2703 S3FIFO-0.7500-1.9000 cache size    48509, 2220738 req, miss ratio 0.0333, byte miss ratio 0.0333
tencentBlock.ns2703 S3FIFO-0.8000-0.9000 cache size       60, 2220738 req, miss ratio 0.2879, byte miss ratio 0.2879
tencentBlock.ns2703 S3FIFO-0.8000-0.9000 cache size      181, 2220738 req, miss ratio 0.1850, byte miss ratio 0.1850
tencentBlock.ns2703 S3FIFO-0.8000-0.9000 cache size      606, 2220738 req, miss ratio 0.1401, byte miss ratio 0.1401
tencentBlock.ns2703 S3FIFO-0.8000-0.9000 cache size     1819, 2220738 req, miss ratio 0.1297, byte miss ratio 0.1297
tencentBlock.ns2703 S3FIFO-0.8000-0.9000 cache size     6063, 2220738 req, miss ratio 0.1180, byte miss ratio 0.1180
