cdn1_colo28.ns1616 S3FIFO-0.6500-1.9000 cache size       78, 1743598 req, miss ratio 0.3424, byte miss ratio 0.3424
cdn1_colo28.ns1616 S3FIFO-0.6500-1.9000 cache size      234, 1743598 req, miss ratio 0.2877, byte miss ratio 0.2877
cdn1_colo28.ns1616 S3FIFO-0.6500-1.9000 cache size      781, 1743598 req, miss ratio 0.2217, byte miss ratio 0.2217
cdn1_colo28.ns1616 S3FIFO-0.6500-1.9000 cache size     2343, 1743598 req, miss ratio 0.1616, byte miss ratio 0.1616
cdn1_colo28.ns1616 S3FIFO-0.6500-1.9000 cache size     7813, 1743598 req, miss ratio 0.1053, byte miss ratio 0.1053
cdn1_colo28.ns1616 S3FIFO-0.6500-1.9000 cache size    15626, 1743598 req, miss ratio 0.0809, byte miss ratio 0.0809
cdn1_colo28.ns1616 S3FIFO-0.6500-1.9000 cache size    31253, 1743598 req, miss ratio 0.0589, byte miss ratio 0.0589
cdn1_colo28.ns1616 S3FIFO-0.6500-1.9000 cache size    62506, 1743598 req, miss ratio 0.0474, byte miss ratio 0.0474
cdn1_colo28.ns1616 S3FIFO-0.6000-0.9000 cache size       78, 1743598 req, miss ratio 0.3407, byte miss ratio 0.3407
cdn1_colo28.ns1616 S3FIFO-0.6000-0.9000 cache size      234, 1743598 req, miss ratio 0.2855, byte miss ratio 0.2855
cdn1_colo28.ns1616 S3FIFO-0.6000-0.9000 cache size      781, 1743598 req, miss ratio 0.2196, byte miss ratio 0.2196
cdn1_colo28.ns1616 S3FIFO-0.6000-0.9000 cache size     2343, 1743598 req, miss ratio 0.1597, byte miss ratio 0.1597
cdn1_colo28.ns1616 S3FIFO-0.6000-0.9000 cache size     7813, 1743598 req, miss ratio 0.1040, byte miss ratio 0.1040
cdn1_colo28.ns1616 S3FIFO-0.6000-0.9000 cache size    15626, 1743598 req, miss ratio 0.0798, byte miss ratio 0.0798
cdn1_colo28.ns1616 S3FIFO-0.6000-0.9000 cache size    31253, 1743598 req, miss ratio 0.0583, byte miss ratio 0.0583
cdn1_colo28.ns1616 S3FIFO-0.6000-0.9000 cache size    62506, 1743598 req, miss ratio 0.0474, byte miss ratio 0.0474
cdn1_colo28.ns1616 S3FIFO-0.8000-1.9000 cache size       78, 1743598 req, miss ratio 0.3472, byte miss ratio 0.3472
cdn1_colo28.ns1616 S3FIFO-0.8000-1.9000 cache size      234, 1743598 req, miss ratio 0.2941, byte miss ratio 0.2941
cdn1_colo28.ns1616 S3FIFO-0.8000-1.9000 cache size      781, 1743598 req, miss ratio 0.2282, byte miss ratio 0.2282
cdn1_colo28.ns1616 S3FIFO-0.8000-1.9000 cache size     2343, 1743598 req, miss ratio 0.1675, byte miss ratio 0.1675
cdn1_colo28.ns1616 S3FIFO-0.8000-1.9000 cache size     7813, 1743598 req, miss ratio 0.1098, byte miss ratio 0.1098
cdn1_colo28.ns1616 S3FIFO-0.8000-1.9000 cache size    15626, 1743598 req, miss ratio 0.0844, byte miss ratio 0.0844
