cdn1_allcolo.ns225 S3FIFO-0.3500-1.9000 cache size      449, 18445051 req, miss ratio 0.8901, byte miss ratio 0.8901
cdn1_allcolo.ns225 S3FIFO-0.3500-1.9000 cache size     1347, 18445051 req, miss ratio 0.8222, byte miss ratio 0.8222
cdn1_allcolo.ns225 S3FIFO-0.3500-1.9000 cache size     4492, 18445051 req, miss ratio 0.7072, byte miss ratio 0.7072
cdn1_allcolo.ns225 S3FIFO-0.3500-1.9000 cache size    13476, 18445051 req, miss ratio 0.5512, byte miss ratio 0.5512
cdn1_allcolo.ns225 S3FIFO-0.3500-1.9000 cache size    44922, 18445051 req, miss ratio 0.3065, byte miss ratio 0.3065
cdn1_allcolo.ns225 S3FIFO-0.3500-1.9000 cache size    89845, 18445051 req, miss ratio 0.1557, byte miss ratio 0.1557
cdn1_allcolo.ns225 S3FIFO-0.3500-1.9000 cache size   179690, 18445051 req, miss ratio 0.0531, byte miss ratio 0.0531
cdn1_allcolo.ns225 S3FIFO-0.3500-1.9000 cache size   359380, 18445051 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_allcolo.ns225 S3FIFO-0.3500-0.9000 cache size      449, 18445051 req, miss ratio 0.8861, byte miss ratio 0.8861
cdn1_allcolo.ns225 S3FIFO-0.3500-0.9000 cache size     1347, 18445051 req, miss ratio 0.8156, byte miss ratio 0.8156
cdn1_allcolo.ns225 S3FIFO-0.3500-0.9000 cache size     4492, 18445051 req, miss ratio 0.6970, byte miss ratio 0.6970
cdn1_allcolo.ns225 S3FIFO-0.3500-0.9000 cache size    13476, 18445051 req, miss ratio 0.5392, byte miss ratio 0.5392
cdn1_allcolo.ns225 S3FIFO-0.3500-0.9000 cache size    44922, 18445051 req, miss ratio 0.3032, byte miss ratio 0.3032
cdn1_allcolo.ns225 S3FIFO-0.3500-0.9000 cache size    89845, 18445051 req, miss ratio 0.1558, byte miss ratio 0.1558
cdn1_allcolo.ns225 S3FIFO-0.3500-0.9000 cache size   179690, 18445051 req, miss ratio 0.0531, byte miss ratio 0.0531
cdn1_allcolo.ns225 S3FIFO-0.3500-0.9000 cache size   359380, 18445051 req, miss ratio 0.0252, byte miss ratio 0.0252
cdn1_allcolo.ns225 S3FIFO-0.0250-0.9000 cache size      449, 18445051 req, miss ratio 0.8688, byte miss ratio 0.8688
cdn1_allcolo.ns225 S3FIFO-0.0250-0.9000 cache size     1347, 18445051 req, miss ratio 0.7915, byte miss ratio 0.7915
cdn1_allcolo.ns225 S3FIFO-0.0250-0.9000 cache size     4492, 18445051 req, miss ratio 0.6679, byte miss ratio 0.6679
cdn1_allcolo.ns225 S3FIFO-0.0250-0.9000 cache size    13476, 18445051 req, miss ratio 0.5084, byte miss ratio 0.5084
cdn1_allcolo.ns225 S3FIFO-0.0250-0.9000 cache size    44922, 18445051 req, miss ratio 0.2766, byte miss ratio 0.2766
cdn1_allcolo.ns225 S3FIFO-0.0250-0.9000 cache size    89845, 18445051 req, miss ratio 0.1361, byte miss ratio 0.1361
cdn1_allcolo.ns225 S3FIFO-0.0250-0.9000 cache size   179690, 18445051 req, miss ratio 0.0424, byte miss ratio 0.0424
cdn1_allcolo.ns225 S3FIFO-0.0250-0.9000 cache size   359380, 18445051 req, miss ratio 0.0251, byte miss ratio 0.0251
cdn1_allcolo.ns225 S3FIFO-0.6500-1.9000 cache size      449, 18445051 req, miss ratio 0.9123, byte miss ratio 0.9123
cdn1_allcolo.ns225 S3FIFO-0.6500-1.9000 cache size     1347, 18445051 req, miss ratio 0.8532, byte miss ratio 0.8532
cdn1_allcolo.ns225 S3FIFO-0.6500-1.9000 cache size     4492, 18445051 req, miss ratio 0.7461, byte miss ratio 0.7461
cdn1_allcolo.ns225 S3FIFO-0.6500-1.9000 cache size    13476, 18445051 req, miss ratio 0.5896, byte miss ratio 0.5896
