tencentBlock.ns15735 S3FIFO-0.7500-0.9000 cache size      246, 1890801 req, miss ratio 0.5323, byte miss ratio 0.5323
tencentBlock.ns15735 S3FIFO-0.7500-0.9000 cache size      738, 1890801 req, miss ratio 0.4612, byte miss ratio 0.4612
tencentBlock.ns15735 S3FIFO-0.7500-0.9000 cache size     2462, 1890801 req, miss ratio 0.4196, byte miss ratio 0.4196
tencentBlock.ns15735 S3FIFO-0.7500-0.9000 cache size     7387, 1890801 req, miss ratio 0.3704, byte miss ratio 0.3704
tencentBlock.ns15735 S3FIFO-0.7500-0.9000 cache size    24626, 1890801 req, miss ratio 0.3496, byte miss ratio 0.3496
tencentBlock.ns15735 S3FIFO-0.7500-0.9000 cache size    49252, 1890801 req, miss ratio 0.2970, byte miss ratio 0.2970
tencentBlock.ns15735 S3FIFO-0.7500-0.9000 cache size    98504, 1890801 req, miss ratio 0.1988, byte miss ratio 0.1988
tencentBlock.ns15735 S3FIFO-0.7500-0.9000 cache size   197008, 1890801 req, miss ratio 0.1396, byte miss ratio 0.1396
tencentBlock.ns15735 S3FIFO-0.4500-0.9000 cache size      246, 1890801 req, miss ratio 0.4771, byte miss ratio 0.4771
tencentBlock.ns15735 S3FIFO-0.4500-0.9000 cache size      738, 1890801 req, miss ratio 0.4540, byte miss ratio 0.4540
tencentBlock.ns15735 S3FIFO-0.4500-0.9000 cache size     2462, 1890801 req, miss ratio 0.3818, byte miss ratio 0.3818
tencentBlock.ns15735 S3FIFO-0.4500-0.9000 cache size     7387, 1890801 req, miss ratio 0.3695, byte miss ratio 0.3695
tencentBlock.ns15735 S3FIFO-0.4500-0.9000 cache size    24626, 1890801 req, miss ratio 0.3377, byte miss ratio 0.3377
tencentBlock.ns15735 S3FIFO-0.4500-0.9000 cache size    49252, 1890801 req, miss ratio 0.2889, byte miss ratio 0.2889
tencentBlock.ns15735 S3FIFO-0.4500-0.9000 cache size    98504, 1890801 req, miss ratio 0.1783, byte miss ratio 0.1783
tencentBlock.ns15735 S3FIFO-0.4500-0.9000 cache size   197008, 1890801 req, miss ratio 0.1326, byte miss ratio 0.1326
