cdn1_allcolo.ns1883 S3FIFO-0.3500-0.9000 cache size       69, 2379764 req, miss ratio 0.4186, byte miss ratio 0.4186
cdn1_allcolo.ns1883 S3FIFO-0.3500-0.9000 cache size      209, 2379764 req, miss ratio 0.3192, byte miss ratio 0.3192
cdn1_allcolo.ns1883 S3FIFO-0.3500-0.9000 cache size      697, 2379764 req, miss ratio 0.2316, byte miss ratio 0.2316
cdn1_allcolo.ns1883 S3FIFO-0.3500-0.9000 cache size     2092, 2379764 req, miss ratio 0.1504, byte miss ratio 0.1504
cdn1_allcolo.ns1883 S3FIFO-0.3500-0.9000 cache size     6974, 2379764 req, miss ratio 0.0807, byte miss ratio 0.0807
cdn1_allcolo.ns1883 S3FIFO-0.3500-0.9000 cache size    13949, 2379764 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_allcolo.ns1883 S3FIFO-0.3500-0.9000 cache size    27898, 2379764 req, miss ratio 0.0371, byte miss ratio 0.0371
cdn1_allcolo.ns1883 S3FIFO-0.3500-0.9000 cache size    55796, 2379764 req, miss ratio 0.0298, byte miss ratio 0.0298
cdn1_allcolo.ns1883 S3FIFO-0.4500-0.9000 cache size       69, 2379764 req, miss ratio 0.4252, byte miss ratio 0.4252
cdn1_allcolo.ns1883 S3FIFO-0.4500-0.9000 cache size      209, 2379764 req, miss ratio 0.3247, byte miss ratio 0.3247
cdn1_allcolo.ns1883 S3FIFO-0.4500-0.9000 cache size      697, 2379764 req, miss ratio 0.2360, byte miss ratio 0.2360
cdn1_allcolo.ns1883 S3FIFO-0.4500-0.9000 cache size     2092, 2379764 req, miss ratio 0.1537, byte miss ratio 0.1537
cdn1_allcolo.ns1883 S3FIFO-0.4500-0.9000 cache size     6974, 2379764 req, miss ratio 0.0833, byte miss ratio 0.0833
cdn1_allcolo.ns1883 S3FIFO-0.4500-0.9000 cache size    13949, 2379764 req, miss ratio 0.0559, byte miss ratio 0.0559
cdn1_allcolo.ns1883 S3FIFO-0.4500-0.9000 cache size    27898, 2379764 req, miss ratio 0.0379, byte miss ratio 0.0379
cdn1_allcolo.ns1883 S3FIFO-0.4500-0.9000 cache size    55796, 2379764 req, miss ratio 0.0301, byte miss ratio 0.0301
cdn1_allcolo.ns1883 S3FIFO-0.0100-1.9000 cache size       69, 2379764 req, miss ratio 1.0000, byte miss ratio 1.0000
