io_traces.ns425 S3FIFO-0.6500-0.9000 cache size      124, 1200000 req, miss ratio 0.6506, byte miss ratio 0.6506
io_traces.ns425 S3FIFO-0.6500-0.9000 cache size      372, 1200000 req, miss ratio 0.5837, byte miss ratio 0.5837
io_traces.ns425 S3FIFO-0.6500-0.9000 cache size     1242, 1200000 req, miss ratio 0.5650, byte miss ratio 0.5650
io_traces.ns425 S3FIFO-0.6500-0.9000 cache size     3728, 1200000 req, miss ratio 0.5395, byte miss ratio 0.5395
io_traces.ns425 S3FIFO-0.6500-0.9000 cache size    12429, 1200000 req, miss ratio 0.5322, byte miss ratio 0.5322
io_traces.ns425 S3FIFO-0.6500-0.9000 cache size    24859, 1200000 req, miss ratio 0.3882, byte miss ratio 0.3882
io_traces.ns425 S3FIFO-0.6500-0.9000 cache size    49719, 1200000 req, miss ratio 0.1641, byte miss ratio 0.1641
io_traces.ns425 S3FIFO-0.6500-0.9000 cache size    99439, 1200000 req, miss ratio 0.1067, byte miss ratio 0.1067
io_traces.ns425 S3FIFO-0.5000-1.9000 cache size      124, 1200000 req, miss ratio 0.6120, byte miss ratio 0.6120
io_traces.ns425 S3FIFO-0.5000-1.9000 cache size      372, 1200000 req, miss ratio 0.5767, byte miss ratio 0.5767
io_traces.ns425 S3FIFO-0.5000-1.9000 cache size     1242, 1200000 req, miss ratio 0.5609, byte miss ratio 0.5609
io_traces.ns425 S3FIFO-0.5000-1.9000 cache size     3728, 1200000 req, miss ratio 0.5304, byte miss ratio 0.5304
io_traces.ns425 S3FIFO-0.5000-1.9000 cache size    12429, 1200000 req, miss ratio 0.5312, byte miss ratio 0.5312
io_traces.ns425 S3FIFO-0.5000-1.9000 cache size    24859, 1200000 req, miss ratio 0.3437, byte miss ratio 0.3437
io_traces.ns425 S3FIFO-0.5000-1.9000 cache size    49719, 1200000 req, miss ratio 0.1484, byte miss ratio 0.1484
io_traces.ns425 S3FIFO-0.5000-1.9000 cache size    99439, 1200000 req, miss ratio 0.1036, byte miss ratio 0.1036
io_traces.ns425 S3FIFO-0.9000-1.9000 cache size      124, 1200000 req, miss ratio 0.7492, byte miss ratio 0.7492
io_traces.ns425 S3FIFO-0.9000-1.9000 cache size      372, 1200000 req, miss ratio 0.6251, byte miss ratio 0.6251
io_traces.ns425 S3FIFO-0.9000-1.9000 cache size     1242, 1200000 req, miss ratio 0.5756, byte miss ratio 0.5756
io_traces.ns425 S3FIFO-0.9000-1.9000 cache size     3728, 1200000 req, miss ratio 0.5586, byte miss ratio 0.5586
io_traces.ns425 S3FIFO-0.9000-1.9000 cache size    12429, 1200000 req, miss ratio 0.4570, byte miss ratio 0.4570
io_traces.ns425 S3FIFO-0.9000-1.9000 cache size    24859, 1200000 req, miss ratio 0.3671, byte miss ratio 0.3671
io_traces.ns425 S3FIFO-0.9000-1.9000 cache size    49719, 1200000 req, miss ratio 0.1854, byte miss ratio 0.1854
io_traces.ns425 S3FIFO-0.9000-1.9000 cache size    99439, 1200000 req, miss ratio 0.1237, byte miss ratio 0.1237
io_traces.ns425 S3FIFO-0.1000-1.9000 cache size      124, 1200000 req, miss ratio 0.6009, byte miss ratio 0.6009
io_traces.ns425 S3FIFO-0.1000-1.9000 cache size      372, 1200000 req, miss ratio 0.5785, byte miss ratio 0.5785
io_traces.ns425 S3FIFO-0.1000-1.9000 cache size     1242, 1200000 req, miss ratio 0.5542, byte miss ratio 0.5542
io_traces.ns425 S3FIFO-0.1000-1.9000 cache size     3728, 1200000 req, miss ratio 0.5268, byte miss ratio 0.5268
io_traces.ns425 S3FIFO-0.1000-1.9000 cache size    12429, 1200000 req, miss ratio 0.4290, byte miss ratio 0.4290
io_traces.ns425 S3FIFO-0.1000-1.9000 cache size    24859, 1200000 req, miss ratio 0.3185, byte miss ratio 0.3185
io_traces.ns425 S3FIFO-0.1000-1.9000 cache size    49719, 1200000 req, miss ratio 0.1139, byte miss ratio 0.1139
io_traces.ns425 S3FIFO-0.1000-1.9000 cache size    99439, 1200000 req, miss ratio 0.1036, byte miss ratio 0.1036
io_traces.ns425 S3FIFO-0.8000-1.9000 cache size      124, 1200000 req, miss ratio 0.7243, byte miss ratio 0.7243
io_traces.ns425 S3FIFO-0.8000-1.9000 cache size      372, 1200000 req, miss ratio 0.5946, byte miss ratio 0.5946
io_traces.ns425 S3FIFO-0.8000-1.9000 cache size     1242, 1200000 req, miss ratio 0.5682, byte miss ratio 0.5682
