tencentBlock.ns6567 S3FIFO-0.9900-0.9000 cache size       70, 2088910 req, miss ratio 0.6145, byte miss ratio 0.6145
tencentBlock.ns6567 S3FIFO-0.9900-0.9000 cache size      212, 2088910 req, miss ratio 0.4411, byte miss ratio 0.4411
tencentBlock.ns6567 S3FIFO-0.9900-0.9000 cache size      708, 2088910 req, miss ratio 0.2567, byte miss ratio 0.2567
tencentBlock.ns6567 S3FIFO-0.9900-0.9000 cache size     2125, 2088910 req, miss ratio 0.2113, byte miss ratio 0.2113
tencentBlock.ns6567 S3FIFO-0.9900-0.9000 cache size     7084, 2088910 req, miss ratio 0.1931, byte miss ratio 0.1931
tencentBlock.ns6567 S3FIFO-0.9900-0.9000 cache size    14168, 2088910 req, miss ratio 0.1872, byte miss ratio 0.1872
tencentBlock.ns6567 S3FIFO-0.9900-0.9000 cache size    28337, 2088910 req, miss ratio 0.1327, byte miss ratio 0.1327
tencentBlock.ns6567 S3FIFO-0.9900-0.9000 cache size    56675, 2088910 req, miss ratio 0.0608, byte miss ratio 0.0608
tencentBlock.ns6567 S3FIFO-0.0050-0.9000 cache size       70, 2088910 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6567 S3FIFO-0.0050-0.9000 cache size      212, 2088910 req, miss ratio 0.3306, byte miss ratio 0.3306
tencentBlock.ns6567 S3FIFO-0.0050-0.9000 cache size      708, 2088910 req, miss ratio 0.2181, byte miss ratio 0.2181
tencentBlock.ns6567 S3FIFO-0.0050-0.9000 cache size     2125, 2088910 req, miss ratio 0.1951, byte miss ratio 0.1951
tencentBlock.ns6567 S3FIFO-0.0050-0.9000 cache size     7084, 2088910 req, miss ratio 0.1725, byte miss ratio 0.1725
tencentBlock.ns6567 S3FIFO-0.0050-0.9000 cache size    14168, 2088910 req, miss ratio 0.1614, byte miss ratio 0.1614
tencentBlock.ns6567 S3FIFO-0.0050-0.9000 cache size    28337, 2088910 req, miss ratio 0.1275, byte miss ratio 0.1275
tencentBlock.ns6567 S3FIFO-0.0050-0.9000 cache size    56675, 2088910 req, miss ratio 0.0455, byte miss ratio 0.0455
tencentBlock.ns6567 S3FIFO-0.4000-0.9000 cache size       70, 2088910 req, miss ratio 0.4704, byte miss ratio 0.4704
tencentBlock.ns6567 S3FIFO-0.4000-0.9000 cache size      212, 2088910 req, miss ratio 0.3795, byte miss ratio 0.3795
tencentBlock.ns6567 S3FIFO-0.4000-0.9000 cache size      708, 2088910 req, miss ratio 0.2120, byte miss ratio 0.2120
tencentBlock.ns6567 S3FIFO-0.4000-0.9000 cache size     2125, 2088910 req, miss ratio 0.1880, byte miss ratio 0.1880
tencentBlock.ns6567 S3FIFO-0.4000-0.9000 cache size     7084, 2088910 req, miss ratio 0.1805, byte miss ratio 0.1805
tencentBlock.ns6567 S3FIFO-0.4000-0.9000 cache size    14168, 2088910 req, miss ratio 0.1653, byte miss ratio 0.1653
tencentBlock.ns6567 S3FIFO-0.4000-0.9000 cache size    28337, 2088910 req, miss ratio 0.1570, byte miss ratio 0.1570
tencentBlock.ns6567 S3FIFO-0.4000-0.9000 cache size    56675, 2088910 req, miss ratio 0.0533, byte miss ratio 0.0533
tencentBlock.ns6567 S3FIFO-0.2000-0.9000 cache size       70, 2088910 req, miss ratio 0.4674, byte miss ratio 0.4674
tencentBlock.ns6567 S3FIFO-0.2000-0.9000 cache size      212, 2088910 req, miss ratio 0.3447, byte miss ratio 0.3447
tencentBlock.ns6567 S3FIFO-0.2000-0.9000 cache size      708, 2088910 req, miss ratio 0.2080, byte miss ratio 0.2080
tencentBlock.ns6567 S3FIFO-0.2000-0.9000 cache size     2125, 2088910 req, miss ratio 0.1873, byte miss ratio 0.1873
tencentBlock.ns6567 S3FIFO-0.2000-0.9000 cache size     7084, 2088910 req, miss ratio 0.1738, byte miss ratio 0.1738
tencentBlock.ns6567 S3FIFO-0.2000-0.9000 cache size    14168, 2088910 req, miss ratio 0.1615, byte miss ratio 0.1615
tencentBlock.ns6567 S3FIFO-0.2000-0.9000 cache size    28337, 2088910 req, miss ratio 0.1486, byte miss ratio 0.1486
tencentBlock.ns6567 S3FIFO-0.2000-0.9000 cache size    56675, 2088910 req, miss ratio 0.0509, byte miss ratio 0.0509
tencentBlock.ns6567 S3FIFO-0.6500-1.9000 cache size       70, 2088910 req, miss ratio 0.5630, byte miss ratio 0.5630
tencentBlock.ns6567 S3FIFO-0.6500-1.9000 cache size      212, 2088910 req, miss ratio 0.4097, byte miss ratio 0.4097
tencentBlock.ns6567 S3FIFO-0.6500-1.9000 cache size      708, 2088910 req, miss ratio 0.2222, byte miss ratio 0.2222
tencentBlock.ns6567 S3FIFO-0.6500-1.9000 cache size     2125, 2088910 req, miss ratio 0.1910, byte miss ratio 0.1910
tencentBlock.ns6567 S3FIFO-0.6500-1.9000 cache size     7084, 2088910 req, miss ratio 0.1825, byte miss ratio 0.1825
tencentBlock.ns6567 S3FIFO-0.6500-1.9000 cache size    14168, 2088910 req, miss ratio 0.1816, byte miss ratio 0.1816
tencentBlock.ns6567 S3FIFO-0.6500-1.9000 cache size    28337, 2088910 req, miss ratio 0.1497, byte miss ratio 0.1497
tencentBlock.ns6567 S3FIFO-0.6500-1.9000 cache size    56675, 2088910 req, miss ratio 0.0583, byte miss ratio 0.0583
tencentBlock.ns6567 S3FIFO-0.2500-0.9000 cache size       70, 2088910 req, miss ratio 0.4648, byte miss ratio 0.4648
tencentBlock.ns6567 S3FIFO-0.2500-0.9000 cache size      212, 2088910 req, miss ratio 0.3536, byte miss ratio 0.3536
tencentBlock.ns6567 S3FIFO-0.2500-0.9000 cache size      708, 2088910 req, miss ratio 0.2094, byte miss ratio 0.2094
tencentBlock.ns6567 S3FIFO-0.2500-0.9000 cache size     2125, 2088910 req, miss ratio 0.1874, byte miss ratio 0.1874
tencentBlock.ns6567 S3FIFO-0.2500-0.9000 cache size     7084, 2088910 req, miss ratio 0.1761, byte miss ratio 0.1761
tencentBlock.ns6567 S3FIFO-0.2500-0.9000 cache size    14168, 2088910 req, miss ratio 0.1620, byte miss ratio 0.1620
tencentBlock.ns6567 S3FIFO-0.2500-0.9000 cache size    28337, 2088910 req, miss ratio 0.1532, byte miss ratio 0.1532
tencentBlock.ns6567 S3FIFO-0.2500-0.9000 cache size    56675, 2088910 req, miss ratio 0.0529, byte miss ratio 0.0529
tencentBlock.ns6567 S3FIFO-0.9900-1.9000 cache size       70, 2088910 req, miss ratio 0.6110, byte miss ratio 0.6110
tencentBlock.ns6567 S3FIFO-0.9900-1.9000 cache size      212, 2088910 req, miss ratio 0.4364, byte miss ratio 0.4364
tencentBlock.ns6567 S3FIFO-0.9900-1.9000 cache size      708, 2088910 req, miss ratio 0.2560, byte miss ratio 0.2560
tencentBlock.ns6567 S3FIFO-0.9900-1.9000 cache size     2125, 2088910 req, miss ratio 0.2114, byte miss ratio 0.2114
tencentBlock.ns6567 S3FIFO-0.9900-1.9000 cache size     7084, 2088910 req, miss ratio 0.1927, byte miss ratio 0.1927
