cdn1_colo28.ns2116 S3FIFO-0.0500-0.9000 cache size     1132, 2435720 req, miss ratio 0.5541, byte miss ratio 0.5541
cdn1_colo28.ns2116 S3FIFO-0.8000-1.9000 cache size    11321, 2435720 req, miss ratio 0.4771, byte miss ratio 0.4771
cdn1_colo28.ns2116 S3FIFO-0.8000-1.9000 cache size    33963, 2435720 req, miss ratio 0.4685, byte miss ratio 0.4685
cdn1_colo28.ns2116 S3FIFO-0.8000-1.9000 cache size   113211, 2435720 req, miss ratio 0.4653, byte miss ratio 0.4653
cdn1_colo28.ns2116 S3FIFO-0.8000-1.9000 cache size   226422, 2435720 req, miss ratio 0.4650, byte miss ratio 0.4650
cdn1_colo28.ns2116 S3FIFO-0.8000-1.9000 cache size   452845, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.8000-1.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.2500-1.9000 cache size     1132, 2435720 req, miss ratio 0.5441, byte miss ratio 0.5441
cdn1_colo28.ns2116 S3FIFO-0.2500-1.9000 cache size     3396, 2435720 req, miss ratio 0.5074, byte miss ratio 0.5074
cdn1_colo28.ns2116 S3FIFO-0.2500-1.9000 cache size    11321, 2435720 req, miss ratio 0.4848, byte miss ratio 0.4848
cdn1_colo28.ns2116 S3FIFO-0.2500-1.9000 cache size    33963, 2435720 req, miss ratio 0.4709, byte miss ratio 0.4709
cdn1_colo28.ns2116 S3FIFO-0.2500-1.9000 cache size   113211, 2435720 req, miss ratio 0.4663, byte miss ratio 0.4663
cdn1_colo28.ns2116 S3FIFO-0.2500-1.9000 cache size   226422, 2435720 req, miss ratio 0.4653, byte miss ratio 0.4653
cdn1_colo28.ns2116 S3FIFO-0.2500-1.9000 cache size   452845, 2435720 req, miss ratio 0.4649, byte miss ratio 0.4649
cdn1_colo28.ns2116 S3FIFO-0.2500-1.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.8500-1.9000 cache size     1132, 2435720 req, miss ratio 0.5639, byte miss ratio 0.5639
cdn1_colo28.ns2116 S3FIFO-0.8500-1.9000 cache size     3396, 2435720 req, miss ratio 0.5153, byte miss ratio 0.5153
cdn1_colo28.ns2116 S3FIFO-0.8500-1.9000 cache size    11321, 2435720 req, miss ratio 0.4782, byte miss ratio 0.4782
cdn1_colo28.ns2116 S3FIFO-0.8500-1.9000 cache size    33963, 2435720 req, miss ratio 0.4686, byte miss ratio 0.4686
cdn1_colo28.ns2116 S3FIFO-0.8500-1.9000 cache size   113211, 2435720 req, miss ratio 0.4654, byte miss ratio 0.4654
cdn1_colo28.ns2116 S3FIFO-0.8500-1.9000 cache size   226422, 2435720 req, miss ratio 0.4650, byte miss ratio 0.4650
cdn1_colo28.ns2116 S3FIFO-0.8500-1.9000 cache size   452845, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.8500-1.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.0500-1.9000 cache size     1132, 2435720 req, miss ratio 0.5493, byte miss ratio 0.5493
cdn1_colo28.ns2116 S3FIFO-0.0500-1.9000 cache size     3396, 2435720 req, miss ratio 0.5184, byte miss ratio 0.5184
cdn1_colo28.ns2116 S3FIFO-0.0500-1.9000 cache size    11321, 2435720 req, miss ratio 0.5017, byte miss ratio 0.5017
cdn1_colo28.ns2116 S3FIFO-0.0500-1.9000 cache size    33963, 2435720 req, miss ratio 0.4866, byte miss ratio 0.4866
cdn1_colo28.ns2116 S3FIFO-0.0500-1.9000 cache size   113211, 2435720 req, miss ratio 0.4705, byte miss ratio 0.4705
cdn1_colo28.ns2116 S3FIFO-0.0500-1.9000 cache size   226422, 2435720 req, miss ratio 0.4657, byte miss ratio 0.4657
cdn1_colo28.ns2116 S3FIFO-0.0500-1.9000 cache size   452845, 2435720 req, miss ratio 0.4649, byte miss ratio 0.4649
cdn1_colo28.ns2116 S3FIFO-0.0500-1.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.6000-1.9000 cache size     1132, 2435720 req, miss ratio 0.5501, byte miss ratio 0.5501
cdn1_colo28.ns2116 S3FIFO-0.6000-1.9000 cache size     3396, 2435720 req, miss ratio 0.5050, byte miss ratio 0.5050
cdn1_colo28.ns2116 S3FIFO-0.6000-1.9000 cache size    11321, 2435720 req, miss ratio 0.4763, byte miss ratio 0.4763
cdn1_colo28.ns2116 S3FIFO-0.6000-1.9000 cache size    33963, 2435720 req, miss ratio 0.4682, byte miss ratio 0.4682
cdn1_colo28.ns2116 S3FIFO-0.6000-1.9000 cache size   113211, 2435720 req, miss ratio 0.4656, byte miss ratio 0.4656
cdn1_colo28.ns2116 S3FIFO-0.6000-1.9000 cache size   226422, 2435720 req, miss ratio 0.4650, byte miss ratio 0.4650
cdn1_colo28.ns2116 S3FIFO-0.6000-1.9000 cache size   452845, 2435720 req, miss ratio 0.4649, byte miss ratio 0.4649
cdn1_colo28.ns2116 S3FIFO-0.6000-1.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.9000-0.9000 cache size     1132, 2435720 req, miss ratio 0.5668, byte miss ratio 0.5668
cdn1_colo28.ns2116 S3FIFO-0.9000-0.9000 cache size     3396, 2435720 req, miss ratio 0.5186, byte miss ratio 0.5186
cdn1_colo28.ns2116 S3FIFO-0.9000-0.9000 cache size    11321, 2435720 req, miss ratio 0.4800, byte miss ratio 0.4800
cdn1_colo28.ns2116 S3FIFO-0.9000-0.9000 cache size    33963, 2435720 req, miss ratio 0.4689, byte miss ratio 0.4689
cdn1_colo28.ns2116 S3FIFO-0.9000-0.9000 cache size   113211, 2435720 req, miss ratio 0.4654, byte miss ratio 0.4654
cdn1_colo28.ns2116 S3FIFO-0.9000-0.9000 cache size   226422, 2435720 req, miss ratio 0.4650, byte miss ratio 0.4650
cdn1_colo28.ns2116 S3FIFO-0.9000-0.9000 cache size   452845, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.9000-0.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.2000-0.9000 cache size     1132, 2435720 req, miss ratio 0.5474, byte miss ratio 0.5474
cdn1_colo28.ns2116 S3FIFO-0.2000-0.9000 cache size     3396, 2435720 req, miss ratio 0.5116, byte miss ratio 0.5116
cdn1_colo28.ns2116 S3FIFO-0.2000-0.9000 cache size    11321, 2435720 req, miss ratio 0.4876, byte miss ratio 0.4876
cdn1_colo28.ns2116 S3FIFO-0.2000-0.9000 cache size    33963, 2435720 req, miss ratio 0.4724, byte miss ratio 0.4724
cdn1_colo28.ns2116 S3FIFO-0.2000-0.9000 cache size   113211, 2435720 req, miss ratio 0.4666, byte miss ratio 0.4666
cdn1_colo28.ns2116 S3FIFO-0.2000-0.9000 cache size   226422, 2435720 req, miss ratio 0.4655, byte miss ratio 0.4655
cdn1_colo28.ns2116 S3FIFO-0.2000-0.9000 cache size   452845, 2435720 req, miss ratio 0.4649, byte miss ratio 0.4649
cdn1_colo28.ns2116 S3FIFO-0.2000-0.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.0250-0.9000 cache size     1132, 2435720 req, miss ratio 0.5570, byte miss ratio 0.5570
cdn1_colo28.ns2116 S3FIFO-0.0250-0.9000 cache size     3396, 2435720 req, miss ratio 0.5250, byte miss ratio 0.5250
cdn1_colo28.ns2116 S3FIFO-0.0250-0.9000 cache size    11321, 2435720 req, miss ratio 0.5073, byte miss ratio 0.5073
cdn1_colo28.ns2116 S3FIFO-0.0250-0.9000 cache size    33963, 2435720 req, miss ratio 0.4936, byte miss ratio 0.4936
cdn1_colo28.ns2116 S3FIFO-0.0250-0.9000 cache size   113211, 2435720 req, miss ratio 0.4760, byte miss ratio 0.4760
cdn1_colo28.ns2116 S3FIFO-0.0250-0.9000 cache size   226422, 2435720 req, miss ratio 0.4660, byte miss ratio 0.4660
cdn1_colo28.ns2116 S3FIFO-0.0250-0.9000 cache size   452845, 2435720 req, miss ratio 0.4649, byte miss ratio 0.4649
cdn1_colo28.ns2116 S3FIFO-0.0250-0.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.4500-1.9000 cache size     1132, 2435720 req, miss ratio 0.5456, byte miss ratio 0.5456
cdn1_colo28.ns2116 S3FIFO-0.4500-1.9000 cache size     3396, 2435720 req, miss ratio 0.5039, byte miss ratio 0.5039
cdn1_colo28.ns2116 S3FIFO-0.4500-1.9000 cache size    11321, 2435720 req, miss ratio 0.4778, byte miss ratio 0.4778
cdn1_colo28.ns2116 S3FIFO-0.4500-1.9000 cache size    33963, 2435720 req, miss ratio 0.4688, byte miss ratio 0.4688
cdn1_colo28.ns2116 S3FIFO-0.4500-1.9000 cache size   113211, 2435720 req, miss ratio 0.4658, byte miss ratio 0.4658
cdn1_colo28.ns2116 S3FIFO-0.4500-1.9000 cache size   226422, 2435720 req, miss ratio 0.4651, byte miss ratio 0.4651
cdn1_colo28.ns2116 S3FIFO-0.4500-1.9000 cache size   452845, 2435720 req, miss ratio 0.4649, byte miss ratio 0.4649
cdn1_colo28.ns2116 S3FIFO-0.4500-1.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.2500-0.9000 cache size     1132, 2435720 req, miss ratio 0.5466, byte miss ratio 0.5466
cdn1_colo28.ns2116 S3FIFO-0.2500-0.9000 cache size     3396, 2435720 req, miss ratio 0.5104, byte miss ratio 0.5104
cdn1_colo28.ns2116 S3FIFO-0.2500-0.9000 cache size    11321, 2435720 req, miss ratio 0.4851, byte miss ratio 0.4851
cdn1_colo28.ns2116 S3FIFO-0.2500-0.9000 cache size    33963, 2435720 req, miss ratio 0.4711, byte miss ratio 0.4711
cdn1_colo28.ns2116 S3FIFO-0.2500-0.9000 cache size   113211, 2435720 req, miss ratio 0.4663, byte miss ratio 0.4663
cdn1_colo28.ns2116 S3FIFO-0.2500-0.9000 cache size   226422, 2435720 req, miss ratio 0.4653, byte miss ratio 0.4653
cdn1_colo28.ns2116 S3FIFO-0.2500-0.9000 cache size   452845, 2435720 req, miss ratio 0.4649, byte miss ratio 0.4649
cdn1_colo28.ns2116 S3FIFO-0.2500-0.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.6500-1.9000 cache size     1132, 2435720 req, miss ratio 0.5520, byte miss ratio 0.5520
cdn1_colo28.ns2116 S3FIFO-0.6500-1.9000 cache size     3396, 2435720 req, miss ratio 0.5060, byte miss ratio 0.5060
cdn1_colo28.ns2116 S3FIFO-0.6500-1.9000 cache size    11321, 2435720 req, miss ratio 0.4761, byte miss ratio 0.4761
cdn1_colo28.ns2116 S3FIFO-0.6500-1.9000 cache size    33963, 2435720 req, miss ratio 0.4682, byte miss ratio 0.4682
cdn1_colo28.ns2116 S3FIFO-0.6500-1.9000 cache size   113211, 2435720 req, miss ratio 0.4655, byte miss ratio 0.4655
cdn1_colo28.ns2116 S3FIFO-0.6500-1.9000 cache size   226422, 2435720 req, miss ratio 0.4650, byte miss ratio 0.4650
cdn1_colo28.ns2116 S3FIFO-0.6500-1.9000 cache size   452845, 2435720 req, miss ratio 0.4649, byte miss ratio 0.4649
cdn1_colo28.ns2116 S3FIFO-0.6500-1.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.0100-0.9000 cache size     1132, 2435720 req, miss ratio 0.5616, byte miss ratio 0.5616
cdn1_colo28.ns2116 S3FIFO-0.0100-0.9000 cache size     3396, 2435720 req, miss ratio 0.5287, byte miss ratio 0.5287
cdn1_colo28.ns2116 S3FIFO-0.0100-0.9000 cache size    11321, 2435720 req, miss ratio 0.5128, byte miss ratio 0.5128
cdn1_colo28.ns2116 S3FIFO-0.0100-0.9000 cache size    33963, 2435720 req, miss ratio 0.5005, byte miss ratio 0.5005
cdn1_colo28.ns2116 S3FIFO-0.0100-0.9000 cache size   113211, 2435720 req, miss ratio 0.4829, byte miss ratio 0.4829
cdn1_colo28.ns2116 S3FIFO-0.0100-0.9000 cache size   226422, 2435720 req, miss ratio 0.4671, byte miss ratio 0.4671
cdn1_colo28.ns2116 S3FIFO-0.0100-0.9000 cache size   452845, 2435720 req, miss ratio 0.4649, byte miss ratio 0.4649
cdn1_colo28.ns2116 S3FIFO-0.0100-0.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.0050-1.9000 cache size     1132, 2435720 req, miss ratio 0.5642, byte miss ratio 0.5642
cdn1_colo28.ns2116 S3FIFO-0.0050-1.9000 cache size     3396, 2435720 req, miss ratio 0.5290, byte miss ratio 0.5290
cdn1_colo28.ns2116 S3FIFO-0.0050-1.9000 cache size    11321, 2435720 req, miss ratio 0.5153, byte miss ratio 0.5153
cdn1_colo28.ns2116 S3FIFO-0.0050-1.9000 cache size    33963, 2435720 req, miss ratio 0.5044, byte miss ratio 0.5044
cdn1_colo28.ns2116 S3FIFO-0.0050-1.9000 cache size   113211, 2435720 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_colo28.ns2116 S3FIFO-0.0050-1.9000 cache size   226422, 2435720 req, miss ratio 0.4680, byte miss ratio 0.4680
cdn1_colo28.ns2116 S3FIFO-0.0050-1.9000 cache size   452845, 2435720 req, miss ratio 0.4649, byte miss ratio 0.4649
cdn1_colo28.ns2116 S3FIFO-0.0050-1.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.9000-1.9000 cache size     1132, 2435720 req, miss ratio 0.5676, byte miss ratio 0.5676
cdn1_colo28.ns2116 S3FIFO-0.9000-1.9000 cache size     3396, 2435720 req, miss ratio 0.5189, byte miss ratio 0.5189
cdn1_colo28.ns2116 S3FIFO-0.9000-1.9000 cache size    11321, 2435720 req, miss ratio 0.4801, byte miss ratio 0.4801
cdn1_colo28.ns2116 S3FIFO-0.9000-1.9000 cache size    33963, 2435720 req, miss ratio 0.4690, byte miss ratio 0.4690
cdn1_colo28.ns2116 S3FIFO-0.9000-1.9000 cache size   113211, 2435720 req, miss ratio 0.4654, byte miss ratio 0.4654
cdn1_colo28.ns2116 S3FIFO-0.9000-1.9000 cache size   226422, 2435720 req, miss ratio 0.4650, byte miss ratio 0.4650
cdn1_colo28.ns2116 S3FIFO-0.9000-1.9000 cache size   452845, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.9000-1.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.0010-0.9000 cache size     1132, 2435720 req, miss ratio 0.5874, byte miss ratio 0.5874
cdn1_colo28.ns2116 S3FIFO-0.0010-0.9000 cache size     3396, 2435720 req, miss ratio 0.5483, byte miss ratio 0.5483
cdn1_colo28.ns2116 S3FIFO-0.0010-0.9000 cache size    11321, 2435720 req, miss ratio 0.5222, byte miss ratio 0.5222
cdn1_colo28.ns2116 S3FIFO-0.0010-0.9000 cache size    33963, 2435720 req, miss ratio 0.5113, byte miss ratio 0.5113
cdn1_colo28.ns2116 S3FIFO-0.0010-0.9000 cache size   113211, 2435720 req, miss ratio 0.4943, byte miss ratio 0.4943
cdn1_colo28.ns2116 S3FIFO-0.0010-0.9000 cache size   226422, 2435720 req, miss ratio 0.4694, byte miss ratio 0.4694
cdn1_colo28.ns2116 S3FIFO-0.0010-0.9000 cache size   452845, 2435720 req, miss ratio 0.4649, byte miss ratio 0.4649
cdn1_colo28.ns2116 S3FIFO-0.0010-0.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.0010-1.9000 cache size     1132, 2435720 req, miss ratio 0.5822, byte miss ratio 0.5822
cdn1_colo28.ns2116 S3FIFO-0.0010-1.9000 cache size     3396, 2435720 req, miss ratio 0.5454, byte miss ratio 0.5454
cdn1_colo28.ns2116 S3FIFO-0.0010-1.9000 cache size    11321, 2435720 req, miss ratio 0.5218, byte miss ratio 0.5218
cdn1_colo28.ns2116 S3FIFO-0.0010-1.9000 cache size    33963, 2435720 req, miss ratio 0.5110, byte miss ratio 0.5110
cdn1_colo28.ns2116 S3FIFO-0.0010-1.9000 cache size   113211, 2435720 req, miss ratio 0.4943, byte miss ratio 0.4943
cdn1_colo28.ns2116 S3FIFO-0.0010-1.9000 cache size   226422, 2435720 req, miss ratio 0.4694, byte miss ratio 0.4694
cdn1_colo28.ns2116 S3FIFO-0.0010-1.9000 cache size   452845, 2435720 req, miss ratio 0.4649, byte miss ratio 0.4649
cdn1_colo28.ns2116 S3FIFO-0.0010-1.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.4000-0.9000 cache size     1132, 2435720 req, miss ratio 0.5462, byte miss ratio 0.5462
cdn1_colo28.ns2116 S3FIFO-0.4000-0.9000 cache size     3396, 2435720 req, miss ratio 0.5067, byte miss ratio 0.5067
cdn1_colo28.ns2116 S3FIFO-0.4000-0.9000 cache size    11321, 2435720 req, miss ratio 0.4790, byte miss ratio 0.4790
cdn1_colo28.ns2116 S3FIFO-0.4000-0.9000 cache size    33963, 2435720 req, miss ratio 0.4693, byte miss ratio 0.4693
cdn1_colo28.ns2116 S3FIFO-0.4000-0.9000 cache size   113211, 2435720 req, miss ratio 0.4660, byte miss ratio 0.4660
cdn1_colo28.ns2116 S3FIFO-0.4000-0.9000 cache size   226422, 2435720 req, miss ratio 0.4652, byte miss ratio 0.4652
cdn1_colo28.ns2116 S3FIFO-0.4000-0.9000 cache size   452845, 2435720 req, miss ratio 0.4649, byte miss ratio 0.4649
cdn1_colo28.ns2116 S3FIFO-0.4000-0.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.8500-0.9000 cache size     1132, 2435720 req, miss ratio 0.5630, byte miss ratio 0.5630
cdn1_colo28.ns2116 S3FIFO-0.8500-0.9000 cache size     3396, 2435720 req, miss ratio 0.5149, byte miss ratio 0.5149
cdn1_colo28.ns2116 S3FIFO-0.8500-0.9000 cache size    11321, 2435720 req, miss ratio 0.4782, byte miss ratio 0.4782
cdn1_colo28.ns2116 S3FIFO-0.8500-0.9000 cache size    33963, 2435720 req, miss ratio 0.4685, byte miss ratio 0.4685
cdn1_colo28.ns2116 S3FIFO-0.8500-0.9000 cache size   113211, 2435720 req, miss ratio 0.4654, byte miss ratio 0.4654
cdn1_colo28.ns2116 S3FIFO-0.8500-0.9000 cache size   226422, 2435720 req, miss ratio 0.4650, byte miss ratio 0.4650
cdn1_colo28.ns2116 S3FIFO-0.8500-0.9000 cache size   452845, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.8500-0.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.3000-1.9000 cache size     1132, 2435720 req, miss ratio 0.5441, byte miss ratio 0.5441
cdn1_colo28.ns2116 S3FIFO-0.3000-1.9000 cache size     3396, 2435720 req, miss ratio 0.5063, byte miss ratio 0.5063
cdn1_colo28.ns2116 S3FIFO-0.3000-1.9000 cache size    11321, 2435720 req, miss ratio 0.4825, byte miss ratio 0.4825
cdn1_colo28.ns2116 S3FIFO-0.3000-1.9000 cache size    33963, 2435720 req, miss ratio 0.4701, byte miss ratio 0.4701
cdn1_colo28.ns2116 S3FIFO-0.3000-1.9000 cache size   113211, 2435720 req, miss ratio 0.4662, byte miss ratio 0.4662
cdn1_colo28.ns2116 S3FIFO-0.3000-1.9000 cache size   226422, 2435720 req, miss ratio 0.4653, byte miss ratio 0.4653
cdn1_colo28.ns2116 S3FIFO-0.3000-1.9000 cache size   452845, 2435720 req, miss ratio 0.4649, byte miss ratio 0.4649
cdn1_colo28.ns2116 S3FIFO-0.3000-1.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.3500-0.9000 cache size     1132, 2435720 req, miss ratio 0.5462, byte miss ratio 0.5462
cdn1_colo28.ns2116 S3FIFO-0.3500-0.9000 cache size     3396, 2435720 req, miss ratio 0.5077, byte miss ratio 0.5077
cdn1_colo28.ns2116 S3FIFO-0.3500-0.9000 cache size    11321, 2435720 req, miss ratio 0.4806, byte miss ratio 0.4806
cdn1_colo28.ns2116 S3FIFO-0.3500-0.9000 cache size    33963, 2435720 req, miss ratio 0.4696, byte miss ratio 0.4696
cdn1_colo28.ns2116 S3FIFO-0.3500-0.9000 cache size   113211, 2435720 req, miss ratio 0.4661, byte miss ratio 0.4661
cdn1_colo28.ns2116 S3FIFO-0.3500-0.9000 cache size   226422, 2435720 req, miss ratio 0.4652, byte miss ratio 0.4652
cdn1_colo28.ns2116 S3FIFO-0.3500-0.9000 cache size   452845, 2435720 req, miss ratio 0.4649, byte miss ratio 0.4649
cdn1_colo28.ns2116 S3FIFO-0.3500-0.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.9900-0.9000 cache size     1132, 2435720 req, miss ratio 0.5735, byte miss ratio 0.5735
cdn1_colo28.ns2116 S3FIFO-0.9900-0.9000 cache size     3396, 2435720 req, miss ratio 0.5257, byte miss ratio 0.5257
cdn1_colo28.ns2116 S3FIFO-0.9900-0.9000 cache size    11321, 2435720 req, miss ratio 0.4847, byte miss ratio 0.4847
cdn1_colo28.ns2116 S3FIFO-0.9900-0.9000 cache size    33963, 2435720 req, miss ratio 0.4710, byte miss ratio 0.4710
cdn1_colo28.ns2116 S3FIFO-0.9900-0.9000 cache size   113211, 2435720 req, miss ratio 0.4657, byte miss ratio 0.4657
cdn1_colo28.ns2116 S3FIFO-0.9900-0.9000 cache size   226422, 2435720 req, miss ratio 0.4651, byte miss ratio 0.4651
cdn1_colo28.ns2116 S3FIFO-0.9900-0.9000 cache size   452845, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.9900-0.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.0050-0.9000 cache size     1132, 2435720 req, miss ratio 0.5695, byte miss ratio 0.5695
cdn1_colo28.ns2116 S3FIFO-0.0050-0.9000 cache size     3396, 2435720 req, miss ratio 0.5320, byte miss ratio 0.5320
cdn1_colo28.ns2116 S3FIFO-0.0050-0.9000 cache size    11321, 2435720 req, miss ratio 0.5158, byte miss ratio 0.5158
cdn1_colo28.ns2116 S3FIFO-0.0050-0.9000 cache size    33963, 2435720 req, miss ratio 0.5047, byte miss ratio 0.5047
cdn1_colo28.ns2116 S3FIFO-0.0050-0.9000 cache size   113211, 2435720 req, miss ratio 0.4872, byte miss ratio 0.4872
cdn1_colo28.ns2116 S3FIFO-0.0050-0.9000 cache size   226422, 2435720 req, miss ratio 0.4680, byte miss ratio 0.4680
cdn1_colo28.ns2116 S3FIFO-0.0050-0.9000 cache size   452845, 2435720 req, miss ratio 0.4649, byte miss ratio 0.4649
cdn1_colo28.ns2116 S3FIFO-0.0050-0.9000 cache size   905691, 2435720 req, miss ratio 0.4648, byte miss ratio 0.4648
cdn1_colo28.ns2116 S3FIFO-0.5500-1.9000 cache size     1132, 2435720 req, miss ratio 0.5483, byte miss ratio 0.5483
