tencentBlock.ns20252 S3FIFO-0.9500-1.9000 cache size       60, 10461117 req, miss ratio 0.4983, byte miss ratio 0.4983
tencentBlock.ns20252 S3FIFO-0.9500-1.9000 cache size      180, 10461117 req, miss ratio 0.0543, byte miss ratio 0.0543
tencentBlock.ns20252 S3FIFO-0.9500-1.9000 cache size      602, 10461117 req, miss ratio 0.0241, byte miss ratio 0.0241
tencentBlock.ns20252 S3FIFO-0.9500-1.9000 cache size     1808, 10461117 req, miss ratio 0.0204, byte miss ratio 0.0204
tencentBlock.ns20252 S3FIFO-0.9500-1.9000 cache size     6028, 10461117 req, miss ratio 0.0169, byte miss ratio 0.0169
tencentBlock.ns20252 S3FIFO-0.9500-1.9000 cache size    12056, 10461117 req, miss ratio 0.0129, byte miss ratio 0.0129
tencentBlock.ns20252 S3FIFO-0.9500-1.9000 cache size    24112, 10461117 req, miss ratio 0.0116, byte miss ratio 0.0116
tencentBlock.ns20252 S3FIFO-0.9500-1.9000 cache size    48224, 10461117 req, miss ratio 0.0094, byte miss ratio 0.0094
tencentBlock.ns20252 S3FIFO-0.0500-0.9000 cache size       60, 10461117 req, miss ratio 0.4179, byte miss ratio 0.4179
tencentBlock.ns20252 S3FIFO-0.0500-0.9000 cache size      180, 10461117 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns20252 S3FIFO-0.0500-0.9000 cache size      602, 10461117 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns20252 S3FIFO-0.0500-0.9000 cache size     1808, 10461117 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns20252 S3FIFO-0.0500-0.9000 cache size     6028, 10461117 req, miss ratio 0.0177, byte miss ratio 0.0177
tencentBlock.ns20252 S3FIFO-0.0500-0.9000 cache size    12056, 10461117 req, miss ratio 0.0192, byte miss ratio 0.0192
tencentBlock.ns20252 S3FIFO-0.0500-0.9000 cache size    24112, 10461117 req, miss ratio 0.0169, byte miss ratio 0.0169
tencentBlock.ns20252 S3FIFO-0.0500-0.9000 cache size    48224, 10461117 req, miss ratio 0.0112, byte miss ratio 0.0112
tencentBlock.ns20252 S3FIFO-0.0010-1.9000 cache size       60, 10461117 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20252 S3FIFO-0.0010-1.9000 cache size      180, 10461117 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20252 S3FIFO-0.0010-1.9000 cache size      602, 10461117 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20252 S3FIFO-0.0010-1.9000 cache size     1808, 10461117 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns20252 S3FIFO-0.0010-1.9000 cache size     6028, 10461117 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns20252 S3FIFO-0.0010-1.9000 cache size    12056, 10461117 req, miss ratio 0.0188, byte miss ratio 0.0188
tencentBlock.ns20252 S3FIFO-0.0010-1.9000 cache size    24112, 10461117 req, miss ratio 0.0170, byte miss ratio 0.0170
tencentBlock.ns20252 S3FIFO-0.0010-1.9000 cache size    48224, 10461117 req, miss ratio 0.0092, byte miss ratio 0.0092
tencentBlock.ns20252 S3FIFO-0.0250-1.9000 cache size       60, 10461117 req, miss ratio 0.4320, byte miss ratio 0.4320
tencentBlock.ns20252 S3FIFO-0.0250-1.9000 cache size      180, 10461117 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns20252 S3FIFO-0.0250-1.9000 cache size      602, 10461117 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns20252 S3FIFO-0.0250-1.9000 cache size     1808, 10461117 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns20252 S3FIFO-0.0250-1.9000 cache size     6028, 10461117 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns20252 S3FIFO-0.0250-1.9000 cache size    12056, 10461117 req, miss ratio 0.0188, byte miss ratio 0.0188
tencentBlock.ns20252 S3FIFO-0.0250-1.9000 cache size    24112, 10461117 req, miss ratio 0.0169, byte miss ratio 0.0169
tencentBlock.ns20252 S3FIFO-0.0250-1.9000 cache size    48224, 10461117 req, miss ratio 0.0103, byte miss ratio 0.0103
tencentBlock.ns20252 S3FIFO-0.1500-1.9000 cache size       60, 10461117 req, miss ratio 0.5094, byte miss ratio 0.5094
tencentBlock.ns20252 S3FIFO-0.1500-1.9000 cache size      180, 10461117 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns20252 S3FIFO-0.1500-1.9000 cache size      602, 10461117 req, miss ratio 0.0198, byte miss ratio 0.0198
tencentBlock.ns20252 S3FIFO-0.1500-1.9000 cache size     1808, 10461117 req, miss ratio 0.0197, byte miss ratio 0.0197
tencentBlock.ns20252 S3FIFO-0.1500-1.9000 cache size     6028, 10461117 req, miss ratio 0.0197, byte miss ratio 0.0197
